Districte;Sexe;Municipi_Naixement;Provincia_Naixement;Pais_Naixement;Total;
"4";"D";"BAGÀ";"BARCELONA";"ESPANYA";"2";
"4";"D";"BAHABÓN DE ESGUEVA";"BURGOS";"ESPANYA";"1";
"4";"D";"BAILÉN";"JAÉN";"ESPANYA";"2";
"4";"D";"BALAGUER";"LLEIDA";"ESPANYA";"3";
"4";"D";"BALBOA";"LEÓN";"ESPANYA";"1";
"4";"D";"BALDELLOU";"HUESCA";"ESPANYA";"2";
"4";"D";"BALSARENY";"BARCELONA";"ESPANYA";"4";
"4";"D";"BAÑOS DE LA ENCINA";"JAÉN";"ESPANYA";"1";
"4";"D";"BAÑOS DE MONTEMAYOR";"CÁCERES";"ESPANYA";"2";
"4";"D";"BANYERES DE MARIOLA";"ALACANT";"ESPANYA";"2";
"4";"D";"BAQUERÍN DE CAMPOS";"PALENCIA";"ESPANYA";"1";
"4";"D";"BARAKALDO";"VIZCAYA";"ESPANYA";"10";
"4";"D";"BARBALOS";"SALAMANCA";"ESPANYA";"1";
"4";"D";"BARBASTRO";"HUESCA";"ESPANYA";"3";
"4";"D";"BARBATE";"CÁDIZ";"ESPANYA";"2";
"4";"D";"BARBERÀ DEL VALLÈS";"BARCELONA";"ESPANYA";"60";
"4";"D";"BARCARROTA";"BADAJOZ";"ESPANYA";"6";
"4";"D";"BARCELONA";"BARCELONA";"ESPANYA";"1235";
"4";"D";"BÁRCENA DE CAMPOS";"PALENCIA";"ESPANYA";"1";
"4";"D";"BARCO DE VALDEORRAS,O";"OURENSE";"ESPANYA";"1";
"4";"D";"BARJAS";"LEÓN";"ESPANYA";"5";
"4";"D";"BAYARQUE";"ALMERÍA";"ESPANYA";"4";
