"METEO","TIMESTAMP","TEMPERATURA","HUMEDAD(%)","LLUVIA(MM)","VELOCIDAD DEL VIENTO(KM/H)","DIRECCION DEL VIENTO"
"TM2",25/05/2017 18:58,"25,48","42,67","0,00","4,32",14
"TM2",25/05/2017 18:48,"25,93","42,05","0,00","1,92",12
"TM2",25/05/2017 18:38,"25,92","42,64","0,00","10,56",0
"TM2",25/05/2017 18:28,"26,28","43,88","0,00","0,96",13
"TM2",25/05/2017 18:18,"26,21","43,55","0,00","8,16",0
"TM2",25/05/2017 18:08,"26,27","42,51","0,00","12,00",14
"TM2",25/05/2017 17:58,"26,08","39,10","0,00","9,12",4
"TM2",25/05/2017 17:48,"26,54","37,16","0,00","1,92",11
"TM2",25/05/2017 17:38,"26,49","35,73","0,00","4,80",14
"TM2",25/05/2017 17:28,"26,33","33,53","0,00","14,40",13
"TM2",25/05/2017 17:18,"26,66","32,99","0,00","3,84",14
"TM2",25/05/2017 17:08,"26,20","33,19","0,00","5,28",13
"TM2",25/05/2017 16:58,"26,38","32,05","0,00","9,60",15
"TM2",25/05/2017 16:48,"26,29","35,00","0,00","10,08",13
"TM2",25/05/2017 16:38,"26,46","38,31","0,00","0,96",11
"TM2",25/05/2017 16:28,"26,32","37,32","0,00","15,36",14
"TM2",25/05/2017 16:18,"26,89","33,46","0,00","9,12",14
"TM2",25/05/2017 16:08,"26,89","38,08","0,00","5,76",13
"TM2",25/05/2017 15:58,"26,98","37,65","0,00","6,24",0
"TM2",25/05/2017 15:48,"27,26","35,53","0,00","18,24",15
"TM2",25/05/2017 15:38,"27,50","35,00","0,00","5,76",15
"TM2",25/05/2017 15:28,"27,78","33,69","0,00","7,68",1
"TM2",25/05/2017 15:18,"27,80","34,60","0,00","5,76",0
"TM2",25/05/2017 15:08,"28,16","33,79","0,00","3,84",13
"TM2",25/05/2017 14:58,"28,02","35,76","0,00","3,84",13
"TM2",25/05/2017 14:48,"28,00","34,13","0,00","3,36",13
"TM2",25/05/2017 14:38,"28,03","34,26","0,00","8,64",13
"TM2",25/05/2017 14:28,"27,68","34,66","0,00","3,36",13
"TM2",25/05/2017 14:18,"27,95","34,53","0,00","6,24",14
"TM2",25/05/2017 14:08,"27,73","35,00","0,00","5,28",0
"TM2",25/05/2017 13:58,"27,76","34,53","0,00","17,76",14
"TM2",25/05/2017 13:48,"28,08","34,33","0,00","6,24",0
"TM2",25/05/2017 13:38,"28,18","35,33","0,00","1,92",12
"TM2",25/05/2017 13:28,"27,75","36,66","0,00","20,64",13
"TM2",25/05/2017 13:18,"27,56","37,12","0,00","7,20",14
"TM2",25/05/2017 13:08,"27,50","35,69","0,00","10,56",13
"TM2",25/05/2017 12:58,"27,71","34,93","0,00","6,72",15
"TM2",25/05/2017 12:48,"27,78","34,20","0,00","6,72",15
"TM2",25/05/2017 12:38,"27,59","35,33","0,00","8,16",13
"TM2",25/05/2017 12:28,"27,43","36,06","0,00","6,72",14
"TM2",25/05/2017 12:18,"27,38","35,93","0,00","0,96",13
"TM2",25/05/2017 12:08,"27,21","34,73","0,00","13,92",13
"TM2",25/05/2017 11:58,"26,84","35,13","0,00","0,96",10
"TM2",25/05/2017 11:48,"27,00","35,60","0,00","7,68",14
"TM2",25/05/2017 11:38,"26,94","35,53","0,00","1,44",14
"TM2",25/05/2017 11:28,"26,16","35,93","0,00","3,36",15
"TM2",25/05/2017 11:18,"26,65","36,19","0,00","7,20",0
"TM2",25/05/2017 11:08,"25,96","36,16","0,00","5,28",14
"TM2",25/05/2017 10:58,"25,85","36,39","0,00","1,44",12
"TM2",25/05/2017 10:48,"25,34","36,62","0,00","3,36",12
"TM2",25/05/2017 10:38,"25,19","36,99","0,00","2,40",12
"TM2",25/05/2017 10:28,"25,25","37,68","0,00","0,96",12
"TM2",25/05/2017 10:18,"24,88","38,91","0,00","0,48",12
"TM2",25/05/2017 10:08,"25,07","38,77","0,00","3,84",14
"TM2",25/05/2017 9:58,"24,66","38,58","0,00","0,00",12
"TM2",25/05/2017 9:48,"24,30","41,07","0,00","0,00",12
"TM2",25/05/2017 9:38,"23,83","41,40","0,00","1,44",12
"TM2",25/05/2017 9:28,"23,44","44,88","0,00","1,44",10
"TM2",25/05/2017 9:18,"23,15","41,89","0,00","1,44",12
"TM2",25/05/2017 9:08,"22,81","43,16","0,00","1,44",10
"TM2",25/05/2017 8:58,"22,35","44,49","0,00","0,48",11
"TM2",25/05/2017 8:48,"21,66","46,82","0,00","2,40",10
"TM2",25/05/2017 8:38,"21,45","45,88","0,00","2,88",10
"TM2",25/05/2017 8:28,"21,27","46,21","0,00","0,48",10
"TM2",25/05/2017 8:18,"20,41","47,97","0,00","0,48",10
"TM2",25/05/2017 8:08,"19,65","50,46","0,00","1,92",9
"TM2",25/05/2017 7:58,"18,94","52,21","0,00","1,92",10
"TM2",25/05/2017 7:49,"17,65","55,36","0,00","1,44",9
"TM2",25/05/2017 7:39,"17,10","55,89","0,00","3,84",10
"TM2",25/05/2017 7:29,"16,40","58,47","0,00","4,80",6
"TM2",25/05/2017 7:19,"16,10","59,80","0,00","0,48",12
"TM2",25/05/2017 7:09,"15,83","60,79","0,00","2,88",10
"TM2",25/05/2017 6:59,"15,79","62,41","0,00","2,40",10
"TM2",25/05/2017 6:49,"15,78","62,47","0,00","1,44",7
"TM2",25/05/2017 6:39,"15,80","62,72","0,00","1,92",10
"TM2",25/05/2017 6:29,"15,68","64,03","0,00","0,96",9
"TM2",25/05/2017 6:19,"15,59","66,45","0,00","4,32",10
"TM2",25/05/2017 6:09,"15,68","66,03","0,00","1,92",10
"TM2",25/05/2017 5:59,"15,85","65,33","0,00","3,84",9
"TM2",25/05/2017 5:49,"15,99","65,70","0,00","2,40",8
"TM2",25/05/2017 5:39,"16,20","68,56","0,00","1,92",8
"TM2",25/05/2017 5:29,"16,45","68,44","0,00","0,00",12
"TM2",25/05/2017 5:19,"16,60","68,50","0,00","2,40",10
"TM2",25/05/2017 5:09,"16,80","67,96","0,00","1,44",10
"TM2",25/05/2017 4:59,"16,76","69,33","0,00","1,44",12
"TM2",25/05/2017 4:49,"16,69","69,99","0,00","0,00",13
"TM2",25/05/2017 4:39,"16,60","72,42","0,00","2,88",9
"TM2",25/05/2017 4:29,"16,50","74,45","0,00","0,48",8
"TM2",25/05/2017 4:19,"16,46","76,26","0,00","3,84",8
"TM2",25/05/2017 4:09,"16,45","78,00","0,00","1,92",10
"TM2",25/05/2017 3:59,"16,32","78,98","0,00","2,40",11
"TM2",25/05/2017 3:49,"16,45","79,67","0,00","0,00",10
"TM2",25/05/2017 3:39,"16,78","79,65","0,00","0,00",14
"TM2",25/05/2017 3:29,"17,06","81,19","0,00","3,84",10
"TM2",25/05/2017 3:19,"17,32","81,62","0,00","0,96",8
"TM2",25/05/2017 3:09,"17,42","82,27","0,00","1,92",12
"TM2",25/05/2017 2:59,"17,51","82,39","0,00","2,88",8
"TM2",25/05/2017 2:49,"17,58","83,64","0,00","1,44",10
"TM2",25/05/2017 2:39,"17,42","83,49","0,00","0,96",10
"TM2",25/05/2017 2:29,"17,41","83,75","0,00","2,88",8
"TM2",25/05/2017 2:19,"17,49","83,89","0,00","1,44",10
"TM2",25/05/2017 2:09,"17,49","83,30","0,00","0,48",11
"TM2",25/05/2017 1:59,"17,50","83,07","0,00","0,00",9
"TM2",25/05/2017 1:49,"17,56","82,02","0,00","0,00",10
"TM2",25/05/2017 1:39,"17,66","82,39","0,00","0,00",10
"TM2",25/05/2017 1:29,"17,77","83,21","0,00","0,00",9
"TM2",25/05/2017 1:19,"17,88","83,89","0,00","0,00",10
"TM2",25/05/2017 1:09,"17,98","83,64","0,00","0,00",10
"TM2",25/05/2017 0:59,"18,14","83,86","0,00","0,00",10
"TM2",25/05/2017 0:49,"18,30","84,03","0,00","0,00",10
"TM2",25/05/2017 0:39,"18,44","84,71","0,00","0,00",10
"TM2",25/05/2017 0:29,"18,71","85,16","0,00","0,48",10
"TM2",25/05/2017 0:19,"18,72","85,66","0,00","0,48",12
"TM2",25/05/2017 0:09,"19,04","84,71","0,00","2,40",11
"TM2",24/05/2017 23:59,"19,32","82,62","0,00","0,00",10
"TM2",24/05/2017 23:49,"19,47","80,45","0,00","0,00",12
"TM2",24/05/2017 23:39,"19,61","82,05","0,00","0,00",12
"TM2",24/05/2017 23:29,"19,69","81,36","0,00","0,00",14
"TM2",24/05/2017 23:19,"19,76","81,48","0,00","0,00",14
"TM2",24/05/2017 23:09,"19,77","82,76","0,00","0,00",12
"TM2",24/05/2017 22:59,"19,78","82,42","0,00","0,00",10
"TM2",24/05/2017 22:49,"19,80","82,36","0,00","0,00",12
"TM2",24/05/2017 22:39,"19,97","80,82","0,00","0,00",10
"TM2",24/05/2017 22:29,"20,24","78,23","0,00","0,00",10
"TM2",24/05/2017 22:19,"20,30","79,33","0,00","0,00",12
"TM2",24/05/2017 22:09,"20,34","78,81","0,00","0,00",0
"TM2",24/05/2017 21:59,"20,39","79,16","0,00","1,44",12
"TM2",24/05/2017 21:49,"20,43","78,26","0,00","2,88",14
"TM2",24/05/2017 21:39,"20,64","77,22","0,00","1,92",0
"TM2",24/05/2017 21:29,"20,72","76,99","0,00","0,96",13
"TM2",24/05/2017 21:19,"20,88","75,45","0,00","1,44",14
"TM2",24/05/2017 21:09,"21,02","74,48","0,00","2,88",12
"TM2",24/05/2017 20:59,"21,15","72,72","0,00","3,36",0
"TM2",24/05/2017 20:49,"21,42","69,33","0,00","2,40",0
"TM2",24/05/2017 20:39,"21,64","68,95","0,00","2,88",0
"TM2",24/05/2017 20:29,"21,75","67,93","0,00","1,44",14
"TM2",24/05/2017 20:19,"21,84","67,72","0,00","3,84",12
"TM2",24/05/2017 20:09,"22,12","67,33","0,00","1,92",12
"TM2",24/05/2017 19:59,"22,16","67,93","0,00","4,80",14
"TM2",24/05/2017 19:49,"22,46","65,37","0,00","3,84",1
"TM2",24/05/2017 19:39,"22,89","64,03","0,00","2,40",13
"TM2",24/05/2017 19:29,"23,30","61,68","0,00","12,48",14
"TM2",24/05/2017 19:19,"23,87","55,17","0,00","5,28",1
"TM2",24/05/2017 19:09,"23,76","62,32","0,00","3,36",3
"TM2",24/05/2017 18:59,"24,11","60,85","0,00","1,44",1
"TM2",24/05/2017 18:49,"24,02","59,99","0,00","5,28",15
"TM2",24/05/2017 18:39,"24,74","57,91","0,00","3,36",15
"TM2",24/05/2017 18:29,"24,48","54,79","0,00","6,24",13
"TM2",24/05/2017 18:19,"24,68","52,78","0,00","2,40",14
"TM2",24/05/2017 18:09,"24,64","52,43","0,00","9,60",13
"TM2",24/05/2017 17:59,"24,61","52,84","0,00","2,88",12
"TM2",24/05/2017 17:49,"24,34","53,50","0,00","5,28",1
"TM2",24/05/2017 17:39,"24,37","54,20","0,00","9,60",0
"TM2",24/05/2017 17:29,"24,18","54,01","0,00","5,28",0
"TM2",24/05/2017 17:19,"24,29","54,13","0,00","15,36",14
"TM2",24/05/2017 17:09,"24,75","53,03","0,00","3,36",15
"TM2",24/05/2017 16:59,"24,70","49,89","0,00","8,16",1
"TM2",24/05/2017 16:49,"24,68","52,21","0,00","19,68",13
"TM2",24/05/2017 16:39,"25,17","47,33","0,00","9,12",15
"TM2",24/05/2017 16:29,"25,50","46,77","0,00","5,28",0
"TM2",24/05/2017 16:19,"25,82","46,21","0,00","6,72",13
"TM2",24/05/2017 16:09,"26,24","43,16","0,00","7,68",1
"TM2",24/05/2017 15:59,"27,43","37,78","0,00","7,20",13
"TM2",24/05/2017 15:49,"27,33","37,32","0,00","8,16",1
"TM2",24/05/2017 15:39,"27,17","36,36","0,00","4,80",2
"TM2",24/05/2017 15:29,"27,43","37,59","0,00","9,60",13
"TM2",24/05/2017 15:19,"27,03","39,37","0,00","4,32",0
"TM2",24/05/2017 15:09,"26,98","39,50","0,00","3,36",0
"TM2",24/05/2017 14:59,"26,65","39,43","0,00","9,12",6
"TM2",24/05/2017 14:49,"26,18","41,30","0,00","4,80",1
"TM2",24/05/2017 14:39,"26,56","40,81","0,00","1,92",13
"TM2",24/05/2017 14:29,"26,11","40,88","0,00","4,32",14
"TM2",24/05/2017 14:19,"25,64","43,75","0,00","1,92",2
"TM2",24/05/2017 14:09,"25,76","44,01","0,00","5,76",0
"TM2",24/05/2017 13:59,"26,04","44,98","0,00","1,92",12
"TM2",24/05/2017 13:49,"27,03","44,07","0,00","1,92",14
"TM2",24/05/2017 13:39,"26,89","44,43","0,00","4,32",0
"TM2",24/05/2017 13:29,"27,23","42,15","0,00","4,32",15
"TM2",24/05/2017 13:19,"27,37","41,43","0,00","6,72",0
"TM2",24/05/2017 13:09,"26,18","43,75","0,00","9,12",14
"TM2",24/05/2017 12:59,"26,60","45,08","0,00","7,68",13
"TM2",24/05/2017 12:49,"26,51","46,37","0,00","7,68",14
"TM2",24/05/2017 12:39,"26,70","44,53","0,00","5,76",14
"TM2",24/05/2017 12:29,"26,61","44,35","0,00","2,40",0
"TM2",24/05/2017 12:19,"26,52","44,17","0,00","4,80",0
"TM2",24/05/2017 12:09,"26,56","44,04","0,00","3,36",13
"TM2",24/05/2017 11:59,"25,74","46,72","0,00","6,72",12
"TM2",24/05/2017 11:49,"26,80","45,88","0,00","2,40",1
"TM2",24/05/2017 11:39,"26,90","46,53","0,00","0,00",0
"TM2",24/05/2017 11:29,"26,82","46,59","0,00","0,00",1
"TM2",24/05/2017 11:19,"26,45","46,53","0,00","0,00",14
"TM2",24/05/2017 11:09,"26,18","49,22","0,00","0,96",14
"TM2",24/05/2017 10:59,"25,54","49,73","0,00","0,00",14
"TM2",24/05/2017 10:49,"25,72","50,50","0,00","2,40",0
"TM2",24/05/2017 10:39,"25,72","50,18","0,00","2,88",0
"TM2",24/05/2017 10:29,"25,71","48,13","0,00","2,88",1
"TM2",24/05/2017 10:19,"25,47","51,39","0,00","0,48",14
"TM2",24/05/2017 10:09,"25,14","51,83","0,00","0,00",14
"TM2",24/05/2017 9:59,"24,78","53,76","0,00","0,00",14
"TM2",24/05/2017 9:49,"24,37","55,76","0,00","0,00",14
"TM2",24/05/2017 9:39,"23,88","57,70","0,00","0,00",12
"TM2",24/05/2017 9:29,"23,43","59,15","0,00","0,00",12
"TM2",24/05/2017 9:19,"22,74","61,62","0,00","0,00",10
"TM2",24/05/2017 9:09,"22,07","63,82","0,00","0,00",14
"TM2",24/05/2017 8:59,"21,20","64,58","0,00","0,00",10
"TM2",24/05/2017 8:49,"20,88","65,00","0,00","0,00",10
"TM2",24/05/2017 8:39,"20,54","65,00","0,00","0,96",10
"TM2",24/05/2017 8:29,"19,97","67,48","0,00","0,00",8
"TM2",24/05/2017 8:19,"19,17","69,63","0,00","1,92",10
"TM2",24/05/2017 8:09,"18,65","71,21","0,00","1,92",9
"TM2",24/05/2017 7:59,"18,20","73,01","0,00","1,44",11
"TM2",24/05/2017 7:49,"17,59","74,48","0,00","1,92",10
"TM2",24/05/2017 7:39,"17,07","75,97","0,00","2,40",10
"TM2",24/05/2017 7:29,"16,52","78,29","0,00","0,48",11
"TM2",24/05/2017 7:19,"16,28","79,76","0,00","0,48",10
"TM2",24/05/2017 7:09,"16,02","80,05","0,00","0,00",10
"TM2",24/05/2017 6:59,"15,93","80,19","0,00","0,96",12
"TM2",24/05/2017 6:49,"16,08","79,36","0,00","2,40",10
"TM2",24/05/2017 6:39,"16,24","78,58","0,00","3,36",10
"TM2",24/05/2017 6:29,"16,35","78,44","0,00","2,88",10
"TM2",24/05/2017 6:19,"16,46","78,15","0,00","3,36",10
"TM2",24/05/2017 6:09,"16,60","77,68","0,00","3,36",10
"TM2",24/05/2017 5:59,"16,77","77,19","0,00","4,80",10
"TM2",24/05/2017 5:49,"16,95","76,76","0,00","0,00",10
"TM2",24/05/2017 5:39,"16,96","77,34","0,00","1,44",10
"TM2",24/05/2017 5:29,"16,95","77,13","0,00","0,96",10
"TM2",24/05/2017 5:19,"16,90","76,76","0,00","0,00",10
"TM2",24/05/2017 5:09,"16,95","76,81","0,00","0,00",10
"TM2",24/05/2017 4:59,"16,94","77,37","0,00","0,96",10
"TM2",24/05/2017 4:49,"16,85","78,09","0,00","1,92",10
"TM2",24/05/2017 4:39,"16,87","78,09","0,00","1,92",10
"TM2",24/05/2017 4:29,"17,00","76,99","0,00","0,00",8
"TM2",24/05/2017 4:19,"17,06","77,13","0,00","0,48",10
"TM2",24/05/2017 4:09,"17,13","77,02","0,00","0,00",10
"TM2",24/05/2017 3:59,"17,18","77,13","0,00","0,00",10
"TM2",24/05/2017 3:49,"17,26","77,57","0,00","1,44",10
"TM2",24/05/2017 3:39,"17,38","77,51","0,00","0,48",10
"TM2",24/05/2017 3:29,"17,48","76,90","0,00","2,40",10
"TM2",24/05/2017 3:19,"17,70","75,62","0,00","1,92",10
"TM2",24/05/2017 3:09,"17,80","75,53","0,00","1,92",10
"TM2",24/05/2017 2:59,"17,94","75,50","0,00","2,88",9
"TM2",24/05/2017 2:49,"17,84","76,20","0,00","1,92",9
"TM2",24/05/2017 2:39,"17,65","77,28","0,00","3,36",10
"TM2",24/05/2017 2:29,"17,76","76,87","0,00","1,92",10
"TM2",24/05/2017 2:19,"17,86","76,93","0,00","2,40",10
"TM2",24/05/2017 2:09,"18,05","76,41","0,00","2,88",10
"TM2",24/05/2017 1:59,"18,08","76,58","0,00","1,44",10
"TM2",24/05/2017 1:49,"18,28","75,82","0,00","1,92",10
"TM2",24/05/2017 1:39,"18,22","76,26","0,00","0,96",10
"TM2",24/05/2017 1:29,"18,25","76,55","0,00","2,88",10
"TM2",24/05/2017 1:19,"18,38","73,86","0,00","0,00",10
"TM2",24/05/2017 1:09,"18,44","74,07","0,00","0,00",10
"TM2",24/05/2017 0:59,"18,52","74,22","0,00","0,00",10
"TM2",24/05/2017 0:49,"18,64","74,13","0,00","0,00",10
"TM2",24/05/2017 0:39,"18,80","74,77","0,00","0,00",10
"TM2",24/05/2017 0:29,"19,00","74,92","0,00","0,00",10
"TM2",24/05/2017 0:19,"19,06","74,45","0,00","0,00",11
"TM2",24/05/2017 0:09,"19,19","74,13","0,00","0,00",10
"TM2",23/05/2017 23:59,"19,37","73,42","0,00","0,00",12
"TM2",23/05/2017 23:49,"19,62","72,01","0,00","0,48",10
"TM2",23/05/2017 23:39,"19,77","71,53","0,00","0,00",12
"TM2",23/05/2017 23:29,"19,88","71,42","0,00","0,00",12
"TM2",23/05/2017 23:19,"19,86","71,39","0,00","4,80",14
"TM2",23/05/2017 23:09,"19,94","71,12","0,00","2,88",12
"TM2",23/05/2017 22:59,"20,04","70,70","0,00","4,32",12
"TM2",23/05/2017 22:49,"20,07","70,88","0,00","1,44",12
"TM2",23/05/2017 22:39,"20,16","70,23","0,00","1,44",12
"TM2",23/05/2017 22:29,"20,19","70,02","0,00","3,84",12
"TM2",23/05/2017 22:19,"20,32","69,18","0,00","1,92",12
"TM2",23/05/2017 22:09,"20,50","68,23","0,00","1,92",12
"TM2",23/05/2017 21:59,"20,73","65,82","0,00","0,96",14
"TM2",23/05/2017 21:49,"20,98","63,09","0,00","0,48",12
"TM2",23/05/2017 21:39,"21,16","62,35","0,00","0,48",14
"TM2",23/05/2017 21:29,"21,48","60,82","0,00","2,88",14
"TM2",23/05/2017 21:19,"21,77","58,41","0,00","2,88",14
"TM2",23/05/2017 21:09,"21,97","57,60","0,00","0,48",12
"TM2",23/05/2017 20:59,"22,21","56,20","0,00","0,48",12
"TM2",23/05/2017 20:49,"22,52","54,98","0,00","1,92",0
"TM2",23/05/2017 20:39,"22,73","54,10","0,00","2,88",0
"TM2",23/05/2017 20:29,"23,00","52,46","0,00","1,92",0
"TM2",23/05/2017 20:19,"23,21","51,64","0,00","4,80",0
"TM2",23/05/2017 20:09,"23,44","51,42","0,00","0,96",8
"TM2",23/05/2017 19:59,"23,54","50,88","0,00","0,00",10
"TM2",23/05/2017 19:49,"23,79","49,80","0,00","3,36",0
"TM2",23/05/2017 19:39,"23,95","50,31","0,00","9,12",0
"TM2",23/05/2017 19:29,"24,86","47,46","0,00","1,92",0
"TM2",23/05/2017 19:19,"24,61","48,07","0,00","5,76",14
"TM2",23/05/2017 19:09,"25,08","47,17","0,00","1,92",10
"TM2",23/05/2017 18:59,"25,12","46,95","0,00","5,76",3
"TM2",23/05/2017 18:49,"24,63","49,67","0,00","7,20",0
"TM2",23/05/2017 18:39,"24,11","50,24","0,00","10,08",14
"TM2",23/05/2017 18:29,"24,07","50,27","0,00","3,84",3
"TM2",23/05/2017 18:19,"24,35","49,89","0,00","5,28",14
"TM2",23/05/2017 18:09,"24,12","50,56","0,00","7,20",13
"TM2",23/05/2017 17:59,"24,31","49,29","0,00","6,24",13
"TM2",23/05/2017 17:49,"24,48","49,22","0,00","16,32",0
"TM2",23/05/2017 17:39,"24,67","48,68","0,00","5,76",14
"TM2",23/05/2017 17:29,"24,71","48,55","0,00","4,32",14
"TM2",23/05/2017 17:19,"24,70","48,49","0,00","12,48",0
"TM2",23/05/2017 17:09,"24,82","47,85","0,00","9,12",2
"TM2",23/05/2017 16:59,"25,16","47,49","0,00","10,56",0
"TM2",23/05/2017 16:49,"24,95","47,75","0,00","1,92",13
"TM2",23/05/2017 16:39,"24,96","47,75","0,00","3,36",10
"TM2",23/05/2017 16:29,"24,64","47,17","0,00","4,32",15
"TM2",23/05/2017 16:19,"25,20","46,01","0,00","11,04",14
"TM2",23/05/2017 16:09,"25,82","43,10","0,00","9,60",13
"TM2",23/05/2017 15:59,"25,88","43,19","0,00","4,80",0
"TM2",23/05/2017 15:49,"25,51","42,22","0,00","10,56",14
"TM2",23/05/2017 15:39,"25,42","41,66","0,00","8,16",1
"TM2",23/05/2017 15:29,"25,84","41,66","0,00","12,00",13
"TM2",23/05/2017 15:19,"26,10","41,14","0,00","7,68",1
"TM2",23/05/2017 15:09,"25,22","43,13","0,00","7,68",12
"TM2",23/05/2017 14:59,"25,40","44,40","0,00","21,12",13
"TM2",23/05/2017 14:49,"25,76","43,29","0,00","6,24",1
"TM2",23/05/2017 14:39,"25,18","40,29","0,00","16,32",0
"TM2",23/05/2017 14:29,"25,03","43,39","0,00","0,96",8
"TM2",23/05/2017 14:19,"23,91","45,08","0,00","0,48",12
"TM2",23/05/2017 14:09,"24,11","47,46","0,00","3,36",12
"TM2",23/05/2017 13:59,"24,17","47,78","0,00","7,20",14
"TM2",23/05/2017 13:49,"23,92","48,97","0,00","9,12",14
"TM2",23/05/2017 13:39,"23,75","52,75","0,00","8,16",12
"TM2",23/05/2017 13:29,"23,92","54,35","0,00","4,32",0
"TM2",23/05/2017 13:19,"23,72","54,10","0,00","4,32",12
"TM2",23/05/2017 13:09,"23,88","49,54","0,00","1,92",0
"TM2",23/05/2017 12:59,"23,45","50,56","0,00","4,32",14
"TM2",23/05/2017 12:49,"23,89","47,49","0,00","0,48",10
"TM2",23/05/2017 12:39,"23,86","52,05","0,00","4,32",2
"TM2",23/05/2017 12:29,"23,38","50,11","0,00","4,80",12
"TM2",23/05/2017 12:19,"23,22","52,90","0,00","3,36",2
"TM2",23/05/2017 12:09,"23,51","56,17","0,00","0,96",13
"TM2",23/05/2017 11:59,"22,90","61,46","0,00","1,44",9
"TM2",23/05/2017 11:49,"22,47","66,36","0,00","0,00",12
"TM2",23/05/2017 11:39,"23,25","63,91","0,00","2,40",2
"TM2",23/05/2017 11:29,"22,96","63,57","0,00","5,28",0
"TM2",23/05/2017 11:19,"23,01","64,58","0,00","0,00",12
"TM2",23/05/2017 11:09,"22,20","66,18","0,00","0,00",14
"TM2",23/05/2017 10:59,"22,12","66,24","0,00","2,88",13
"TM2",23/05/2017 10:49,"22,28","67,15","0,00","3,84",0
"TM2",23/05/2017 10:39,"21,89","68,50","0,00","2,40",8
"TM2",23/05/2017 10:29,"22,09","69,12","0,00","0,00",10
"TM2",23/05/2017 10:19,"21,70","69,30","0,00","2,88",8
"TM2",23/05/2017 10:09,"21,45","71,86","0,00","1,92",0
"TM2",23/05/2017 9:59,"21,16","70,73","0,00","0,00",12
"TM2",23/05/2017 9:49,"20,62","73,19","0,00","0,00",1
"TM2",23/05/2017 9:39,"20,58","72,33","0,00","1,44",10
"TM2",23/05/2017 9:29,"20,04","72,95","0,00","0,00",10
"TM2",23/05/2017 9:19,"19,80","73,39","0,00","0,00",10
"TM2",23/05/2017 9:09,"19,16","75,68","0,00","0,00",10
"TM2",23/05/2017 8:59,"18,56","77,02","0,00","0,00",10
"TM2",23/05/2017 8:49,"18,51","78,26","0,00","0,00",10
"TM2",23/05/2017 8:39,"18,22","80,45","0,00","0,00",12
"TM2",23/05/2017 8:29,"17,48","83,58","0,00","0,00",10
"TM2",23/05/2017 8:19,"16,44","86,45","0,00","0,00",10
"TM2",23/05/2017 8:09,"16,02","87,93","0,00","0,00",10
"TM2",23/05/2017 7:59,"15,81","88,73","0,00","0,00",10
"TM2",23/05/2017 7:49,"15,43","90,09","0,00","0,00",10
"TM2",23/05/2017 7:39,"15,18","89,92","0,00","0,00",10
"TM2",23/05/2017 7:29,"15,06","89,73","0,00","0,00",10
"TM2",23/05/2017 7:19,"15,05","88,73","0,00","1,44",10
"TM2",23/05/2017 7:09,"15,18","88,43","0,00","2,40",10
"TM2",23/05/2017 6:59,"15,30","88,45","0,00","0,00",6
"TM2",23/05/2017 6:49,"15,50","88,57","0,00","0,00",10
"TM2",23/05/2017 6:39,"15,64","89,17","0,00","2,88",8
"TM2",23/05/2017 6:29,"15,71","89,45","0,00","1,44",10
"TM2",23/05/2017 6:19,"15,82","90,44","0,00","2,88",10
"TM2",23/05/2017 6:09,"15,71","90,00","0,00","0,48",12
"TM2",23/05/2017 5:59,"15,79","89,95","0,00","2,40",10
"TM2",23/05/2017 5:49,"15,92","89,86","0,00","2,88",10
"TM2",23/05/2017 5:39,"16,16","90,09","0,00","0,96",10
"TM2",23/05/2017 5:29,"16,49","89,78","0,00","2,40",10
"TM2",23/05/2017 5:19,"16,93","91,32","0,00","1,44",10
"TM2",23/05/2017 5:09,"17,22","93,10","0,00","1,92",10
"TM2",23/05/2017 4:59,"17,26","93,61","0,00","0,00",10
"TM2",23/05/2017 4:49,"17,22","94,21","0,00","3,36",12
"TM2",23/05/2017 4:39,"17,13","94,75","0,00","0,48",12
"TM2",23/05/2017 4:29,"16,98","94,91","0,00","0,96",12
"TM2",23/05/2017 4:19,"16,72","94,97","0,00","0,48",12
"TM2",23/05/2017 4:09,"16,53","94,07","0,00","2,40",10
"TM2",23/05/2017 3:59,"16,65","92,99","0,00","1,92",12
"TM2",23/05/2017 3:49,"16,82","92,63","0,00","0,00",10
"TM2",23/05/2017 3:39,"16,86","92,25","0,00","1,92",10
"TM2",23/05/2017 3:29,"17,22","91,38","0,00","1,44",10
"TM2",23/05/2017 3:19,"17,31","91,16","0,00","0,00",10
"TM2",23/05/2017 3:09,"17,29","91,05","0,00","0,00",10
"TM2",23/05/2017 2:59,"17,30","91,27","0,00","3,84",10
"TM2",23/05/2017 2:49,"17,37","91,27","0,00","0,00",10
"TM2",23/05/2017 2:39,"17,36","89,56","0,00","0,00",10
"TM2",23/05/2017 2:29,"17,36","89,64","0,00","0,00",10
"TM2",23/05/2017 2:19,"17,36","88,79","0,00","0,00",10
"TM2",23/05/2017 2:09,"17,34","87,84","0,00","0,00",10
"TM2",23/05/2017 1:59,"17,37","87,45","0,00","0,00",10
"TM2",23/05/2017 1:49,"17,42","87,57","0,00","0,00",10
"TM2",23/05/2017 1:39,"17,55","87,12","0,00","0,00",12
"TM2",23/05/2017 1:29,"17,65","87,20","0,00","0,00",12
"TM2",23/05/2017 1:19,"17,77","88,01","0,00","0,00",12
"TM2",23/05/2017 1:09,"17,86","87,65","0,00","0,00",14
"TM2",23/05/2017 0:59,"17,91","86,45","0,00","0,00",14
