"Año","Cod_Municipio","Nom_Municipio","Desc_Concepto","Orden","Fecha_Alta_OT","Desc_OT","Direccion_OT","Provincia","Descripcion_Tarifa_Sub_1","Unidad_Medida_Sub_1","Descripcion_Tarifa_Sub_2","Ref_Catastral_Fin"
2017,46244,"TORRENT","VADOS","1726",24/06/1997,"CL JOSE ITURBI 17","CL JOSE ITURBI 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1727",24/06/1997,"CL VIRGEN DE LAS ANGUSTIAS 9","CL VIRGEN DE LAS ANGUSTIAS 9","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1728",24/06/1997,"CL TERUEL 22","CL TERUEL 22","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1729",24/06/1997,"CL NICOLAS ANDREU 3","CL NICOLAS ANDREU 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1730",03/07/1997,"CL LEON XIII 7","CL LEON XIII 7","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1731",15/07/1997,"CL GABRIELA MISTRAL 11","CL GABRIELA MISTRAL 11","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1733",15/07/1997,"CL VALENTIN PLANELLS 12","CL VALENTIN PLANELLS 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1734",01/10/1997,"CL PASCUAL ROMERO 2","CL PASCUAL ROMERO 2","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1735",01/10/1997,"CL SANTA LUCIA 1","CL SANTA LUCIA 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1736",01/10/1997,"CL SAN ALFREDO 9 A","CL SAN ALFREDO 9","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1737",01/10/1997,"CL SEDAVI 27","CL SEDAVI 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1738",01/10/1997,"CL SAN ALFREDO 11","CL SAN ALFREDO 11","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1739",01/10/1997,"CL SAN CAYETANO 23","CL SAN CAYETANO 23","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1740",14/10/1997,"CL VIRG DE LOS DESAMPARADOS 10","CL VIRGEN DE LOS DESAMPARADOS 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1741",14/10/1997,"CL SAN LUIS BERTRAN 87","CL SAN LUIS BELTRAN 87","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1743",21/10/1997,"CL GABRIELA MISTRAL 12","CL GABRIELA MISTRAL 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1744",22/10/1997,"CL PADRE MENDEZ 160","CL PADRE MENDEZ 160","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1745",03/11/1997,"CL SILLA 3","CL SILLA 3","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1746",03/11/1997,"CL SAN ALFREDO 10","CL SAN ALFREDO 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1748",03/11/1997,"CL RIBERA LA 3","CL RIBERA LA 3","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1749",17/08/1989,"CL SANTA MAGDALENA 29 00","CL SANTA MAGDALENA 29  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1752",12/12/1997,"CL L'HORTA 14","CL L´HORTA 14","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1753",19/01/1998,"A-Individual","CL GERMANIES 24","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1754",22/01/1998,"CL SAN RAMON 2","CL SAN RAMON 2","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1755",22/01/1998,"CL SAN RAMON 2","CL SAN RAMON 2","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1756",22/01/1998,"CL SAN JUSTO 16","CL SAN JUSTO 16","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1758",19/02/1998,"CL VIRG DE LOS DESAMPARADOS 10","CL VIRGEN DE LOS DESAMPARADOS 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1759",19/02/1998,"CL SAN ENRIQUE 6","CL SAN ENRIQUE 6","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","176",20/04/1989,"CL MAESTRO VICTORIANO ANDRES 14 00 IZ","CL MAESTRO VICTORIANO ANDRES 14  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1761",19/02/1998,"CL SAN GREGORIO 32","CL SAN GREGORIO 32","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1762",19/02/1998,"CL GERMANIES 75","CL GERMANIES 75","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1763",05/03/1998,"CL PLANA LA 0","CL PLANA LA 0","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1764",05/03/1998,"CL TOLEDO 56","CL TOLEDO 56","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1765",12/03/1998,"D.2. INDUSTRIAL TEMPORAL","CL L´HORTA 35","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1767",31/12/2003,"SAN JUSTO 7","CL San Justo 7","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C",
2017,46244,"TORRENT","VADOS","1768",16/03/1998,"CL ASOCIAR 0","CL SAN FERNANDO 0","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1769",16/03/1998,"CL RAMON Y CAJAL 16","CL RAMON Y CAJAL 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1770",16/03/1998,"E-Minusvalido","CL RIU VINALOPO 23","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1771",26/03/1998,"CL SAN AMADOR 13","CL SAN AMADOR 13","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1772",26/03/1998,"CL SAN JUSTO 8","CL SAN JUSTO 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1776",26/03/1998,"CL NICOLAS ANDREU 23 I","CL NICOLAS ANDREU 23   I","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1777",26/03/1998,"CL SANTA RITA 9","CL SANTA RITA 9","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1778",26/03/1998,"CL MUSICO JOSE ORTI SORIANO 8","CL MUSICO JOSE ORTI 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1779",02/04/1998,"CL GABRIELA MISTRAL 19 A","CL GABRIELA MISTRAL 19","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1780",02/04/1998,"CL MAESTRO VICTORIANO ANDRES 10","CL MAESTRO VICTORIANO ANDRES 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1781",07/04/1998,"CL SAN LUIS BELTRAN 33","CL San Luis Beltran 33","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1782",07/04/1998,"CL PINTOR RENAU 29 DR","CL PINTOR RENAU 29   DR","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1783",24/04/1989,"CL SEDAVI 39 00 IZ","CL SEDAVI 39  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1787",29/04/1998,"CL SAN PEDRO ALCANTARA 27","CL SAN PEDRO ALCANTARA 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1788",29/04/1998,"CL 25 DE ABRIL 26 AC","CL 25 DE ABRIL 26   AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1791",26/05/1998,"CL SAN JUAN DE LA CRUZ 14","CL SAN JUAN DE LA CRUZ 14","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1792",26/05/1998,"CL GOMEZ FERRER 70","CL GOMEZ FERRER 70","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1793",26/05/1998,"CL SAN ENRIQUE 8","CL SAN ENRIQUE 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1794",11/06/1998,"CL SAN ERNESTO 12","CL SAN ERNESTO 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1795",11/06/1998,"CL RIU VINALOPO 21","CL RIU VINALOPO 21","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1796",11/06/1998,"CL PRIMADO PLA Y DENIEL 2","CL PRIMADO PLA Y DENIEL 2","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7282917YJ1678S0019FH"
2017,46244,"TORRENT","VADOS","1797",11/06/1998,"CL SANTA MAGDALENA 6 AC","CL SANTA MAGDALENA 6  AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1798",11/06/1998,"CL D'ALBOCASSER 5","CL ALBOCASSER 5","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1799",11/06/1998,"CL SALVADOR EL 59 B","CL SALVADOR EL 59   B","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","180",10/12/1999,"CL VIRGEN DEL OLIVAR 8 00","CL VIRGEN DEL OLIVAR 8  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1801",23/06/1998,"CL VIRGEN DE LA PAZ 34 B","CL VIRGEN DE LA PAZ 34  B","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1803",03/07/1998,"CL DOCTOR FRANCISCO ROSELLO 41","CL DOCTOR FRANCISCO ROSELLO 41","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1804",24/04/1989,"CL SEDAVI 54 00 IZ","CL SEDAVI 54  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1805",03/07/1998,"CL CAMP DE MORVEDRE 0","CL CAMP DE MORVEDRE 0","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1806",21/07/1998,"AV PAIS VALENCIA 132","AV PAIS VALENCIA 132","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1807",21/07/1998,"CL CRUZ ROJA DE LA 5","CL CRUZ ROJA 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1808",21/07/1998,"CL CRUZ ROJA DE LA 5","CL CRUZ ROJA 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1810",29/07/1998,"CL ALACUAS 19","CL ALACUAS 19","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1815",31/12/2003,"CL SAN ROQUE 5","PZ San Roque 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1816",22/09/1998,"CL MARQUESAT EL 9","CL MARQUESAT EL 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1817",31/12/1998,"AV PAIS VALENCIA 90","AV PAIS VALENCIA 90","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1818",01/10/1998,"CL SALVADOR EL 58","CL SALVADOR EL 58","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1820",01/10/1998,"CL SANTA TERESITA 10","CL SANTA TERESITA 10","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1821",01/10/1998,"CL SANTA TERESITA 26","CL SANTA TERESITA 26","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1822",06/10/1998,"CL SAN GREGORIO 2","CL SAN GREGORIO 2","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1823",14/10/1998,"CL CAMP DE MORVEDRE 37","CL CAMP DE MORVEDRE 37","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1824",14/10/1998,"CL L'HORTA 7","CL L´HORTA 7","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1825",14/10/1998,"CL MAGISTRADO MONTERDE 7","CL MAGISTRADO MONTERDE 7","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1828",30/10/1998,"PZ MAESTRO GINER 16","PZ MAESTRO GINER 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","183",25/04/1989,"CL VIRGEN DEL OLIVAR 11 00","CL VIRGEN DEL OLIVAR 11  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1830",24/04/1989,"CL SEDAVI 39 00 DC","CL SEDAVI 39  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1833",20/01/1999,"CL NICOLAS ANDREU 26","CL NICOLAS ANDREU 26","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1834",20/01/1999,"CL SEDAVI 48","CL SEDAVI 48","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1836",20/01/1999,"CL CANONIGO GISBERT 15","CL CANONIGO GISBERT 15","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1837",04/02/1999,"CL MAESTRO SANCHIS ALMIÑANO 9 BJ","CL MAESTRO SANCHIS ALMIÑANO 9   BJ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1838",04/02/1999,"CL PINTOR RENAU 12","CL PINTOR RENAU 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1842",17/02/1999,"CL SAN ALFREDO 11","CL SAN ALFREDO 11","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1843",17/02/1999,"CL SAN ALFREDO 7","CL SAN ALFREDO 7","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1844",17/02/1999,"CL SAN ONOFRE 39","CL SAN ONOFRE 39","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1845",02/03/1999,"CL CAMP DE MORVEDRE 0 0 00","CL CAMP DE MORVEDRE 0   00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1846",02/03/1999,"CL SAN CARLOS 16","CL SAN CARLOS 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1847",02/03/1999,"CL SAN CARLOS 21","CL SAN CARLOS 21","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1848",11/03/1999,"CL GRANERERS 13","CL GRANERERS 13","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1849",09/03/1999,"CL SANTA TERESITA 21","CL SANTA TERESITA 21","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","185",26/04/1989,"CL VIRGEN DE LA PAZ 14 00 IZ","CL VIRGEN DE LA PAZ 14  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1850",11/03/1999,"CL GABRIELA MISTRAL 17","CL GABRIELA MISTRAL 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1851",28/09/1999,"CL VIRGEN DEL PUIG 20","CL VIRGEN DEL PUIG 20","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1852",17/04/1997,"CL TOLEDO 27","CL TOLEDO 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1854",07/04/1999,"CL PRIMADO PLA Y DENIEL 5","CL Primado Pla Y Deniel 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1855",07/04/1999,"CL SAN JUSTO 16","CL SAN JUSTO 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1856",13/04/1999,"CL REIAL CAMI 32","CL CAMI REIAL 32","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1857",29/04/1999,"CL REIAL CAMI 129","CL CAMI REIAL 129","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1858",13/04/1999,"CL SAN ENRIQUE 21","CL SAN ENRIQUE 21","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1859",13/04/1999,"CL BEATO ANDRES IBERNON 14","CL BEATO ANDRES IBERNON 14","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1861",29/04/1999,"A-Individual","CL 9 D,OCTUBRE   E","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1862",22/04/1999,"PZ MAESTRO GINER 17","PZ MAESTRO GINER 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1863",22/04/1999,"PZ SAN PASCUAL 29","PZ SAN PASCUAL 29","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1864",22/04/1999,"CL TIRANT LO BLANC 16","CL TIRANT LO BLANC 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1865",31/10/2003,"CL PADRE MENDEZ 162","CL Padre Mendez 162","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C",
2017,46244,"TORRENT","VADOS","1868",29/04/1999,"CL SAN PEDRO ALCANTARA 58","CL SAN PEDRO ALCANTARA 58","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1869",29/04/1999,"C-Colectivo Privado","CL Sant  Gregori 2","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1870",29/04/1999,"CL RAMON Y CAJAL 37","CL RAMON Y CAJAL 37","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1871",13/05/1999,"CL REIAL CAMI 36","CL CAMI REIAL 36","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1872",14/05/1999,"CL GERMANIES 23","CL GERMANIES 23","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1874",14/05/1999,"CL POETA JOSE ESPRONCEDA 9","CL POETA JOSE ESPRONCEDA 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1875",04/06/1999,"CL SEDAVI 18","CL SEDAVI 18","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1876",04/06/1999,"CL PADRE MENDEZ 116","CL PADRE MENDEZ 116","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1878",04/06/1999,"CL VIRGEN DEL PUIG 24","CL VIRGEN DEL PUIG 24","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1880",15/06/1999,"CL PRIMADO PLA Y DENIEL 1","CL PRIMADO PLA Y DENIEL 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1881",17/06/1999,"CL GERMANIES 22","CL GERMANIES 22","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1882",18/06/1999,"CL 25 DE ABRIL 39","CL 25 DE ABRIL 39","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1883",18/06/1999,"CL SEDAVI 50","CL SEDAVI 50","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1884",06/07/1999,"CL SANTA TERESITA 10 1","CL SANTA TERESITA 10     1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1886",09/07/1999,"CL MARQUESAT EL 1 ACC","CL MARQUESAT EL 1   ACC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1889",13/07/1999,"CL CORTS VALENCIANES 7","PZ Corts Valencianes 7","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","189",25/04/1989,"CL SAN FERMIN 19 00 AC","CL SAN FERMIN 19  00 AC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1890",08/04/1994,"CL PADRE MENDEZ 141","CL PADRE MENDEZ 141","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1891",16/07/1999,"CL CAMPOAMOR 12","CL CAMPOAMOR 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1892",17/08/1999,"CL TOLEDO 102","CL TOLEDO 102","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1893",10/09/1999,"CL SAN ONOFRE 46","CL SAN ONOFRE 46","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1894",10/09/1999,"CL HUESCA 12","CL HUESCA 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1895",10/09/1999,"CL SAN PEDRO ALCANTARA 52","CL SAN PEDRO ALCANTARA 52","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1896",10/09/1999,"CL ALCACER 13","CL ALCACER 13","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1898",14/10/1999,"CL CAMP DE MORVEDRE 2","CL CAMP DE MORVEDRE 2","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1899",05/10/1999,"CL CONSTITUCION 27","CL CONSTITUCION 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
