trip_id, arrival_time, departure_time, stop_id, stop_sequence
5_I12-5_I12_05:52:00_2_12_5__C4___,05:52:00,05:52:00,par_5_4,0
5_I11-5_I11_18:43:00_2_82_5__C4___,19:30:00,19:30:00,par_5_43,11
5_I11-5_I11_20:43:00_2_98_5__C4___,21:16:00,21:16:00,par_5_11,7
5_I11-5_I11_17:30:00_1_210_5__C4___,18:05:00,18:05:00,par_5_51,8
5_I11-5_I11_05:52:00_1_10_5__C4___,06:01:00,06:01:00,par_5_34,2
5_I11-5_I11_22:46:00_1_238_5__C4___,23:44:00,23:44:00,par_5_83,13
5_I12-5_I12_11:32:00_2_46_5__C4___,12:24:00,12:24:00,par_5_36,13
5_I13-5_I13_09:25:00_1_31_5__C4___,09:34:00,09:34:00,par_5_34,2
5_I13-5_I13_19:21:00_1_207_5__C4___,19:21:00,19:21:00,par_5_36,0
5_I13-5_I13_12:32:00_2_52_5__C4___,13:13:00,13:13:00,par_5_93,9
5_I11-5_I11_16:45:00_1_129_5__C4___,17:35:00,17:35:00,par_5_15,11
5_I13-5_I13_17:12:00_2_80_5__C4___,17:12:00,17:12:00,par_5_4,0
5_I12-5_I12_05:45:00_1_9_5__C4___,06:37:00,06:37:00,par_5_84,12
5_I12-5_I12_09:25:00_1_31_5__C4___,10:23:00,10:23:00,par_5_4,13
5_I12-5_I12_20:46:00_1_98_5__C4___,21:36:00,21:36:00,par_5_15,10
5_I12-5_I12_20:06:00_1_94_5__C4___,20:32:00,20:32:00,par_5_11,6
5_I12-5_I12_16:52:00_2_78_5__C4___,17:41:00,17:41:00,par_5_34,11
5_I13-5_I13_14:32:00_2_64_5__C4___,15:01:00,15:01:00,par_5_122,7
5_I11-5_I11_15:52:00_2_126_5__C4___,16:21:00,16:21:00,par_5_122,7
5_I13-5_I13_16:52:00_2_78_5__C4___,16:52:00,16:52:00,par_5_4,0
5_I11-5_I11_18:12:00_2_78_5__C4___,18:14:00,18:14:00,par_5_85,1
5_I11-5_I11_09:57:00_2_53_5__C4___,10:16:00,10:16:00,par_5_18,5
5_I12-5_I12_11:52:00_2_48_5__C4___,11:59:00,11:59:00,par_5_15,3
5_I11-5_I11_09:43:00_2_52_5__C4___,10:12:00,10:12:00,par_5_122,7
5_I13-5_I13_21:24:00_1_102_5__C4___,21:33:00,21:33:00,par_5_34,2
5_I12-5_I12_14:24:00_1_61_5__C4___,15:22:00,15:22:00,par_5_4,14
5_I11-5_I11_20:51:00_1_95_5__C4___,21:05:00,21:05:00,par_5_92,4
5_I11-5_I11_19:43:00_2_90_5__C4___,20:12:00,20:12:00,par_5_122,7
5_I12-5_I12_13:25:00_1_55_5__C4___,13:42:00,13:42:00,par_5_93,5
5_I11-5_I11_18:24:00_1_75_5__C4___,18:35:00,18:35:00,par_5_43,3
5_I12-5_I12_19:52:00_2_95_5__C4___,20:11:00,20:11:00,par_5_18,5
5_I13-5_I13_18:12:00_2_85_5__C4___,19:01:00,19:01:00,par_5_34,12
5_I13-5_I13_09:25:00_1_31_5__C4___,10:20:00,10:20:00,par_5_85,13
5_I11-5_I11_07:32:00_2_30_5__C4___,07:39:00,07:39:00,par_5_15,3
5_I12-5_I12_16:12:00_2_74_5__C4___,16:53:00,16:53:00,par_5_93,9
5_I13-5_I13_09:52:00_2_36_5__C4___,09:54:00,09:54:00,par_5_85,1
5_I13-5_I13_06:32:00_2_16_5__C4___,06:32:00,06:32:00,par_5_4,0
5_I11-5_I11_08:40:00_1_37_5__C4___,09:20:00,09:20:00,par_5_18,9
5_I12-5_I12_15:05:00_1_65_5__C4___,15:22:00,15:22:00,par_5_93,5
5_I12-5_I12_21:45:00_1_104_5__C4___,21:45:00,21:45:00,par_5_53,0
5_I12-5_I12_21:05:00_1_100_5__C4___,21:40:00,21:40:00,par_5_51,8
5_I11-5_I11_04:57:00_1_2_5__C4___,05:29:00,05:29:00,par_5_4,8
5_I13-5_I13_15:24:00_1_67_5__C4___,15:54:00,15:54:00,par_5_122,7
5_I11-5_I11_05:26:00_2_5_5__C4___,06:05:00,06:05:00,par_5_53,9
5_I12-5_I12_05:45:00_1_9_5__C4___,06:43:00,06:43:00,par_5_4,14
5_I12-5_I12_20:25:00_1_96_5__C4___,20:34:00,20:34:00,par_5_34,2
5_I12-5_I12_10:14:00_2_38_5__C4___,11:04:00,11:04:00,par_5_36,12
5_I11-5_I11_20:12:00_2_94_5__C4___,20:12:00,20:12:00,par_5_4,0
5_I13-5_I13_13:12:00_2_56_5__C4___,13:14:00,13:14:00,par_5_85,1
5_I12-5_I12_19:34:00_2_93_5__C4___,20:07:00,20:07:00,par_5_11,8
5_I13-5_I13_07:24:00_1_19_5__C4___,07:59:00,07:59:00,par_5_51,8
5_I11-5_I11_14:21:00_1_56_5__C4___,15:01:00,15:01:00,par_5_18,9
5_I11-5_I11_08:52:00_1_39_5__C4___,08:58:00,08:58:00,par_5_36,1
5_I11-5_I11_17:22:00_1_67_5__C4___,17:48:00,17:48:00,par_5_11,6
5_I12-5_I12_05:40:00_2_8_5__C4___,06:19:00,06:19:00,par_5_53,9
5_I11-5_I11_19:37:00_1_85_5__C4___,19:43:00,19:43:00,par_5_36,1
5_I13-5_I13_13:25:00_1_55_5__C4___,14:20:00,14:20:00,par_5_85,13
5_I11-5_I11_09:05:00_2_46_5__C4___,09:25:00,09:25:00,par_5_18,5
5_I12-5_I12_13:52:00_2_60_5__C4___,14:39:00,14:39:00,par_5_43,11
5_I11-5_I11_05:24:00_1_148_5__C4___,05:48:00,05:48:00,par_5_15,5
5_I11-5_I11_07:06:00_2_26_5__C4___,07:25:00,07:25:00,par_5_18,5
5_I13-5_I13_20:12:00_2_97_5__C4___,21:10:00,21:10:00,par_5_53,14
5_I12-5_I12_20:32:00_2_99_5__C4___,21:21:00,21:21:00,par_5_34,12
5_I12-5_I12_20:46:00_1_98_5__C4___,21:03:00,21:03:00,par_5_93,5
5_I13-5_I13_10:52:00_2_42_5__C4___,11:50:00,11:50:00,par_5_53,14
5_I11-5_I11_07:40:00_1_27_5__C4___,08:06:00,08:06:00,par_5_11,6
5_I11-5_I11_19:37:00_1_85_5__C4___,20:03:00,20:03:00,par_5_11,6
5_I11-5_I11_06:44:00_2_22_5__C4___,07:35:00,07:35:00,par_5_34,12
5_I13-5_I13_12:25:00_1_49_5__C4___,12:34:00,12:34:00,par_5_34,2
5_I13-5_I13_06:52:00_2_18_5__C4___,07:05:00,07:05:00,par_5_31,4
5_I11-5_I11_08:04:00_1_31_5__C4___,08:15:00,08:15:00,par_5_43,3
5_I12-5_I12_22:05:00_1_106_5__C4___,22:57:00,22:57:00,par_5_84,12
5_I13-5_I13_08:12:00_2_26_5__C4___,08:31:00,08:31:00,par_5_18,5
5_I11-5_I11_14:37:00_1_58_5__C4___,14:46:00,14:46:00,par_5_34,2
5_I13-5_I13_13:05:00_1_53_5__C4___,13:40:00,13:40:00,par_5_51,8
5_I12-5_I12_15:05:00_1_65_5__C4___,15:31:00,15:31:00,par_5_11,6
5_I11-5_I11_21:07:00_1_97_5__C4___,21:42:00,21:42:00,par_5_51,8
5_I11-5_I11_06:18:00_2_19_5__C4___,06:23:00,06:23:00,par_5_84,2
5_I12-5_I12_08:46:00_1_27_5__C4___,09:44:00,09:44:00,par_5_4,14
5_I13-5_I13_13:25:00_1_55_5__C4___,13:36:00,13:36:00,par_5_43,3
5_I11-5_I11_19:57:00_2_92_5__C4___,20:38:00,20:38:00,par_5_93,9
5_I11-5_I11_12:45:00_1_114_5__C4___,13:02:00,13:02:00,par_5_93,5
5_I11-5_I11_23:13:00_2_142_5__C4___,23:42:00,23:42:00,par_5_122,7
5_I13-5_I13_11:45:00_1_45_5__C4___,12:43:00,12:43:00,par_5_4,14
5_I11-5_I11_21:32:00_2_134_5__C4___,22:19:00,22:19:00,par_5_43,11
5_I11-5_I11_07:16:00_1_23_5__C4___,07:25:00,07:25:00,par_5_34,2
5_I11-5_I11_05:52:00_1_10_5__C4___,06:47:00,06:47:00,par_5_85,13
5_I12-5_I12_20:06:00_1_94_5__C4___,20:17:00,20:17:00,par_5_43,3
5_I11-5_I11_07:51:00_1_29_5__C4___,08:08:00,08:08:00,par_5_93,5
5_I11-5_I11_06:05:00_2_11_5__C4___,06:21:00,06:21:00,par_5_34,4
5_I13-5_I13_05:18:00_1_124_5__C4___,05:37:00,05:37:00,par_5_31,4
5_I13-5_I13_18:45:00_1_86_5__C4___,18:51:00,18:51:00,par_5_36,1
5_I11-5_I11_21:52:00_2_136_5__C4___,22:33:00,22:33:00,par_5_93,9
5_I11-5_I11_19:06:00_1_81_5__C4___,20:01:00,20:01:00,par_5_85,13
5_I12-5_I12_16:52:00_2_78_5__C4___,17:11:00,17:11:00,par_5_18,5
5_I11-5_I11_20:43:00_2_98_5__C4___,21:12:00,21:12:00,par_5_122,6
5_I12-5_I12_07:12:00_2_20_5__C4___,07:56:00,07:56:00,par_5_92,10
5_I13-5_I13_14:32:00_2_64_5__C4___,15:16:00,15:16:00,par_5_92,10
5_I11-5_I11_05:10:00_1_4_5__C4___,06:02:00,06:02:00,par_5_84,12
5_I11-5_I11_08:04:00_1_31_5__C4___,08:04:00,08:04:00,par_5_53,0
5_I11-5_I11_19:52:00_1_87_5__C4___,20:37:00,20:37:00,par_5_31,10
5_I12-5_I12_07:45:00_1_21_5__C4___,07:56:00,07:56:00,par_5_43,3
5_I13-5_I13_13:05:00_1_53_5__C4___,13:55:00,13:55:00,par_5_15,11
5_I13-5_I13_19:05:00_1_88_5__C4___,19:31:00,19:31:00,par_5_11,6
5_I12-5_I12_15:12:00_2_68_5__C4___,15:41:00,15:41:00,par_5_122,7
5_I12-5_I12_15:45:00_1_69_5__C4___,15:45:00,15:45:00,par_5_53,0
5_I12-5_I12_17:32:00_2_82_5__C4___,18:30:00,18:30:00,par_5_53,14
5_I12-5_I12_19:52:00_2_95_5__C4___,20:44:00,20:44:00,par_5_36,13
5_I12-5_I12_18:32:00_2_87_5__C4___,18:32:00,18:32:00,par_5_4,0
5_I11-5_I11_12:45:00_1_114_5__C4___,12:56:00,12:56:00,par_5_43,3
5_I12-5_I12_06:24:00_1_13_5__C4___,07:04:00,07:04:00,par_5_18,9
5_I12-5_I12_14:45:00_1_63_5__C4___,15:37:00,15:37:00,par_5_84,12
5_I11-5_I11_14:57:00_2_64_5__C4___,15:04:00,15:04:00,par_5_15,3
5_I13-5_I13_18:24:00_1_84_5__C4___,19:14:00,19:14:00,par_5_15,11
5_I13-5_I13_15:24:00_1_67_5__C4___,16:19:00,16:19:00,par_5_85,12
5_I13-5_I13_23:19:00_1_228_5__C4___,23:40:00,23:40:00,par_5_11,5
5_I11-5_I11_20:12:00_2_94_5__C4___,21:10:00,21:10:00,par_5_53,14
5_I12-5_I12_10:14:00_2_38_5__C4___,10:31:00,10:31:00,par_5_18,4
5_I11-5_I11_07:51:00_1_29_5__C4___,08:43:00,08:43:00,par_5_84,12
5_I11-5_I11_20:12:00_2_94_5__C4___,20:41:00,20:41:00,par_5_122,7
5_I11-5_I11_09:05:00_2_46_5__C4___,09:55:00,09:55:00,par_5_34,12
5_I12-5_I12_05:10:00_1_4_5__C4___,05:55:00,05:55:00,par_5_31,10
5_I13-5_I13_13:25:00_1_55_5__C4___,13:55:00,13:55:00,par_5_122,7
5_I12-5_I12_22:52:00_2_113_5__C4___,23:16:00,23:16:00,par_5_51,6
5_I11-5_I11_15:45:00_1_123_5__C4___,16:40:00,16:40:00,par_5_85,13
5_I12-5_I12_14:32:00_2_64_5__C4___,14:56:00,14:56:00,par_5_51,6
5_I11-5_I11_21:07:00_1_97_5__C4___,21:33:00,21:33:00,par_5_11,6
5_I13-5_I13_08:52:00_2_30_5__C4___,08:57:00,08:57:00,par_5_84,2
5_I12-5_I12_09:52:00_2_36_5__C4___,09:57:00,09:57:00,par_5_84,2
5_I13-5_I13_16:52:00_2_78_5__C4___,17:50:00,17:50:00,par_5_53,14
5_I13-5_I13_17:12:00_2_80_5__C4___,17:25:00,17:25:00,par_5_31,4
5_I13-5_I13_13:05:00_1_53_5__C4___,13:22:00,13:22:00,par_5_93,5
5_I13-5_I13_08:32:00_2_28_5__C4___,09:19:00,09:19:00,par_5_43,11
5_I12-5_I12_16:12:00_2_74_5__C4___,16:31:00,16:31:00,par_5_18,5
5_I12-5_I12_09:46:00_1_33_5__C4___,09:52:00,09:52:00,par_5_36,1
5_I12-5_I12_15:05:00_1_65_5__C4___,15:55:00,15:55:00,par_5_15,11
5_I12-5_I12_19:52:00_2_95_5__C4___,20:21:00,20:21:00,par_5_122,7
5_I11-5_I11_12:45:00_1_114_5__C4___,13:35:00,13:35:00,par_5_15,11
5_I12-5_I12_12:32:00_2_52_5__C4___,12:34:00,12:34:00,par_5_85,1
5_I12-5_I12_21:52:00_2_107_5__C4___,21:54:00,21:54:00,par_5_85,1
5_I13-5_I13_06:02:00_2_123_5__C4___,06:35:00,06:35:00,par_5_36,8
5_I12-5_I12_22:12:00_2_109_5__C4___,22:59:00,22:59:00,par_5_43,11
5_I12-5_I12_06:24:00_1_13_5__C4___,07:16:00,07:16:00,par_5_84,12
5_I12-5_I12_07:32:00_2_22_5__C4___,07:51:00,07:51:00,par_5_18,5
5_I13-5_I13_13:45:00_1_57_5__C4___,14:35:00,14:35:00,par_5_15,11
5_I12-5_I12_06:32:00_2_16_5__C4___,06:32:00,06:32:00,par_5_4,0
5_I11-5_I11_18:25:00_2_80_5__C4___,18:44:00,18:44:00,par_5_18,5
5_I13-5_I13_09:46:00_1_33_5__C4___,09:46:00,09:46:00,par_5_53,0
5_I11-5_I11_08:43:00_2_42_5__C4___,09:24:00,09:24:00,par_5_93,9
5_I12-5_I12_12:45:00_1_51_5__C4___,13:20:00,13:20:00,par_5_51,7
5_I12-5_I12_09:46:00_1_33_5__C4___,10:38:00,10:38:00,par_5_84,12
5_I12-5_I12_13:25:00_1_55_5__C4___,13:51:00,13:51:00,par_5_11,6
5_I11-5_I11_14:43:00_2_63_5__C4___,14:48:00,14:48:00,par_5_84,2
5_I12-5_I12_05:10:00_1_4_5__C4___,05:16:00,05:16:00,par_5_36,1
5_I11-5_I11_10:06:00_1_51_5__C4___,10:51:00,10:51:00,par_5_31,10
5_I11-5_I11_06:28:00_1_16_5__C4___,06:37:00,06:37:00,par_5_34,2
5_I11-5_I11_21:24:00_1_132_5__C4___,22:09:00,22:09:00,par_5_31,9
5_I13-5_I13_16:45:00_1_75_5__C4___,17:40:00,17:40:00,par_5_85,13
5_I13-5_I13_21:05:00_1_100_5__C4___,21:57:00,21:57:00,par_5_84,12
5_I13-5_I13_05:10:00_1_4_5__C4___,06:02:00,06:02:00,par_5_84,12
5_I11-5_I11_12:05:00_1_110_5__C4___,12:40:00,12:40:00,par_5_51,8
5_I11-5_I11_20:43:00_2_98_5__C4___,21:30:00,21:30:00,par_5_43,10
5_I13-5_I13_11:45:00_1_45_5__C4___,11:51:00,11:51:00,par_5_36,1
5_I11-5_I11_18:06:00_1_73_5__C4___,19:01:00,19:01:00,par_5_85,13
5_I11-5_I11_10:45:00_1_102_5__C4___,11:30:00,11:30:00,par_5_31,10
5_I12-5_I12_21:24:00_1_102_5__C4___,22:22:00,22:22:00,par_5_4,14
5_I11-5_I11_09:18:00_1_43_5__C4___,10:03:00,10:03:00,par_5_31,9
5_I13-5_I13_06:12:00_2_14_5__C4___,06:45:00,06:45:00,par_5_11,8
5_I11-5_I11_08:32:00_2_40_5__C4___,08:32:00,08:32:00,par_5_4,0
5_I12-5_I12_12:32:00_2_52_5__C4___,12:45:00,12:45:00,par_5_31,4
5_I11-5_I11_22:24:00_1_137_5__C4___,22:41:00,22:41:00,par_5_93,5
5_I13-5_I13_12:12:00_2_50_5__C4___,12:59:00,12:59:00,par_5_43,11
5_I11-5_I11_14:57:00_2_64_5__C4___,15:21:00,15:21:00,par_5_51,5
5_I11-5_I11_13:12:00_2_119_5__C4___,14:04:00,14:04:00,par_5_36,12
5_I12-5_I12_10:52:00_2_42_5__C4___,11:21:00,11:21:00,par_5_122,7
5_I11-5_I11_05:34:00_1_8_5__C4___,06:32:00,06:32:00,par_5_4,13
5_I13-5_I13_18:06:00_1_5_5__C4___,18:15:00,18:15:00,par_5_34,2
5_I13-5_I13_20:25:00_1_96_5__C4___,20:42:00,20:42:00,par_5_93,5
5_I12-5_I12_17:12:00_2_80_5__C4___,17:19:00,17:19:00,par_5_15,3
5_I13-5_I13_05:05:00_1_117_5__C4___,05:32:00,05:32:00,par_5_21,4
5_I13-5_I13_22:12:00_2_109_5__C4___,22:45:00,22:45:00,par_5_11,8
5_I11-5_I11_08:06:00_2_36_5__C4___,08:30:00,08:30:00,par_5_51,6
5_I13-5_I13_21:05:00_1_100_5__C4___,22:00:00,22:00:00,par_5_85,13
5_I12-5_I12_07:24:00_1_19_5__C4___,08:14:00,08:14:00,par_5_15,11
5_I13-5_I13_12:05:00_1_47_5__C4___,13:03:00,13:03:00,par_5_4,13
5_I12-5_I12_19:52:00_2_95_5__C4___,20:16:00,20:16:00,par_5_51,6
5_I11-5_I11_13:12:00_2_119_5__C4___,13:53:00,13:53:00,par_5_93,8
5_I11-5_I11_10:06:00_1_51_5__C4___,10:46:00,10:46:00,par_5_18,9
5_I13-5_I13_20:32:00_2_99_5__C4___,21:21:00,21:21:00,par_5_34,12
5_I11-5_I11_07:32:00_2_30_5__C4___,08:21:00,08:21:00,par_5_34,12
5_I12-5_I12_13:32:00_2_58_5__C4___,14:30:00,14:30:00,par_5_53,13
5_I13-5_I13_09:25:00_1_31_5__C4___,09:39:00,09:39:00,par_5_92,4
5_I13-5_I13_13:52:00_2_60_5__C4___,14:39:00,14:39:00,par_5_43,11
5_I13-5_I13_18:52:00_2_89_5__C4___,19:25:00,19:25:00,par_5_11,8
5_I11-5_I11_09:05:00_2_46_5__C4___,10:04:00,10:04:00,par_5_53,14
5_I13-5_I13_14:12:00_2_62_5__C4___,14:31:00,14:31:00,par_5_18,5
5_I13-5_I13_13:05:00_1_53_5__C4___,13:11:00,13:11:00,par_5_36,1
5_I13-5_I13_13:45:00_1_57_5__C4___,14:11:00,14:11:00,par_5_11,6
5_I11-5_I11_06:18:00_2_19_5__C4___,06:18:00,06:18:00,par_5_4,0
5_I11-5_I11_10:52:00_2_105_5__C4___,11:50:00,11:50:00,par_5_53,13
5_I13-5_I13_06:05:00_1_11_5__C4___,06:14:00,06:14:00,par_5_34,2
5_I13-5_I13_08:12:00_2_26_5__C4___,08:36:00,08:36:00,par_5_51,6
5_I11-5_I11_21:07:00_1_97_5__C4___,21:13:00,21:13:00,par_5_36,1
5_I13-5_I13_22:12:00_2_109_5__C4___,23:01:00,23:01:00,par_5_34,12
5_I13-5_I13_12:12:00_2_50_5__C4___,12:19:00,12:19:00,par_5_15,3
5_I13-5_I13_22:12:00_2_109_5__C4___,22:14:00,22:14:00,par_5_85,1
5_I11-5_I11_13:25:00_1_118_5__C4___,14:23:00,14:23:00,par_5_4,14
5_I13-5_I13_06:12:00_2_14_5__C4___,06:14:00,06:14:00,par_5_85,1
5_I12-5_I12_19:05:00_1_88_5__C4___,19:45:00,19:45:00,par_5_18,9
5_I11-5_I11_10:06:00_1_51_5__C4___,10:36:00,10:36:00,par_5_122,7
5_I12-5_I12_12:12:00_2_50_5__C4___,13:10:00,13:10:00,par_5_53,14
5_I11-5_I11_21:07:00_1_97_5__C4___,22:05:00,22:05:00,par_5_4,14
5_I11-5_I11_11:25:00_1_106_5__C4___,11:31:00,11:31:00,par_5_36,1
5_I12-5_I12_16:52:00_2_78_5__C4___,16:52:00,16:52:00,par_5_4,0
5_I13-5_I13_11:32:00_2_46_5__C4___,12:31:00,12:31:00,par_5_53,14
5_I11-5_I11_07:18:00_2_28_5__C4___,07:20:00,07:20:00,par_5_85,1
5_I13-5_I13_10:32:00_2_40_5__C4___,10:39:00,10:39:00,par_5_15,3
5_I11-5_I11_08:54:00_2_44_5__C4___,09:01:00,09:01:00,par_5_15,3
5_I12-5_I12_13:12:00_2_56_5__C4___,13:45:00,13:45:00,par_5_11,8
5_I13-5_I13_09:52:00_2_36_5__C4___,10:25:00,10:25:00,par_5_11,8
5_I13-5_I13_10:45:00_1_39_5__C4___,11:30:00,11:30:00,par_5_31,10
5_I11-5_I11_22:32:00_2_140_5__C4___,23:13:00,23:13:00,par_5_93,9
5_I13-5_I13_16:12:00_2_74_5__C4___,17:04:00,17:04:00,par_5_36,12
5_I13-5_I13_19:24:00_1_90_5__C4___,20:19:00,20:19:00,par_5_85,13
5_I12-5_I12_14:12:00_2_62_5__C4___,14:17:00,14:17:00,par_5_84,2
5_I13-5_I13_23:30:00_1_112_5__C4___,23:47:00,23:47:00,par_5_93,5
5_I11-5_I11_07:32:00_2_30_5__C4___,07:34:00,07:34:00,par_5_85,1
5_I11-5_I11_08:52:00_1_39_5__C4___,09:50:00,09:50:00,par_5_4,14
5_I12-5_I12_06:32:00_2_16_5__C4___,06:34:00,06:34:00,par_5_85,1
5_I12-5_I12_12:32:00_2_52_5__C4___,12:39:00,12:39:00,par_5_15,3
5_I11-5_I11_17:22:00_1_67_5__C4___,17:52:00,17:52:00,par_5_122,7
5_I11-5_I11_12:45:00_1_114_5__C4___,12:59:00,12:59:00,par_5_92,4
5_I12-5_I12_05:52:00_2_12_5__C4___,06:05:00,06:05:00,par_5_31,4
5_I13-5_I13_19:21:00_1_207_5__C4___,19:41:00,19:41:00,par_5_11,5
5_I13-5_I13_09:34:00_2_34_5__C4___,10:32:00,10:32:00,par_5_53,13
5_I11-5_I11_06:54:00_2_24_5__C4___,06:56:00,06:56:00,par_5_85,1
5_I13-5_I13_22:57:00_1_110_5__C4___,23:06:00,23:06:00,par_5_34,2
5_I11-5_I11_06:04:00_1_12_5__C4___,06:40:00,06:40:00,par_5_51,8
5_I11-5_I11_12:52:00_2_117_5__C4___,13:41:00,13:41:00,par_5_34,12
5_I13-5_I13_05:05:00_1_117_5__C4___,05:10:00,05:10:00,par_5_31,1
5_I13-5_I13_21:24:00_1_102_5__C4___,21:59:00,21:59:00,par_5_51,8
5_I13-5_I13_06:05:00_1_11_5__C4___,06:11:00,06:11:00,par_5_36,1
5_I11-5_I11_13:54:00_2_57_5__C4___,14:23:00,14:23:00,par_5_122,7
5_I12-5_I12_15:52:00_2_72_5__C4___,15:57:00,15:57:00,par_5_84,2
5_I11-5_I11_06:54:00_2_24_5__C4___,07:27:00,07:27:00,par_5_11,8
5_I12-5_I12_06:12:00_2_14_5__C4___,06:59:00,06:59:00,par_5_43,11
5_I13-5_I13_04:57:00_1_2_5__C4___,05:21:00,05:21:00,par_5_15,5
5_I12-5_I12_18:32:00_2_87_5__C4___,19:13:00,19:13:00,par_5_93,9
5_I11-5_I11_09:18:00_2_48_5__C4___,09:18:00,09:18:00,par_5_4,0
5_I11-5_I11_07:44:00_2_32_5__C4___,08:36:00,08:36:00,par_5_36,13
5_I11-5_I11_07:18:00_2_28_5__C4___,07:51:00,07:51:00,par_5_11,8
5_I12-5_I12_13:05:00_1_53_5__C4___,13:14:00,13:14:00,par_5_34,2
5_I13-5_I13_06:02:00_2_123_5__C4___,06:30:00,06:30:00,par_5_43,6
5_I13-5_I13_16:32:00_2_76_5__C4___,17:21:00,17:21:00,par_5_34,12
5_I12-5_I12_20:12:00_2_97_5__C4___,20:25:00,20:25:00,par_5_31,4
5_I11-5_I11_11:25:00_1_106_5__C4___,11:34:00,11:34:00,par_5_34,2
5_I12-5_I12_22:57:00_1_110_5__C4___,23:55:00,23:55:00,par_5_4,14
5_I13-5_I13_06:24:00_1_13_5__C4___,06:24:00,06:24:00,par_5_53,0
5_I11-5_I11_19:25:00_2_88_5__C4___,20:14:00,20:14:00,par_5_34,12
5_I11-5_I11_17:43:00_2_74_5__C4___,18:41:00,18:41:00,par_5_53,14
5_I11-5_I11_07:28:00_1_25_5__C4___,08:18:00,08:18:00,par_5_15,11
5_I11-5_I11_16:25:00_1_127_5__C4___,16:34:00,16:34:00,par_5_34,2
5_I12-5_I12_08:25:00_1_25_5__C4___,09:20:00,09:20:00,par_5_85,13
5_I12-5_I12_08:32:00_2_28_5__C4___,09:01:00,09:01:00,par_5_122,7
5_I13-5_I13_08:25:00_1_25_5__C4___,09:05:00,09:05:00,par_5_18,9
5_I11-5_I11_10:00:00_1_49_5__C4___,10:17:00,10:17:00,par_5_93,5
5_I13-5_I13_17:12:00_2_80_5__C4___,17:14:00,17:14:00,par_5_85,1
5_I13-5_I13_14:12:00_2_62_5__C4___,14:36:00,14:36:00,par_5_51,6
5_I13-5_I13_11:52:00_2_48_5__C4___,11:54:00,11:54:00,par_5_85,1
5_I13-5_I13_20:12:00_2_97_5__C4___,20:56:00,20:56:00,par_5_92,10
5_I12-5_I12_06:45:00_1_15_5__C4___,07:40:00,07:40:00,par_5_85,13
5_I13-5_I13_18:52:00_2_89_5__C4___,18:54:00,18:54:00,par_5_85,1
5_I13-5_I13_15:05:00_1_65_5__C4___,15:19:00,15:19:00,par_5_92,4
5_I11-5_I11_16:05:00_1_125_5__C4___,17:03:00,17:03:00,par_5_4,13
5_I12-5_I12_19:34:00_2_93_5__C4___,20:26:00,20:26:00,par_5_36,13
5_I13-5_I13_22:57:00_1_110_5__C4___,23:52:00,23:52:00,par_5_85,13
5_I12-5_I12_18:06:00_1_5_5__C4___,18:06:00,18:06:00,par_5_53,0
5_I11-5_I11_09:46:00_1_47_5__C4___,09:52:00,09:52:00,par_5_36,1
5_I13-5_I13_06:45:00_1_15_5__C4___,07:15:00,07:15:00,par_5_122,7
5_I11-5_I11_11:12:00_2_107_5__C4___,12:01:00,12:01:00,par_5_34,12
5_I12-5_I12_08:52:00_2_30_5__C4___,09:42:00,09:42:00,par_5_34,12
5_I13-5_I13_17:32:00_2_82_5__C4___,17:37:00,17:37:00,par_5_84,2
5_I12-5_I12_19:12:00_2_91_5__C4___,19:12:00,19:12:00,par_5_4,0
5_I13-5_I13_19:46:00_1_92_5__C4___,20:41:00,20:41:00,par_5_85,13
5_I11-5_I11_09:05:00_2_46_5__C4___,09:10:00,09:10:00,par_5_84,2
5_I11-5_I11_18:43:00_2_82_5__C4___,18:56:00,18:56:00,par_5_31,4
5_I11-5_I11_09:18:00_2_48_5__C4___,09:47:00,09:47:00,par_5_122,7
5_I11-5_I11_23:13:00_1_284_5__C4___,23:22:00,23:22:00,par_5_34,2
5_I12-5_I12_13:12:00_2_56_5__C4___,14:01:00,14:01:00,par_5_34,12
5_I11-5_I11_05:46:00_2_9_5__C4___,05:51:00,05:51:00,par_5_51,1
5_I11-5_I11_05:52:00_1_10_5__C4___,06:27:00,06:27:00,par_5_51,8
5_I13-5_I13_15:52:00_2_72_5__C4___,15:57:00,15:57:00,par_5_84,2
5_I11-5_I11_19:12:00_2_86_5__C4___,19:56:00,19:56:00,par_5_92,10
5_I12-5_I12_05:52:00_2_12_5__C4___,06:16:00,06:16:00,par_5_51,6
5_I12-5_I12_18:45:00_1_86_5__C4___,18:56:00,18:56:00,par_5_43,3
5_I12-5_I12_20:06:00_1_94_5__C4___,20:56:00,20:56:00,par_5_15,11
5_I13-5_I13_20:46:00_1_98_5__C4___,21:31:00,21:31:00,par_5_31,10
5_I12-5_I12_06:05:00_1_11_5__C4___,06:58:00,06:58:00,par_5_84,11
5_I12-5_I12_10:14:00_2_38_5__C4___,10:36:00,10:36:00,par_5_51,5
5_I12-5_I12_14:32:00_2_64_5__C4___,14:51:00,14:51:00,par_5_18,5
5_I11-5_I11_21:52:00_2_136_5__C4___,22:41:00,22:41:00,par_5_34,12
5_I12-5_I12_05:50:00_1_7_5__C4___,06:16:00,06:16:00,par_5_84,6
5_I11-5_I11_17:30:00_1_210_5__C4___,17:47:00,17:47:00,par_5_93,5
