COGNOM2,ANY_NAIXEMENT,SEXE,TOTAL
ABENOZA,1999,D,1
BOTEY,1999,D,1
VERGEL,1999,H,1
POLO,1999,H,1
BENAVENTE,1999,H,1
AMAYA,1999,H,1
LLOP,1999,H,1
PRIMO,1999,H,1
FLORES,1999,H,1
GALI,1999,H,1
BUSQUE,1999,H,1
SORIANO,1999,D,1
BELTRAN,1999,D,1
ISERN,1999,D,1
FELICES,1999,D,1
LACHICA,1999,H,1
OLLER,1999,H,1
FARNOS,1999,D,1
MUNNE,1999,H,1
COLOMINA,1999,D,1
GUIU,1999,D,1
FERRER,1999,D,1
GIJON,1999,H,1
GAJA,1999,H,1
SANZ,1999,D,1
PERUCHO,1999,D,1
BIETO,1999,D,1
HOLGADO,1999,D,1
VIVANCOS,1999,H,1
VIU,1999,H,1
FERRE,1999,D,1
CIBANTOS,1999,D,1
FRIAS,1999,D,1
MORAL,1999,H,1
DOCTOR,1999,D,1
ANGULO,1999,H,1
ZITAN,1999,H,1
PENELA,1999,D,1
MAROTO,1999,D,1
BLANCO,1999,H,1
ALBARRACIN,1999,D,1
BORRELL,1999,H,1
ESTRADA,1999,D,1
RIVAS,1999,D,1
PAULO,1999,D,1
PRIETO,1999,D,1
GUILLAMON,1999,D,1
FALCES,1999,D,1
HERRADA,1999,H,1
OLIVE,1999,D,1
SAEZ,1999,H,1
HERRERO,1999,H,1
SOLA,1999,D,1
TARAZAGA,1999,H,1
CODINA,1999,D,1
SANVICENS,1999,D,1
MARTOS,1999,D,1
ESPI,1999,H,1
DEL REY,1999,H,1
CREUS,1999,D,1
SENA,1999,D,1
PARRA,1999,H,1
MOUKCHAN,1999,D,1
ROJAS,1999,D,1
PAREJA,1999,D,1
VALLEJO,1999,H,1
SEGUES,1999,H,1
LLENA,1999,D,1
BEN TAOVIT,1999,H,1
COLLADO,1999,D,1
MIRADA,1999,D,1
CARRERA,1999,H,1
ARDERIU,1999,H,1
SARTEES,1999,D,1
TORRALBA,1999,D,1
ALMENARA,1999,H,1
MIRALLES,1999,D,1
VALLS,1999,D,1
CARMONA,1999,D,1
CARBALLO,1999,D,1
VEGA,1999,D,1
CASAS,1999,H,1
BLASCO,1999,D,1
MONTSERRAT,1999,?,1
AUGUSTO,1999,D,1
MARTI,1999,D,1
AMEZCUA,1999,H,1
LABRADOR,1999,H,1
CREUS,1999,H,1
PEÑALVER,1999,D,1
TORTOSA,1999,H,1
SUÑER,1999,H,1
BEN ABDELOUAHID,1999,D,1
VILCHEZ,1999,H,1
ABAD,1999,D,1
ARCOS,1999,D,1
VALDELVIRA,1999,H,1
QUINTANA,1999,D,1
DOS ANJOS,1999,D,1
COLOMA,1999,H,1
GIL,1999,D,1
BLAS,1999,H,1
ISANTA,1999,D,1
ESCOLA,1999,D,1
TRILLO,1999,H,1
BORDELL,1999,H,1
BERTOTTO,1999,H,1
PALACIOS,1999,H,1
BAPTISTA,1999,H,1
URRESTARAZU,1999,D,1
MESA,1999,D,1
LAPEÑA,1999,H,1
MARQUEZ,1999,D,1
PARERA,1999,D,1
YUGUERO,1999,H,1
BORDES,1999,D,1
PEIRO,1999,H,1
PIQUERAS,1999,D,1
CORREA,1999,H,1
CABUS,1999,D,1
ARTIGAS,1999,D,1
MONTALVO,1999,H,1
CECILIA,1999,H,1
MORAGAS,1999,D,1
BACHSMANN,1999,H,1
ZAMORA,1999,H,1
LERIDA,1999,H,1
HERRERO,1999,D,1
VARGAS,1999,H,1
MENENDEZ,1999,H,1
ESPARBE,1999,D,1
SOTO,1999,D,1
AGUT,1999,H,1
ORELLANA,1999,?,1
PIRIS,1999,H,1
TIMONEDA,1999,D,1
LANZAS,1999,D,1
ANGUITA,1999,H,1
CUBO,1999,D,1
BRIO,1999,H,1
ROMAN,1999,D,1
ARQUERO,1999,H,1
MASERAS,1999,D,1
LANZA,1999,H,1
DUAL,1999,H,1
CORRAL,1999,H,1
UTGES,1999,H,1
OCARIZ,1999,H,1
CARREÑO,1999,H,1
MORATALLA,1999,D,1
PINTO,1999,D,1
CAMBRON,1999,D,1
PADRONES,1999,D,1
ARISA,1999,H,1
ESPINOSA,1999,D,1
ZHANG,1999,H,1
COBACHO,1999,D,1
TIRADO,1999,H,1
CARCELES,1999,D,1
VILALTA,1999,D,1
ROY,1999,D,1
BERMEJO,1999,D,1
PI,1999,H,1
FERRER,1999,H,1
GARRIGA,1999,D,1
ACEVEDO,1999,H,1
HOLGUERA,1999,D,1
TABACES,1999,H,1
QUEROL,1999,H,1
GUIMERA,1999,D,1
CERVELLO,1999,D,1
PLAYA,1999,H,1
ESQUERDA,1999,D,1
PLEGUEZUELOS,1999,D,1
FABRE,1999,D,1
CONTRERAS,1999,H,1
MELGAREJO,1999,H,1
GARRIGOS,1999,H,1
MACHUCA,1999,H,1
CASQUERO,1999,D,1
ORENGA,1999,D,1
BUENO,1999,H,1
FLORES,1999,D,1
VIUDEZ,1999,H,1
RUBIA,1999,D,1
ESPEJO,1999,D,1
MAMPEL,1999,H,1
CURTO,1999,D,1
LIETOS,1999,D,1
TOR,1999,H,1
GALLEGO,1999,D,1
SABAN,1999,H,1
FLOTATS,1999,H,1
REMOLA,1999,D,1
CASTELLET,1999,D,1
IBAÑEZ,1999,D,1
GALEOTE,1999,D,1
IRURITA,1999,D,1
LOZANO,1999,D,1
CALDERON,1999,H,1
TAULES,1999,D,1
BARRIONUEVO,1999,D,1
VIVES,1999,D,1
VILLASOL,1999,H,1
IGLESIAS,1999,D,1
BORRALLO,1999,D,1
TORREJON,1999,D,1
ALES,1999,D,1
RAMOS,1999,H,1
JORNET,1999,D,1
LOZANO,1999,H,1
CERDAN,1999,H,1
AGUILERA,1999,H,1
GUIJO,1999,D,1
SOLER,1999,D,1
BARCELO,1999,H,1
SANTIS,1999,H,1
PACHECO,1999,H,1
MONJO,1999,H,1
DOMINGUEZ,1999,H,1
HEREDIA,1999,H,1
MIÑARRO,1999,H,1
SIGAEVA,1999,D,1
