COGNOM1,ANY_NAIXEMENT,SEXE,TOTAL
MANJON,2003,H,1
VILCHEZ,2003,D,1
TORRELLA,2003,H,1
ESQUERDA,2003,D,1
AMRAN,2003,H,1
POLONIO,2003,H,1
LOUKAINI,2003,H,1
GARRIDO,2003,D,1
MASJOAN,2003,H,1
ERRAR,2003,H,1
MORANTE,2003,H,1
BERKANI,2003,D,1
EL HAMDOUNI,2003,H,1
COBOS,2003,D,1
ZEIC,2003,D,1
AKHDIM,2003,H,1
SOLE,2003,D,1
LLAMAS,2003,H,1
QUIRANTE,2003,H,1
BLANES,2003,D,1
MIRANDA,2003,H,1
BAUTISTA,2003,D,1
DEL AGUILA,2003,H,1
ZEIC,2003,H,1
MATUTE,2003,D,1
CAYUELA,2003,D,1
TORRONTERA,2003,H,1
JAEN,2003,D,1
GAVILAN,2003,D,1
BEDMAR,2003,H,1
MAYA,2003,D,1
TORT,2003,H,1
RICO,2003,H,1
SORIANO,2003,H,1
FRUITOS,2003,H,1
AVELLI,2003,D,1
YERA,2003,D,1
PERONA,2003,H,1
PRATS,2003,D,1
ROPERO,2003,H,1
SILLERO,2003,H,1
COMPANY,2003,D,1
SABEDO,2003,H,1
MEIMOUN,2003,H,1
OLET,2003,H,1
BROCAL,2003,D,1
MORCHON,2003,D,1
TORRAS,2003,D,1
MENDAÑO,2003,H,1
GALAN,2003,H,1
CASTANYE,2003,D,1
MERCADE,2003,H,1
BAÑOS,2003,H,1
REY,2003,D,1
ALFARO,2003,H,1
EL MOUSSAOUI,2003,H,1
TORAL,2003,H,1
ESTIVILL,2003,D,1
OCON,2003,H,1
CARRILLO,2003,D,1
EL KAFKAF,2003,H,1
ADIB,2003,H,1
SERROUKH,2003,D,1
NSSERI,2003,D,1
ALVAREZ,2003,D,1
ZERHOUNI,2003,H,1
VERDERI,2003,H,1
VENTURA,2003,D,1
ZURDO,2003,H,1
AYUSO,2003,H,1
DINARÈS,2003,H,1
BASTOS,2003,D,1
ARROYO,2003,D,1
LEFHAL,2003,H,1
WU,2003,D,1
ZARAGOZA,2003,H,1
LANZA,2003,D,1
VALLE,2003,D,1
DE NOVA,2003,H,1
RIHI,2003,H,1
CAMPAÑA,2003,H,1
REYERO,2003,H,1
IGWE,2003,D,1
THAELS,2003,D,1
CARBONELL,2003,D,1
HINOJOSA,2003,H,1
AMARO,2003,D,1
DINARES,2003,D,1
RAMALLO,2003,H,1
CAYUELA,2003,H,1
MAKDAD,2003,D,1
TARRAGO,2003,D,1
UROS,2003,H,1
ALAVEDRA,2003,D,1
LIÉBANAS,2003,H,1
CHAMSI,2003,D,1
CAELLES,2003,D,1
GABALDON,2003,H,1
SERO,2003,H,1
ZAGUIRRE,2003,H,1
BOIXADER,2003,H,1
MAÑAS,2003,H,1
OSUNA,2003,H,1
TERRON,2003,H,1
PLANAS,2003,H,1
PUNTI,2003,H,1
MEDEIROS,2003,H,1
MORON,2003,D,1
MONTIEL,2003,H,1
PALET,2003,H,1
PORTOLES,2003,H,1
GONZALVEZ,2003,H,1
PLATERO,2003,H,1
OUJNI,2003,H,1
COSTA,2003,D,1
ANTUNEZ,2003,H,1
LOSADA,2003,H,1
FIGUEROA,2003,D,1
MARCE,2003,H,1
CORDOBA,2003,D,1
CARRASCO,2003,H,1
MRINI,2003,H,1
CALERO,2003,D,1
BONILLA,2003,H,1
BARBA,2003,D,1
DEHAIRA,2003,H,1
COLLADO,2003,H,1
BARBA,2003,H,1
MUSSONS,2003,H,1
CONSUL,2003,H,1
LAVADO,2003,H,1
CARPIO,2003,D,1
VERDAGUER,2003,H,1
CANOVACA,2003,H,1
MORTE,2003,D,1
YAGUAL,2003,H,1
TORAL,2003,D,1
BENEDICTO,2003,H,1
CAÑETE,2003,H,1
PIEDRA,2003,H,1
VIVES,2003,D,1
BALADA,2003,H,1
BORREGO,2003,H,1
FOUIMA,2003,H,1
FIALEK,2003,H,1
GORINA,2003,D,1
TOST,2003,D,1
VERT,2003,H,1
BASSA,2003,D,1
ALMIRALL,2003,D,1
SEGARRA,2003,D,1
BAQUES,2003,H,1
BRITO,2003,H,1
GOMIZ,2003,H,1
MAURO,2003,D,1
PIZARRO,2003,H,1
CORREA,2003,D,1
LEDESMA,2003,H,1
CRUZADO,2003,H,1
BUJALDON,2003,H,1
ESCAMILLA,2003,H,1
PARRILLA,2003,D,1
CALAMAESTRA,2003,H,1
VAZQUEZ,2003,D,1
AMACHRAA,2003,H,1
BARO,2003,D,1
LEON,2003,H,1
EL ABIAD,2003,H,1
BARUTEL,2003,H,1
BARROSO,2003,D,1
PETIT,2003,H,1
PLAZA,2003,H,1
POLO,2003,D,1
REVUELTO,2003,H,1
ALCOCER,2003,D,1
OCHOA,2003,D,1
CAMPOY,2003,D,1
HERNANDO,2003,D,1
ALCAZAR,2003,D,1
ARNAU,2003,H,1
KRAB,2003,D,1
GAVILANEZ,2003,H,1
CLARES,2003,H,1
DURAN,2003,D,1
DE MIGUEL,2003,D,1
TERRET,2003,D,1
MATARRODONA,2003,H,1
TRILLO,2003,H,1
LINARES,2003,H,1
JORDI,2003,H,1
DIA,2003,D,1
BALLESTERO,2003,D,1
CAMPS,2003,H,1
MATA,2003,D,1
ROSET,2003,H,1
REDONDO,2003,H,1
LOSTANAO,2003,D,1
AROLAS,2003,H,1
ATENCIA,2003,D,1
MUNYOS,2003,H,1
HERRERA,2003,H,1
MORATA,2003,H,1
CARGUA,2003,D,1
LIEBANAS,2003,D,1
PARRADO,2003,H,1
GUERRA,2003,D,1
GUILLEN,2003,D,1
BELTRÁN,2003,D,1
MARTI,2003,H,1
FONTDEVILA,2003,H,1
RIOS,2003,H,1
BEN ALI,2003,D,1
SORS,2003,H,1
COMENDADOR,2003,H,1
BENCHAREF,2003,D,1
CAMPODARBE,2003,D,1
QUERO,2003,D,1
BRIGIDO,2003,H,1
AMAT,2003,D,1
BADRA,2003,H,1
GUIL,2003,D,1
FORN,2003,H,1
CARRERO,2003,H,1
LLOVERAS,2003,D,1
GUICHIRI,2003,H,1
DE SOUZA,2003,H,1
NOTARIO,2003,H,1
PINTO,2003,H,1
VALVERDE,2003,H,1
NOUAIRAH,2003,D,1
COBO,2003,D,1
BELTRAN,2003,D,1
CUBERO,2003,H,1
BERMEJO,2003,D,1
RUFS,2003,H,1
MARIN,2003,D,1
BOFILL,2003,H,1
RAMAL,2003,H,1
NAVAJAS,2003,D,1
FAJARDO,2003,D,1
YEBRA,2003,D,1
ALUJAS,2003,D,1
MELLADO,2003,H,1
IVARS,2003,D,1
TOUARSI,2003,D,1
CARMONA,2003,D,1
YOLDI,2003,D,1
BAYONA,2003,D,1
CARDEÑOSA,2003,H,1
ESTUDILLO,2003,D,1
CORNELLA,2003,D,1
MONCUNILL,2003,D,1
FARRES,2003,D,1
AL AASRI,2003,H,1
LLOVERAS,2003,H,1
DUEÑAS,2003,D,1
ALVIRA,2003,D,1
ELKHATTABI,2003,D,1
ALBARRAL,2003,H,1
GARROT,2003,H,1
LEON,2003,D,1
TAHIRI,2003,D,1
AJO,2003,D,1
FUNES,2003,D,1
ROSA,2003,H,1
SALAET,2003,H,1
ANTON,2003,D,1
PATLLE,2003,D,1
MONZONIS,2003,H,1
MONTOYA,2003,D,1
GUADAYOL,2003,D,1
AHAYYAT,2003,D,1
CEREZO,2003,H,1
QUIÑONES,2003,H,1
ARREDONDO,2003,D,1
PASCOAL,2003,H,1
CHALER,2003,H,1
PINOS,2003,D,1
ERRAHMOUN,2003,D,1
HAMAMI,2003,H,1
FITHANE,2003,D,1
CHOI,2003,H,1
ESTALLO,2003,D,1
GAVILAN,2003,H,1
MORILLAS,2003,D,1
MARCH,2003,H,1
CENTELLES,2003,H,1
ASTORGA,2003,H,1
EL HAMRI,2003,D,1
OYA,2003,H,1
SERRET,2003,D,1
BADIA,2003,H,1
CALLE,2003,H,1
BARRERA,2003,D,1
PEULA,2003,D,1
AL GAM,2003,H,1
VARO,2003,D,1
CABRERA,2003,H,1
REGADERA,2003,H,1
LACHICA,2003,H,1
CISLEMA,2003,D,1
AMMAGE,2003,D,1
BOU,2003,H,1
MARGENAT,2003,D,1
CAZORLA,2003,D,1
MIGUEZ,2003,H,1
CIURANA,2003,D,1
VILLALBA,2003,D,1
BOUGHNAIM,2003,H,1
QUIÑONEZ,2003,D,1
TORO,2003,D,1
GISPERT,2003,D,1
MILLAS,2003,D,1
KABOU,2003,D,1
HENAO,2003,H,1
DIONIS,2003,H,1
LEIVA,2003,D,1
PUBILL,2003,D,1
PIZARRO,2003,D,1
REIG,2003,D,1
MONTCUSI,2003,D,1
TRIGO,2003,D,1
DE LA CRUZ,2003,D,1
VERGARA,2003,D,1
IGLESIAS,2003,H,1
CARVAJAL,2003,D,1
CASADO,2003,H,1
ZURERA,2003,D,1
FORTE,2003,D,1
EL OUDGHIRI,2003,H,1
TORRENTE,2003,H,1
VALENTIN,2003,D,1
LAFGHANI,2003,H,1
MIGUEL,2003,D,1
ESTELLE,2003,D,1
MESA,2003,D,1
GARCIA,2002,H,31
GARCIA,2002,D,27
MARTINEZ,2002,H,27
MARTINEZ,2002,D,24
FERNANDEZ,2002,D,23
RODRIGUEZ,2002,H,19
FERNANDEZ,2002,H,19
LOPEZ,2002,H,18
PEREZ,2002,D,17
SANCHEZ,2002,D,17
GONZALEZ,2002,D,17
LOPEZ,2002,D,17
SANCHEZ,2002,H,16
PEREZ,2002,H,16
JIMENEZ,2002,D,13
GOMEZ,2002,H,12
RODRIGUEZ,2002,D,12
RUIZ,2002,D,12
HERNANDEZ,2002,D,11
HERNANDEZ,2002,H,11
RUIZ,2002,H,11
GONZALEZ,2002,H,10
TORRES,2002,H,10
MARTIN,2002,H,9
MORENO,2002,H,9
DIAZ,2002,D,9
JIMENEZ,2002,H,9
GOMEZ,2002,D,8
CARMONA,2002,H,8
DIAZ,2002,H,7
DELGADO,2002,H,7
ORTEGA,2002,D,7
NAVARRO,2002,D,7
IBAÑEZ,2002,D,7
ROMERO,2002,D,7
MARTIN,2002,D,6
MORALES,2002,H,6
RAMIREZ,2002,D,6
MUÑOZ,2002,H,6
MARQUEZ,2002,D,6
MOLINA,2002,D,6
GIL,2002,D,6
MUÑOZ,2002,D,6
DOMINGUEZ,2002,H,5
CORTES,2002,H,5
MEDINA,2002,H,5
ORTEGA,2002,H,5
GARRIDO,2002,H,5
RAMIREZ,2002,H,5
ROMERO,2002,H,5
PUIG,2002,D,5
ORTIZ,2002,D,5
GIL,2002,H,5
SALVADOR,2002,D,5
MORENO,2002,D,5
MORALES,2002,D,5
SEGURA,2002,D,5
SALVADOR,2002,H,4
AGUILAR,2002,D,4
SORIANO,2002,H,4
RAMOS,2002,H,4
SOLER,2002,D,4
LOZANO,2002,H,4
SERRA,2002,D,4
VILA,2002,D,4
ORTIZ,2002,H,4
FERRER,2002,D,4
LAZARO,2002,D,4
ROLDAN,2002,H,4
MARIN,2002,D,4
AGUILAR,2002,H,4
GALLARDO,2002,H,4
CASTRO,2002,D,4
GALVEZ,2002,H,4
RIBAS,2002,H,4
JURADO,2002,H,4
AGUILERA,2002,H,4
TAMAYO,2002,H,3
PASCUAL,2002,D,3
MERINO,2002,H,3
MONTES,2002,D,3
GUTIERREZ,2002,D,3
REDONDO,2002,H,3
MORANTE,2002,D,3
RAMON,2002,D,3
BARBA,2002,D,3
SALAS,2002,D,3
VIDAL,2002,H,3
CANTERO,2002,H,3
PADILLA,2002,D,3
OCHOA,2002,H,3
CASTILLA,2002,D,3
PUJOL,2002,H,3
BORREGO,2002,D,3
MATARIN,2002,H,3
TAGHI,2002,D,3
ARJONA,2002,H,3
MOLINA,2002,H,3
NIETO,2002,D,3
BLANCO,2002,H,3
ALVAREZ,2002,H,3
SUAREZ,2002,D,3
COMAS,2002,D,3
EXPOSITO,2002,D,3
SOLER,2002,H,3
MORA,2002,H,3
FLORES,2002,D,3
LEIVA,2002,D,3
MARIN,2002,H,3
PONS,2002,D,3
CANO,2002,D,3
FALL,2002,D,3
TORRES,2002,D,3
VARGAS,2002,D,3
HERRERO,2002,H,3
GALVEZ,2002,D,3
REYES,2002,H,3
ROLDAN,2002,D,3
PUIG,2002,H,3
GAVILAN,2002,D,3
REQUENA,2002,H,3
CHAREF,2002,H,3
CASAS,2002,D,3
CIRERA,2002,H,3
REAL,2002,D,2
CAZORLA,2002,D,2
QUESADA,2002,D,2
HERENCIA,2002,H,2
COBO,2002,H,2
HEREDIA,2002,H,2
NIETO,2002,H,2
AMADOR,2002,H,2
ANGUITA,2002,D,2
SERRANO,2002,D,2
LUQUE,2002,D,2
SANZ,2002,H,2
HERRERA,2002,D,2
BONILLA,2002,D,2
CRUZ,2002,H,2
CASTELLANOS,2002,H,2
JURADO,2002,D,2
MEZIANI,2002,H,2
VEGA,2002,D,2
CID,2002,D,2
CASTILLA,2002,H,2
NIGROU,2002,H,2
NDIAYE,2002,D,2
ROMAN,2002,D,2
MEDINA,2002,D,2
RIOS,2002,D,2
CARO,2002,D,2
ALMECIJA,2002,D,2
VILA,2002,H,2
COT,2002,D,2
GALAN,2002,D,2
PEÑA,2002,H,2
MORAL,2002,D,2
CAMPOS,2002,H,2
MOGAS,2002,H,2
HUERTAS,2002,D,2
GUERRA,2002,D,2
EL KOUDRI,2002,D,2
HURTADO,2002,D,2
SIMARRO,2002,H,2
ALCAZAR,2002,D,2
MURILLO,2002,H,2
LOSADA,2002,H,2
EL GHZAOUI,2002,H,2
MARTI,2002,D,2
CABALLERO,2002,H,2
EL BELLAOUI,2002,D,2
VALVERDE,2002,H,2
TRUJILLO,2002,H,2
ABAD,2002,D,2
AGUDO,2002,D,2
CORRAL,2002,H,2
LAPEÑA,2002,H,2
REIG,2002,D,2
PASTOR,2002,H,2
PAEZ,2002,D,2
BOTANA,2002,H,2
CARRILLO,2002,D,2
TAMAYO,2002,D,2
CONTRERAS,2002,H,2
LORENZO,2002,D,2
LOZANO,2002,D,2
RAMOS,2002,D,2
VALLEJO,2002,H,2
MAS,2002,D,2
LAIN,2002,D,2
PRIETO,2002,H,2
BEGINES,2002,D,2
ASENSIO,2002,D,2
CAPARROS,2002,H,2
OLIVARES,2002,D,2
AKHAZZAN,2002,D,2
DOMENE,2002,H,2
LUNA,2002,H,2
BONILLA,2002,H,2
ERENCIA,2002,D,2
PLAZA,2002,H,2
CABELLO,2002,D,2
MATA,2002,H,2
ALEGRE,2002,H,2
BONASTRE,2002,H,2
CASAS,2002,H,2
CRESPO,2002,D,2
SERRANO,2002,H,2
JULIA,2002,H,2
MACIAS,2002,H,2
ROMAN,2002,H,2
MARCOS,2002,H,2
DOYA,2002,D,2
MADRID,2002,H,2
DURO,2002,H,2
ROSA,2002,D,2
BECERRA,2002,D,2
PRIETO,2002,D,2
BUENO,2002,H,2
VARGAS,2002,H,2
ULLES,2002,D,2
QUERO,2002,D,2
BRAVO,2002,H,2
DEVANT,2002,H,2
VAZQUEZ,2002,H,2
SANTIAGO,2002,D,2
PLAZA,2002,D,2
ARENAS,2002,D,2
NGUIRI,2002,D,2
SALAZAR,2002,H,2
EL MOUDDEN,2002,H,2
SAEZ,2002,D,2
SUAREZ,2002,H,2
HERRAIZ,2002,H,2
IBARRA,2002,H,2
CANO,2002,H,2
RESINA,2002,H,2
OLIVER,2002,H,2
VALLEJO,2002,D,2
AHAUZI,2002,D,2
ZAMORA,2002,D,2
DOMINGUEZ,2002,D,2
CHIEMEKE,2002,D,2
RIVERA,2002,H,2
FERRER,2002,H,2
OLMO,2002,H,2
ANDRES,2002,D,2
SAEZ,2002,H,2
LI,2002,H,2
CABEZAS,2002,H,2
FLORES,2002,H,2
BLANQUEZ,2002,H,2
CADAFALCH,2002,H,2
EGEA,2002,D,2
GUINDO,2002,D,2
HORTAL,2002,H,2
MESA,2002,D,2
RUBIO,2002,D,2
LAZARO,2002,H,2
SALMERON,2002,H,2
VELASCO,2002,H,2
SOLANO,2002,D,2
PALOMARES,2002,H,2
MONTOYA,2002,H,2
NAVAS,2002,D,2
GUTIERREZ,2002,H,2
CAMPS,2002,H,2
SEGURA,2002,H,2
BARRERA,2002,H,2
MESRAR,2002,D,2
LAVANDEIRA,2002,H,1
BARTOLI,2002,H,1
MAESTRO,2002,H,1
CARBALLO,2002,H,1
TERCERO,2002,H,1
COT,2002,H,1
CAÑAMERO,2002,D,1
PORTERO,2002,H,1
FRANCO,2002,H,1
COTS,2002,D,1
CARRION,2002,D,1
MIRALDA,2002,D,1
BONQUILLO,2002,H,1
GUITART,2002,H,1
SELLARES,2002,H,1
BELDA,2002,H,1
AMBROSIO,2002,H,1
RABASA,2002,H,1
SAMITIER,2002,D,1
ESCUDER,2002,D,1
AYMAMI,2002,D,1
SABATE,2002,H,1
ZANIBAR,2002,H,1
KHAYAT,2002,D,1
ALBENIZ,2002,H,1
FERRERO,2002,H,1
GIBERT,2002,H,1
DE GOUVEIA,2002,D,1
ERRAHMOUNI,2002,D,1
ROBLEDO,2002,H,1
GOTES,2002,D,1
AGUIRRE,2002,D,1
TEMSSAMANI,2002,D,1
TRENCHS,2002,D,1
BALLBE,2002,H,1
LORAS,2002,D,1
ABIZANDA,2002,D,1
BERNET,2002,D,1
CAMINOS,2002,D,1
DAS DORES,2002,D,1
HOFLAND,2002,H,1
BOTÉ,2002,D,1
REIG,2002,H,1
DOS ANJOS,2002,H,1
DALMAU,2002,H,1
ROSELL,2002,D,1
CHERFAWI,2002,H,1
RAHHALI,2002,H,1
MILLAN,2002,D,1
FONTANET,2002,D,1
PEÑA,2002,D,1
CONEJO,2002,H,1
ORTUÑO,2002,D,1
LINARES,2002,D,1
DAVI,2002,D,1
CAMI,2002,D,1
CALVACHE,2002,D,1
CANALEJO,2002,D,1
BAKKALI,2002,D,1
BENAVIDES,2002,H,1
COSTA,2002,H,1
VILLAR,2002,D,1
LAGUNA,2002,D,1
LLAMAS,2002,H,1
VALBUENA,2002,D,1
MULINARI,2002,H,1
COLAS,2002,D,1
BACH,2002,H,1
MAYOR,2002,D,1
PERICAS,2002,D,1
TORRICO,2002,D,1
GASOL,2002,D,1
JORDAN,2002,H,1
CASABON,2002,D,1
BARRANCO,2002,D,1
ALCARAZ,2002,D,1
GALY,2002,H,1
LUCIO,2002,H,1
ALBACETE,2002,D,1
GEA,2002,D,1
EL HMIDI,2002,H,1
BERNALDEZ,2002,H,1
CAMPOY,2002,H,1
CHOAL,2002,D,1
FLORENSA,2002,D,1
ARTES,2002,H,1
LARA,2002,H,1
BRIONES,2002,H,1
KRAIMI,2002,D,1
ACERO,2002,D,1
PALLEJA,2002,D,1
PARRA,2002,D,1
QUIÑONES,2002,H,1
GIMILLO,2002,H,1
OSORIO,2002,D,1
PERALVAREZ,2002,H,1
SAPES,2002,H,1
CREUS,2002,H,1
EL HARRAK,2002,D,1
PEDROCHE,2002,D,1
BERMAN,2002,D,1
DOBLAS,2002,D,1
COLL,2002,D,1
CHBIKI,2002,D,1
ALBALA,2002,D,1
HURTADO,2002,H,1
EL HACHMI,2002,H,1
KONG,2002,D,1
BROTO,2002,H,1
CHAKKOUR,2002,H,1
KHADDARI,2002,D,1
TORRIJOS,2002,H,1
SANTOS,2002,H,1
MATILLA,2002,D,1
CARRILLO,2002,H,1
BERBEL,2002,H,1
PAJARES,2002,D,1
CHUMILLA,2002,H,1
PICON,2002,D,1
HERVAS,2002,D,1
HOUSSA,2002,H,1
LLORENS,2002,H,1
SIERRA,2002,D,1
BERNADES,2002,H,1
AMARO,2002,H,1
NAVARRO,2002,H,1
BALTANAS,2002,D,1
TAPIA,2002,D,1
ESCANES,2002,D,1
BENKHIRA,2002,H,1
WILLIAMS,2002,D,1
USERO,2002,D,1
BANDERA,2002,H,1
BORRAS,2002,H,1
SEGALAS,2002,D,1
RAMLI,2002,D,1
RAMLI,2002,H,1
MIRALLES,2002,H,1
PADRISSA,2002,H,1
FERREIRA,2002,D,1
KACHKACH,2002,D,1
EL MOUSAOUI,2002,H,1
QUEVEDO,2002,D,1
BONDIA,2002,D,1
MESBAHI,2002,D,1
MERCADE,2002,H,1
PRESA,2002,H,1
FUENTES,2002,D,1
PONT,2002,H,1
LAFULLA,2002,H,1
MARSO,2002,H,1
BENALLALA,2002,D,1
BOULIFA,2002,H,1
BLANCO,2002,D,1
RODRIGUES,2002,D,1
VEY,2002,D,1
PINEÑO,2002,H,1
EL BAETAR,2002,H,1
EL HAMMANI,2002,D,1
BOIX,2002,H,1
FANNICH,2002,H,1
SANTIVERI,2002,H,1
PARES,2002,D,1
DEL AMO,2002,D,1
COMENDADOR,2002,D,1
SALMERON,2002,D,1
VALENTIN,2002,D,1
DAOUNANI,2002,D,1
LATORRE,2002,H,1
PELLICER,2002,H,1
BERBEGAL,2002,D,1
PALLEJA,2002,H,1
VALLMITJANA,2002,H,1
PINOS,2002,H,1
PALA,2002,H,1
QIU,2002,D,1
EL KHABAY,2002,H,1
BELADEL,2002,D,1
UGAL,2002,D,1
LOMAS,2002,D,1
ARIAS,2002,H,1
ERENA,2002,H,1
AYMERICH,2002,H,1
FRAIHA,2002,H,1
BENITEZ,2002,D,1
PALAU,2002,D,1
SABAN,2002,H,1
BURGAYA,2002,D,1
RUBIES,2002,D,1
PEY,2002,D,1
BARRIL,2002,H,1
JOVER,2002,H,1
INGERTO,2002,D,1
LINUESA,2002,D,1
CODINAS,2002,D,1
ZAGUIRRE,2002,H,1
RUVIRA,2002,D,1
QUINTERO,2002,D,1
MILAN,2002,D,1
VAQUERO,2002,H,1
GORDILLO,2002,D,1
ALONSO,2002,H,1
CHALER,2002,H,1
CARNE,2002,D,1
SISTAC,2002,D,1
POLONIO,2002,H,1
PALET,2002,D,1
ALCAZAR,2002,H,1
NIÑO,2002,H,1
VERDES,2002,D,1
AUNOS,2002,H,1
TASSIES,2002,H,1
MASSO,2002,D,1
TORO,2002,H,1
IGLESIAS,2002,D,1
GILES,2002,H,1
ASENSIO,2002,H,1
LAALAITI,2002,H,1
SOLA,2002,D,1
BACO,2002,H,1
QUERA,2002,D,1
VERGARA,2002,D,1
DOMINGO,2002,H,1
SANTACANA,2002,D,1
ARGEMI,2002,H,1
VILLAR,2002,H,1
VALLS,2002,H,1
ALARCON,2002,D,1
BLANCA,2002,H,1
PERICH,2002,D,1
TORRONTERA,2002,D,1
BARTOLI,2002,D,1
MIRANDA,2002,H,1
ZÁRATE,2002,D,1
MURCIA,2002,D,1
PRATS,2002,H,1
PARELLADA,2002,D,1
OUALI,2002,H,1
PEDROSA,2002,H,1
ARMENGOL,2002,D,1
CHICA,2002,H,1
MONREAL,2002,D,1
ALVAREZ,2002,D,1
CALVET,2002,D,1
GINES,2002,H,1
PASAMONTES,2002,D,1
RECUERO,2002,H,1
EL ABIAD,2002,D,1
AYUSO,2002,H,1
BARCELONA,2002,D,1
COLOMER,2002,D,1
GALINDO,2002,H,1
HOLTAL,2002,D,1
SILES,2002,H,1
EL MOADDINE,2002,H,1
KAMBE,2002,D,1
BARRAU,2002,H,1
GALAN,2002,H,1
BERCERO,2002,D,1
OLIVARES,2002,H,1
FRANCES,2002,H,1
ABELLA,2002,D,1
BELHANI,2002,D,1
FOUIMA,2002,H,1
CELA,2002,H,1
COLOMER,2002,H,1
AMARO,2002,D,1
MATEO,2002,D,1
ANTON,2002,D,1
ANGLADA,2002,D,1
IBAÑEZ,2002,H,1
MENUDO,2002,H,1
VALLE,2002,H,1
BENJUMEA,2002,D,1
SERRALVO,2002,H,1
MENDIOLA,2002,H,1
ROVIRA,2002,H,1
BEN ABDESSADAK,2002,D,1
BUCH,2002,D,1
LIETOS,2002,H,1
PAZ,2002,H,1
MARINERO,2002,D,1
MONPEAT,2002,D,1
KHARCHAUCH,2002,D,1
TALL,2002,H,1
BALTA,2002,H,1
GIJON,2002,H,1
ERAZO,2002,D,1
CARRASCO,2002,H,1
ESPINOSA,2002,D,1
SOTO,2002,D,1
MAILLO,2002,D,1
COBO,2002,D,1
CONTIJOCH,2002,D,1
PANADES,2002,H,1
PLANAS,2002,D,1
BAUTISTA,2002,D,1
JANE,2002,H,1
LUQUE,2002,H,1
CRESPO,2002,H,1
DEL RIO,2002,D,1
GRATACOS,2002,H,1
ANGUERA,2002,D,1
MORANTE,2002,H,1
ENOGIERU,2002,H,1
OLMOS,2002,H,1
NUÑEZ,2002,H,1
CABRERA,2002,D,1
MORILLA,2002,D,1
COLLADO,2002,D,1
ESTEBAN,2002,D,1
BERENGUE,2002,H,1
DAGDAG,2002,H,1
QUESADA,2002,H,1
MAGDALENA,2002,H,1
DE LA ASUNCION,2002,H,1
AREVALO,2002,H,1
MONCUNILL,2002,D,1
AGUINAGA,2002,D,1
SORIA,2002,D,1
CHAHOU,2002,H,1
RIQUE,2002,D,1
BUA,2002,D,1
APARICIO,2002,H,1
DOMINGO,2002,D,1
CASTAÑEIRAS,2002,H,1
MENESES,2002,H,1
CASBAS,2002,H,1
VACCARO,2002,D,1
BLAZQUEZ,2002,H,1
ZAFRA,2002,H,1
LLUNELL,2002,D,1
GASULLA,2002,D,1
PEDREGOSA,2002,D,1
ROIG,2002,H,1
DOZ,2002,D,1
TOMAS,2002,D,1
VAZQUEZ,2002,D,1
GAZQUEZ,2002,D,1
PINEDA,2002,D,1
MORROS,2002,H,1
ACEITUNO,2002,D,1
CASANOVAS,2002,D,1
BRUNET,2002,H,1
CABALLERO,2002,D,1
TORREDAMER,2002,H,1
ZARZUELO,2002,D,1
CHTAM,2002,D,1
PARDILLO,2002,H,1
SALIDO,2002,D,1
JEMMAL,2002,D,1
GARCIA DE BLAS,2002,D,1
DURBAN,2002,H,1
CARRERAS,2002,D,1
KARANDIKAR,2002,D,1
MAWYIN,2002,D,1
ABRIL,2002,D,1
MORER,2002,D,1
ANGULO,2002,H,1
CASALS,2002,D,1
PORTA,2002,H,1
CARREÑO,2002,H,1
HERRERO,2002,D,1
GALUS,2002,D,1
BAREA,2002,D,1
REINA,2002,H,1
ROGER,2002,H,1
ESMERATS,2002,H,1
ARASANZ,2002,D,1
YE,2002,D,1
SABALL,2002,D,1
MAQUEDA,2002,D,1
FAU,2002,D,1
MARQUES,2002,H,1
MONREAL,2002,H,1
SANCHIS,2002,D,1
EMO,2002,D,1
BOU,2002,H,1
DESCALZI,2002,H,1
MARTOS,2002,H,1
BANUS,2002,D,1
MAZA,2002,D,1
MASANES,2002,D,1
BOUAYACH,2002,D,1
RUZ,2002,D,1
ROSALES,2002,H,1
BARQUET,2002,H,1
ALBERT,2002,H,1
OCHOA,2002,D,1
AGUDO,2002,H,1
PEREA,2002,H,1
PAYA,2002,D,1
FERRERA,2002,D,1
ARMANDO,2002,H,1
SANCHIZ,2002,H,1
TABI,2002,D,1
PANISELLO,2002,D,1
DEL PINO,2002,D,1
GRAU,2002,H,1
AGUADO,2002,H,1
TEIXEIRA,2002,D,1
HOYOS,2002,H,1
MIRANDA,2002,D,1
CERVERA,2002,H,1
GUERRERO,2002,H,1
MASO,2002,H,1
FELIX,2002,H,1
ALCALA,2002,D,1
MENDOZA,2002,H,1
VINTRO,2002,D,1
PAGAN,2002,H,1
BARRIENTO,2002,H,1
ANDRADA,2002,H,1
MONTES,2002,H,1
CARRETERO,2002,H,1
HIERRO,2002,H,1
VAL,2002,D,1
PULIDO,2002,H,1
VALLES,2002,H,1
BOCANEGRA,2002,H,1
MASSALLE,2002,H,1
YAACOUBI,2002,D,1
CIRILO,2002,D,1
OSARIEMEN,2002,H,1
BENITO,2002,D,1
MAÑAS,2002,D,1
SAMPONS,2002,D,1
GUERRA,2002,H,1
PORTILLO,2002,D,1
LLIMONA,2002,D,1
LARA,2002,D,1
URBINA,2002,H,1
VIVO,2002,D,1
JUANES,2002,D,1
BELTRAN,2002,D,1
MANZANO,2002,D,1
JAENADA,2002,D,1
SANROMA,2002,H,1
DOMENECH,2002,D,1
