DATA_REFERENCIA,MUNICIPI_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2014,SANTA OLIVA                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2014,SARRAL                        ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2014,TARRAGONA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,31
2014,TIVENYS                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2014,TORREDEMBARRA                 ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,11
2014,TORTOSA                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,8
2014,VALLS                         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2014,VILA-RODONA                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2014,VILA-SECA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,10
2014,ALCAÑIZ                       ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,BELMONTE DE SAN JOSÉ          ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,BURBÁGUENA                    ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,CALAMOCHA                     ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,CELLA                         ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,MOLINOS                       ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,TERUEL                        ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,TORRIJO DEL CAMPO             ,TEROL,ALTA PER IMMIGRACIÓ           ,3
2014,VILLARLUENGO                  ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2014,ALCAÑIZ                       ,TEROL,BAIXA PER EMIGRACIÓ           ,3
2014,ANDORRA                       ,TEROL,BAIXA PER EMIGRACIÓ           ,2
2014,CALAMOCHA                     ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2014,CAÑIZAR DEL OLIVAR            ,TEROL,BAIXA PER EMIGRACIÓ           ,5
2014,OLBA                          ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2014,TERUEL                        ,TEROL,BAIXA PER EMIGRACIÓ           ,2
2014,TORRIJO DEL CAMPO             ,TEROL,BAIXA PER EMIGRACIÓ           ,3
2014,CASARRUBIOS DEL MONTE         ,TOLEDO,ALTA PER IMMIGRACIÓ           ,2
2014,CONSUEGRA                     ,TOLEDO,ALTA PER IMMIGRACIÓ           ,2
2014,FUENSALIDA                    ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2014,SANTA CRUZ DEL RETAMAR        ,TOLEDO,ALTA PER IMMIGRACIÓ           ,2
2014,TALAVERA DE LA REINA          ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2014,TOLEDO                        ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2014,TORRIJOS                      ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2014,ALCAUDETE DE LA JARA          ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,CARMENA                       ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,NOVÉS                         ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,OCAÑA                         ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,OLÍAS DEL REY                 ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,SEGURILLA                     ,TOLEDO,BAIXA PER EMIGRACIÓ           ,3
2014,SONSECA                       ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,YUNCOS                        ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2014,AGULLENT                      ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2014,ALAQUÀS                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,5
2014,ALBAL                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2014,ALBALAT DE LA RIBERA          ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,ALDAIA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,ALGINET                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,ALZIRA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,5
2014,BENETÚSSER                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2014,BENIFAIÓ                      ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,BENIMUSLEM                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,BÉTERA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,BURJASSOT                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,CASTELLÓ DE RUGAT             ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,CATARROJA                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,CULLERA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,CHIVA                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,DAIMÚS                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,ENGUERA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,GANDIA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2014,LA POBLA DE FARNALS           ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,LORIGUILLA                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,MANISES                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,MISLATA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,MOGENTE/MOIXENT               ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2014,OLIVA                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,4
2014,ONTINYENT                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,PICANYA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,QUART DE POBLET               ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2014,REAL                          ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,SAGUNTO/SAGUNT                ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,SIETE AGUAS                   ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,SUECA                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,4
2014,TAVERNES BLANQUES             ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,TORRENT                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,VALENCIA                      ,VALENCIA,ALTA PER IMMIGRACIÓ           ,33
2014,VILLALONGA                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,4
2014,XÀTIVA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2014,XIRIVELLA                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2014,ALAQUÀS                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,4
2014,ALBALAT DE LA RIBERA          ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,ALFAFAR                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2014,ALZIRA                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,7
2014,BÉTERA                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2014,BUÑOL                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,BURJASSOT                     ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2014,CULLERA                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,EL PUIG DE SANTA MARIA        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,ENGUERA                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2014,GANDIA                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,LLOCNOU D EN FENOLLET         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2014,MANISES                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,PAIPORTA                      ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2014,PILES                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,PUÇOL                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,5
2014,QUART DE POBLET               ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,REAL                          ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,RIBA-ROJA DEL TÚRIA           ,VALENCIA,BAIXA PER EMIGRACIÓ           ,9
2014,SAGUNTO/SAGUNT                ,VALENCIA,BAIXA PER EMIGRACIÓ           ,6
2014,SUECA                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,TAVERNES BLANQUES             ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2014,TAVERNES DE VALLDIGNA         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,TORRENT                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,5
2014,VALENCIA                      ,VALENCIA,BAIXA PER EMIGRACIÓ           ,26
2014,VILLALONGA                    ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2014,XIRIVELLA                     ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2014,TUDELA DE DUERO               ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,1
2014,VALLADOLID                    ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,2
2014,ARROYO DE LA ENCOMIENDA       ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,1
2014,BECILLA DE VALDERADUEY        ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,1
2014,MOTA DEL MARQUÉS              ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,1
2014,VALLADOLID                    ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,3
2014,ZARATÁN                       ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,1
2014,ZAMORA                        ,ZAMORA,ALTA PER IMMIGRACIÓ           ,6
2014,BENAVENTE                     ,ZAMORA,BAIXA PER EMIGRACIÓ           ,1
2014,PEDRALBA DE LA PRADERÍA       ,ZAMORA,BAIXA PER EMIGRACIÓ           ,1
2014,ZAMORA                        ,ZAMORA,BAIXA PER EMIGRACIÓ           ,1
2015,LAUDIO/LLODIO                 ,ALABA,ALTA PER IMMIGRACIÓ           ,1
2015,VITORIA-GASTEIZ               ,ALABA,ALTA PER IMMIGRACIÓ           ,7
2015,ASPARRENA                     ,ALABA,BAIXA PER EMIGRACIÓ           ,1
2015,VITORIA-GASTEIZ               ,ALABA,BAIXA PER EMIGRACIÓ           ,8
2015,ALCOY/ALCOI                   ,ALACANT,ALTA PER IMMIGRACIÓ           ,4
2015,ALICANTE/ALACANT              ,ALACANT,ALTA PER IMMIGRACIÓ           ,11
2015,ASPE                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,6
2015,BENEIXAMA                     ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,BENIDORM                      ,ALACANT,ALTA PER IMMIGRACIÓ           ,3
2015,CALP                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,CREVILLENT                    ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,DÉNIA                         ,ALACANT,ALTA PER IMMIGRACIÓ           ,4
2015,ELCHE/ELX                     ,ALACANT,ALTA PER IMMIGRACIÓ           ,9
2015,ELDA                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,4
2015,ELS POBLETS                   ,ALACANT,ALTA PER IMMIGRACIÓ           ,4
2015,GUARDAMAR DEL SEGURA          ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2015,IBI                           ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2015,JÁVEA/XÀBIA                   ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2015,MONÓVAR/MONÒVER               ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2015,MUTXAMIEL                     ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,NOVELDA                       ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,ONDARA                        ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,ORIHUELA                      ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,PEGO                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,SAN VICENTE DEL RASPEIG/SAN VI,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,SANT JOAN D ALACANT           ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2015,SANTA POLA                    ,ALACANT,ALTA PER IMMIGRACIÓ           ,4
2015,TORREVIEJA                    ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,VILLAJOYOSA/LA VILA JOIOSA    ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2015,ALCOY/ALCOI                   ,ALACANT,BAIXA PER EMIGRACIÓ           ,2
2015,ALICANTE/ALACANT              ,ALACANT,BAIXA PER EMIGRACIÓ           ,14
2015,ALMORADÍ                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,5
2015,BENIDORM                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,6
2015,CALP                          ,ALACANT,BAIXA PER EMIGRACIÓ           ,2
2015,CALLOSA D EN SARRIÀ           ,ALACANT,BAIXA PER EMIGRACIÓ           ,3
2015,COCENTAINA                    ,ALACANT,BAIXA PER EMIGRACIÓ           ,3
2015,DÉNIA                         ,ALACANT,BAIXA PER EMIGRACIÓ           ,4
2015,ELCHE/ELX                     ,ALACANT,BAIXA PER EMIGRACIÓ           ,6
2015,ELDA                          ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,IBI                           ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,JÁVEA/XÀBIA                   ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,LA NUCIA                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,4
2015,LOS MONTESINOS                ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,MURO DE ALCOY                 ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,ORIHUELA                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,2
2015,PETRER                        ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,SANT JOAN D ALACANT           ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2015,SANTA POLA                    ,ALACANT,BAIXA PER EMIGRACIÓ           ,3
2015,TORREVIEJA                    ,ALACANT,BAIXA PER EMIGRACIÓ           ,4
2015,VILLAJOYOSA/LA VILA JOIOSA    ,ALACANT,BAIXA PER EMIGRACIÓ           ,3
2015,ALBACETE                      ,ALBACETE,ALTA PER IMMIGRACIÓ           ,6
2015,BALAZOTE                      ,ALBACETE,ALTA PER IMMIGRACIÓ           ,1
2015,ELCHE DE LA SIERRA            ,ALBACETE,ALTA PER IMMIGRACIÓ           ,4
2015,HELLÍN                        ,ALBACETE,ALTA PER IMMIGRACIÓ           ,1
2015,MOLINICOS                     ,ALBACETE,ALTA PER IMMIGRACIÓ           ,4
2015,POZOHONDO                     ,ALBACETE,ALTA PER IMMIGRACIÓ           ,1
2015,RIÓPAR                        ,ALBACETE,ALTA PER IMMIGRACIÓ           ,1
2015,ALBACETE                      ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2015,ELCHE DE LA SIERRA            ,ALBACETE,BAIXA PER EMIGRACIÓ           ,4
2015,FUENSANTA                     ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2015,HELLÍN                        ,ALBACETE,BAIXA PER EMIGRACIÓ           ,2
2015,LETUR                         ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2015,LEZUZA                        ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2015,POZO CAÑADA                   ,ALBACETE,BAIXA PER EMIGRACIÓ           ,2
2015,VILLAPALACIOS                 ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2015,ABLA                          ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ABRUCENA                      ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ADRA                          ,ALMERIA,ALTA PER IMMIGRACIÓ           ,12
2015,ALHAMA DE ALMERÍA             ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ALMERÍA                       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,12
2015,BACARES                       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,2
2015,BENAHADUX                     ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,BENTARIQUE                    ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,BERJA                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,4
2015,EL EJIDO                      ,ALMERIA,ALTA PER IMMIGRACIÓ           ,10
2015,FIÑANA                        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,4
2015,GÉRGAL                        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,4
2015,HUÉRCAL DE ALMERÍA            ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,HUÉRCAL-OVERA                 ,ALMERIA,ALTA PER IMMIGRACIÓ           ,2
2015,INSTINCIÓN                    ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,LA MOJONERA                   ,ALMERIA,ALTA PER IMMIGRACIÓ           ,5
2015,LÍJAR                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,3
2015,MACAEL                        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,NACIMIENTO                    ,ALMERIA,ALTA PER IMMIGRACIÓ           ,3
2015,NÍJAR                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ROQUETAS DE MAR               ,ALMERIA,ALTA PER IMMIGRACIÓ           ,12
2015,SANTA CRUZ DE MARCHENA        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,SORBAS                        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,3
2015,SUFLÍ                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,TÍJOLA                        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,2
2015,VERA                          ,ALMERIA,ALTA PER IMMIGRACIÓ           ,5
2015,VICAR                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ZURGENA                       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2015,ADRA                          ,ALMERIA,BAIXA PER EMIGRACIÓ           ,6
2015,ALHAMA DE ALMERÍA             ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,ALMERÍA                       ,ALMERIA,BAIXA PER EMIGRACIÓ           ,15
2015,BAYARQUE                      ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,BENTARIQUE                    ,ALMERIA,BAIXA PER EMIGRACIÓ           ,2
2015,CANJÁYAR                      ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,CHIRIVEL                      ,ALMERIA,BAIXA PER EMIGRACIÓ           ,2
2015,EL EJIDO                      ,ALMERIA,BAIXA PER EMIGRACIÓ           ,13
2015,FIÑANA                        ,ALMERIA,BAIXA PER EMIGRACIÓ           ,3
2015,HUÉRCAL-OVERA                 ,ALMERIA,BAIXA PER EMIGRACIÓ           ,5
2015,ILLAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,LA MOJONERA                   ,ALMERIA,BAIXA PER EMIGRACIÓ           ,6
2015,LÍJAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,4
2015,MACAEL                        ,ALMERIA,BAIXA PER EMIGRACIÓ           ,5
2015,NÍJAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,PADULES                       ,ALMERIA,BAIXA PER EMIGRACIÓ           ,3
2015,RÁGOL                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,RIOJA                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,ROQUETAS DE MAR               ,ALMERIA,BAIXA PER EMIGRACIÓ           ,7
2015,SERÓN                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,5
2015,TÍJOLA                        ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2015,VICAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,2
2015,AVILÉS                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,3
2015,GIJÓN                         ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,7
2015,LANGREO                       ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,2
2015,LLANES                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2015,MIERES                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,3
2015,MUROS DE NALÓN                ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,4
2015,OVIEDO                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,6
2015,PARRES                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2015,PRAVIA                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2015,AVILÉS                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,2
2015,GIJÓN                         ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,1
2015,LANGREO                       ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,4
2015,LLANES                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,1
2015,OVIEDO                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,5
2015,PARRES                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,3
2015,PILOÑA                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,4
2015,ÁVILA                         ,AVILA,ALTA PER IMMIGRACIÓ           ,1
2015,ARENAS DE SAN PEDRO           ,AVILA,BAIXA PER EMIGRACIÓ           ,1
2015,SOTILLO DE LA ADRADA          ,AVILA,BAIXA PER EMIGRACIÓ           ,1
2015,BADAJOZ                       ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,4
2015,DON BENITO                    ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,4
2015,HIGUERA LA REAL               ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2015,MÉRIDA                        ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,3
2015,QUINTANA DE LA SERENA         ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,4
2015,SAN VICENTE DE ALCÁNTARA      ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2015,ALMENDRALEJO                  ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,4
2015,BADAJOZ                       ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,DON BENITO                    ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,4
2015,FUENTE DE CANTOS              ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,LOS SANTOS DE MAIMONA         ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,MÉRIDA                        ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,SAN VICENTE DE ALCÁNTARA      ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,ZAFRA                         ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2015,ZALAMEA DE LA SERENA          ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
