DATA_REFERENCIA,DISTRICTE,BARRI,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,POBLACIO
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CASTELLO,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CIUDAD REAL,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,GIRONA,20
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ILLES BALEARS,3
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,LLEIDA,2
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,MADRID,2
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,MELILLA,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,PALENCIA,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,"PALMAS, LAS",1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,"RIOJA, LA",1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SARAGOSSA,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SEGOVIA,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SEVILLA,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,TARRAGONA,3
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,TOLEDO,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,VALENCIA,2
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,FRANÇA                        , ,2
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONDURES                      , ,6
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ÍNDIA, L                      ", ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ITÀLIA                        , ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,MALÀISIA                      , ,5
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ", ,5
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PAKISTAN, EL                  ", ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PARAGUAI, EL                  ", ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PERÚ, EL                      ", ,2
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"REPÚBLICA DOMINICANA, LA      ", ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ROMANIA                       , ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,RÚSSIA                        , ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,SUÈCIA                        , ,1
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,VENEÇUELA                     , ,3
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,XILE                          , ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ALEMANYA                      , ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,"ARGENTINA, L                  ", ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,BÈLGICA                       , ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,BOLÍVIA                       , ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,CUBA                          , ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,"EQUADOR, L                    ", ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       , ,147
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ALACANT,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ASTURIAS,3
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,BARCELONA,98
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,CACERES,2
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,CASTELLO,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,GIRONA,6
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,GRANADA,5
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ILLES BALEARS,2
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,LLEIDA,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,MADRID,7
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,MALAGA,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,NAVARRA,3
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ORENSE,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,"PALMAS, LAS",1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SARAGOSSA,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SEVILLA,1
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,TARRAGONA,12
2014,DISTRICTE 1,VALLPARADÍS                   ,FRANÇA                        , ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,"IRAN, L                       ", ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,"MARROC, EL                    ", ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,"PARAGUAI, EL                  ", ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,"REGNE UNIT, EL                ", ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,"REPÚBLICA DOMINICANA, LA      ", ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,RÚSSIA                        , ,1
2014,DISTRICTE 1,VALLPARADÍS                   ,VENEÇUELA                     , ,2
2014,DISTRICTE 1,VALLPARADÍS                   ,"XINA, LA                      ", ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ALEMANYA                      , ,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ALGÈRIA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ANDORRA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,"ARGENTINA, L                  ", ,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ARMÈNIA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,BÈLGICA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,BOLÍVIA                       , ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,BULGÀRIA                      , ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,"CANADÀ, EL                    ", ,4
2014,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,CUBA                          , ,3
2014,DISTRICTE 2,CA N ANGLADA                  ,EL SALVADOR                   , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ", ,7
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       , ,438
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALACANT,6
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALBACETE,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALMERIA,12
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ASTURIAS,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BADAJOZ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BARCELONA,295
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BISCAIA,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BURGOS,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CADIS,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CASTELLO,3
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CEUTA,10
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CONCA,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CORDOBA,3
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,"CORUNYA, LA",1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GIRONA,15
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GRANADA,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GUIPUSCOA,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ILLES BALEARS,8
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,JAEN,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,LLEIDA,8
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,LLEO,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MADRID,13
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MALAGA,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MURCIA,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,NAVARRA,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,OSCA,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,"PALMAS, LAS",1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,"RIOJA, LA",2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SALAMANCA,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SARAGOSSA,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SEVILLA,4
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,TARRAGONA,17
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,TOLEDO,2
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,VALENCIA,2
2014,DISTRICTE 2,CA N ANGLADA                  ,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,FRANÇA                        , ,8
2014,DISTRICTE 2,CA N ANGLADA                  ,GÀMBIA                        , ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,HAITÍ                         , ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,HONDURES                      , ,3
2014,DISTRICTE 2,CA N ANGLADA                  ,"ÍNDIA, L                      ", ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,IRLANDA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,ITÀLIA                        , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ", ,41
2014,DISTRICTE 2,CA N ANGLADA                  ,"PAKISTAN, EL                  ", ,2
2014,DISTRICTE 2,CA N ANGLADA                  ,"PARAGUAI, EL                  ", ,4
2014,DISTRICTE 2,CA N ANGLADA                  ,"PERÚ, EL                      ", ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,POLÒNIA                       , ,1
2014,DISTRICTE 2,CA N ANGLADA                  ,PORTUGAL                      , ,3
2014,DISTRICTE 2,CA N ANGLADA                  ,"REPÚBLICA DOMINICANA, LA      ", ,6
2014,DISTRICTE 2,CA N ANGLADA                  ,ROMANIA                       , ,17
2014,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ", ,16
2014,DISTRICTE 2,CA N ANGLADA                  ,VENEÇUELA                     , ,9
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       , ,63
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,ALACANT,3
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,BARCELONA,49
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,CIUDAD REAL,3
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,GIRONA,3
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,GRANADA,2
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,MURCIA,1
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,TARRAGONA,2
2014,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ", ,10
2014,DISTRICTE 2,MONTSERRAT                    ,MOLDÀVIA                      , ,4
2014,DISTRICTE 2,MONTSERRAT                    ,"REPÚBLICA DOMINICANA, LA      ", ,1
2014,DISTRICTE 2,MONTSERRAT                    ,"SENEGAL, EL                   ", ,1
2014,DISTRICTE 2,TORRE-SANA                    ,ALTRES PAÏSOS D ÀSIA          , ,2
2014,DISTRICTE 2,TORRE-SANA                    ,"ARGENTINA, L                  ", ,2
2014,DISTRICTE 2,TORRE-SANA                    ,COLÒMBIA                      , ,3
2014,DISTRICTE 2,TORRE-SANA                    ,CUBA                          , ,1
2014,DISTRICTE 2,TORRE-SANA                    ,"EQUADOR, L                    ", ,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       , ,279
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ALACANT,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ASTURIAS,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,BADAJOZ,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,BARCELONA,214
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,BISCAIA,2
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CACERES,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CEUTA,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CORDOBA,2
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,GIRONA,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ILLES BALEARS,5
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,JAEN,5
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,LUGO,4
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,LLEIDA,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MADRID,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MALAGA,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MURCIA,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"PALMAS, LAS",3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SARAGOSSA,1
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SEVILLA,4
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,TARRAGONA,18
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,VALENCIA,2
2014,DISTRICTE 2,TORRE-SANA                    ,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2014,DISTRICTE 2,TORRE-SANA                    ,FRANÇA                        , ,1
2014,DISTRICTE 2,TORRE-SANA                    ,GUATEMALA                     , ,1
2014,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ", ,6
2014,DISTRICTE 2,TORRE-SANA                    ,"PAKISTAN, EL                  ", ,4
2014,DISTRICTE 2,TORRE-SANA                    ,"PERÚ, EL                      ", ,1
2014,DISTRICTE 2,TORRE-SANA                    ,SUÏSSA                        , ,1
2014,DISTRICTE 2,TORRE-SANA                    ,UCRAÏNA                       , ,5
2014,DISTRICTE 2,TORRE-SANA                    ,"URUGUAI, L                    ", ,1
2014,DISTRICTE 2,TORRE-SANA                    ,VENEÇUELA                     , ,2
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       , ,25
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,BARCELONA,17
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,CADIS,7
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,VALENCIA,1
2014,DISTRICTE 2,VILARDELL                     ,"MARROC, EL                    ", ,1
2014,DISTRICTE 3,CAN JOFRESA                   ,COLÒMBIA                      , ,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       , ,46
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,BADAJOZ,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,BARCELONA,37
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,BISCAIA,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,CADIS,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,GIRONA,2
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,ILLES BALEARS,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,OSCA,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,TARRAGONA,1
