DATA_REFERENCIA,PAIS_NAIXAMENT,SEXE,NIVELL_ESTUDI,POBLACIO
2013,ANDORRA                       ,Dona,"Batxiller Elemental, Graduat E",6
2013,ANDORRA                       ,Home,"Batxiller Elemental, Graduat E",8
2013,ANGOLA                        ,Home,"Batxiller Elemental, Graduat E",3
2013,"ARGENTINA, L                  ",Dona,"Batxiller Elemental, Graduat E",196
2013,"ARGENTINA, L                  ",Home,"Batxiller Elemental, Graduat E",177
2013,ARMÈNIA                       ,Dona,"Batxiller Elemental, Graduat E",6
2013,ARMÈNIA                       ,Home,"Batxiller Elemental, Graduat E",3
2013,AUSTRÀLIA                     ,Dona,"Batxiller Elemental, Graduat E",1
2013,AUSTRÀLIA                     ,Home,"Batxiller Elemental, Graduat E",4
2013,ÀUSTRIA                       ,Dona,"Batxiller Elemental, Graduat E",3
2013,ÀUSTRIA                       ,Home,"Batxiller Elemental, Graduat E",1
2013,BANGLA DESH                   ,Home,"Batxiller Elemental, Graduat E",2
2013,BÈLGICA                       ,Dona,"Batxiller Elemental, Graduat E",6
2013,BÈLGICA                       ,Home,"Batxiller Elemental, Graduat E",5
2013,BIELORÚSSIA                   ,Dona,"Batxiller Elemental, Graduat E",3
2013,BOLÍVIA                       ,Dona,"Batxiller Elemental, Graduat E",146
2013,BOLÍVIA                       ,Home,"Batxiller Elemental, Graduat E",103
2013,BÒSNIA I HERCEGOVINA          ,Dona,"Batxiller Elemental, Graduat E",2
2013,"BRASIL, EL                    ",Dona,"Batxiller Elemental, Graduat E",126
2013,"BRASIL, EL                    ",Home,"Batxiller Elemental, Graduat E",50
2013,BULGÀRIA                      ,Dona,"Batxiller Elemental, Graduat E",11
2013,BULGÀRIA                      ,Home,"Batxiller Elemental, Graduat E",12
2013,"CAMERUN, EL                   ",Dona,"Batxiller Elemental, Graduat E",1
2013,"CANADÀ, EL                    ",Dona,"Batxiller Elemental, Graduat E",1
2013,"CANADÀ, EL                    ",Home,"Batxiller Elemental, Graduat E",3
2013,CAP VERD                      ,Dona,"Batxiller Elemental, Graduat E",1
2013,COLÒMBIA                      ,Dona,"Batxiller Elemental, Graduat E",329
2013,COLÒMBIA                      ,Home,"Batxiller Elemental, Graduat E",230
2013,"CONGO, EL                     ",Home,"Batxiller Elemental, Graduat E",2
2013,COREA DEL SUD                 ,Dona,"Batxiller Elemental, Graduat E",1
2013,COREA DEL SUD                 ,Home,"Batxiller Elemental, Graduat E",4
2013,"COSTA D IVORI, LA             ",Dona,"Batxiller Elemental, Graduat E",1
2013,CROÀCIA                       ,Home,"Batxiller Elemental, Graduat E",1
2013,CUBA                          ,Dona,"Batxiller Elemental, Graduat E",85
2013,CUBA                          ,Home,"Batxiller Elemental, Graduat E",62
2013,DINAMARCA                     ,Home,"Batxiller Elemental, Graduat E",1
2013,DOMINICA                      ,Dona,"Batxiller Elemental, Graduat E",2
2013,EGIPTE                        ,Dona,"Batxiller Elemental, Graduat E",1
2013,EGIPTE                        ,Home,"Batxiller Elemental, Graduat E",3
2013,EL SALVADOR                   ,Dona,"Batxiller Elemental, Graduat E",16
2013,EL SALVADOR                   ,Home,"Batxiller Elemental, Graduat E",12
2013,"EMIRATS ÀRABS UNITS, ELS      ",Dona,"Batxiller Elemental, Graduat E",1
2013,"EQUADOR, L                    ",Dona,"Batxiller Elemental, Graduat E",653
2013,"EQUADOR, L                    ",Home,"Batxiller Elemental, Graduat E",566
2013,ESLOVÀQUIA                    ,Dona,"Batxiller Elemental, Graduat E",2
2013,ESLOVÈNIA                     ,Home,"Batxiller Elemental, Graduat E",2
2013,ESPANYA                       ,Dona,"Batxiller Elemental, Graduat E",17901
2013,ESPANYA                       ,Home,"Batxiller Elemental, Graduat E",20303
2013,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,"Batxiller Elemental, Graduat E",3
2013,"ESTATS UNITS D AMÈRICA, ELS   ",Home,"Batxiller Elemental, Graduat E",7
2013,ETIÒPIA                       ,Dona,"Batxiller Elemental, Graduat E",1
2013,"FILIPINES, LES                ",Dona,"Batxiller Elemental, Graduat E",2
2013,FRANÇA                        ,Dona,"Batxiller Elemental, Graduat E",81
2013,FRANÇA                        ,Home,"Batxiller Elemental, Graduat E",79
2013,GÀMBIA                        ,Dona,"Batxiller Elemental, Graduat E",3
2013,GÀMBIA                        ,Home,"Batxiller Elemental, Graduat E",13
2013,GEÒRGIA                       ,Dona,"Batxiller Elemental, Graduat E",3
2013,GEÒRGIA                       ,Home,"Batxiller Elemental, Graduat E",3
2013,GHANA                         ,Dona,"Batxiller Elemental, Graduat E",3
2013,GHANA                         ,Home,"Batxiller Elemental, Graduat E",2
2013,GRÈCIA                        ,Dona,"Batxiller Elemental, Graduat E",2
2013,GUATEMALA                     ,Dona,"Batxiller Elemental, Graduat E",2
2013,GUATEMALA                     ,Home,"Batxiller Elemental, Graduat E",7
2013,"GUINEA BISSAU, LA             ",Dona,"Batxiller Elemental, Graduat E",3
2013,"GUINEA BISSAU, LA             ",Home,"Batxiller Elemental, Graduat E",4
2013,"GUINEA EQUATORIAL, LA         ",Dona,"Batxiller Elemental, Graduat E",13
2013,"GUINEA EQUATORIAL, LA         ",Home,"Batxiller Elemental, Graduat E",7
2013,"GUINEA, LA                    ",Dona,"Batxiller Elemental, Graduat E",5
2013,"GUINEA, LA                    ",Home,"Batxiller Elemental, Graduat E",7
2013,HAITÍ                         ,Dona,"Batxiller Elemental, Graduat E",1
2013,HAITÍ                         ,Home,"Batxiller Elemental, Graduat E",1
2013,HONDURES                      ,Dona,"Batxiller Elemental, Graduat E",65
2013,HONDURES                      ,Home,"Batxiller Elemental, Graduat E",32
2013,HONGRIA                       ,Dona,"Batxiller Elemental, Graduat E",1
2013,HONGRIA                       ,Home,"Batxiller Elemental, Graduat E",2
2013,"ÍNDIA, L                      ",Dona,"Batxiller Elemental, Graduat E",7
2013,"ÍNDIA, L                      ",Home,"Batxiller Elemental, Graduat E",18
2013,"IRAN, L                       ",Dona,"Batxiller Elemental, Graduat E",1
2013,"IRAN, L                       ",Home,"Batxiller Elemental, Graduat E",3
2013,"IRAQ, L                       ",Dona,"Batxiller Elemental, Graduat E",1
2013,"IRAQ, L                       ",Home,"Batxiller Elemental, Graduat E",2
2013,IRLANDA                       ,Home,"Batxiller Elemental, Graduat E",2
2013,ISLÀNDIA                      ,Dona,"Batxiller Elemental, Graduat E",1
2013,ISRAEL                        ,Home,"Batxiller Elemental, Graduat E",2
2013,ITÀLIA                        ,Dona,"Batxiller Elemental, Graduat E",11
2013,ITÀLIA                        ,Home,"Batxiller Elemental, Graduat E",39
2013,JAMAICA                       ,Dona,"Batxiller Elemental, Graduat E",1
2013,"JAPÓ, EL                      ",Dona,"Batxiller Elemental, Graduat E",1
2013,"JAPÓ, EL                      ",Home,"Batxiller Elemental, Graduat E",1
2013,JORDÀNIA                      ,Dona,"Batxiller Elemental, Graduat E",1
2013,JORDÀNIA                      ,Home,"Batxiller Elemental, Graduat E",1
2013,"KAZAKHSTAN, EL                ",Dona,"Batxiller Elemental, Graduat E",1
2013,KUWAIT                        ,Home,"Batxiller Elemental, Graduat E",1
2013,LETÒNIA                       ,Dona,"Batxiller Elemental, Graduat E",1
2013,LETÒNIA                       ,Home,"Batxiller Elemental, Graduat E",1
2013,"LÍBAN, EL                     ",Dona,"Batxiller Elemental, Graduat E",1
2013,LÍBIA                         ,Home,"Batxiller Elemental, Graduat E",1
2013,LITUÀNIA                      ,Dona,"Batxiller Elemental, Graduat E",2
2013,LITUÀNIA                      ,Home,"Batxiller Elemental, Graduat E",1
2013,MALI                          ,Dona,"Batxiller Elemental, Graduat E",1
2013,MALI                          ,Home,"Batxiller Elemental, Graduat E",8
2013,"MARROC, EL                    ",Dona,"Batxiller Elemental, Graduat E",930
2013,"MARROC, EL                    ",Home,"Batxiller Elemental, Graduat E",1329
2013,MAURICI                       ,Home,"Batxiller Elemental, Graduat E",1
2013,MAURITÀNIA                    ,Home,"Batxiller Elemental, Graduat E",1
2013,MÈXIC                         ,Dona,"Batxiller Elemental, Graduat E",22
2013,MÈXIC                         ,Home,"Batxiller Elemental, Graduat E",15
2013,MOLDÀVIA                      ,Dona,"Batxiller Elemental, Graduat E",5
2013,MOLDÀVIA                      ,Home,"Batxiller Elemental, Graduat E",6
2013,"NEPAL,EL                      ",Home,"Batxiller Elemental, Graduat E",1
2013,NICARAGUA                     ,Dona,"Batxiller Elemental, Graduat E",12
2013,NICARAGUA                     ,Home,"Batxiller Elemental, Graduat E",4
2013,NIGÈRIA                       ,Dona,"Batxiller Elemental, Graduat E",15
2013,NIGÈRIA                       ,Home,"Batxiller Elemental, Graduat E",23
2013,"PAÏSOS BAIXOS, ELS            ",Dona,"Batxiller Elemental, Graduat E",4
2013,"PAÏSOS BAIXOS, ELS            ",Home,"Batxiller Elemental, Graduat E",8
2013,"PAKISTAN, EL                  ",Dona,"Batxiller Elemental, Graduat E",13
2013,"PAKISTAN, EL                  ",Home,"Batxiller Elemental, Graduat E",68
2013,"PANAMÀ, EL                    ",Home,"Batxiller Elemental, Graduat E",1
2013,"PARAGUAI, EL                  ",Dona,"Batxiller Elemental, Graduat E",229
2013,"PARAGUAI, EL                  ",Home,"Batxiller Elemental, Graduat E",100
2013,"PERÚ, EL                      ",Dona,"Batxiller Elemental, Graduat E",119
2013,"PERÚ, EL                      ",Home,"Batxiller Elemental, Graduat E",101
2013,POLÒNIA                       ,Dona,"Batxiller Elemental, Graduat E",24
2013,POLÒNIA                       ,Home,"Batxiller Elemental, Graduat E",30
2013,PORTUGAL                      ,Dona,"Batxiller Elemental, Graduat E",19
2013,PORTUGAL                      ,Home,"Batxiller Elemental, Graduat E",37
2013,"REGNE UNIT, EL                ",Dona,"Batxiller Elemental, Graduat E",8
2013,"REGNE UNIT, EL                ",Home,"Batxiller Elemental, Graduat E",16
2013,REPUBLICA DEMOCRATICA ALEMANA ,Dona,"Batxiller Elemental, Graduat E",1
2013,REPUBLICA DEMOCRATICA ALEMANA ,Home,"Batxiller Elemental, Graduat E",1
2013,"REPÚBLICA DOMINICANA, LA      ",Dona,"Batxiller Elemental, Graduat E",249
2013,"REPÚBLICA DOMINICANA, LA      ",Home,"Batxiller Elemental, Graduat E",196
2013,"REPÚBLICA TXECA, LA           ",Dona,"Batxiller Elemental, Graduat E",3
2013,"REPÚBLICA TXECA, LA           ",Home,"Batxiller Elemental, Graduat E",2
2013,ROMANIA                       ,Dona,"Batxiller Elemental, Graduat E",196
2013,ROMANIA                       ,Home,"Batxiller Elemental, Graduat E",172
2013,RÚSSIA                        ,Dona,"Batxiller Elemental, Graduat E",29
2013,RÚSSIA                        ,Home,"Batxiller Elemental, Graduat E",16
2013,"SENEGAL, EL                   ",Dona,"Batxiller Elemental, Graduat E",77
2013,"SENEGAL, EL                   ",Home,"Batxiller Elemental, Graduat E",314
2013,SÈRBIA                        ,Dona,"Batxiller Elemental, Graduat E",1
2013,SÈRBIA                        ,Home,"Batxiller Elemental, Graduat E",1
2013,SIERRA LEONE                  ,Home,"Batxiller Elemental, Graduat E",2
2013,SÍRIA                         ,Dona,"Batxiller Elemental, Graduat E",1
2013,SÍRIA                         ,Home,"Batxiller Elemental, Graduat E",6
2013,SUÈCIA                        ,Dona,"Batxiller Elemental, Graduat E",2
2013,SUÏSSA                        ,Dona,"Batxiller Elemental, Graduat E",9
2013,SUÏSSA                        ,Home,"Batxiller Elemental, Graduat E",12
2013,TAIWAN                        ,Dona,"Batxiller Elemental, Graduat E",1
2013,TAIWAN                        ,Home,"Batxiller Elemental, Graduat E",2
2013,TRINITAT I TOBAGO             ,Home,"Batxiller Elemental, Graduat E",1
2013,TUNÍSIA                       ,Dona,"Batxiller Elemental, Graduat E",4
2013,TUNÍSIA                       ,Home,"Batxiller Elemental, Graduat E",3
2013,TURQUIA                       ,Dona,"Batxiller Elemental, Graduat E",1
2013,TURQUIA                       ,Home,"Batxiller Elemental, Graduat E",2
2013,UCRAÏNA                       ,Dona,"Batxiller Elemental, Graduat E",21
2013,UCRAÏNA                       ,Home,"Batxiller Elemental, Graduat E",22
2013,"URUGUAI, L                    ",Dona,"Batxiller Elemental, Graduat E",90
2013,"URUGUAI, L                    ",Home,"Batxiller Elemental, Graduat E",94
2013,VENEÇUELA                     ,Dona,"Batxiller Elemental, Graduat E",65
2013,VENEÇUELA                     ,Home,"Batxiller Elemental, Graduat E",78
2013,"VIETNAM, EL                   ",Home,"Batxiller Elemental, Graduat E",1
2013,XILE                          ,Dona,"Batxiller Elemental, Graduat E",57
2013,XILE                          ,Home,"Batxiller Elemental, Graduat E",66
2013,"XINA, LA                      ",Dona,"Batxiller Elemental, Graduat E",104
2013,"XINA, LA                      ",Home,"Batxiller Elemental, Graduat E",121
2013,ALBÀNIA                       ,Dona,Batxiller superior. BUP. Batxi,2
2013,ALBÀNIA                       ,Home,Batxiller superior. BUP. Batxi,1
2013,ALEMANYA                      ,Dona,Batxiller superior. BUP. Batxi,21
2013,ALEMANYA                      ,Home,Batxiller superior. BUP. Batxi,26
2013,ALGÈRIA                       ,Dona,Batxiller superior. BUP. Batxi,3
2013,ALGÈRIA                       ,Home,Batxiller superior. BUP. Batxi,4
2013,ALTRES PAÏSOS D ÀSIA          ,Home,Batxiller superior. BUP. Batxi,2
2013,ANDORRA                       ,Dona,Batxiller superior. BUP. Batxi,1
2013,ANDORRA                       ,Home,Batxiller superior. BUP. Batxi,2
2013,APÀTRIDES                     ,Home,Batxiller superior. BUP. Batxi,1
2013,"ARÀBIA SAUDITA, L             ",Dona,Batxiller superior. BUP. Batxi,1
2013,"ARGENTINA, L                  ",Dona,Batxiller superior. BUP. Batxi,126
2013,"ARGENTINA, L                  ",Home,Batxiller superior. BUP. Batxi,144
2013,ARMÈNIA                       ,Dona,Batxiller superior. BUP. Batxi,3
2013,ARMÈNIA                       ,Home,Batxiller superior. BUP. Batxi,2
2013,AUSTRÀLIA                     ,Home,Batxiller superior. BUP. Batxi,1
2013,ÀUSTRIA                       ,Dona,Batxiller superior. BUP. Batxi,1
2013,ÀUSTRIA                       ,Home,Batxiller superior. BUP. Batxi,2
2013,BÈLGICA                       ,Dona,Batxiller superior. BUP. Batxi,5
2013,BÈLGICA                       ,Home,Batxiller superior. BUP. Batxi,5
