ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,9
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,256
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,P.P.           ,PARTIT POPULAR                                    ,160
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,20
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,18
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,428
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,58
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,20
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,VD             ,VIA DEMOCRÁTICA                                   ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1198
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,112
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,678
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,EB             ,ESCONS EN BLANC                                   ,34
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,571
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,22
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,640
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,P.P.           ,PARTIT POPULAR                                    ,641
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,33
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,29
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1574
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,172
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,56
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,17
P,Eleccions al Parlament de Catalunya     ,2012,5,24,POBLE NOU - ZONA ESPORTIVA              ,VD             ,VIA DEMOCRÁTICA                                   ,10
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1075
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,101
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,332
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,EB             ,ESCONS EN BLANC                                   ,30
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,539
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,10
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,433
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,P.P.           ,PARTIT POPULAR                                    ,364
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,16
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,24
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,763
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,63
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,59
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,13
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PERE PARRES                             ,VD             ,VIA DEMOCRÁTICA                                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,533
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,49
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,295
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,EB             ,ESCONS EN BLANC                                   ,22
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,261
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,367
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,P.P.           ,PARTIT POPULAR                                    ,392
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,20
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,21
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,998
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,PXC            ,PLATAFORMA PER CATALUNYA                          ,61
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,25
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,12
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CAN BOADA CASC ANTIC                    ,VD             ,VIA DEMOCRÁTICA                                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,122
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,25
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,82
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,EB             ,ESCONS EN BLANC                                   ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,71
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,119
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,P.P.           ,PARTIT POPULAR                                    ,103
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,316
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,36
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
P,Eleccions al Parlament de Catalunya     ,2012,5,41,CAN BOADA DEL PI                        ,VD             ,VIA DEMOCRÁTICA                                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,687
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,97
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,921
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,EB             ,ESCONS EN BLANC                                   ,123
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,388
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,23
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,825
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,P.P.           ,PARTIT POPULAR                                    ,719
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,52
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,87
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,2043
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PXC            ,PLATAFORMA PER CATALUNYA                          ,331
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,49
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,11
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,36
P,Eleccions al Parlament de Catalunya     ,2012,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,VD             ,VIA DEMOCRÁTICA                                   ,20
P,Eleccions al Parlament de Catalunya     ,2012,6,11,SANT LLORENC                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,208
P,Eleccions al Parlament de Catalunya     ,2012,6,11,SANT LLORENC                            ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,34
