DATA_REFERENCIA,DISTRICTE,BARRI,SEXE,NIVELL_ESTUDI,POBLACIO
2016,DISTRICTE 2,VILARDELL                     ,Home,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 3,CAN JOFRESA                   ,Dona,"Llicenciat Universitari, Arqui",25
2016,DISTRICTE 3,CAN JOFRESA                   ,Home,"Llicenciat Universitari, Arqui",16
2016,DISTRICTE 3,CAN PALET                     ,Dona,"Llicenciat Universitari, Arqui",319
2016,DISTRICTE 3,CAN PALET                     ,Home,"Llicenciat Universitari, Arqui",227
2016,DISTRICTE 3,CAN PALET II                  ,Dona,"Llicenciat Universitari, Arqui",6
2016,DISTRICTE 3,CAN PALET II                  ,Home,"Llicenciat Universitari, Arqui",7
2016,DISTRICTE 3,CAN PARELLADA                 ,Dona,"Llicenciat Universitari, Arqui",70
2016,DISTRICTE 3,CAN PARELLADA                 ,Home,"Llicenciat Universitari, Arqui",56
2016,DISTRICTE 3,GUADALHORCE                   ,Dona,"Llicenciat Universitari, Arqui",14
2016,DISTRICTE 3,GUADALHORCE                   ,Home,"Llicenciat Universitari, Arqui",12
2016,DISTRICTE 3,LES FONTS                     ,Dona,"Llicenciat Universitari, Arqui",124
2016,DISTRICTE 3,LES FONTS                     ,Home,"Llicenciat Universitari, Arqui",114
2016,DISTRICTE 3,SEGLE XX                      ,Dona,"Llicenciat Universitari, Arqui",367
2016,DISTRICTE 3,SEGLE XX                      ,Home,"Llicenciat Universitari, Arqui",297
2016,DISTRICTE 3,XÚQUER                        ,Dona,"Llicenciat Universitari, Arqui",12
2016,DISTRICTE 3,XÚQUER                        ,Home,"Llicenciat Universitari, Arqui",9
2016,DISTRICTE 4,CA N AURELL                   ,Dona,"Llicenciat Universitari, Arqui",1078
2016,DISTRICTE 4,CA N AURELL                   ,Home,"Llicenciat Universitari, Arqui",973
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,"Llicenciat Universitari, Arqui",26
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,"Llicenciat Universitari, Arqui",18
2016,DISTRICTE 4,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 4,LA COGULLADA                  ,Dona,"Llicenciat Universitari, Arqui",163
2016,DISTRICTE 4,LA COGULLADA                  ,Home,"Llicenciat Universitari, Arqui",120
2016,DISTRICTE 4,LA MAURINA                    ,Dona,"Llicenciat Universitari, Arqui",143
2016,DISTRICTE 4,LA MAURINA                    ,Home,"Llicenciat Universitari, Arqui",126
2016,DISTRICTE 4,LES MARTINES                  ,Dona,"Llicenciat Universitari, Arqui",12
2016,DISTRICTE 4,LES MARTINES                  ,Home,"Llicenciat Universitari, Arqui",6
2016,DISTRICTE 4,ROC BLANC                     ,Dona,"Llicenciat Universitari, Arqui",126
2016,DISTRICTE 4,ROC BLANC                     ,Home,"Llicenciat Universitari, Arqui",101
2016,DISTRICTE 4,VISTA ALEGRE                  ,Dona,"Llicenciat Universitari, Arqui",3
2016,DISTRICTE 4,VISTA ALEGRE                  ,Home,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,"Llicenciat Universitari, Arqui",224
2016,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,"Llicenciat Universitari, Arqui",169
2016,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,"Llicenciat Universitari, Arqui",18
2016,DISTRICTE 5,CAN BOADA DEL PI              ,Home,"Llicenciat Universitari, Arqui",15
2016,DISTRICTE 5,CAN GONTERES                  ,Dona,"Llicenciat Universitari, Arqui",9
2016,DISTRICTE 5,CAN GONTERES                  ,Home,"Llicenciat Universitari, Arqui",4
2016,DISTRICTE 5,CAN ROCA                      ,Dona,"Llicenciat Universitari, Arqui",147
2016,DISTRICTE 5,CAN ROCA                      ,Home,"Llicenciat Universitari, Arqui",122
2016,DISTRICTE 5,DISSEMINATS                   ,Dona,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 5,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",3
2016,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Dona,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Home,"Llicenciat Universitari, Arqui",1
2016,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,"Llicenciat Universitari, Arqui",52
2016,DISTRICTE 5,PLA DEL BON AIRE              ,Home,"Llicenciat Universitari, Arqui",22
2016,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,"Llicenciat Universitari, Arqui",9
2016,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,"Llicenciat Universitari, Arqui",11
2016,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,"Llicenciat Universitari, Arqui",384
2016,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,"Llicenciat Universitari, Arqui",290
2016,DISTRICTE 5,SANT PERE                     ,Dona,"Llicenciat Universitari, Arqui",604
2016,DISTRICTE 5,SANT PERE                     ,Home,"Llicenciat Universitari, Arqui",541
2016,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,"Llicenciat Universitari, Arqui",288
2016,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,"Llicenciat Universitari, Arqui",211
2016,DISTRICTE 6,CAN TUSELL                    ,Dona,"Llicenciat Universitari, Arqui",20
2016,DISTRICTE 6,CAN TUSELL                    ,Home,"Llicenciat Universitari, Arqui",13
2016,DISTRICTE 6,DISSEMINATS                   ,Dona,"Llicenciat Universitari, Arqui",5
2016,DISTRICTE 6,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",4
2016,DISTRICTE 6,ÈGARA                         ,Dona,"Llicenciat Universitari, Arqui",63
2016,DISTRICTE 6,ÈGARA                         ,Home,"Llicenciat Universitari, Arqui",56
2016,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,"Llicenciat Universitari, Arqui",6
2016,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,"Llicenciat Universitari, Arqui",7
2016,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,"Llicenciat Universitari, Arqui",261
2016,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,"Llicenciat Universitari, Arqui",198
2016,DISTRICTE 6,SANT LLORENÇ                  ,Dona,"Llicenciat Universitari, Arqui",25
2016,DISTRICTE 6,SANT LLORENÇ                  ,Home,"Llicenciat Universitari, Arqui",23
2016,DISTRICTE 6,SANT PERE NORD                ,Dona,"Llicenciat Universitari, Arqui",347
2016,DISTRICTE 6,SANT PERE NORD                ,Home,"Llicenciat Universitari, Arqui",239
2016,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,No aplicable per ser més petit,45
2016,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,No aplicable per ser més petit,41
2016,DISTRICTE 1,CEMENTIRI VELL                ,Dona,No aplicable per ser més petit,466
2016,DISTRICTE 1,CEMENTIRI VELL                ,Home,No aplicable per ser més petit,492
2016,DISTRICTE 1,CENTRE                        ,Dona,No aplicable per ser més petit,1376
2016,DISTRICTE 1,CENTRE                        ,Home,No aplicable per ser més petit,1399
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,No aplicable per ser més petit,300
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,No aplicable per ser més petit,289
2016,DISTRICTE 1,VALLPARADÍS                   ,Dona,No aplicable per ser més petit,233
2016,DISTRICTE 1,VALLPARADÍS                   ,Home,No aplicable per ser més petit,257
2016,DISTRICTE 2,CA N ANGLADA                  ,Dona,No aplicable per ser més petit,996
2016,DISTRICTE 2,CA N ANGLADA                  ,Home,No aplicable per ser més petit,1045
2016,DISTRICTE 2,DISSEMINATS                   ,Dona,No aplicable per ser més petit,1
2016,DISTRICTE 2,DISSEMINATS                   ,Home,No aplicable per ser més petit,1
2016,DISTRICTE 2,MONTSERRAT                    ,Dona,No aplicable per ser més petit,159
2016,DISTRICTE 2,MONTSERRAT                    ,Home,No aplicable per ser més petit,207
2016,DISTRICTE 2,TORRE-SANA                    ,Dona,No aplicable per ser més petit,535
2016,DISTRICTE 2,TORRE-SANA                    ,Home,No aplicable per ser més petit,583
2016,DISTRICTE 2,VILARDELL                     ,Dona,No aplicable per ser més petit,58
2016,DISTRICTE 2,VILARDELL                     ,Home,No aplicable per ser més petit,69
2016,DISTRICTE 3,CAN JOFRESA                   ,Dona,No aplicable per ser més petit,102
2016,DISTRICTE 3,CAN JOFRESA                   ,Home,No aplicable per ser més petit,100
2016,DISTRICTE 3,CAN PALET                     ,Dona,No aplicable per ser més petit,845
2016,DISTRICTE 3,CAN PALET                     ,Home,No aplicable per ser més petit,1003
2016,DISTRICTE 3,CAN PALET II                  ,Dona,No aplicable per ser més petit,83
2016,DISTRICTE 3,CAN PALET II                  ,Home,No aplicable per ser més petit,85
2016,DISTRICTE 3,CAN PARELLADA                 ,Dona,No aplicable per ser més petit,384
2016,DISTRICTE 3,CAN PARELLADA                 ,Home,No aplicable per ser més petit,377
2016,DISTRICTE 3,DISSEMINATS                   ,Dona,No aplicable per ser més petit,1
2016,DISTRICTE 3,DISSEMINATS                   ,Home,No aplicable per ser més petit,5
2016,DISTRICTE 3,GUADALHORCE                   ,Dona,No aplicable per ser més petit,97
2016,DISTRICTE 3,GUADALHORCE                   ,Home,No aplicable per ser més petit,82
2016,DISTRICTE 3,LES FONTS                     ,Dona,No aplicable per ser més petit,222
2016,DISTRICTE 3,LES FONTS                     ,Home,No aplicable per ser més petit,236
2016,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Dona,No aplicable per ser més petit,1
2016,DISTRICTE 3,SEGLE XX                      ,Dona,No aplicable per ser més petit,534
2016,DISTRICTE 3,SEGLE XX                      ,Home,No aplicable per ser més petit,537
2016,DISTRICTE 3,XÚQUER                        ,Dona,No aplicable per ser més petit,106
2016,DISTRICTE 3,XÚQUER                        ,Home,No aplicable per ser més petit,110
2016,DISTRICTE 4,CA N AURELL                   ,Dona,No aplicable per ser més petit,1077
2016,DISTRICTE 4,CA N AURELL                   ,Home,No aplicable per ser més petit,1139
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,No aplicable per ser més petit,114
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,No aplicable per ser més petit,112
2016,DISTRICTE 4,DISSEMINATS                   ,Dona,No aplicable per ser més petit,1
2016,DISTRICTE 4,LA COGULLADA                  ,Dona,No aplicable per ser més petit,401
2016,DISTRICTE 4,LA COGULLADA                  ,Home,No aplicable per ser més petit,433
2016,DISTRICTE 4,LA MAURINA                    ,Dona,No aplicable per ser més petit,546
2016,DISTRICTE 4,LA MAURINA                    ,Home,No aplicable per ser més petit,557
2016,DISTRICTE 4,LES MARTINES                  ,Dona,No aplicable per ser més petit,46
2016,DISTRICTE 4,LES MARTINES                  ,Home,No aplicable per ser més petit,32
2016,DISTRICTE 4,ROC BLANC                     ,Dona,No aplicable per ser més petit,436
2016,DISTRICTE 4,ROC BLANC                     ,Home,No aplicable per ser més petit,517
2016,DISTRICTE 4,VISTA ALEGRE                  ,Dona,No aplicable per ser més petit,5
2016,DISTRICTE 4,VISTA ALEGRE                  ,Home,No aplicable per ser més petit,9
2016,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,No aplicable per ser més petit,447
2016,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,No aplicable per ser més petit,494
2016,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,No aplicable per ser més petit,88
2016,DISTRICTE 5,CAN BOADA DEL PI              ,Home,No aplicable per ser més petit,85
2016,DISTRICTE 5,CAN GONTERES                  ,Dona,No aplicable per ser més petit,25
2016,DISTRICTE 5,CAN GONTERES                  ,Home,No aplicable per ser més petit,12
2016,DISTRICTE 5,CAN ROCA                      ,Dona,No aplicable per ser més petit,372
2016,DISTRICTE 5,CAN ROCA                      ,Home,No aplicable per ser més petit,368
2016,DISTRICTE 5,DISSEMINATS                   ,Dona,No aplicable per ser més petit,9
2016,DISTRICTE 5,DISSEMINATS                   ,Home,No aplicable per ser més petit,13
2016,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,No aplicable per ser més petit,128
2016,DISTRICTE 5,PLA DEL BON AIRE              ,Home,No aplicable per ser més petit,143
2016,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,No aplicable per ser més petit,6
2016,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,No aplicable per ser més petit,5
2016,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,No aplicable per ser més petit,812
2016,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,No aplicable per ser més petit,934
2016,DISTRICTE 5,SANT PERE                     ,Dona,No aplicable per ser més petit,689
2016,DISTRICTE 5,SANT PERE                     ,Home,No aplicable per ser més petit,766
2016,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,No aplicable per ser més petit,356
2016,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,No aplicable per ser més petit,390
2016,DISTRICTE 6,CAN TUSELL                    ,Dona,No aplicable per ser més petit,115
2016,DISTRICTE 6,CAN TUSELL                    ,Home,No aplicable per ser més petit,114
2016,DISTRICTE 6,DISSEMINATS                   ,Dona,No aplicable per ser més petit,3
2016,DISTRICTE 6,DISSEMINATS                   ,Home,No aplicable per ser més petit,4
2016,DISTRICTE 6,ÈGARA                         ,Dona,No aplicable per ser més petit,285
2016,DISTRICTE 6,ÈGARA                         ,Home,No aplicable per ser més petit,352
2016,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,No aplicable per ser més petit,9
2016,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,No aplicable per ser més petit,6
2016,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,No aplicable per ser més petit,1223
2016,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,No aplicable per ser més petit,1253
2016,DISTRICTE 6,SANT LLORENÇ                  ,Dona,No aplicable per ser més petit,284
2016,DISTRICTE 6,SANT LLORENÇ                  ,Home,No aplicable per ser més petit,276
2016,DISTRICTE 6,SANT PERE NORD                ,Dona,No aplicable per ser més petit,926
2016,DISTRICTE 6,SANT PERE NORD                ,Home,No aplicable per ser més petit,969
2016,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,No sap llegir ni escriure     ,14
2016,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,No sap llegir ni escriure     ,7
2016,DISTRICTE 1,CEMENTIRI VELL                ,Dona,No sap llegir ni escriure     ,120
2016,DISTRICTE 1,CEMENTIRI VELL                ,Home,No sap llegir ni escriure     ,110
2016,DISTRICTE 1,CENTRE                        ,Dona,No sap llegir ni escriure     ,306
2016,DISTRICTE 1,CENTRE                        ,Home,No sap llegir ni escriure     ,318
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,No sap llegir ni escriure     ,87
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,No sap llegir ni escriure     ,61
2016,DISTRICTE 1,VALLPARADÍS                   ,Dona,No sap llegir ni escriure     ,59
2016,DISTRICTE 1,VALLPARADÍS                   ,Home,No sap llegir ni escriure     ,66
2016,DISTRICTE 2,CA N ANGLADA                  ,Dona,No sap llegir ni escriure     ,362
2016,DISTRICTE 2,CA N ANGLADA                  ,Home,No sap llegir ni escriure     ,270
2016,DISTRICTE 2,DISSEMINATS                   ,Dona,No sap llegir ni escriure     ,1
2016,DISTRICTE 2,DISSEMINATS                   ,Home,No sap llegir ni escriure     ,1
2016,DISTRICTE 2,MONTSERRAT                    ,Dona,No sap llegir ni escriure     ,49
2016,DISTRICTE 2,MONTSERRAT                    ,Home,No sap llegir ni escriure     ,32
2016,DISTRICTE 2,TORRE-SANA                    ,Dona,No sap llegir ni escriure     ,92
2016,DISTRICTE 2,TORRE-SANA                    ,Home,No sap llegir ni escriure     ,84
2016,DISTRICTE 2,VILARDELL                     ,Dona,No sap llegir ni escriure     ,44
2016,DISTRICTE 2,VILARDELL                     ,Home,No sap llegir ni escriure     ,24
2016,DISTRICTE 3,CAN JOFRESA                   ,Dona,No sap llegir ni escriure     ,80
2016,DISTRICTE 3,CAN JOFRESA                   ,Home,No sap llegir ni escriure     ,41
2016,DISTRICTE 3,CAN PALET                     ,Dona,No sap llegir ni escriure     ,237
2016,DISTRICTE 3,CAN PALET                     ,Home,No sap llegir ni escriure     ,178
2016,DISTRICTE 3,CAN PALET II                  ,Dona,No sap llegir ni escriure     ,37
2016,DISTRICTE 3,CAN PALET II                  ,Home,No sap llegir ni escriure     ,20
2016,DISTRICTE 3,CAN PARELLADA                 ,Dona,No sap llegir ni escriure     ,142
2016,DISTRICTE 3,CAN PARELLADA                 ,Home,No sap llegir ni escriure     ,116
2016,DISTRICTE 3,GUADALHORCE                   ,Dona,No sap llegir ni escriure     ,23
2016,DISTRICTE 3,GUADALHORCE                   ,Home,No sap llegir ni escriure     ,21
2016,DISTRICTE 3,LES FONTS                     ,Dona,No sap llegir ni escriure     ,42
2016,DISTRICTE 3,LES FONTS                     ,Home,No sap llegir ni escriure     ,30
2016,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,No sap llegir ni escriure     ,1
2016,DISTRICTE 3,SEGLE XX                      ,Dona,No sap llegir ni escriure     ,100
2016,DISTRICTE 3,SEGLE XX                      ,Home,No sap llegir ni escriure     ,99
2016,DISTRICTE 3,XÚQUER                        ,Dona,No sap llegir ni escriure     ,19
2016,DISTRICTE 3,XÚQUER                        ,Home,No sap llegir ni escriure     ,19
2016,DISTRICTE 4,CA N AURELL                   ,Dona,No sap llegir ni escriure     ,302
2016,DISTRICTE 4,CA N AURELL                   ,Home,No sap llegir ni escriure     ,265
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,No sap llegir ni escriure     ,26
