Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
030;0419894;L;05;207;A ;                         ;MM;04;00004057
030;0419894;L;05;208;A ;                         ;MM;02;00035703
030;0419894;L;05;208;B ;                         ;C ;01;00002477
030;0419894;L;05;208;C ;                         ;CS;01;00000438
030;0419894;L;05;214;A ;                         ;MM;04;00005009
030;0420007;H;02;194;A ;                         ;I ;01;00000096
030;0420007;H;02;194;B ;                         ;C ;01;00000249
030;0420008;P;06;006;A ;                         ;I ;01;00000205
030;0420008;P;06;006;B ;                         ;C ;01;00001791
030;0420008;P;06;006;C ;                         ;MM;01;00002876
030;0420008;P;06;114;A ;                         ;E ;01;00022056
030;0420008;P;07;057;A ;                         ;MF;04;00002655
030;0420008;P;07;057;B ;                         ;E ;01;00001477
030;0420008;P;07;057;C ;                         ;MM;04;00000768
030;0420008;P;07;057;D ;                         ;PD;04;00000118
030;0420008;P;07;078;A ;                         ;MF;03;00003050
030;0420008;P;07;205;A ;                         ;MM;03;00000782
030;0420008;P;07;213;A ;                         ;MM;04;00010386
030;0420008;P;07;213;B ;                         ;PD;04;00001873
030;0420008;P;07;215;A ;                         ;MF;03;00000854
030;0420008;P;07;215;B ;                         ;CS;01;00000135
030;0420008;P;07;215;C ;                         ;F ;04;00001045
030;0420008;P;07;215;D ;                         ;IN;01;00000178
030;0420008;P;07;215;E ;                         ;CS;01;00000374
030;0420008;P;07;215;F ;                         ;IN;01;00000188
030;0420008;P;07;215;G ;                         ;IN;01;00000213
030;0420008;P;07;215;H ;                         ;PD;04;00043353
030;0420008;P;07;215;I ;                         ;MF;03;00028737
030;0420008;P;07;215;J ;                         ;MM;03;00001512
030;0420008;P;07;215;K ;                         ;E ;04;00005181
030;0420008;P;07;215;L ;                         ;MM;03;00001392
030;0420009;A;07;193;A ;                         ;MF;04;00006652
030;0420009;A;07;193;B ;                         ;MM;04;00003100
030;0420009;A;07;193;C ;                         ;E ;01;00001164
030;0420009;A;07;193;D ;                         ;MT;01;00001884
030;0420009;A;07;193;E ;                         ;CS;01;00000335
030;0420057;M;06;458;A ;                         ;MM;03;00000489
030;0420384;P;05;114;A ;                         ;MM;04;00006850
030;0420384;P;05;114;B ;                         ;MF;04;00005409
030;0420384;P;05;114;C ;                         ;PD;04;00010986
030;0420384;P;06;015;A ;                         ;I ;01;00000261
030;0420384;P;06;015;B ;                         ;C ;01;00007693
030;0420384;P;06;017;A ;                         ;PD;04;00007002
030;0420384;P;06;017;B ;                         ;MM;04;00001890
030;0420384;P;06;017;C ;                         ;E ;04;00000845
030;0420384;P;06;041;A ;                         ;E ;04;00001753
030;0420384;P;06;041;B ;                         ;MM;03;00000251
030;0420384;P;06;041;C ;                         ;MM;03;00009253
030;0420384;P;06;175;A ;                         ;MM;04;00006603
030;0420384;P;06;477;A ;                         ;I ;01;00001022
030;0420384;P;06;477;B ;                         ;C ;04;00004203
030;0420384;P;06;481;A ;                         ;MM;03;00013739
030;0420385;A;06;021;A ;                         ;PD;04;00002799
030;0420385;A;06;479;A ;                         ;PD;04;00003055
030;0420386;Y;06;025;A ;                         ;MM;04;00001226
030;0420386;Y;06;025;B ;                         ;PD;04;00000827
030;0420386;Y;06;480;A ;                         ;MM;04;00000197
030;0420386;Y;06;480;B ;                         ;C ;04;00003438
030;0420387;Q;06;031;A ;                         ;E ;04;00000762
030;0420387;Q;06;031;B ;                         ;E ;04;00000545
030;0420387;Q;06;031;C ;                         ;MM;04;00050303
030;0420388;B;06;478;A ;                         ;MM;01;00002085
030;0420388;B;06;478;B ;                         ;C ;04;00009997
030;0420389;J;07;047;A ;                         ;MM;04;00001552
030;0420399;K;06;273;A ;                         ;MM;04;00013350
030;0420399;K;06;456;A ;                         ;MM;03;00032886
030;0420399;K;06;456;B ;                         ;CS;02;00000781
030;0420399;K;06;456;C ;                         ;C ;03;00000773
030;0420399;K;06;456;D ;                         ;F ;03;00000698
030;0420399;K;06;456;E ;                         ;PD;03;00006035
030;0420399;K;06;456;F ;                         ;MM;03;00006492
030;0420399;K;06;464;A ;                         ;MM;03;00022911
030;0420400;G;06;361;A ;                         ;MM;04;00013140
030;0420401;X;06;365;A ;                         ;MF;03;00003275
030;0420401;X;06;365;B ;                         ;MM;03;00053055
030;0420401;X;06;365;C ;                         ;MF;03;00000677
030;0420402;W;06;466;A ;                         ;MM;04;00011030
030;0420434;S;06;055;A ;                         ;MM;01;00003091
030;0420434;S;06;055;B ;                         ;E ;04;00000322
030;0420434;S;06;122;A ;                         ;E ;04;00002656
030;0420434;S;07;034;A ;                         ;PD;02;00005090
030;0420434;S;07;034;B ;                         ;MF;01;00001985
030;0420434;S;07;034;C ;BORDA                    ;CR;01;00000059
030;0420580;W;06;215;A ;                         ;MM;02;00007227
030;0420581;H;07;045;A ;                         ;E ;01;00001405
030;0420581;H;07;045;B ;                         ;I ;01;00000771
030;0420581;H;07;045;C ;                         ;C ;01;00000923
030;0420581;H;07;045;D ;                         ;MM;02;00020224
030;0420581;H;07;281;A ;                         ;F ;03;00000521
030;0420581;H;07;281;B ;                         ;PD;04;00000309
030;0420582;P;07;283;A ;                         ;MM;01;00000652
030;0420824;D;06;527;A ;                         ;PD;02;00007765
030;0421375;A;01;020;A ;                         ;MM;04;00004481
030;0421375;A;01;148;A ;                         ;MT;01;00003919
030;0421376;Y;01;124;A ;                         ;MM;01;00000961
030;0421376;Y;01;124;B ;                         ;MF;01;00001384
030;0421376;Y;01;124;C ;                         ;I ;01;00001337
030;0421377;Q;01;014;A ;                         ;MF;01;00000732
030;0421377;Q;01;125;A ;                         ;E ;01;00003404
030;0421377;Q;01;126;A ;                         ;MF;03;00002003
030;0421377;Q;01;133;A ;                         ;MM;03;00001028
030;0421532;L;05;156;A ;                         ;E ;04;00007182
030;0421532;L;05;156;B ;                         ;MF;04;00010257
030;0421532;L;05;156;C ;                         ;E ;04;00098616
030;0421532;L;05;156;F ;                         ;MM;04;00000508
030;0421532;L;05;157;A ;                         ;MB;03;00022714
030;0421532;L;05;157;B ;                         ;MT;04;00003483
030;0421532;L;05;157;C ;                         ;E ;04;00028763
030;0421532;L;05;161;A ;                         ;C ;01;00000234
030;0421532;L;05;161;B ;                         ;PD;04;00003044
030;0421532;L;05;161;D ;                         ;C ;03;00003169
030;0421532;L;05;161;E ;                         ;C ;03;00002822
030;0421532;L;05;161;F ;                         ;E ;04;00025564
030;0421532;L;05;161;G ;                         ;MF;03;00007528
030;0421532;L;05;161;H ;                         ;C ;03;00008373
030;0421532;L;05;161;I ;                         ;MT;04;00005100
030;0421532;L;05;161;J ;                         ;MM;03;00004699
030;0421532;L;05;173;A ;                         ;MT;02;00001617
030;0421532;L;05;173;B ;                         ;MM;03;00001509
030;0421532;L;05;173;C ;                         ;MT;01;00001601
030;0421532;L;05;174;A ;                         ;MF;03;00007571
030;0421532;L;05;227;A ;                         ;MF;03;00000552
030;0421532;L;05;227;B ;                         ;PD;04;00002096
030;0421532;L;05;227;C ;                         ;MM;03;00000884
030;0421602;Q;01;019;A ;                         ;MT;04;00015142
030;0421603;B;01;021;A ;                         ;MT;02;00011709
030;0421604;J;01;042;A ;                         ;MF;03;00014006
030;0421653;G;02;033;A ;                         ;MM;01;00018835
030;0421654;X;02;072;A ;                         ;MM;01;00004034
030;0421655;W;03;023;A ;                         ;MM;01;00008628
030;0421656;H;03;024;A ;                         ;MM;01;00018267
030;0421657;P;03;033;A ;                         ;MM;01;00016599
030;0421658;A;03;085;A ;                         ;MM;03;00003560
030;0421659;Y;03;088;A ;                         ;MM;01;00010608
030;0421910;C;07;341;A ;                         ;MM;01;00009502
030;0421966;J;03;180;A ;                         ;C ;02;00001073
030;0421966;J;03;180;B ;                         ;I ;01;00000843
030;0421966;J;03;180;C ;                         ;MB;01;00001477
030;0422083;Y;06;239;A ;                         ;MM;04;00002023
030;0422084;Q;06;240;A ;                         ;MM;04;00011349
030;0422250;U;03;175;A ;                         ;MF;01;00000504
030;0422250;U;03;175;B ;                         ;E ;01;00000158
030;0422251;F;03;189;A ;                         ;E ;01;00000800
030;0422589;E;01;153;A ;                         ;MB;01;00001203
030;0422711;S;06;528;A ;                         ;I ;01;00002248
030;0422939;Y;06;265;A ;                         ;MM;04;00002414
030;0423305;S;07;012;A ;                         ;E ;01;00011087
030;0423305;S;07;012;B ;                         ;PD;01;00002154
030;0423305;S;07;012;C ;                         ;PD;01;00004545
030;0423305;S;07;012;D ;                         ;MM;01;00003885
030;0423305;S;07;012;E ;                         ;E ;01;00013602
030;0423305;S;07;012;F ;                         ;MT;01;00002356
030;0423306;D;06;121;A ;                         ;MM;04;00010540
030;0423307;L;06;137;A ;                         ;MF;01;00004850
030;0423307;L;06;288;A ;                         ;MF;01;00001741
030;0423307;L;06;288;B ;                         ;MM;01;00000867
030;0423308;T;06;174;A ;                         ;E ;04;00000952
030;0423308;T;06;174;B ;                         ;MM;01;00004652
030;0423308;T;06;174;C ;                         ;E ;04;00003127
030;0423309;E;06;313;A ;                         ;MM;01;00002365
030;0423756;R;04;140;A ;                         ;PD;02;00001526
030;0423756;R;04;140;B ;                         ;MF;02;00002575
030;0424051;X;02;195;A ;                         ;MM;01;00015212
030;0424249;B;05;025;A ;                         ;MM;03;00001852
030;0424249;B;05;143;A ;                         ;MM;02;00004070
030;0424249;B;05;215;A ;                         ;MM;04;00020188
030;0424249;B;05;216;A ;                         ;MM;04;00005719
030;0424249;B;05;218;A ;                         ;MM;04;00006954
030;0424249;B;05;220;A ;                         ;MM;04;00062539
030;0424249;B;05;223;A ;                         ;CS;02;00000591
030;0424249;B;05;223;B ;                         ;C ;01;00002515
030;0424249;B;05;223;C ;                         ;MM;04;00036736
030;0424249;B;05;225;A ;                         ;MM;04;00006395
030;0424249;B;05;288;A ;                         ;MM;02;00001403
030;0425073;K;06;530;A ;CS ARGIÒANO GOIKUA 458301;I ;01;00000214
030;0425073;K;06;530;B ;                         ;C ;01;00002985
030;0425073;K;06;530;C ;                         ;MM;01;00013467
030;0425887;P;05;126;A ;                         ;MM;03;00002140
030;0425887;P;05;127;A ;                         ;MM;03;00004987
030;0425887;P;05;128;A ;                         ;MF;03;00003272
030;0425887;P;05;128;B ;                         ;MM;03;00025454
030;0425887;P;05;131;A ;                         ;MM;01;00013504
030;0425887;P;05;255;A ;                         ;MF;01;00000193
030;0425888;A;05;129;A ;                         ;E ;01;00001172
030;0425888;A;05;129;B ;                         ;I ;01;00001047
030;0425888;A;05;129;C ;                         ;MM;02;00020885
