CODI_DIVISIO_TERRITORIAL;CODI_PARTIT;DESCRIPCIO_PARTIT;NRE_VOTS
S-05010;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05010;ALTER;ALTERNATIVA REPUBLICANA;0
S-05010;BLANCS;BLANCS;3
S-05010;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-05010;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;1
S-05010;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;33
S-05010;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05010;DN      ;DEMOCRACIA NACIONAL                     ;2
S-05010;EB;ESCONS EN BLANC;0
S-05010;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05010;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;13
S-05010;EU      ;EXTREMADURA UNIDA                       ;0
S-05010;FAC;FORO DE CIUDADANOS;1
S-05010;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05010;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;38
S-05010;IFEM;INICIATIVA FEMINISTA;0
S-05010;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05010;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05010;LEM;LA ESPAÑA EN MARCHA;1
S-05010;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05010;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;5
S-05010;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05010;NULS;NULS;4
S-05010;PA      ;PARTIDO ANDALUCISTA                     ;2
S-05010;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;7
S-05010;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05010;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-05010;PH      ;PARTIDO HUMANISTA                       ;0
S-05010;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;3
S-05010;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05010;PODEMOS;PODEMOS-PODEM;21
S-05010;PP      ;PARTIDO POPULAR                         ;61
S-05010;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05010;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05010;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;125
S-05010;PT;PARTIDO DA TERRA;0
S-05010;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05010;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05010;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05010;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-05010;VOX;VOX;1
S-06001;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06001;ALTER;ALTERNATIVA REPUBLICANA;0
S-06001;BLANCS;BLANCS;1
S-06001;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06001;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;2
S-06001;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;25
S-06001;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06001;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06001;EB;ESCONS EN BLANC;0
S-06001;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;1
S-06001;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;11
S-06001;EU      ;EXTREMADURA UNIDA                       ;0
S-06001;FAC;FORO DE CIUDADANOS;0
S-06001;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06001;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;7
S-06001;IFEM;INICIATIVA FEMINISTA;4
S-06001;IMPULSO SOCIAL;IMPULSO SOCIAL;1
S-06001;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06001;LEM;LA ESPAÑA EN MARCHA;0
S-06001;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06001;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06001;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06001;NULS;NULS;5
S-06001;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06001;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-06001;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06001;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;2
S-06001;PH      ;PARTIDO HUMANISTA                       ;0
S-06001;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06001;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06001;PODEMOS;PODEMOS-PODEM;14
S-06001;PP      ;PARTIDO POPULAR                         ;23
S-06001;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06001;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06001;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;57
S-06001;PT;PARTIDO DA TERRA;0
S-06001;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06001;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06001;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06001;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-06001;VOX;VOX;0
S-06002;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06002;ALTER;ALTERNATIVA REPUBLICANA;0
S-06002;BLANCS;BLANCS;4
S-06002;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06002;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;10
S-06002;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;26
S-06002;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-06002;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06002;EB;ESCONS EN BLANC;1
S-06002;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;1
S-06002;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;13
S-06002;EU      ;EXTREMADURA UNIDA                       ;2
S-06002;FAC;FORO DE CIUDADANOS;1
S-06002;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-06002;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;36
S-06002;IFEM;INICIATIVA FEMINISTA;0
S-06002;IMPULSO SOCIAL;IMPULSO SOCIAL;1
S-06002;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;1
S-06002;LEM;LA ESPAÑA EN MARCHA;2
S-06002;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06002;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;0
S-06002;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06002;NULS;NULS;2
S-06002;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06002;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;1
S-06002;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06002;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;4
S-06002;PH      ;PARTIDO HUMANISTA                       ;0
S-06002;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06002;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06002;PODEMOS;PODEMOS-PODEM;11
S-06002;PP      ;PARTIDO POPULAR                         ;49
S-06002;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06002;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06002;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;144
S-06002;PT;PARTIDO DA TERRA;0
S-06002;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;4
S-06002;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;1
S-06002;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06002;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-06002;VOX;VOX;3
S-06003;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06003;ALTER;ALTERNATIVA REPUBLICANA;0
S-06003;BLANCS;BLANCS;8
S-06003;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06003;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;3
S-06003;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;18
S-06003;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06003;DN      ;DEMOCRACIA NACIONAL                     ;1
S-06003;EB;ESCONS EN BLANC;1
S-06003;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06003;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;6
S-06003;EU      ;EXTREMADURA UNIDA                       ;1
S-06003;FAC;FORO DE CIUDADANOS;0
S-06003;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06003;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;9
S-06003;IFEM;INICIATIVA FEMINISTA;1
S-06003;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06003;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06003;LEM;LA ESPAÑA EN MARCHA;0
S-06003;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06003;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06003;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06003;NULS;NULS;1
S-06003;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06003;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-06003;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;1
S-06003;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-06003;PH      ;PARTIDO HUMANISTA                       ;0
S-06003;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06003;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06003;PODEMOS;PODEMOS-PODEM;8
S-06003;PP      ;PARTIDO POPULAR                         ;14
S-06003;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06003;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;1
S-06003;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;72
S-06003;PT;PARTIDO DA TERRA;0
S-06003;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;2
S-06003;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06003;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06003;UPyD;UNION PROGRESO Y DEMOCRACIA;3
S-06003;VOX;VOX;0
S-06004;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06004;ALTER;ALTERNATIVA REPUBLICANA;0
S-06004;BLANCS;BLANCS;1
S-06004;CILUS;CIUDADANOS LIBRES UNIDOS;2
S-06004;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;2
S-06004;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;20
S-06004;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06004;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06004;EB;ESCONS EN BLANC;1
S-06004;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06004;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;7
S-06004;EU      ;EXTREMADURA UNIDA                       ;0
S-06004;FAC;FORO DE CIUDADANOS;0
S-06004;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06004;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;18
S-06004;IFEM;INICIATIVA FEMINISTA;3
S-06004;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06004;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06004;LEM;LA ESPAÑA EN MARCHA;0
S-06004;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06004;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;0
S-06004;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06004;NULS;NULS;1
S-06004;PA      ;PARTIDO ANDALUCISTA                     ;2
S-06004;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;0
S-06004;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06004;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-06004;PH      ;PARTIDO HUMANISTA                       ;0
S-06004;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06004;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06004;PODEMOS;PODEMOS-PODEM;9
S-06004;PP      ;PARTIDO POPULAR                         ;36
S-06004;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06004;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06004;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;70
S-06004;PT;PARTIDO DA TERRA;0
S-06004;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;1
S-06004;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06004;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06004;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-06004;VOX;VOX;0
S-06005;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06005;ALTER;ALTERNATIVA REPUBLICANA;1
S-06005;BLANCS;BLANCS;3
S-06005;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06005;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;8
S-06005;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;21
S-06005;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06005;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06005;EB;ESCONS EN BLANC;0
S-06005;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06005;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;7
S-06005;EU      ;EXTREMADURA UNIDA                       ;0
S-06005;FAC;FORO DE CIUDADANOS;0
S-06005;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;2
S-06005;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;23
S-06005;IFEM;INICIATIVA FEMINISTA;1
S-06005;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06005;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06005;LEM;LA ESPAÑA EN MARCHA;0
S-06005;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06005;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06005;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06005;NULS;NULS;1
S-06005;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06005;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-06005;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;3
S-06005;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-06005;PH      ;PARTIDO HUMANISTA                       ;1
S-06005;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06005;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06005;PODEMOS;PODEMOS-PODEM;9
S-06005;PP      ;PARTIDO POPULAR                         ;39
S-06005;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06005;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06005;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;95
S-06005;PT;PARTIDO DA TERRA;0
S-06005;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06005;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06005;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06005;UPyD;UNION PROGRESO Y DEMOCRACIA;11
S-06005;VOX;VOX;0
S-06006;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06006;ALTER;ALTERNATIVA REPUBLICANA;1
S-06006;BLANCS;BLANCS;3
S-06006;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06006;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;4
S-06006;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;10
S-06006;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06006;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06006;EB;ESCONS EN BLANC;6
S-06006;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06006;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;4
S-06006;EU      ;EXTREMADURA UNIDA                       ;1
S-06006;FAC;FORO DE CIUDADANOS;1
S-06006;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06006;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;12
S-06006;IFEM;INICIATIVA FEMINISTA;0
S-06006;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06006;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06006;LEM;LA ESPAÑA EN MARCHA;0
S-06006;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06006;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;0
S-06006;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06006;NULS;NULS;2
S-06006;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06006;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-06006;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06006;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;2
S-06006;PH      ;PARTIDO HUMANISTA                       ;1
S-06006;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06006;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06006;PODEMOS;PODEMOS-PODEM;10
S-06006;PP      ;PARTIDO POPULAR                         ;32
S-06006;PREPAL;SALAMANCA-ZAMORA-LEON            ;1
S-06006;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;1
S-06006;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;88
S-06006;PT;PARTIDO DA TERRA;0
S-06006;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;1
S-06006;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;2
S-06006;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06006;UPyD;UNION PROGRESO Y DEMOCRACIA;3
S-06006;VOX;VOX;1
S-06007;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06007;ALTER;ALTERNATIVA REPUBLICANA;0
S-06007;BLANCS;BLANCS;5
S-06007;CILUS;CIUDADANOS LIBRES UNIDOS;1
S-06007;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;7
S-06007;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;19
S-06007;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;4
S-06007;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06007;EB;ESCONS EN BLANC;0
S-06007;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06007;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;15
S-06007;EU      ;EXTREMADURA UNIDA                       ;0
S-06007;FAC;FORO DE CIUDADANOS;0
S-06007;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-06007;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;38
S-06007;IFEM;INICIATIVA FEMINISTA;1
S-06007;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06007;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06007;LEM;LA ESPAÑA EN MARCHA;0
S-06007;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06007;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;0
S-06007;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06007;NULS;NULS;2
S-06007;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06007;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;7
S-06007;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;1
S-06007;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;4
S-06007;PH      ;PARTIDO HUMANISTA                       ;0
S-06007;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-06007;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06007;PODEMOS;PODEMOS-PODEM;10
S-06007;PP      ;PARTIDO POPULAR                         ;43
S-06007;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06007;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06007;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;133
S-06007;PT;PARTIDO DA TERRA;0
S-06007;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06007;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06007;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06007;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-06007;VOX;VOX;0
S-06008;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06008;ALTER;ALTERNATIVA REPUBLICANA;1
S-06008;BLANCS;BLANCS;8
S-06008;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06008;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;4
S-06008;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;16
S-06008;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-06008;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06008;EB;ESCONS EN BLANC;3
S-06008;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06008;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;4
S-06008;EU      ;EXTREMADURA UNIDA                       ;2
S-06008;FAC;FORO DE CIUDADANOS;0
S-06008;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-06008;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;12
S-06008;IFEM;INICIATIVA FEMINISTA;2
S-06008;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06008;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06008;LEM;LA ESPAÑA EN MARCHA;1
S-06008;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06008;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06008;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;1
S-06008;NULS;NULS;0
S-06008;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06008;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-06008;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;1
S-06008;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-06008;PH      ;PARTIDO HUMANISTA                       ;0
S-06008;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;2
S-06008;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;1
S-06008;PODEMOS;PODEMOS-PODEM;15
S-06008;PP      ;PARTIDO POPULAR                         ;27
S-06008;PREPAL;SALAMANCA-ZAMORA-LEON            ;1
S-06008;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
