ID_CALLE,TIPO,CALLE,NUMERO,LONGITUD,LATITUD,TITULO
"7950","AVDA","DIONISIO CIFUENTES DE","170","-5.623065651","43.535834048","AVDA DIONISIO CIFUENTES DE 170"
"7950","AVDA","DIONISIO CIFUENTES DE","182","-5.623156372","43.535754263","AVDA DIONISIO CIFUENTES DE 182"
"7530","CMNO","BEGONIAS (SOMIO)","150","-5.624790983","43.535661386","CMNO BEGONIAS (SOMIO) 150"
"7530","CMNO","BEGONIAS (SOMIO)","164","-5.625018033","43.535712677","CMNO BEGONIAS (SOMIO) 164"
"7530","CMNO","BEGONIAS (SOMIO)","292","-5.625431543","43.536605514","CMNO BEGONIAS (SOMIO) 292"
"7698","CMNO","HORTENSIAS (SOMIO)","181","-5.625372715","43.537045564","CMNO HORTENSIAS (SOMIO) 181"
"7698","CMNO","HORTENSIAS (SOMIO)","143","-5.625006843","43.537139317","CMNO HORTENSIAS (SOMIO) 143"
"7698","CMNO","HORTENSIAS (SOMIO)","99","-5.624557934","43.537307123","CMNO HORTENSIAS (SOMIO) 99"
"7698","CMNO","HORTENSIAS (SOMIO)","87","-5.624410627","43.537398005","CMNO HORTENSIAS (SOMIO) 87"
"7698","CMNO","HORTENSIAS (SOMIO)","55","-5.624089502","43.537630304","CMNO HORTENSIAS (SOMIO) 55"
"7698","CMNO","HORTENSIAS (SOMIO)","45","-5.623968798","43.537710256","CMNO HORTENSIAS (SOMIO) 45"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","1044","-5.622411891","43.534111853","AVDA PROFESOR PEREZ PIMENTEL 1044"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","1056","-5.622262792","43.534086824","AVDA PROFESOR PEREZ PIMENTEL 1056"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","1066","-5.622149479","43.534065114","AVDA PROFESOR PEREZ PIMENTEL 1066"
"7626","CMNO","FOJANES (SOMIO)","723","-5.620973944","43.533529649","CMNO FOJANES (SOMIO) 723"
"7626","CMNO","FOJANES (SOMIO)","673","-5.621105218","43.533148858","CMNO FOJANES (SOMIO) 673"
"7626","CMNO","FOJANES (SOMIO)","709","-5.621010502","43.533392592","CMNO FOJANES (SOMIO) 709"
"7626","CMNO","FOJANES (SOMIO)","643","-5.621387316","43.532964364","CMNO FOJANES (SOMIO) 643"
"8024","CMNO","CASCAYAL (SOMIO)","143","-5.613667509","43.53531187","CMNO CASCAYAL (SOMIO) 143"
"7626","CMNO","FOJANES (SOMIO)","609","-5.621710401","43.532846115","CMNO FOJANES (SOMIO) 609"
"7626","CMNO","FOJANES (SOMIO)","573","-5.6221677","43.532749923","CMNO FOJANES (SOMIO) 573"
"7626","CMNO","FOJANES (SOMIO)","517","-5.622736952","43.532540891","CMNO FOJANES (SOMIO) 517"
"7626","CMNO","FOJANES (SOMIO)","407","-5.623643019","43.532056494","CMNO FOJANES (SOMIO) 407"
"7626","CMNO","FOJANES (SOMIO)","397","-5.623697472","43.532114155","CMNO FOJANES (SOMIO) 397"
"7626","CMNO","FOJANES (SOMIO)","357","-5.624228888","43.53209094","CMNO FOJANES (SOMIO) 357"
"7626","CMNO","FOJANES (SOMIO)","345","-5.624387978","43.532099603","CMNO FOJANES (SOMIO) 345"
"7824","CMNO","ORQUIDEAS (SOMIO)","149","-5.625123425","43.532384297","CMNO ORQUIDEAS (SOMIO) 149"
"7824","CMNO","ORQUIDEAS (SOMIO)","41","-5.624984431","43.533344472","CMNO ORQUIDEAS (SOMIO) 41"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","822","-5.624975392","43.533693062","AVDA PROFESOR PEREZ PIMENTEL 822"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","906","-5.624120396","43.533921256","AVDA PROFESOR PEREZ PIMENTEL 906"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","962","-5.62338385","43.533996712","AVDA PROFESOR PEREZ PIMENTEL 962"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","984","-5.623099433","43.534047541","AVDA PROFESOR PEREZ PIMENTEL 984"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","1010","-5.622904101","43.534066521","AVDA PROFESOR PEREZ PIMENTEL 1010"
"7686","CMNO","HAYAS (SOMIO)","765","-5.620403474","43.543269319","CMNO HAYAS (SOMIO) 765"
"7686","CMNO","HAYAS (SOMIO)","649","-5.619096016","43.543568501","CMNO HAYAS (SOMIO) 649"
"7686","CMNO","HAYAS (SOMIO)","531","-5.617642875","43.543740568","CMNO HAYAS (SOMIO) 531"
"7686","CMNO","HAYAS (SOMIO)","951","-5.62198661","43.54226101","CMNO HAYAS (SOMIO) 951"
"7686","CMNO","HAYAS (SOMIO)","709","-5.619742725","43.543391967","CMNO HAYAS (SOMIO) 709"
"7686","CMNO","HAYAS (SOMIO)","715","-5.619902857","43.543371179","CMNO HAYAS (SOMIO) 715"
"7788","CMNO","MONTEVIENTO (SOMIO)","919","-5.615641542","43.539670115","CMNO MONTEVIENTO (SOMIO) 919"
"8043","CMNO","LLOSICA (SOMIO)","25","-5.615863177","43.53874782","CMNO LLOSICA (SOMIO) 25"
"8043","CMNO","LLOSICA (SOMIO)","23","-5.615903427","43.538705482","CMNO LLOSICA (SOMIO) 23"
"7890","CMNO","ROBLES (SOMIO)","439","-5.615736528","43.538435985","CMNO ROBLES (SOMIO) 439"
"7890","CMNO","ROBLES (SOMIO)","321","-5.616830608","43.537762743","CMNO ROBLES (SOMIO) 321"
"7890","CMNO","ROBLES (SOMIO)","275","-5.617263558","43.537523294","CMNO ROBLES (SOMIO) 275"
"7890","CMNO","ROBLES (SOMIO)","217","-5.617918331","43.537506375","CMNO ROBLES (SOMIO) 217"
"7890","CMNO","ROBLES (SOMIO)","195","-5.618276341","43.537476563","CMNO ROBLES (SOMIO) 195"
"7890","CMNO","ROBLES (SOMIO)","175","-5.618458518","43.537413593","CMNO ROBLES (SOMIO) 175"
"7788","CMNO","MONTEVIENTO (SOMIO)","1331","-5.61907479","43.537603043","CMNO MONTEVIENTO (SOMIO) 1331"
"7788","CMNO","MONTEVIENTO (SOMIO)","1143","-5.617978364","43.538815783","CMNO MONTEVIENTO (SOMIO) 1143"
"7788","CMNO","MONTEVIENTO (SOMIO)","1137","-5.617834471","43.538894082","CMNO MONTEVIENTO (SOMIO) 1137"
"7788","CMNO","MONTEVIENTO (SOMIO)","1059","-5.617246192","43.539388728","CMNO MONTEVIENTO (SOMIO) 1059"
"7596","CMNO","COROLLA (SOMIO)","314","-5.622589009","43.540448299","CMNO COROLLA (SOMIO) 314"
"7620","CMNO","ENCINAS (SOMIO)","40","-5.622381062","43.540527902","CMNO ENCINAS (SOMIO) 40"
"7620","CMNO","ENCINAS (SOMIO)","128","-5.621421992","43.540266203","CMNO ENCINAS (SOMIO) 128"
"7620","CMNO","ENCINAS (SOMIO)","142","-5.621239618","43.540256521","CMNO ENCINAS (SOMIO) 142"
"7620","CMNO","ENCINAS (SOMIO)","170","-5.620725528","43.540246255","CMNO ENCINAS (SOMIO) 170"
"7620","CMNO","ENCINAS (SOMIO)","226","-5.620028797","43.540320137","CMNO ENCINAS (SOMIO) 226"
"7674","CMNO","GOLA (SOMIO)","265","-5.620066607","43.539044772","CMNO GOLA (SOMIO) 265"
"7674","CMNO","GOLA (SOMIO)","239","-5.620249401","43.538835745","CMNO GOLA (SOMIO) 239"
"7674","CMNO","GOLA (SOMIO)","213","-5.620476906","43.538727695","CMNO GOLA (SOMIO) 213"
"7674","CMNO","GOLA (SOMIO)","151","-5.620994157","43.538382602","CMNO GOLA (SOMIO) 151"
"7674","CMNO","GOLA (SOMIO)","25","-5.621798265","43.53732043","CMNO GOLA (SOMIO) 25"
"7596","CMNO","COROLLA (SOMIO)","38","-5.622467301","43.538107031","CMNO COROLLA (SOMIO) 38"
"7596","CMNO","COROLLA (SOMIO)","176","-5.622186272","43.539161445","CMNO COROLLA (SOMIO) 176"
"7596","CMNO","COROLLA (SOMIO)","254","-5.622358125","43.53997622","CMNO COROLLA (SOMIO) 254"
"7986","CTRA","SOMIO, DE","1915","-5.622468207","43.537662765","CTRA SOMIO, DE 1915"
"7596","CMNO","COROLLA (SOMIO)","34","-5.622470778","43.538030239","CMNO COROLLA (SOMIO) 34"
"7488","CMNO","ALAMOS (SOMIO)","301","-5.614920439","43.545757593","CMNO ALAMOS (SOMIO) 301"
"7488","CMNO","ALAMOS (SOMIO)","393","-5.615027175","43.544997576","CMNO ALAMOS (SOMIO) 393"
"7488","CMNO","ALAMOS (SOMIO)","493","-5.614659259","43.544182072","CMNO ALAMOS (SOMIO) 493"
"7488","CMNO","ALAMOS (SOMIO)","399","-5.614995251","43.544902831","CMNO ALAMOS (SOMIO) 399"
"7488","CMNO","ALAMOS (SOMIO)","343","-5.615078671","43.545440605","CMNO ALAMOS (SOMIO) 343"
"7488","CMNO","ALAMOS (SOMIO)","377","-5.615022124","43.545132315","CMNO ALAMOS (SOMIO) 377"
"7494","CMNO","ALMENDROS (SOMIO)","255","-5.613631766","43.543138215","CMNO ALMENDROS (SOMIO) 255"
"7584","CMNO","CIPRESES (SOMIO)","275","-5.618042811","43.541671141","CMNO CIPRESES (SOMIO) 275"
"7620","CMNO","ENCINAS (SOMIO)","348","-5.619197056","43.541209158","CMNO ENCINAS (SOMIO) 348"
"7632","CMNO","FRESNOS (SOMIO)","200","-5.615364274","43.541134826","CMNO FRESNOS (SOMIO) 200"
"7788","CMNO","MONTEVIENTO (SOMIO)","742","-5.614192541","43.540665985","CMNO MONTEVIENTO (SOMIO) 742"
"8067","TRVA","MONTEVIENTO (SOMIO)","78","-5.615342529","43.540293339","TRVA MONTEVIENTO (SOMIO) 78"
"7788","CMNO","MONTEVIENTO (SOMIO)","792","-5.61451823","43.540271813","CMNO MONTEVIENTO (SOMIO) 792"
"8067","TRVA","MONTEVIENTO (SOMIO)","63","-5.615111548","43.540265258","TRVA MONTEVIENTO (SOMIO) 63"
"7788","CMNO","MONTEVIENTO (SOMIO)","884","-5.615226711","43.539867402","CMNO MONTEVIENTO (SOMIO) 884"
"7788","CMNO","MONTEVIENTO (SOMIO)","1010","-5.616775927","43.539722023","CMNO MONTEVIENTO (SOMIO) 1010"
"7788","CMNO","MONTEVIENTO (SOMIO)","1128","-5.617863716","43.539029278","CMNO MONTEVIENTO (SOMIO) 1128"
"7788","CMNO","MONTEVIENTO (SOMIO)","1134","-5.617993988","43.538902222","CMNO MONTEVIENTO (SOMIO) 1134"
"7788","CMNO","MONTEVIENTO (SOMIO)","1186","-5.618356122","43.538699082","CMNO MONTEVIENTO (SOMIO) 1186"
"7788","CMNO","MONTEVIENTO (SOMIO)","1290","-5.619268224","43.538060834","CMNO MONTEVIENTO (SOMIO) 1290"
"6438","CMNO","RAFAEL DE SAN JUAN ROQUES","117","-5.619968247","43.53782901","CMNO RAFAEL DE SAN JUAN ROQUES 117"
"6438","CMNO","RAFAEL DE SAN JUAN ROQUES","95","-5.620212595","43.537812692","CMNO RAFAEL DE SAN JUAN ROQUES 95"
"7674","CMNO","GOLA (SOMIO)","140","-5.620919673","43.53814527","CMNO GOLA (SOMIO) 140"
"7674","CMNO","GOLA (SOMIO)","176","-5.620727802","43.538345224","CMNO GOLA (SOMIO) 176"
"7674","CMNO","GOLA (SOMIO)","308","-5.619565649","43.539297388","CMNO GOLA (SOMIO) 308"
"7620","CMNO","ENCINAS (SOMIO)","274","-5.61943828","43.540623886","CMNO ENCINAS (SOMIO) 274"
"7620","CMNO","ENCINAS (SOMIO)","292","-5.619427184","43.540761168","CMNO ENCINAS (SOMIO) 292"
"7620","CMNO","ENCINAS (SOMIO)","316","-5.619283428","43.540968669","CMNO ENCINAS (SOMIO) 316"
"7632","CMNO","FRESNOS (SOMIO)","140","-5.616080308","43.541243577","CMNO FRESNOS (SOMIO) 140"
"7788","CMNO","MONTEVIENTO (SOMIO)","982","-5.616429702","43.539758494","CMNO MONTEVIENTO (SOMIO) 982"
"5544","AVDA","PRINCIPE DE ASTURIAS","3","-5.690564323","43.53647875","AVDA PRINCIPE DE ASTURIAS 3"
"5544","AVDA","PRINCIPE DE ASTURIAS","7","-5.690861293","43.536839279","AVDA PRINCIPE DE ASTURIAS 7"
"5544","AVDA","PRINCIPE DE ASTURIAS","17","-5.691373602","43.53745225","AVDA PRINCIPE DE ASTURIAS 17"
"5544","AVDA","PRINCIPE DE ASTURIAS","19","-5.691490358","43.537603454","AVDA PRINCIPE DE ASTURIAS 19"
"2700","CALLE","EZCURDIA","176","-5.643546271","43.535235014","CALLE EZCURDIA 176"
"5544","AVDA","PRINCIPE DE ASTURIAS","76","-5.695129577","43.542758584","AVDA PRINCIPE DE ASTURIAS 76"
"61802","CALLE","POETA LUIS ALVAREZ PIÑER","2","-5.669294578","43.520290629","CALLE POETA LUIS ALVAREZ PIÑER 2"
"61802","CALLE","POETA LUIS ALVAREZ PIÑER","4","-5.66933898","43.520098982","CALLE POETA LUIS ALVAREZ PIÑER 4"
"61206","PLAZA","SARA SUAREZ SOLIS","3","-5.674541041","43.521591359","PLAZA SARA SUAREZ SOLIS 3"
"6506","CALLE","URBANIZACION EL RINCONIN","67","-5.639898112","43.546234081","CALLE URBANIZACION EL RINCONIN 67"
"7410","CALLE","SOCORRO","28","-5.698204549","43.533204613","CALLE SOCORRO 28"
"8486","CALLE","VELAZQUEZ","9","-5.676190169","43.521789056","CALLE VELAZQUEZ 9"
"6452","CALLE","RAMON ARECES","14","-5.675001272","43.522281428","CALLE RAMON ARECES 14"
"2748","CMNO","FABRICA DE LOZA","27","-5.685169587","43.538702461","CMNO FABRICA DE LOZA 27"
"2412","CALLE","DOLORES","25","-5.666892049","43.523897595","CALLE DOLORES 25"
"7542","CMNO","CABUEÑES (SOMIO)","261","-5.617631674","43.533574594","CMNO CABUEÑES (SOMIO) 261"
"636","CALLE","ALVAREZ GARAYA","5","-5.665294052","43.541146527","CALLE ALVAREZ GARAYA 5"
"8646","CALLE","MAESTRO AMADO MORAN","3","-5.697268179","43.536679839","CALLE MAESTRO AMADO MORAN 3"
"1968","CALLE","CERIÑOLA","35","-5.688450658","43.540040137","CALLE CERIÑOLA 35"
"81806","CALLE","MONTE DE DEVA","6","-5.682873729","43.527697556","CALLE MONTE DE DEVA 6"
"1644","CTRA","CARBONERA","73","-5.673711363","43.518291743","CTRA CARBONERA 73"
"7800","CMNO","NARCISOS (SOMIO)","111","-5.61874238","43.535951704","CMNO NARCISOS (SOMIO) 111"
"8686","CALLE","PIO BAROJA","2","-5.670203822","43.5194882","CALLE PIO BAROJA 2"
"6452","CALLE","RAMON ARECES","21","-5.676194118","43.523547404","CALLE RAMON ARECES 21"
"7986","CTRA","SOMIO, DE","300","-5.640524656","43.541893066","CTRA SOMIO, DE 300"
"6452","CALLE","RAMON ARECES","19","-5.676349827","43.523640817","CALLE RAMON ARECES 19"
"7886","CMNO","QUINTUELES (SOMIO)","220","-5.6065959","43.534098381","CMNO QUINTUELES (SOMIO) 220"
"4662","CALLE","MARIANO POLA","14","-5.674978981","43.541126415","CALLE MARIANO POLA 14"
"7626","CMNO","FOJANES (SOMIO)","605","-5.621777835","43.532833556","CMNO FOJANES (SOMIO) 605"
"8018","CMNO","CAMPANILLAS (SOMIO)","122","-5.615360161","43.53008511","CMNO CAMPANILLAS (SOMIO) 122"
"4686","AVDA","JUAN CARLOS I","6","-5.673758643","43.541008021","AVDA JUAN CARLOS I 6"
"6506","CALLE","URBANIZACION EL RINCONIN","117","-5.640226053","43.547130333","CALLE URBANIZACION EL RINCONIN 117"
"8000","CTRA","PROVIDENCIA, DE LA","802","-5.636417388","43.546305475","CTRA PROVIDENCIA, DE LA 802"
"7692","CMNO","HIGUERAS (SOMIO)","293","-5.638675941","43.544392625","CMNO HIGUERAS (SOMIO) 293"
"7986","CTRA","SOMIO, DE","2041","-5.621263226","43.536836591","CTRA SOMIO, DE 2041"
"7458","CMNO","ABETOS (SOMIO)","168","-5.612968334","43.546925146","CMNO ABETOS (SOMIO) 168"
"8043","CMNO","LLOSICA (SOMIO)","75","-5.615388783","43.539017187","CMNO LLOSICA (SOMIO) 75"
"7986","CTRA","SOMIO, DE","1981","-5.621772701","43.537126167","CTRA SOMIO, DE 1981"
"5586","AVDA","PROFESOR PEREZ PIMENTEL","1020","-5.622646732","43.534090707","AVDA PROFESOR PEREZ PIMENTEL 1020"
"7542","CMNO","CABUEÑES (SOMIO)","356","-5.616536171","43.533158971","CMNO CABUEÑES (SOMIO) 356"
"7722","CMNO","LILAS (SOMIO)","79","-5.616814831","43.532843211","CMNO LILAS (SOMIO) 79"
"7704","CMNO","JAZMINES (SOMIO)","45","-5.618512642","43.532439752","CMNO JAZMINES (SOMIO) 45"
"7704","CMNO","JAZMINES (SOMIO)","31","-5.618705678","43.532499876","CMNO JAZMINES (SOMIO) 31"
"7590","CMNO","CLAVELES (SOMIO)","155","-5.619050664","43.532630401","CMNO CLAVELES (SOMIO) 155"
"7590","CMNO","CLAVELES (SOMIO)","147","-5.619156638","43.532677042","CMNO CLAVELES (SOMIO) 147"
"7614","CMNO","DALIAS (SOMIO)","4","-5.619289561","43.532748726","CMNO DALIAS (SOMIO) 4"
"7614","CMNO","DALIAS (SOMIO)","80","-5.618845267","43.533291402","CMNO DALIAS (SOMIO) 80"
"8055","CMNO","PRUNOS (SOMIO)","30","-5.63113319","43.541611909","CMNO PRUNOS (SOMIO) 30"
"7704","CMNO","JAZMINES (SOMIO)","41","-5.618561569","43.532455639","CMNO JAZMINES (SOMIO) 41"
"7722","CMNO","LILAS (SOMIO)","33","-5.617087741","43.532429802","CMNO LILAS (SOMIO) 33"
"7542","CMNO","CABUEÑES (SOMIO)","416","-5.615900518","43.532865246","CMNO CABUEÑES (SOMIO) 416"
"7542","CMNO","CABUEÑES (SOMIO)","456","-5.615448458","43.532721109","CMNO CABUEÑES (SOMIO) 456"
"7542","CMNO","CABUEÑES (SOMIO)","512","-5.614796258","43.53255995","CMNO CABUEÑES (SOMIO) 512"
"7542","CMNO","CABUEÑES (SOMIO)","594","-5.613851717","43.532214065","CMNO CABUEÑES (SOMIO) 594"
"7542","CMNO","CABUEÑES (SOMIO)","524","-5.614546112","43.532474313","CMNO CABUEÑES (SOMIO) 524"
"7542","CMNO","CABUEÑES (SOMIO)","628","-5.613746127","43.532038719","CMNO CABUEÑES (SOMIO) 628"
"7704","CMNO","JAZMINES (SOMIO)","495","-5.613855426","43.531878095","CMNO JAZMINES (SOMIO) 495"
"7704","CMNO","JAZMINES (SOMIO)","373","-5.614864049","43.531282431","CMNO JAZMINES (SOMIO) 373"
"7704","CMNO","JAZMINES (SOMIO)","363","-5.615016073","43.531277448","CMNO JAZMINES (SOMIO) 363"
"7704","CMNO","JAZMINES (SOMIO)","329","-5.615346924","43.531496698","CMNO JAZMINES (SOMIO) 329"
"7704","CMNO","JAZMINES (SOMIO)","299","-5.615627873","43.531583267","CMNO JAZMINES (SOMIO) 299"
"7704","CMNO","JAZMINES (SOMIO)","289","-5.615751717","43.531682678","CMNO JAZMINES (SOMIO) 289"
"7812","CMNO","NOGALES (SOMIO)","318","-5.614386614","43.537181731","CMNO NOGALES (SOMIO) 318"
"7878","CMNO","PIPA (SOMIO)","49","-5.613565523","43.537012374","CMNO PIPA (SOMIO) 49"
"7986","CTRA","SOMIO, DE","2523","-5.615618591","43.536317788","CTRA SOMIO, DE 2523"
"7986","CTRA","SOMIO, DE","2435","-5.616702877","43.536166089","CTRA SOMIO, DE 2435"
"7812","CMNO","NOGALES (SOMIO)","100","-5.616896122","43.536673536","CMNO NOGALES (SOMIO) 100"
"7812","CMNO","NOGALES (SOMIO)","200","-5.615704042","43.536742529","CMNO NOGALES (SOMIO) 200"
"7986","CTRA","SOMIO, DE","2491","-5.615961923","43.536286699","CTRA SOMIO, DE 2491"
"7878","CMNO","PIPA (SOMIO)","153","-5.613011643","43.537775334","CMNO PIPA (SOMIO) 153"
"7986","CTRA","SOMIO, DE","2722","-5.613232759","43.536400041","CTRA SOMIO, DE 2722"
"7986","CTRA","SOMIO, DE","2930","-5.611041724","43.535702371","CTRA SOMIO, DE 2930"
"7986","CTRA","SOMIO, DE","2976","-5.61073717","43.535325329","CTRA SOMIO, DE 2976"
"7656","CMNO","GERANIOS (SOMIO)","20","-5.610513023","43.534885125","CMNO GERANIOS (SOMIO) 20"
"8024","CMNO","CASCAYAL (SOMIO)","329","-5.611699219","43.534501468","CMNO CASCAYAL (SOMIO) 329"
"8024","CMNO","CASCAYAL (SOMIO)","372","-5.611395232","43.534206277","CMNO CASCAYAL (SOMIO) 372"
"7656","CMNO","GERANIOS (SOMIO)","206","-5.611669557","43.533698831","CMNO GERANIOS (SOMIO) 206"
"7656","CMNO","GERANIOS (SOMIO)","276","-5.61210373","43.533254348","CMNO GERANIOS (SOMIO) 276"
"7656","CMNO","GERANIOS (SOMIO)","306","-5.612327878","43.533014865","CMNO GERANIOS (SOMIO) 306"
"7656","CMNO","GERANIOS (SOMIO)","314","-5.612440282","43.532909094","CMNO GERANIOS (SOMIO) 314"
"7656","CMNO","GERANIOS (SOMIO)","366","-5.612832651","43.532659091","CMNO GERANIOS (SOMIO) 366"
"7788","CMNO","MONTEVIENTO (SOMIO)","964","-5.616219354","43.539745573","CMNO MONTEVIENTO (SOMIO) 964"
"8007","CMNO","ALISOS (SOMIO)","356","-5.603658969","43.532477806","CMNO ALISOS (SOMIO) 356"
"7986","CTRA","SOMIO, DE","3639","-5.606135309","43.532743045","CTRA SOMIO, DE 3639"
"7560","CMNO","CASTAÑOS (SOMIO)","527","-5.611149448","43.539564859","CMNO CASTAÑOS (SOMIO) 527"
"7560","CMNO","CASTAÑOS (SOMIO)","623","-5.611132271","43.538771859","CMNO CASTAÑOS (SOMIO) 623"
"7560","CMNO","CASTAÑOS (SOMIO)","535","-5.611205911","43.539417834","CMNO CASTAÑOS (SOMIO) 535"
"7842","CMNO","PEÑUCA (SOMIO)","373","-5.608998372","43.538651515","CMNO PEÑUCA (SOMIO) 373"
"7518","CMNO","AVELLANOS (SOMIO)","532","-5.608610759","43.537541812","CMNO AVELLANOS (SOMIO) 532"
"7518","CMNO","AVELLANOS (SOMIO)","416","-5.60724224","43.537704161","CMNO AVELLANOS (SOMIO) 416"
"7518","CMNO","AVELLANOS (SOMIO)","592","-5.609280784","43.537657715","CMNO AVELLANOS (SOMIO) 592"
"7518","CMNO","AVELLANOS (SOMIO)","594","-5.609354482","43.537673985","CMNO AVELLANOS (SOMIO) 594"
"7518","CMNO","AVELLANOS (SOMIO)","646","-5.60994229","43.537673966","CMNO AVELLANOS (SOMIO) 646"
"7842","CMNO","PEÑUCA (SOMIO)","423","-5.609379668","43.53834825","CMNO PEÑUCA (SOMIO) 423"
"7986","CTRA","SOMIO, DE","2817","-5.611960496","43.536552745","CTRA SOMIO, DE 2817"
"7518","CMNO","AVELLANOS (SOMIO)","647","-5.610138626","43.537577805","CMNO AVELLANOS (SOMIO) 647"
"7518","CMNO","AVELLANOS (SOMIO)","677","-5.6103502","43.537539928","CMNO AVELLANOS (SOMIO) 677"
"7518","CMNO","AVELLANOS (SOMIO)","527","-5.608548753","43.537445429","CMNO AVELLANOS (SOMIO) 527"
"7914","CMNO","SAUCOS( SOMIO)","197","-5.60870563","43.536357678","CMNO SAUCOS( SOMIO) 197"
"7914","CMNO","SAUCOS( SOMIO)","161","-5.608884221","43.536090646","CMNO SAUCOS( SOMIO) 161"
"7914","CMNO","SAUCOS( SOMIO)","109","-5.609258912","43.5356903","CMNO SAUCOS( SOMIO) 109"
"7914","CMNO","SAUCOS( SOMIO)","137","-5.609138009","43.535825668","CMNO SAUCOS( SOMIO) 137"
"7914","CMNO","SAUCOS( SOMIO)","29","-5.609724148","43.535045477","CMNO SAUCOS( SOMIO) 29"
"7886","CMNO","QUINTUELES (SOMIO)","50","-5.609244781","43.534373481","CMNO QUINTUELES (SOMIO) 50"
"7770","CMNO","MARGARITAS (SOMIO)","40","-5.618025438","43.535533919","CMNO MARGARITAS (SOMIO) 40"
"5250","CALLE","PERLORA","8","-5.670432703","43.538947027","CALLE PERLORA 8"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","105","-5.593588652","43.533178925","CAMIN CUESTA DEL POLLU (CABUEÑES) 105"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","171","-5.593010769","43.533481008","CAMIN CUESTA DEL POLLU (CABUEÑES) 171"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","191","-5.592828005","43.533603087","CAMIN CUESTA DEL POLLU (CABUEÑES) 191"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","227","-5.592425243","43.533769188","CAMIN CUESTA DEL POLLU (CABUEÑES) 227"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","261","-5.592059768","43.533922017","CAMIN CUESTA DEL POLLU (CABUEÑES) 261"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","311","-5.591472383","43.534130624","CAMIN CUESTA DEL POLLU (CABUEÑES) 311"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","56","-5.594284943","43.533104026","CAMIN CUESTA DEL POLLU (CABUEÑES) 56"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","110","-5.593571894","43.533047292","CAMIN CUESTA DEL POLLU (CABUEÑES) 110"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","174","-5.592900751","43.533362971","CAMIN CUESTA DEL POLLU (CABUEÑES) 174"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","360","-5.591065681","43.534196841","CAMIN CUESTA DEL POLLU (CABUEÑES) 360"
"94036","CAMIN","CUESTA DEL POLLU (CABUEÑES)","384","-5.590666682","43.534154567","CAMIN CUESTA DEL POLLU (CABUEÑES) 384"
"7550","CAMIN","CAMPORREDONDO","276","-5.595483665","43.534032029","CAMIN CAMPORREDONDO 276"
"7550","CAMIN","CAMPORREDONDO","319","-5.595030781","43.534231179","CAMIN CAMPORREDONDO 319"
"7550","CAMIN","CAMPORREDONDO","333","-5.594864613","43.534219412","CAMIN CAMPORREDONDO 333"
"7550","CAMIN","CAMPORREDONDO","351","-5.594709928","43.534234963","CAMIN CAMPORREDONDO 351"
"94098","CAMIN","ÑORA, DE LA","33","-5.597177713","43.532021837","CAMIN ÑORA, DE LA 33"
"94098","CAMIN","ÑORA, DE LA","77","-5.596915896","43.532158648","CAMIN ÑORA, DE LA 77"
"94098","CAMIN","ÑORA, DE LA","111","-5.596614079","43.532333167","CAMIN ÑORA, DE LA 111"
"94098","CAMIN","ÑORA, DE LA","141","-5.596339988","43.532525143","CAMIN ÑORA, DE LA 141"
"94098","CAMIN","ÑORA, DE LA","161","-5.596221751","43.532608972","CAMIN ÑORA, DE LA 161"
"94098","CAMIN","ÑORA, DE LA","371","-5.594739288","43.534016432","CAMIN ÑORA, DE LA 371"
