dc:identifier,dc:modified,ayto:residuo,ayto:latitud,ayto:longitud,ayto:capacidad,ayto:fechaAlta,ayto:estadoConservacion,ayto:direccion,ayto:codigoSensor,ayto:temperatura,uri
COSTO7700,2017-10-31T16:54:20.7Z,Organico,43.4586568,-3.8461773,2400.0,2014-08-11T07:33:41.000Z,Buen Estado,"Calle María Blanchard\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7700.csv
COSTO7699,2017-10-31T16:54:20.7Z,Organico,43.4586568,-3.8461773,2400.0,2014-08-11T07:33:41.000Z,Buen Estado,"Calle María Blanchard\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7699.csv
COSTO7696,2017-10-31T16:54:20.7Z,Organico,43.458521964,-3.844975121,2400.0,2014-08-11T07:28:55.000Z,Buen Estado,"Calle María Blanchard\, 7-13",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7696.csv
COSTO7695,2017-10-31T16:54:20.7Z,Organico,43.4566221,-3.8495348,2400.0,2014-08-11T07:23:09.000Z,Buen Estado,"Avenida Cardenal Herrera Oria\, 75",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7695.csv
COSTO7694,2017-10-31T16:54:20.7Z,Organico,43.458111158,-3.850476667,2400.0,2014-08-11T07:19:49.000Z,Buen Estado,"Calle los Plátanos\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7694.csv
COSTO7691,2017-10-31T16:54:20.7Z,Organico,43.458579156,-3.850441463,2400.0,2014-08-11T07:13:28.000Z,Buen Estado,"Calle los Ciruelos\, 7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7691.csv
COSTO7688,2017-10-31T16:54:20.7Z,Organico,43.45880281,-3.849584162,2400.0,2014-08-11T07:10:48.000Z,Buen Estado,"Calle los Ciruelos\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7688.csv
COSTO7687,2017-10-31T16:54:20.7Z,Organico,43.458516367,-3.850847147,2400.0,2014-08-11T07:04:26.000Z,Buen Estado,"Calle los Ciruelos\, 11",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7687.csv
COSTO7686,2017-10-31T16:54:20.7Z,Organico,43.458394926,-3.851540163,2400.0,2014-08-11T07:01:20.000Z,Buen Estado,"Calle los Ciruelos\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7686.csv
COSTO7683,2017-10-31T16:54:20.7Z,Organico,43.458244524,-3.852307274,2400.0,2014-08-11T06:58:18.000Z,Buen Estado,"Calle los Ciruelos\, 23",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7683.csv
COSTO7682,2017-10-31T16:54:20.7Z,Organico,43.458244524,-3.852307274,2400.0,2014-08-11T06:58:18.000Z,Buen Estado,"Calle los Ciruelos\, 23",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7682.csv
COSTO7676,2017-10-31T16:54:20.7Z,Organico,43.458029143,-3.853469341,2400.0,2014-08-11T06:48:20.000Z,Buen Estado,"Calle los Ciruelos\, 33",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7676.csv
COSTO7675,2017-10-31T16:54:20.7Z,Organico,43.457570389,-3.855966143,2400.0,2014-08-11T06:46:08.000Z,Buen Estado,"Calle los Ciruelos\, 51",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7675.csv
COSTO7672,2017-10-31T16:54:20.7Z,Organico,43.4579776,-3.85488,2400.0,2014-08-11T06:40:13.000Z,Buen Estado,"Calle Los Ciruelos\, 50",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7672.csv
COSTO7671,2017-10-31T16:54:20.7Z,Organico,43.4582874,-3.8534512,2400.0,2014-08-11T06:37:10.000Z,Buen Estado,"Calle los Ciruelos\, 36",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7671.csv
COSTO7670,2017-10-31T16:54:20.7Z,Organico,43.4582874,-3.8534512,2400.0,2014-08-11T06:37:10.000Z,Buen Estado,"Calle los Ciruelos\, 36",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7670.csv
COSTO7667,2017-10-31T16:54:20.7Z,Organico,43.458525858,-3.851879797,2400.0,2014-08-11T06:32:51.000Z,Buen Estado,"Calle los Ciruelos\, 20",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7667.csv
COSTO7844,2017-10-31T16:54:20.699Z,Organico,43.4610424,-3.8430611,2400.0,2014-08-12T07:51:37.000Z,Buen Estado,"Calle Rafael Alsúa\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7844.csv
COSTO7843,2017-10-31T16:54:20.699Z,Organico,43.4610424,-3.8430611,2400.0,2014-08-12T07:51:37.000Z,Buen Estado,"Calle Rafael Alsúa\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7843.csv
COSTO7840,2017-10-31T16:54:20.699Z,Organico,43.461114262,-3.847602009,2400.0,2014-08-12T07:41:27.000Z,Buen Estado,"Calle Aurora Galante\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7840.csv
COSTO7839,2017-10-31T16:54:20.699Z,Organico,43.4603085,-3.847788088,2400.0,2014-08-12T07:38:28.000Z,Buen Estado,"Calle Fuente del Fresno\, 38",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7839.csv
COSTO7836,2017-10-31T16:54:20.699Z,Organico,43.460520224,-3.847346864,2400.0,2014-08-12T07:35:26.000Z,Buen Estado,"Calle Aurora Galante\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7836.csv
COSTO7833,2017-10-31T16:54:20.699Z,Organico,43.459566003,-3.847886323,2400.0,2014-08-12T07:27:38.000Z,Buen Estado,"Calle Francisco Iturrino\, 64",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7833.csv
COSTO7832,2017-10-31T16:54:20.699Z,Organico,43.459704233,-3.847168833,2400.0,2014-08-12T07:26:02.000Z,Buen Estado,"Calle Francisco Iturrino\, 60",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7832.csv
COSTO7804,2017-10-31T16:54:20.699Z,Organico,43.459822994,-3.846766836,2400.0,2014-08-12T07:22:50.000Z,Buen Estado,"Calle Francisco Iturrino\, 56",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7804.csv
COSTO7803,2017-10-31T16:54:20.699Z,Organico,43.460061732,-3.845603764,2400.0,2014-08-12T07:20:32.000Z,Buen Estado,"Calle Francisco Iturrino\, 48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7803.csv
COSTO7775,2017-10-31T16:54:20.699Z,Organico,43.460193877,-3.844852074,2400.0,2014-08-12T07:17:12.000Z,Buen Estado,"Calle Francisco Iturrino\, 44",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7775.csv
COSTO7774,2017-10-31T16:54:20.699Z,Organico,43.460282704,-3.844119831,2400.0,2014-08-12T07:15:18.000Z,Buen Estado,"Calle Francisco Iturrino\, 40",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7774.csv
COSTO7773,2017-10-31T16:54:20.699Z,Organico,43.460282704,-3.844119831,2400.0,2014-08-12T07:15:18.000Z,Buen Estado,"Calle Francisco Iturrino\, 40",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7773.csv
COSTO7770,2017-10-31T16:54:20.699Z,Organico,43.4603317,-3.8428887,2400.0,2014-08-12T07:11:25.000Z,Buen Estado,"Calle Francisco Iturrino\, 30",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7770.csv
COSTO7769,2017-10-31T16:54:20.699Z,Organico,43.460326022,-3.841969035,2400.0,2014-08-12T07:08:22.000Z,Buen Estado,"Calle Francisco Iturrino\, 24-26",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7769.csv
COSTO7768,2017-10-31T16:54:20.699Z,Organico,43.460242793,-3.841449357,2400.0,2014-08-12T07:05:59.000Z,Buen Estado,"Calle Francisco Iturrino\, 7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7768.csv
COSTO7765,2017-10-31T16:54:20.699Z,Organico,43.46024401,-3.840856589,2400.0,2014-08-12T07:04:38.000Z,Buen Estado,"Calle de Francisco Iturrino\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7765.csv
COSTO7764,2017-10-31T16:54:20.699Z,Organico,43.460291952,-3.839975148,2400.0,2014-08-12T07:03:01.000Z,Buen Estado,"Calle Francisco Iturrino\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7764.csv
COSTO7761,2017-10-31T16:54:20.699Z,Organico,43.460224054,-3.839372992,2400.0,2014-08-12T06:59:57.000Z,Buen Estado,"Calle Francisco Iturrino\, 3",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7761.csv
COSTO7760,2017-10-31T16:54:20.699Z,Organico,43.460252771,-3.838683664,2400.0,2014-08-12T06:57:57.000Z,Buen Estado,"Calle Francisco Iturrino\, 3",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7760.csv
COSTO7757,2017-10-31T16:54:20.699Z,Organico,43.4592115,-3.851402,2400.0,2014-08-12T06:46:23.000Z,Buen Estado,"Calle Álamos\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7757.csv
COSTO7756,2017-10-31T16:54:20.699Z,Organico,43.4589693,-3.8528489,2400.0,2014-08-12T06:44:46.000Z,Buen Estado,"Calle Álamos\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7756.csv
COSTO7755,2017-10-31T16:54:20.699Z,Organico,43.457247434,-3.854469135,2400.0,2014-08-12T06:41:02.000Z,Buen Estado,"Calle los Alcornoques\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7755.csv
COSTO7754,2017-10-31T16:54:20.699Z,Organico,43.4567005,-3.8564592,2400.0,2014-08-12T06:30:49.000Z,Buen Estado,"Calle Vicente Trueba\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7754.csv
COSTO7855,2017-10-31T16:54:20.693Z,Organico,43.461389742,-3.840521983,2400.0,2014-08-12T08:45:30.000Z,Buen Estado,"Calle los Portuarios\, 1-3",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7855.csv
COSTO7854,2017-10-31T16:54:20.693Z,Organico,43.461143708,-3.840132057,2400.0,2014-08-12T08:43:25.000Z,Buen Estado,"Calle los Portuarios\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7854.csv
COSTO7851,2017-10-31T16:54:20.693Z,Organico,43.4608107,-3.8397191,2400.0,2014-08-12T08:42:08.000Z,Buen Estado,"Calle Rafael Alsúa\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7851.csv
COSTO7849,2017-10-31T16:54:20.693Z,Organico,43.4625401,-3.8430642,2400.0,2014-08-12T08:06:36.000Z,Buen Estado,"Calle Lavapiés\, 8A",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7849.csv
COSTO7845,2017-10-31T16:54:20.693Z,Organico,43.4610424,-3.8430611,2400.0,2014-08-12T07:51:37.000Z,Buen Estado,"Calle Rafael Alsúa\, Santander",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7845.csv
COSTO7879,2017-10-31T16:54:20.692Z,Organico,43.4543531,-3.8331476,2400.0,2014-08-12T09:45:52.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 12-14",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7879.csv
COSTO7878,2017-10-31T16:54:20.692Z,Organico,43.453949155,-3.833501972,2400.0,2014-08-12T09:43:42.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 8-10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7878.csv
COSTO7877,2017-10-31T16:54:20.692Z,Organico,43.453566064,-3.834087699,2400.0,2014-08-12T09:41:55.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 9",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7877.csv
COSTO7874,2017-10-31T16:54:20.692Z,Organico,43.45351909,-3.834385089,2400.0,2014-08-12T09:39:11.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7874.csv
COSTO7873,2017-10-31T16:54:20.692Z,Organico,43.454061356,-3.834360614,2400.0,2014-08-12T09:37:14.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7873.csv
COSTO7872,2017-10-31T16:54:20.692Z,Organico,43.454455883,-3.834376707,2400.0,2014-08-12T09:34:46.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7872.csv
COSTO7871,2017-10-31T16:54:20.692Z,Organico,43.454232456,-3.835932724,3200.0,2014-08-12T09:30:21.000Z,Buen Estado,"Calle Cajo\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7871.csv
COSTO7870,2017-10-31T16:54:20.692Z,Organico,43.454232456,-3.835932724,3200.0,2014-08-12T09:30:21.000Z,Buen Estado,"Calle Cajo\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7870.csv
COSTO7868,2017-10-31T16:54:20.692Z,Organico,43.455271458,-3.835566937,2400.0,2014-08-12T09:21:13.000Z,Buen Estado,"Barrio Cajo Fuente de la Salud\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7868.csv
COSTO7865,2017-10-31T16:54:20.692Z,Organico,43.455367106,-3.832655064,2400.0,2014-08-12T09:11:15.000Z,Buen Estado,"Calle Cajo\, 27",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7865.csv
COSTO7864,2017-10-31T16:54:20.692Z,Organico,43.455367106,-3.832655064,2400.0,2014-08-12T09:11:15.000Z,Buen Estado,"Calle Cajo\, 27",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7864.csv
COSTO7861,2017-10-31T16:54:20.692Z,Organico,43.4554134,-3.8328608,2400.0,2014-08-12T09:08:10.000Z,Buen Estado,"Calle Cajo\, 2D",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7861.csv
COSTO7860,2017-10-31T16:54:20.692Z,Organico,43.4599223,-3.839109,2400.0,2014-08-12T09:02:54.000Z,Buen Estado,"Calle Gutiérrez Solana\, 34",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7860.csv
COSTO7859,2017-10-31T16:54:20.692Z,Organico,43.4599223,-3.839109,2400.0,2014-08-12T09:02:54.000Z,Buen Estado,"Calle Gutiérrez Solana\, 34",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7859.csv
COSTO7856,2017-10-31T16:54:20.692Z,Organico,43.461729466,-3.840977624,2400.0,2014-08-12T08:46:44.000Z,Buen Estado,"Calle los Portuarios\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7856.csv
COSTO7915,2017-10-31T16:54:20.691Z,Organico,43.456432616,-3.824432753,2400.0,2014-08-12T11:37:22.000Z,Buen Estado,"Calle Montevideo\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7915.csv
COSTO7914,2017-10-31T16:54:20.691Z,Organico,43.457794777,-3.821043781,2400.0,2014-08-12T11:26:45.000Z,Buen Estado,"Calle Fernando VI\, 3A",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7914.csv
COSTO7913,2017-10-31T16:54:20.691Z,Organico,43.457794777,-3.821043781,2400.0,2014-08-12T11:26:45.000Z,Buen Estado,"Calle Fernando VI\, 3A",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7913.csv
COSTO7912,2017-10-31T16:54:20.691Z,Organico,43.457210198,-3.82152155,2400.0,2014-08-12T11:22:14.000Z,Buen Estado,"Calle Justicia\, 5-7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7912.csv
COSTO7911,2017-10-31T16:54:20.691Z,Organico,43.457210198,-3.82152155,2400.0,2014-08-12T11:22:14.000Z,Buen Estado,"Calle Justicia\, 5-7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7911.csv
COSTO7908,2017-10-31T16:54:20.691Z,Organico,43.457194866,-3.821885325,2400.0,2014-08-12T11:20:07.000Z,Buen Estado,"Calle Habana\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7908.csv
COSTO7907,2017-10-31T16:54:20.691Z,Organico,43.457081454,-3.823383003,2400.0,2014-08-12T11:03:26.000Z,Buen Estado,"Calle Habana\, 9-11",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7907.csv
COSTO7906,2017-10-31T16:54:20.691Z,Organico,43.457081454,-3.823383003,2400.0,2014-08-12T11:03:26.000Z,Buen Estado,"Calle Habana\, 9-11",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7906.csv
COSTO7903,2017-10-31T16:54:20.691Z,Organico,43.457647294,-3.822552859,2400.0,2014-08-12T10:58:07.000Z,Buen Estado,"Calle Fernando VI\, 21-23",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7903.csv
COSTO7902,2017-10-31T16:54:20.691Z,Organico,43.457647294,-3.822552859,2400.0,2014-08-12T10:58:07.000Z,Buen Estado,"Calle Fernando VI\, 21-23",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7902.csv
COSTO7901,2017-10-31T16:54:20.691Z,Organico,43.457647294,-3.822552859,2400.0,2014-08-12T10:58:07.000Z,Buen Estado,"Calle Fernando VI\, 21-23",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7901.csv
COSTO7898,2017-10-31T16:54:20.691Z,Organico,43.457541915,-3.823468498,2400.0,2014-08-12T10:54:26.000Z,Buen Estado,"Calle Argentina\, 7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7898.csv
COSTO7897,2017-10-31T16:54:20.691Z,Organico,43.458050316,-3.82372532,2400.0,2014-08-12T10:50:42.000Z,Buen Estado,"Calle Argentina\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7897.csv
COSTO7894,2017-10-31T16:54:20.691Z,Organico,43.458115782,-3.824089765,2400.0,2014-08-12T10:42:49.000Z,Buen Estado,"Calle Alta\, 131",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7894.csv
COSTO7893,2017-10-31T16:54:20.691Z,Organico,43.458115782,-3.824089765,2400.0,2014-08-12T10:42:49.000Z,Buen Estado,"Calle Alta\, 131",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7893.csv
COSTO7892,2017-10-31T16:54:20.691Z,Organico,43.458074653,-3.825002387,2400.0,2014-08-12T10:40:07.000Z,Buen Estado,"Calle Alta\, 133",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7892.csv
COSTO7891,2017-10-31T16:54:20.691Z,Organico,43.458006996,-3.82798735,2400.0,2014-08-12T10:32:13.000Z,Buen Estado,"Avenida Valdecilla\, 17B",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7891.csv
COSTO7888,2017-10-31T16:54:20.691Z,Organico,43.4584161,-3.8273522,2400.0,2014-08-12T10:30:21.000Z,Buen Estado,"Avenida Valdecilla\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7888.csv
COSTO7887,2017-10-31T16:54:20.691Z,Organico,43.4584161,-3.8273522,2400.0,2014-08-12T10:30:21.000Z,Buen Estado,"Avenida Valdecilla\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7887.csv
COSTO7886,2017-10-31T16:54:20.691Z,Organico,43.457289538,-3.82733725,2400.0,2014-08-12T10:26:33.000Z,Buen Estado,"Calle Padre Rábago\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7886.csv
COSTO7882,2017-10-31T16:54:20.691Z,Organico,43.457608355,-3.828970715,2400.0,2014-08-12T10:21:00.000Z,Buen Estado,"Calle Padre Rábago\, 20",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7882.csv
COSTO7881,2017-10-31T16:54:20.691Z,Organico,43.457608355,-3.828970715,2400.0,2014-08-12T10:21:00.000Z,Buen Estado,"Calle Padre Rábago\, 20",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7881.csv
COSTO7880,2017-10-31T16:54:20.691Z,Organico,43.45484924,-3.83319783,2400.0,2014-08-12T09:47:57.000Z,Buen Estado,"Barrio Cajo Sixto Obrador\,  1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7880.csv
COSTO7951,2017-10-31T16:54:20.687Z,Organico,43.450777021,-3.839012235,2400.0,2014-08-14T06:34:51.000Z,Buen Estado,"Calle Eduardo García\, 20",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7951.csv
COSTO7948,2017-10-31T16:54:20.687Z,Organico,43.452041221,-3.835652768,2400.0,2014-08-14T06:31:05.000Z,Buen Estado,"Calle Eduardo García\, 16",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7948.csv
COSTO7947,2017-10-31T16:54:20.687Z,Organico,43.458764115,-3.816258385,2400.0,2014-08-14T06:18:13.000Z,Buen Estado,"Calle Concepción Arenal\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7947.csv
COSTO7944,2017-10-31T16:54:20.687Z,Organico,43.4579107,-3.8180502,2400.0,2014-08-14T06:10:41.000Z,Buen Estado,"Calle Duque de Ahumada\, 1-3",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7944.csv
COSTO7941,2017-10-31T16:54:20.687Z,Organico,43.4577494,-3.8186912,2400.0,2014-08-14T06:08:25.000Z,Buen Estado,"Calle Duque de Ahumada\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7941.csv
COSTO7940,2017-10-31T16:54:20.687Z,Organico,43.4577494,-3.8186912,2400.0,2014-08-14T06:08:25.000Z,Buen Estado,"Calle Duque de Ahumada\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7940.csv
COSTO7939,2017-10-31T16:54:20.687Z,Organico,43.457639507,-3.819276541,2400.0,2014-08-14T06:03:48.000Z,Buen Estado,"Calle Duque de Ahumada\, 3-5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7939.csv
COSTO7936,2017-10-31T16:54:20.687Z,Organico,43.457490806,-3.826675415,2400.0,2014-08-14T05:46:49.000Z,Buen Estado,"Calle Jerónimo Sainz de la Maza\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7936.csv
COSTO7935,2017-10-31T16:54:20.687Z,Organico,43.457490806,-3.826675415,2400.0,2014-08-14T05:46:49.000Z,Buen Estado,"Calle Jerónimo Sainz de la Maza\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7935.csv
COSTO7934,2017-10-31T16:54:20.687Z,Organico,43.456447949,-3.826894015,2400.0,2014-08-12T12:27:46.000Z,Buen Estado,"Calle Jerónimo Sainz de la Maza\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7934.csv
COSTO7933,2017-10-31T16:54:20.687Z,Organico,43.456447949,-3.826894015,2400.0,2014-08-12T12:27:46.000Z,Buen Estado,"Calle Jerónimo Sainz de la Maza\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo7933.csv
