dc:identifier,ayto:tipo_conducto,ayto:materiales,ayto:geometria,ayto:alto,ayto:ancho,ayto:profundidad,ayto:longitud,ayto:pendiente,ayto:tipo_saneamiento,dct:spatial,dc:modified,uri
7234,Colector,Sin definir,Rectangular,3250,2000,4,3.945,-0.005044,Unitaria,"LINESTRING ZM ( 4503203.97859127 4503247.75350882 4.24600000 0.00000000\, 4503203.97858862 4503247.75346946 4.24600000 0.00000000)",2017-10-30T23:07:37.974Z,http://datos.santander.es/api/datos/conductos/7234.csv
7232,Colector de margen,Hormigón armado,Circular,1500,1500,2.5,25.679,0.01324,Unitaria,"LINESTRING ZM ( 4503203.97829321 4503247.75290143 4.19800000 0.00000000\, 4503203.97841234 4503247.75267395 4.19800000 0.00000000)",2017-10-30T23:07:37.973Z,http://datos.santander.es/api/datos/conductos/7232.csv
7230,Colector de margen,Hormigón armado,Circular,1200,1200,0,47.256,0," ","LINESTRING ZM ( 4503203.97887829 4503247.75286916 4.23000000 0.00000000\, 4503203.97844155 4503247.75304964 4.23000000 0.00000000)",2017-10-30T23:07:37.972Z,http://datos.santander.es/api/datos/conductos/7230.csv
7231,Colector de margen,Hormigón armado,Circular,1500,1500,0,6.888,0," ","LINESTRING ZM ( 4503203.97835015 4503247.75294019 0.00000000 0.00000000\, 4503203.97829321 4503247.75290143 0.00000000 0.00000000)",2017-10-30T23:07:37.972Z,http://datos.santander.es/api/datos/conductos/7231.csv
7229,Colector de margen,Hormigón armado,Circular,1200,1200,0,92.985,0," ","LINESTRING ZM ( 4503203.97968397 4503247.75333339 4.23000000 0.00000000\, 4503203.97887829 4503247.75286916 4.23000000 0.00000000)",2017-10-30T23:07:37.971Z,http://datos.santander.es/api/datos/conductos/7229.csv
7227,Colector,Hormigón masa,Circular,300,300,1.2,19.959,-0.001007,Sin definir,"LINESTRING ZM ( 4503203.97879377 4503247.75321073 4.20900000 0.00000000\, 4503203.97869974 4503247.75338678 4.20900000 0.00000000)",2017-10-30T23:07:37.96Z,http://datos.santander.es/api/datos/conductos/7227.csv
7228,Colector de margen,Hormigón armado,Circular,1200,1200,0,31.21,0," ","LINESTRING ZM ( 4503203.97997945 4503247.75343387 4.23000000 0.00000000\, 4503203.97968397 4503247.75333339 4.23000000 0.00000000)",2017-10-30T23:07:37.96Z,http://datos.santander.es/api/datos/conductos/7228.csv
7226,Colector,P.V.C. liso,Circular,300,300,1,25.171,0.00795,Unitaria,"LINESTRING ZM ( 4503203.97857814 4503247.75308087 4.20900000 0.00000000\, 4503203.97879377 4503247.75321073 4.20900000 0.00000000)",2017-10-30T23:07:37.959Z,http://datos.santander.es/api/datos/conductos/7226.csv
7224,Colector,P.V.C. liso,Circular,300,300,1.3,30.831,0.006163,Unitaria,"LINESTRING ZM ( 4503203.97869974 4503247.75338678 -0.08200000 0.00000000\, 4503203.97839368 4503247.75334964 -0.08200000 0.00000000)",2017-10-30T23:07:37.958Z,http://datos.santander.es/api/datos/conductos/7224.csv
7225,Colector," "," ",0,0,0,10.854,0," ","LINESTRING ZM ( 4503203.97839368 4503247.75334964 -0.08200000 0.00000000\, 4503203.97828869 4503247.75332210 -0.08200000 0.00000000)",2017-10-30T23:07:37.958Z,http://datos.santander.es/api/datos/conductos/7225.csv
7223,Colector,P.V.C. liso,Circular,250,250,1.2,25.196,0.0003969,Unitaria,"LINESTRING ZM ( 4503203.97894968 4503247.75341865 -0.08200000 0.00000000\, 4503203.97869974 4503247.75338678 -0.08200000 0.00000000)",2017-10-30T23:07:37.957Z,http://datos.santander.es/api/datos/conductos/7223.csv
7222,Colector," "," ",300,300,0,20.815,0," ","LINESTRING ZM ( 4503203.97808054 4503247.75332173 4.38000000 0.00000000\, 4503203.97828869 4503247.75332210 4.38000000 0.00000000)",2017-10-30T23:07:37.956Z,http://datos.santander.es/api/datos/conductos/7222.csv
7220,Colector,P.V.C. liso,Circular,300,300,0.8,26.391,0.006066,Unitaria,"LINESTRING ZM ( 4503203.97748234 4503247.75324860 4.38000000 0.00000000\, 4503203.97774419 4503247.75328155 4.38000000 0.00000000)",2017-10-30T23:07:37.955Z,http://datos.santander.es/api/datos/conductos/7220.csv
7221,Colector,P.V.C. liso,Circular,300,300,0.95,33.874,0,Unitaria,"LINESTRING ZM ( 4503203.97774419 4503247.75328155 4.38000000 0.00000000\, 4503203.97808054 4503247.75332173 4.38000000 0.00000000)",2017-10-30T23:07:37.955Z,http://datos.santander.es/api/datos/conductos/7221.csv
7219,Colector,P.V.C. liso,Circular,300,300,0.7,8.63,0.004635,Unitaria,"LINESTRING ZM ( 4503203.97746806 4503247.75316349 4.38000000 0.00000000\, 4503203.97748234 4503247.75324860 4.38000000 0.00000000)",2017-10-30T23:07:37.954Z,http://datos.santander.es/api/datos/conductos/7219.csv
6836,Colector,Sin definir,Rectangular,1200,700,3,40.298,0.09752,Unitaria,"LINESTRING ZM ( 4503203.98252225 4503247.75564460 0.00000000 0.00000000\, 4503203.98257071 4503247.75524454 0.00000000 0.00000000)",2017-10-30T23:07:37.943Z,http://datos.santander.es/api/datos/conductos/6836.csv
6835,Colector,Sin definir,Rectangular,1200,700,2.35,36.154,0.1408,Unitaria,"LINESTRING ZM ( 4503203.98248122 4503247.75600380 0.00000000 0.00000000\, 4503203.98252225 4503247.75564460 0.00000000 0.00000000)",2017-10-30T23:07:37.942Z,http://datos.santander.es/api/datos/conductos/6835.csv
6833,Colector,Sin definir,Rectangular,1200,700,2,31.474,0.1427,Unitaria,"LINESTRING ZM ( 4503203.98242517 4503247.75642213 0.00000000 0.00000000\, 4503203.98246538 4503247.75610997 0.00000000 0.00000000)",2017-10-30T23:07:37.941Z,http://datos.santander.es/api/datos/conductos/6833.csv
6834,Colector,Sin definir,Rectangular,1200,700,2.6,10.735,0.1192,Unitaria,"LINESTRING ZM ( 4503203.98246538 4503247.75610997 0.00000000 0.00000000\, 4503203.98248122 4503247.75600380 0.00000000 0.00000000)",2017-10-30T23:07:37.941Z,http://datos.santander.es/api/datos/conductos/6834.csv
6832,Colector,Sin definir,Cuadrada,1200,800,0,4.947,0,Fecal,"LINESTRING ZM ( 4503203.98242007 4503247.75647134 0.00000000 0.00000000\, 4503203.98242517 4503247.75642213 0.00000000 0.00000000)",2017-10-30T23:07:37.94Z,http://datos.santander.es/api/datos/conductos/6832.csv
6830,Colector,Hormigón masa,Ovoide,520,350,1.7,6.744,0,Unitaria,"LINESTRING ZM ( 4503203.98162723 4503247.75525963 0.00000000 0.00000000\, 4503203.98156686 4503247.75522957 0.00000000 0.00000000)",2017-10-30T23:07:37.939Z,http://datos.santander.es/api/datos/conductos/6830.csv
6831,Colector,P.V.C. liso,Circular,300,300,1.15,4.758,0.1156,Unitaria,"LINESTRING ZM ( 4503203.98256246 4503247.75567003 12.73400000 0.00000000\, 4503203.98252225 4503247.75564460 12.73400000 0.00000000)",2017-10-30T23:07:37.939Z,http://datos.santander.es/api/datos/conductos/6831.csv
6829,Colector,Hormigón masa,Ovoide,520,350,1.2,35.11,-0.0299,Unitaria,"LINESTRING ZM ( 4503203.98197506 4503247.75530746 0.00000000 0.00000000\, 4503203.98162723 4503247.75525963 0.00000000 0.00000000)",2017-10-30T23:07:37.938Z,http://datos.santander.es/api/datos/conductos/6829.csv
6828,Colector,Hormigón masa,Ovoide,520,350,1.1,12.663,0.004738,Unitaria,"LINESTRING ZM ( 4503203.98210058 4503247.75532418 0.00000000 0.00000000\, 4503203.98197506 4503247.75530746 0.00000000 0.00000000)",2017-10-30T23:07:37.937Z,http://datos.santander.es/api/datos/conductos/6828.csv
6827,Colector,Hormigón masa,Ovoide,520,350,1.65,21.179,-0.02078,Unitaria,"LINESTRING ZM ( 4503203.98231179 4503247.75533990 0.00000000 0.00000000\, 4503203.98210058 4503247.75532418 0.00000000 0.00000000)",2017-10-30T23:07:37.936Z,http://datos.santander.es/api/datos/conductos/6827.csv
6825,Colector,Hormigón masa,Circular,400,400,0,7.808,0,Unitaria,"LINESTRING ZM ( 4503203.98268615 4503247.75499865 0.00000000 0.00000000\, 4503203.98260850 4503247.75499049 0.00000000 0.00000000)",2017-10-30T23:07:37.924Z,http://datos.santander.es/api/datos/conductos/6825.csv
6826,Colector,Sin definir,Cuadrada,800,700,0,8.388,0,Unitaria,"LINESTRING ZM ( 4503203.98239452 4503247.75535373 0.00000000 0.00000000\, 4503203.98231179 4503247.75533990 0.00000000 0.00000000)",2017-10-30T23:07:37.924Z,http://datos.santander.es/api/datos/conductos/6826.csv
6824,Colector,Hormigón masa,Rectangular,1000,700,1.55,51.424,0.02295,Fecal,"LINESTRING ZM ( 4503203.98525810 4503247.75538536 8.58800000 0.00000000\, 4503203.98474548 4503247.75542611 8.58800000 0.00000000)",2017-10-30T23:07:37.923Z,http://datos.santander.es/api/datos/conductos/6824.csv
6822,Colector,Sin definir,Rectangular,1100,700,0,75.699,0,Unitaria,"LINESTRING ZM ( 4503203.98728352 4503247.75515107 11.53600000 0.00000000\, 4503203.98653126 4503247.75523556 11.53600000 0.00000000)",2017-10-30T23:07:37.922Z,http://datos.santander.es/api/datos/conductos/6822.csv
6823,Colector,Sin definir,Sin definir,1100,700,2,128.194,0.01147,Unitaria,"LINESTRING ZM ( 4503203.98653126 4503247.75523556 11.53600000 0.00000000\, 4503203.98525810 4503247.75538536 11.53600000 0.00000000)",2017-10-30T23:07:37.922Z,http://datos.santander.es/api/datos/conductos/6823.csv
6821,Colector,P.V.C. liso,Circular,1000,1000,4.5,14.601,-0.007534,Unitaria,"LINESTRING ZM ( 4503203.98693659 4503247.75485187 0.00000000 0.00000000\, 4503203.98702061 4503247.75473246 0.00000000 0.00000000)",2017-10-30T23:07:37.921Z,http://datos.santander.es/api/datos/conductos/6821.csv
6819,Colector,P.V.C. liso,Circular,1000,1000,4.2,22.484,0,Unitaria,"LINESTRING ZM ( 4503203.98648244 4503247.75490659 0.00000000 0.00000000\, 4503203.98670582 4503247.75488098 0.00000000 0.00000000)",2017-10-30T23:07:37.92Z,http://datos.santander.es/api/datos/conductos/6819.csv
6820,Colector,P.V.C. liso,Circular,1000,1000,4.3,23.26,0.007743,Unitaria,"LINESTRING ZM ( 4503203.98670582 4503247.75488098 0.00000000 0.00000000\, 4503203.98693659 4503247.75485187 0.00000000 0.00000000)",2017-10-30T23:07:37.92Z,http://datos.santander.es/api/datos/conductos/6820.csv
6818,Colector,P.V.C. liso,Circular,1000,1000,4.2,20.714,0,Unitaria,"LINESTRING ZM ( 4503203.98627687 4503247.75493204 0.00000000 0.00000000\, 4503203.98648244 4503247.75490659 0.00000000 0.00000000)",2017-10-30T23:07:37.919Z,http://datos.santander.es/api/datos/conductos/6818.csv
6817,Colector,P.V.C. liso,Circular,1000,1000,3.6,38.094,0.0168,Unitaria,"LINESTRING ZM ( 4503203.98589812 4503247.75497285 0.00000000 0.00000000\, 4503203.98627687 4503247.75493204 0.00000000 0.00000000)",2017-10-30T23:07:37.918Z,http://datos.santander.es/api/datos/conductos/6817.csv
6816,Colector,P.V.C. liso,Circular,1000,1000,3.8,19.092,-0.008899,Unitaria,"LINESTRING ZM ( 4503203.98570861 4503247.75499605 0.00000000 0.00000000\, 4503203.98589812 4503247.75497285 0.00000000 0.00000000)",2017-10-30T23:07:37.907Z,http://datos.santander.es/api/datos/conductos/6816.csv
6814,Colector,P.V.C. liso,Circular,300,300,0,31.16,0,Unitaria,"LINESTRING ZM ( 4503203.98518028 4503247.75569891 0.00000000 0.00000000\, 4503203.98486868 4503247.75569761 0.00000000 0.00000000)",2017-10-30T23:07:37.906Z,http://datos.santander.es/api/datos/conductos/6814.csv
6815,Colector,P.V.C. liso,Circular,1000,1000,3.7,45.369,0.005951,Unitaria,"LINESTRING ZM ( 4503203.98525776 4503247.75504670 0.00000000 0.00000000\, 4503203.98570861 4503247.75499605 0.00000000 0.00000000)",2017-10-30T23:07:37.906Z,http://datos.santander.es/api/datos/conductos/6815.csv
6813,Colector,P.V.C. liso,Circular,300,300,0,29.877,0,Unitaria,"LINESTRING ZM ( 4503203.98547904 4503247.75570080 0.00000000 0.00000000\, 4503203.98518028 4503247.75569891 0.00000000 0.00000000)",2017-10-30T23:07:37.905Z,http://datos.santander.es/api/datos/conductos/6813.csv
6426,Colector,Hormigón masa,Circular,1200,1200,0,81.575,0,Fecal,"LINESTRING ZM ( 4503203.95541847 4503247.74811507 0.00000000 0.00000000\, 4503203.95554587 4503247.74730933 0.00000000 0.00000000)",2017-10-30T23:07:37.904Z,http://datos.santander.es/api/datos/conductos/6426.csv
6424,Colector,Hormigón masa,Circular,1200,1200,0,3.431,0,Fecal,"LINESTRING ZM ( 4503203.95544837 4503247.74817243 0.00000000 0.00000000\, 4503203.95542395 4503247.74814833 0.00000000 0.00000000)",2017-10-30T23:07:37.903Z,http://datos.santander.es/api/datos/conductos/6424.csv
6425,Colector,Hormigón masa,Circular,1200,1200,6.3,3.371,0,Fecal,"LINESTRING ZM ( 4503203.95542395 4503247.74814833 0.00000000 0.00000000\, 4503203.95541847 4503247.74811507 0.00000000 0.00000000)",2017-10-30T23:07:37.903Z,http://datos.santander.es/api/datos/conductos/6425.csv
6423,Colector,P.V.C. liso,Circular,400,400,0,14.151,0," ","LINESTRING ZM ( 4503203.95613103 4503247.74849761 0.00000000 0.00000000\, 4503203.95614208 4503247.74835653 0.00000000 0.00000000)",2017-10-30T23:07:37.902Z,http://datos.santander.es/api/datos/conductos/6423.csv
6421,Impulsión,Sin definir,Circular,1200,1200,0,65.191,0," ","LINESTRING ZM ( 4503203.95212040 4503247.73723431 0.00000000 0.00000000\, 4503203.95153826 4503247.73752773 0.00000000 0.00000000)",2017-10-30T23:07:37.901Z,http://datos.santander.es/api/datos/conductos/6421.csv
6422,Colector,Hormigón masa,Circular,0,0,0.7,7.523,0,Pluvial,"LINESTRING ZM ( 4503203.95773267 4503247.74221614 0.00000000 0.00000000\, 4503203.95780656 4503247.74223030 0.00000000 0.00000000)",2017-10-30T23:07:37.901Z,http://datos.santander.es/api/datos/conductos/6422.csv
6420,Impulsión,Sin definir,Circular,1200,1200,0,56.735,0," ","LINESTRING ZM ( 4503203.95153826 4503247.73752773 0.00000000 0.00000000\, 4503203.95109126 4503247.73787713 0.00000000 0.00000000)",2017-10-30T23:07:37.889Z,http://datos.santander.es/api/datos/conductos/6420.csv
6418,Impulsión,Sin definir,Circular,1200,1200,0,34.988,0," ","LINESTRING ZM ( 4503203.94973201 4503247.73945462 0.00000000 0.00000000\, 4503203.94975794 4503247.73980354 0.00000000 0.00000000)",2017-10-30T23:07:37.888Z,http://datos.santander.es/api/datos/conductos/6418.csv
6419,Impulsión,Sin definir,Circular,1200,1200,0,208.231,0," ","LINESTRING ZM ( 4503203.95109126 4503247.73787713 0.00000000 0.00000000\, 4503203.94973201 4503247.73945462 0.00000000 0.00000000)",2017-10-30T23:07:37.888Z,http://datos.santander.es/api/datos/conductos/6419.csv
6417,Impulsión,Sin definir,Circular,1200,1200,0,176.601,0," ","LINESTRING ZM ( 4503203.94975794 4503247.73980354 0.00000000 0.00000000\, 4503203.94860516 4503247.74114141 0.00000000 0.00000000)",2017-10-30T23:07:37.887Z,http://datos.santander.es/api/datos/conductos/6417.csv
6415,Impulsión,Sin definir,Circular,1200,1200,0,49.537,0," ","LINESTRING ZM ( 4503203.94844162 4503247.74115071 0.00000000 0.00000000\, 4503203.94794625 4503247.74114856 0.00000000 0.00000000)",2017-10-30T23:07:37.886Z,http://datos.santander.es/api/datos/conductos/6415.csv
6416,Impulsión,Sin definir,Circular,1200,1200,0,16.38,0," ","LINESTRING ZM ( 4503203.94860516 4503247.74114141 0.00000000 0.00000000\, 4503203.94844162 4503247.74115071 0.00000000 0.00000000)",2017-10-30T23:07:37.886Z,http://datos.santander.es/api/datos/conductos/6416.csv
6413,Impulsión,Sin definir,Circular,1200,1200,0,16.46,0," ","LINESTRING ZM ( 4503203.94503909 4503247.74095762 0.00000000 0.00000000\, 4503203.94491534 4503247.74106615 0.00000000 0.00000000)",2017-10-30T23:07:37.885Z,http://datos.santander.es/api/datos/conductos/6413.csv
6414,Impulsión,Sin definir,Circular,1200,1200,0,291.342,0," ","LINESTRING ZM ( 4503203.94794625 4503247.74114856 0.00000000 0.00000000\, 4503203.94503909 4503247.74095762 0.00000000 0.00000000)",2017-10-30T23:07:37.885Z,http://datos.santander.es/api/datos/conductos/6414.csv
6412,Impulsión,Sin definir,Circular,1200,1200,0,256.532,0," ","LINESTRING ZM ( 4503203.94491534 4503247.74106615 0.00000000 0.00000000\, 4503203.94378069 4503247.74336690 0.00000000 0.00000000)",2017-10-30T23:07:37.884Z,http://datos.santander.es/api/datos/conductos/6412.csv
6411,Impulsión,Sin definir,Circular,1200,1200,0,19.811,0," ","LINESTRING ZM ( 4503203.94378069 4503247.74336690 0.00000000 0.00000000\, 4503203.94369153 4503247.74354381 0.00000000 0.00000000)",2017-10-30T23:07:37.883Z,http://datos.santander.es/api/datos/conductos/6411.csv
6410,Impulsión,Sin definir,Circular,1200,1200,0,13.231,0," ","LINESTRING ZM ( 4503203.94369153 4503247.74354381 0.00000000 0.00000000\, 4503203.94362688 4503247.74365925 0.00000000 0.00000000)",2017-10-30T23:07:37.872Z,http://datos.santander.es/api/datos/conductos/6410.csv
6408,Impulsión,Sin definir,Circular,1200,1200,0,152.327,0," ","LINESTRING ZM ( 4503203.94358527 4503247.74373060 0.00000000 0.00000000\, 4503203.94279504 4503247.74503286 0.00000000 0.00000000)",2017-10-30T23:07:37.871Z,http://datos.santander.es/api/datos/conductos/6408.csv
6409,Impulsión,Sin definir,Circular,1200,1200,0,8.26,0," ","LINESTRING ZM ( 4503203.94362688 4503247.74365925 0.00000000 0.00000000\, 4503203.94358527 4503247.74373060 0.00000000 0.00000000)",2017-10-30T23:07:37.871Z,http://datos.santander.es/api/datos/conductos/6409.csv
6407,Colector,Hormigón masa,Ovoide,2550,1700,0,12.312,0," ","LINESTRING ZM ( 4503203.95894110 4503247.73755536 0.00000000 0.00000000\, 4503203.95897835 4503247.73743801 0.00000000 0.00000000)",2017-10-30T23:07:37.87Z,http://datos.santander.es/api/datos/conductos/6407.csv
6405,Colector,Hormigón masa,Ovoide,2550,2700,0,282.13,0," ","LINESTRING ZM ( 4503203.95915026 4503247.73716296 0.00000000 0.00000000\, 4503203.96146129 4503247.73554466 0.00000000 0.00000000)",2017-10-30T23:07:37.869Z,http://datos.santander.es/api/datos/conductos/6405.csv
6406,Colector,Hormigón masa,Ovoide,2550,1700,0,32.435,0," ","LINESTRING ZM ( 4503203.95897835 4503247.73743801 0.00000000 0.00000000\, 4503203.95915026 4503247.73716296 0.00000000 0.00000000)",2017-10-30T23:07:37.869Z,http://datos.santander.es/api/datos/conductos/6406.csv
6404,Colector," "," ",0,0,0,0,0," ",EMPTY,2017-10-30T23:07:37.868Z,http://datos.santander.es/api/datos/conductos/6404.csv
6402,Colector," "," ",0,0,0,41.272,0," ","LINESTRING ZM ( 4503203.97517985 4503247.75364057 5.58200000 0.00000000\, 4503203.97513221 4503247.75323061 5.58200000 0.00000000)",2017-10-30T23:07:37.867Z,http://datos.santander.es/api/datos/conductos/6402.csv
6396,Colector,Hormigón masa,Ovoide,520,350,1.4,3.518,0.1259,Fecal,"LINESTRING ZM ( 4503203.99033368 4503247.75544980 0.00000000 0.00000000\, 4503203.99030030 4503247.75543869 0.00000000 0.00000000)",2017-10-30T23:07:37.866Z,http://datos.santander.es/api/datos/conductos/6396.csv
6401,Colector,Hormigón masa,Ovoide,0,0,1.75,7.073,0,Unitaria,"LINESTRING ZM ( 4503203.97510918 4503247.75364351 5.58200000 0.00000000\, 4503203.97517985 4503247.75364057 5.58200000 0.00000000)",2017-10-30T23:07:37.865Z,http://datos.santander.es/api/datos/conductos/6401.csv
7624,Colector,Fábrica ladrillo,Rectangular,3250,2000,2.9,24.383,0.009843,Unitaria,"LINESTRING ZM ( 4503203.98216325 4503247.75447825 4.53200000 0.00000000\, 4503203.98240387 4503247.75451766 4.53200000 0.00000000)",2017-10-30T23:07:37.851Z,http://datos.santander.es/api/datos/conductos/7624.csv
6400,Colector,Hormigón masa,Cuadrada,1000,1000,3,6.136,0,Fecal,"LINESTRING ZM ( 4503203.99067310 4503247.75386702 0.00000000 0.00000000\, 4503203.99071141 4503247.75381909 0.00000000 0.00000000)",2017-10-30T23:07:37.851Z,http://datos.santander.es/api/datos/conductos/6400.csv
7622,Colector,Sin definir,Rectangular,3250,2000,2.8,65.258,0.001686,Unitaria,"LINESTRING ZM ( 4503203.98110333 4503247.75434901 4.53200000 0.00000000\, 4503203.98175144 4503247.75442525 4.53200000 0.00000000)",2017-10-30T23:07:37.85Z,http://datos.santander.es/api/datos/conductos/7622.csv
7623,Colector,Fábrica ladrillo,Rectangular,3250,2000,2.85,41.521,-0.01348,Unitaria,"LINESTRING ZM ( 4503203.98175144 4503247.75442525 4.53200000 0.00000000\, 4503203.98216325 4503247.75447825 4.53200000 0.00000000)",2017-10-30T23:07:37.85Z,http://datos.santander.es/api/datos/conductos/7623.csv
7621,Colector,Fábrica ladrillo,Rectangular,3250,2000,3,38.011,0.0007892,Unitaria,"LINESTRING ZM ( 4503203.98072602 4503247.75430294 4.53200000 0.00000000\, 4503203.98110333 4503247.75434901 4.53200000 0.00000000)",2017-10-30T23:07:37.849Z,http://datos.santander.es/api/datos/conductos/7621.csv
7619,Colector,Sin definir,Rectangular,700,500,0,6.941,0,Unitaria,"LINESTRING ZM ( 4503203.98088241 4503247.75474833 0.00000000 0.00000000\, 4503203.98095126 4503247.75475709 0.00000000 0.00000000)",2017-10-30T23:07:37.848Z,http://datos.santander.es/api/datos/conductos/7619.csv
