dc:identifier,dc:modified,ayto:tarjeta,ayto:dia,uri
2017071417015VLA,2017-10-31T01:25:02.665Z,17015VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417015vla.csv
2017071417014VLA,2017-10-31T01:25:02.665Z,17014VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417014vla.csv
2017071417013VLA,2017-10-31T01:25:02.665Z,17013VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417013vla.csv
2017071417012VLA,2017-10-31T01:25:02.665Z,17012VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417012vla.csv
2017071417011VLA,2017-10-31T01:25:02.665Z,17011VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417011vla.csv
2017071417004VLB,2017-10-31T01:25:02.665Z,17004VLB,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417004vlb.csv
2017071417003VLA,2017-10-31T01:25:02.665Z,17003VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417003vla.csv
2017071417002VLA,2017-10-31T01:25:02.665Z,17002VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417002vla.csv
2017071417001VLA,2017-10-31T01:25:02.665Z,17001VLA,2017-07-13T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071417001vla.csv
2017071317EVLRA,2017-10-31T01:25:02.665Z,17EVLRA,2017-07-12T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071317evlra.csv
2017071317EVLOA,2017-10-31T01:25:02.665Z,17EVLOA,2017-07-12T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071317evloa.csv
2017071317103VNA,2017-10-31T01:25:02.665Z,17103VNA,2017-07-12T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071317103vna.csv
2017071317102VNA,2017-10-31T01:25:02.665Z,17102VNA,2017-07-12T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071317102vna.csv
2017071817011VLA,2017-10-31T01:25:02.664Z,17011VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817011vla.csv
2017071817004VLB,2017-10-31T01:25:02.664Z,17004VLB,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817004vlb.csv
2017071817003VLA,2017-10-31T01:25:02.664Z,17003VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817003vla.csv
2017071817002VLA,2017-10-31T01:25:02.664Z,17002VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817002vla.csv
2017071817001VLA,2017-10-31T01:25:02.664Z,17001VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817001vla.csv
2017071717EVLRA,2017-10-31T01:25:02.664Z,17EVLRA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717evlra.csv
2017071717EVLOA,2017-10-31T01:25:02.664Z,17EVLOA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717evloa.csv
2017071717103VNA,2017-10-31T01:25:02.664Z,17103VNA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717103vna.csv
2017071717102VNA,2017-10-31T01:25:02.664Z,17102VNA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717102vna.csv
2017071717101VNA,2017-10-31T01:25:02.664Z,17101VNA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717101vna.csv
2017071717072VLA,2017-10-31T01:25:02.664Z,17072VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717072vla.csv
2017071717071VLA,2017-10-31T01:25:02.664Z,17071VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717071vla.csv
2017071717062VLA,2017-10-31T01:25:02.664Z,17062VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717062vla.csv
2017071717061VLA,2017-10-31T01:25:02.664Z,17061VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717061vla.csv
2017071717052VLA,2017-10-31T01:25:02.664Z,17052VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717052vla.csv
2017071717051VLA,2017-10-31T01:25:02.664Z,17051VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717051vla.csv
2017071717031VLA,2017-10-31T01:25:02.664Z,17031VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717031vla.csv
2017071717023VLA,2017-10-31T01:25:02.664Z,17023VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717023vla.csv
2017071717021VLA,2017-10-31T01:25:02.664Z,17021VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717021vla.csv
2017071717020VLA,2017-10-31T01:25:02.664Z,17020VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717020vla.csv
2017071717019VLA,2017-10-31T01:25:02.664Z,17019VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717019vla.csv
2017071717018VLA,2017-10-31T01:25:02.664Z,17018VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717018vla.csv
2017071717017VLA,2017-10-31T01:25:02.664Z,17017VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717017vla.csv
2017071717016VLA,2017-10-31T01:25:02.664Z,17016VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717016vla.csv
2017071717015VLA,2017-10-31T01:25:02.664Z,17015VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717015vla.csv
2017071717014VLA,2017-10-31T01:25:02.664Z,17014VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717014vla.csv
2017071717013VLA,2017-10-31T01:25:02.664Z,17013VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717013vla.csv
2017071717012VLA,2017-10-31T01:25:02.664Z,17012VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717012vla.csv
2017071717011VLA,2017-10-31T01:25:02.664Z,17011VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717011vla.csv
2017071717004VLB,2017-10-31T01:25:02.664Z,17004VLB,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717004vlb.csv
2017071717003VLA,2017-10-31T01:25:02.664Z,17003VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717003vla.csv
2017071717002VLA,2017-10-31T01:25:02.664Z,17002VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717002vla.csv
2017071717001VLA,2017-10-31T01:25:02.664Z,17001VLA,2017-07-16T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071717001vla.csv
2017071617EVFRA,2017-10-31T01:25:02.664Z,17EVFRA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617evfra.csv
2017071617EVFOA,2017-10-31T01:25:02.664Z,17EVFOA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617evfoa.csv
2017071617103VNA,2017-10-31T01:25:02.664Z,17103VNA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617103vna.csv
2017071617102VNA,2017-10-31T01:25:02.664Z,17102VNA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617102vna.csv
2017071617101VNA,2017-10-31T01:25:02.664Z,17101VNA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617101vna.csv
2017071617072VFA,2017-10-31T01:25:02.664Z,17072VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617072vfa.csv
2017071617071VFA,2017-10-31T01:25:02.664Z,17071VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617071vfa.csv
2017071617062VFA,2017-10-31T01:25:02.664Z,17062VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617062vfa.csv
2017071617061VFA,2017-10-31T01:25:02.664Z,17061VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617061vfa.csv
2017071617052VFA,2017-10-31T01:25:02.664Z,17052VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617052vfa.csv
2017071617051VFA,2017-10-31T01:25:02.664Z,17051VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617051vfa.csv
2017071617031VLA,2017-10-31T01:25:02.664Z,17031VLA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617031vla.csv
2017071617018VFA,2017-10-31T01:25:02.664Z,17018VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617018vfa.csv
2017071617017VFA,2017-10-31T01:25:02.664Z,17017VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617017vfa.csv
2017071617015VFA,2017-10-31T01:25:02.664Z,17015VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617015vfa.csv
2017071617014VFA,2017-10-31T01:25:02.664Z,17014VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617014vfa.csv
2017071617013VFA,2017-10-31T01:25:02.664Z,17013VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617013vfa.csv
2017071617012VFA,2017-10-31T01:25:02.664Z,17012VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617012vfa.csv
2017071617011VFA,2017-10-31T01:25:02.664Z,17011VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617011vfa.csv
2017071617004VFA,2017-10-31T01:25:02.664Z,17004VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617004vfa.csv
2017071617003VFA,2017-10-31T01:25:02.664Z,17003VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617003vfa.csv
2017071617002VFA,2017-10-31T01:25:02.664Z,17002VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617002vfa.csv
2017071617001VFA,2017-10-31T01:25:02.664Z,17001VFA,2017-07-15T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071617001vfa.csv
2017071517EVSRA,2017-10-31T01:25:02.664Z,17EVSRA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517evsra.csv
2017071517EVSOA,2017-10-31T01:25:02.664Z,17EVSOA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517evsoa.csv
2017071517E-IGLE,2017-10-31T01:25:02.664Z,17E-IGLE,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517e-igle.csv
2017071517103VSA,2017-10-31T01:25:02.664Z,17103VSA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517103vsa.csv
2017071517102VSA,2017-10-31T01:25:02.664Z,17102VSA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517102vsa.csv
2017071517101VSA,2017-10-31T01:25:02.664Z,17101VSA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517101vsa.csv
2017071517072VSA,2017-10-31T01:25:02.664Z,17072VSA,2017-07-14T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071517072vsa.csv
2017072017016VLA,2017-10-31T01:25:02.663Z,17016VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017016vla.csv
2017072017015VLA,2017-10-31T01:25:02.663Z,17015VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017015vla.csv
2017072017014VLA,2017-10-31T01:25:02.663Z,17014VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017014vla.csv
2017072017013VLA,2017-10-31T01:25:02.663Z,17013VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017013vla.csv
2017072017012VLA,2017-10-31T01:25:02.663Z,17012VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017012vla.csv
2017072017011VLA,2017-10-31T01:25:02.663Z,17011VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017011vla.csv
2017072017004VLB,2017-10-31T01:25:02.663Z,17004VLB,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017004vlb.csv
2017072017003VLA,2017-10-31T01:25:02.663Z,17003VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017003vla.csv
2017072017002VLA,2017-10-31T01:25:02.663Z,17002VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017002vla.csv
2017072017001VLA,2017-10-31T01:25:02.663Z,17001VLA,2017-07-19T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017072017001vla.csv
2017071917EVLRA,2017-10-31T01:25:02.663Z,17EVLRA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917evlra.csv
2017071917EVLOA,2017-10-31T01:25:02.663Z,17EVLOA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917evloa.csv
2017071917103VNA,2017-10-31T01:25:02.663Z,17103VNA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917103vna.csv
2017071917102VNA,2017-10-31T01:25:02.663Z,17102VNA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917102vna.csv
2017071917101VNA,2017-10-31T01:25:02.663Z,17101VNA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917101vna.csv
2017071917072VLA,2017-10-31T01:25:02.663Z,17072VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917072vla.csv
2017071917071VLA,2017-10-31T01:25:02.663Z,17071VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917071vla.csv
2017071917062VLA,2017-10-31T01:25:02.663Z,17062VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917062vla.csv
2017071917061VLA,2017-10-31T01:25:02.663Z,17061VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917061vla.csv
2017071917052VLA,2017-10-31T01:25:02.663Z,17052VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917052vla.csv
2017071917051VLA,2017-10-31T01:25:02.663Z,17051VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917051vla.csv
2017071917031VLA,2017-10-31T01:25:02.663Z,17031VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917031vla.csv
2017071917023VLA,2017-10-31T01:25:02.663Z,17023VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917023vla.csv
2017071917021VLA,2017-10-31T01:25:02.663Z,17021VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917021vla.csv
2017071917020VLA,2017-10-31T01:25:02.663Z,17020VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917020vla.csv
2017071917019VLA,2017-10-31T01:25:02.663Z,17019VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917019vla.csv
2017071917018VLA,2017-10-31T01:25:02.663Z,17018VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917018vla.csv
2017071917017VLA,2017-10-31T01:25:02.663Z,17017VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917017vla.csv
2017071917016VLA,2017-10-31T01:25:02.663Z,17016VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917016vla.csv
2017071917015VLA,2017-10-31T01:25:02.663Z,17015VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917015vla.csv
2017071917014VLA,2017-10-31T01:25:02.663Z,17014VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917014vla.csv
2017071917013VLA,2017-10-31T01:25:02.663Z,17013VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917013vla.csv
2017071917012VLA,2017-10-31T01:25:02.663Z,17012VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917012vla.csv
2017071917011VLA,2017-10-31T01:25:02.663Z,17011VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917011vla.csv
2017071917004VLB,2017-10-31T01:25:02.663Z,17004VLB,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917004vlb.csv
2017071917003VLA,2017-10-31T01:25:02.663Z,17003VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917003vla.csv
2017071917002VLA,2017-10-31T01:25:02.663Z,17002VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917002vla.csv
2017071917001VLA,2017-10-31T01:25:02.663Z,17001VLA,2017-07-18T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071917001vla.csv
2017071817EVLRA,2017-10-31T01:25:02.663Z,17EVLRA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817evlra.csv
2017071817EVLOA,2017-10-31T01:25:02.663Z,17EVLOA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817evloa.csv
2017071817103VNA,2017-10-31T01:25:02.663Z,17103VNA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817103vna.csv
2017071817102VNA,2017-10-31T01:25:02.663Z,17102VNA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817102vna.csv
2017071817101VNA,2017-10-31T01:25:02.663Z,17101VNA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817101vna.csv
2017071817072VLA,2017-10-31T01:25:02.663Z,17072VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817072vla.csv
2017071817071VLA,2017-10-31T01:25:02.663Z,17071VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817071vla.csv
2017071817062VLA,2017-10-31T01:25:02.663Z,17062VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817062vla.csv
2017071817061VLA,2017-10-31T01:25:02.663Z,17061VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817061vla.csv
2017071817052VLA,2017-10-31T01:25:02.663Z,17052VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817052vla.csv
2017071817051VLA,2017-10-31T01:25:02.663Z,17051VLA,2017-07-17T22:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017071817051vla.csv
