"Nom_Sector";"Codi_Carrer";"Tipus_Via";"Nexe";"Nom_carrer";"Nom_complert";"Num_Inf";"Lletra_Inf";"Accessori_inf";"Num_Sup";"Lletra_sup";"Accessori_sup"
"Barri Vell";"0149";"CARRER";"dels";"Ciutadans";"Carrer dels Ciutadans";"1";"";"N";"11";"";"N"
"Barri Vell";"0149";"CARRER";"dels";"Ciutadans";"Carrer dels Ciutadans";"13";"";"N";"21";"";"N"
"Barri Vell";"0149";"CARRER";"dels";"Ciutadans";"Carrer dels Ciutadans";"18";"";"N";"18";"";"N"
"Barri Vell";"0149";"CARRER";"dels";"Ciutadans";"Carrer dels Ciutadans";"20";"";"N";"24";"";"N"
"Barri Vell";"0150";"CARRER";"de la";"Claveria";"Carrer de la Claveria";"7";"";"S";"13";"";"N"
"Barri Vell";"0150";"CARRER";"de la";"Claveria";"Carrer de la Claveria";"2";"";"N";"4";"";"N"
"Barri Vell";"0150";"CARRER";"de la";"Claveria";"Carrer de la Claveria";"6";"";"N";"8";"";"N"
"Barri Vell";"0150";"CARRER";"de la";"Claveria";"Carrer de la Claveria";"1";"";"N";"5";"";"N"
"Barri Vell";"0159";"PLAÇA";"del";"Correu Vell";"Plaça del Correu Vell";"1";"";"N";"1";"";"N"
"Barri Vell";"0161";"CARRER";"de la";"Cort Reial";"Carrer de la Cort Reial";"1";"";"N";"1";"";"N"
"Barri Vell";"0161";"CARRER";"de la";"Cort Reial";"Carrer de la Cort Reial";"1";"A";"N";"9";"";"N"
"Barri Vell";"0161";"CARRER";"de la";"Cort Reial";"Carrer de la Cort Reial";"2";"";"N";"12";"";"N"
"Barri Vell";"0161";"CARRER";"de la";"Cort Reial";"Carrer de la Cort Reial";"14";"";"N";"22";"";"N"
"Barri Vell";"0161";"CARRER";"de la";"Cort Reial";"Carrer de la Cort Reial";"11";"";"S";"29";"";"N"
"Barri Vell";"0173";"CARRER";"de la";"Croada";"Carrer de la Croada";"2";"";"N";"4";"";"N"
"Barri Vell";"0173";"CARRER";"de la";"Croada";"Carrer de la Croada";"1";"";"N";"1";"";"N"
"Barri Vell";"0174";"CARRER";"de";"Manuel Cúndaro";"Carrer de Manuel Cúndaro";"1";"";"N";"5";"";"N"
"Barri Vell";"0191";"CARRER";"de l'";"Escola Pia";"Carrer de l'Escola Pia";"2";"";"N";"6";"";"N"
"Barri Vell";"0191";"CARRER";"de l'";"Escola Pia";"Carrer de l'Escola Pia";"1";"";"N";"5";"";"N"
"Barri Vell";"0207";"CARRER";"de";"Ferran el Catòlic";"Carrer de Ferran el Catòlic";"2";"";"N";"2";"";"N"
"Barri Vell";"0207";"CARRER";"de";"Ferran el Catòlic";"Carrer de Ferran el Catòlic";"1";"";"N";"3";"";"N"
"Barri Vell";"0207";"CARRER";"de";"Ferran el Catòlic";"Carrer de Ferran el Catòlic";"4";"";"N";"4";"";"N"
"Barri Vell";"0211";"CARRER";"de les";"Ferreries Velles";"Carrer de les Ferreries Velles";"2";"";"S";"12";"";"N"
"Barri Vell";"0211";"CARRER";"de les";"Ferreries Velles";"Carrer de les Ferreries Velles";"11";"";"N";"27";"";"N"
"Barri Vell";"0211";"CARRER";"de les";"Ferreries Velles";"Carrer de les Ferreries Velles";"1";"";"N";"9";"";"N"
"Barri Vell";"0211";"CARRER";"de les";"Ferreries Velles";"Carrer de les Ferreries Velles";"14";"";"S";"20";"";"N"
"Barri Vell";"0225";"CARRER";"de la";"Força";"Carrer de la Força";"2";"";"N";"14";"";"N"
"Barri Vell";"0225";"CARRER";"de la";"Força";"Carrer de la Força";"16";"";"N";"26";"";"N"
"Barri Vell";"0225";"CARRER";"de la";"Força";"Carrer de la Força";"1";"";"N";"33";"";"N"
"Barri Vell";"0236";"CARRER";"de";"Francesc Samsó";"Carrer de Francesc Samsó";"2";"";"S";"2";"";"S"
"Barri Vell";"0236";"CARRER";"de";"Francesc Samsó";"Carrer de Francesc Samsó";"1";"";"N";"3";"";"S"
"Barri Vell";"0236";"CARRER";"de";"Francesc Samsó";"Carrer de Francesc Samsó";"5";"";"N";"13";"";"N"
"Barri Vell";"0239";"CARRER";"del";"Riu Galligants";"Carrer del Riu Galligants";"1";"";"N";"6";"";"N"
"Barri Vell";"0246";"CARRER";"del";"General Fournàs";"Carrer del General Fournàs";"1";"";"N";"9";"";"N"
"Barri Vell";"0246";"CARRER";"del";"General Fournàs";"Carrer del General Fournàs";"2";"";"N";"6";"";"S"
"Barri Vell";"0247";"PLAÇA";"del";"General Marvà";"Plaça del General Marvà";"3";"";"N";"3";"";"N"
"Barri Vell";"0247";"PLAÇA";"del";"General Marvà";"Plaça del General Marvà";"1";"";"N";"2";"";"N"
"Barri Vell";"0247";"PLAÇA";"del";"General Marvà";"Plaça del General Marvà";"4";"";"N";"4";"";"N"
"Barri Vell";"0257";"PASSATGE";"de";"Miquel Gómez";"Passatge de Miquel Gómez";"1";"";"N";"1";"";"N"
"Barri Vell";"0257";"PASSATGE";"de";"Miquel Gómez";"Passatge de Miquel Gómez";"2";"";"N";"2";"";"N"
"Barri Vell";"0290";"PLACETA";"de l'";"Institut Vell";"Placeta de l'Institut Vell";"1";"";"N";"1";"";"N"
"Barri Vell";"0292";"JARDINS";"dels";"Germans Maristes";"Jardins dels Germans Maristes";"1";"";"N";"1";"";"N"
"Barri Vell";"0320";"PLAÇA";"dels";"Jurats";"Plaça dels Jurats";"1";"";"N";"1";"";"N"
"Barri Vell";"0326";"PLAÇA";"dels";"Lledoners";"Plaça dels Lledoners";"6";"";"N";"8";"";"N"
"Barri Vell";"0326";"PLAÇA";"dels";"Lledoners";"Plaça dels Lledoners";"2";"";"N";"4";"";"S"
"Barri Vell";"0326";"PLAÇA";"dels";"Lledoners";"Plaça dels Lledoners";"5";"";"S";"5";"";"S"
"Barri Vell";"0326";"PLAÇA";"dels";"Lledoners";"Plaça dels Lledoners";"1";"";"N";"1";"";"N"
"Barri Vell";"0327";"CARRER";"de la";"Llebre";"Carrer de la Llebre";"2";"";"N";"12";"";"N"
"Barri Vell";"0327";"CARRER";"de la";"Llebre";"Carrer de la Llebre";"1";"";"N";"5";"";"N"
"Barri Vell";"0327";"CARRER";"de la";"Llebre";"Carrer de la Llebre";"7";"";"N";"7";"";"N"
"Barri Vell";"0330";"RAMBLA";"de la";"Llibertat";"Rambla de la Llibertat";"2";"";"N";"22";"";"N"
"Barri Vell";"0330";"RAMBLA";"de la";"Llibertat";"Rambla de la Llibertat";"24";"";"N";"50";"";"N"
"Barri Vell";"0330";"RAMBLA";"de la";"Llibertat";"Rambla de la Llibertat";"1";"";"N";"43";"";"N"
"Barri Vell";"0351";"CARRER";"dels";"Manaies";"Carrer dels Manaies";"1";"";"N";"1";"";"N"
"Barri Vell";"0351";"CARRER";"dels";"Manaies";"Carrer dels Manaies";"2";"";"N";"2";"";"N"
"Barri Vell";"0379";"CARRER";"dels";"Mercaders";"Carrer dels Mercaders";"16";"";"N";"30";"";"N"
"Barri Vell";"0379";"CARRER";"dels";"Mercaders";"Carrer dels Mercaders";"2";"";"S";"14";"";"N"
"Barri Vell";"0379";"CARRER";"dels";"Mercaders";"Carrer dels Mercaders";"1";"";"N";"9";"";"N"
"Barri Vell";"0379";"CARRER";"dels";"Mercaders";"Carrer dels Mercaders";"11";"";"N";"17";"";"N"
"Barri Vell";"0379";"CARRER";"dels";"Mercaders";"Carrer dels Mercaders";"21";"";"S";"21";"";"S"
"Barri Vell";"0380";"PUJADA";"de la";"Mercè";"Pujada de la Mercè";"2";"";"N";"8";"";"N"
"Barri Vell";"0380";"PUJADA";"de la";"Mercè";"Pujada de la Mercè";"1";"";"S";"1";"";"S"
"Barri Vell";"0380";"PUJADA";"de la";"Mercè";"Pujada de la Mercè";"10";"";"N";"14";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"1";"";"N";"1";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"7";"";"N";"9";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"12";"";"N";"12";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"6";"";"N";"10";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"2";"";"N";"4";"";"N"
"Barri Vell";"0389";"CARRER";"de";"Guillem Minali";"Carrer de Guillem Minali";"3";"";"N";"5";"";"S"
"Barri Vell";"0412";"CARRER";"d'en";"Mora";"Carrer d'en Mora";"2";"";"N";"8";"";"N"
"Barri Vell";"0412";"CARRER";"d'en";"Mora";"Carrer d'en Mora";"1";"";"N";"13";"";"N"
"Barri Vell";"0412";"CARRER";"d'en";"Mora";"Carrer d'en Mora";"10";"";"N";"22";"";"N"
"Barri Vell";"0413";"CARRER";"de les";"Mosques";"Carrer de les Mosques";"2";"";"S";"2";"";"S"
"Barri Vell";"0413";"CARRER";"de les";"Mosques";"Carrer de les Mosques";"1";"";"N";"3";"";"N"
"Barri Vell";"0418";"CARRER";"de la";"Muralla";"Carrer de la Muralla";"2";"";"N";"2";"";"N"
"Barri Vell";"0423";"CARRER";"de la";"Neu";"Carrer de la Neu";"2";"";"N";"4";"";"S"
"Barri Vell";"0423";"CARRER";"de la";"Neu";"Carrer de la Neu";"1";"";"N";"1";"";"N"
"Barri Vell";"0428";"CARRER";"";"Nou del Teatre";"Carrer Nou del Teatre";"1";"";"N";"5";"";"N"
"Barri Vell";"0428";"CARRER";"";"Nou del Teatre";"Carrer Nou del Teatre";"7";"";"N";"9";"";"N"
"Barri Vell";"0428";"CARRER";"";"Nou del Teatre";"Carrer Nou del Teatre";"12";"";"N";"20";"";"N"
"Barri Vell";"0428";"CARRER";"";"Nou del Teatre";"Carrer Nou del Teatre";"2";"";"N";"10";"";"N"
"Barri Vell";"0430";"PLAÇA";"de l'";"Oli";"Plaça de l'Oli";"2";"";"N";"7";"";"N"
"Barri Vell";"0430";"PLAÇA";"de l'";"Oli";"Plaça de l'Oli";"1";"";"N";"1";"";"N"
"Barri Vell";"0431";"CARRER";"de";"Miquel Oliva i Prat";"Carrer de Miquel Oliva i Prat";"2";"";"N";"2";"";"N"
"Barri Vell";"0431";"CARRER";"de";"Miquel Oliva i Prat";"Carrer de Miquel Oliva i Prat";"1";"";"N";"7";"";"N"
"Barri Vell";"0431";"CARRER";"de";"Miquel Oliva i Prat";"Carrer de Miquel Oliva i Prat";"9";"";"N";"13";"";"N"
"Barri Vell";"0431";"CARRER";"de";"Miquel Oliva i Prat";"Carrer de Miquel Oliva i Prat";"4";"";"N";"4";"";"N"
"Barri Vell";"0431";"CARRER";"de";"Miquel Oliva i Prat";"Carrer de Miquel Oliva i Prat";"6";"";"N";"6";"";"N"
"Barri Vell";"0433";"CARRER";"de les";"Olles";"Carrer de les Olles";"1";"";"N";"5";"";"N"
"Barri Vell";"0452";"PUJADA";"de les";"Pedreres";"Pujada de les Pedreres";"1";"";"N";"23";"";"N"
"Barri Vell";"0453";"JARDINS";"de les";"Pedreres";"Jardins de les Pedreres";"1";"";"N";"1";"";"N"
"Barri Vell";"0457";"CARRER";"de les";"Peixateries Velles";"Carrer de les Peixateries Velles";"2";"";"N";"12";"";"N"
"Barri Vell";"0457";"CARRER";"de les";"Peixateries Velles";"Carrer de les Peixateries Velles";"1";"";"N";"11";"";"N"
"Barri Vell";"0462";"CARRER";"de";"Pere de Rocabertí";"Carrer de Pere de Rocabertí";"1";"";"S";"5";"";"S"
"Barri Vell";"0462";"CARRER";"de";"Pere de Rocabertí";"Carrer de Pere de Rocabertí";"2";"";"S";"4";"";"S"
"Barri Vell";"0469";"CARRER";"de";"Joaquim Pla i Cargol";"Carrer de Joaquim Pla i Cargol";"1";"";"N";"1";"";"N"
"Barri Vell";"0469";"CARRER";"de";"Joaquim Pla i Cargol";"Carrer de Joaquim Pla i Cargol";"2";"";"N";"6";"";"N"
"Barri Vell";"0475";"CARRER";"de";"Jaume Pons i Martí";"Carrer de Jaume Pons i Martí";"2";"";"N";"12";"";"S"
"Barri Vell";"0475";"CARRER";"de";"Jaume Pons i Martí";"Carrer de Jaume Pons i Martí";"14";"";"S";"30";"";"S"
"Barri Vell";"0477";"PUJADA";"del";"Pont de Pedra";"Pujada del Pont de Pedra";"2";"";"N";"4";"";"N"
"Barri Vell";"0477";"PUJADA";"del";"Pont de Pedra";"Pujada del Pont de Pedra";"1";"";"N";"3";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"2";"B";"N";"4";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"3";"";"N";"11";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"6";"";"N";"8";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"13";"";"N";"15";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"10";"";"N";"12";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"1";"";"N";"1";"";"N"
"Barri Vell";"0483";"CARRER";"del";"Portal de la Barca";"Carrer del Portal de la Barca";"2";"";"N";"2";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"10";"";"N";"30";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"23";"";"N";"25";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"17";"";"N";"21";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"13";"";"N";"15";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"1";"";"N";"11";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"2";"";"N";"8";"";"N"
"Barri Vell";"0484";"CARRER";"del";"Portal Nou";"Carrer del Portal Nou";"27";"";"N";"31";"";"N"
"Barri Vell";"0485";"TRAVESSIA";"del";"Portal Nou";"Travessia del Portal Nou";"5";"";"N";"7";"";"N"
"Barri Vell";"0485";"TRAVESSIA";"del";"Portal Nou";"Travessia del Portal Nou";"2";"";"N";"8";"";"N"
"Barri Vell";"0485";"TRAVESSIA";"del";"Portal Nou";"Travessia del Portal Nou";"1";"";"S";"3";"D";"N"
"Barri Vell";"0485";"TRAVESSIA";"del";"Portal Nou";"Travessia del Portal Nou";"10";"";"N";"10";"";"N"
"Barri Vell";"0488";"CARRER";"del";"Pou Rodó";"Carrer del Pou Rodó";"1";"";"N";"3";"";"N"
"Barri Vell";"0488";"CARRER";"del";"Pou Rodó";"Carrer del Pou Rodó";"5";"";"N";"5";"";"N"
"Barri Vell";"0488";"CARRER";"del";"Pou Rodó";"Carrer del Pou Rodó";"7";"";"N";"21";"";"N"
"Barri Vell";"0488";"CARRER";"del";"Pou Rodó";"Carrer del Pou Rodó";"2";"";"N";"10";"";"N"
"Barri Vell";"0488";"CARRER";"del";"Pou Rodó";"Carrer del Pou Rodó";"12";"";"N";"24";"";"N"
"Barri Vell";"0489";"ESCALES";"d'";"Onofre Pou";"Escales d'Onofre Pou";"2";"";"N";"2";"";"N"
"Barri Vell";"0489";"ESCALES";"d'";"Onofre Pou";"Escales d'Onofre Pou";"1";"";"N";"1";"";"N"
"Barri Vell";"0509";"PLAÇA";"dels";"Raïms";"Plaça dels Raïms";"1";"";"N";"2";"";"N"
"Barri Vell";"0517";"PUJADA";"del";"Rei Martí";"Pujada del Rei Martí";"2";"";"N";"4";"";"N"
"Barri Vell";"0517";"PUJADA";"del";"Rei Martí";"Pujada del Rei Martí";"1";"";"S";"15";"";"N"
"Barri Vell";"0517";"PUJADA";"del";"Rei Martí";"Pujada del Rei Martí";"6";"";"N";"14";"";"S"
"Barri Vell";"0551";"CARRER";"de la";"Rosa";"Carrer de la Rosa";"14";"";"N";"14";"";"N"
"Barri Vell";"0551";"CARRER";"de la";"Rosa";"Carrer de la Rosa";"1";"";"N";"13";"";"N"
"Barri Vell";"0551";"CARRER";"de la";"Rosa";"Carrer de la Rosa";"2";"";"N";"10";"";"N"
"Barri Vell";"0551";"CARRER";"de la";"Rosa";"Carrer de la Rosa";"12";"";"N";"12";"";"N"
"Barri Vell";"0557";"CARRER";"de";"Sacsimort";"Carrer de Sacsimort";"1";"";"N";"7";"";"N"
"Barri Vell";"0557";"CARRER";"de";"Sacsimort";"Carrer de Sacsimort";"2";"";"S";"6";"";"N"
"Barri Vell";"0561";"CARRER";"de";"Sant Cristòfor";"Carrer de Sant Cristòfor";"1";"";"N";"1";"";"N"
"Barri Vell";"0561";"CARRER";"de";"Sant Cristòfor";"Carrer de Sant Cristòfor";"2";"";"N";"2";"";"N"
"Barri Vell";"0564";"PLAÇA";"de";"Sant Domènec";"Plaça de Sant Domènec";"9";"";"N";"9";"";"N"
"Barri Vell";"0564";"PLAÇA";"de";"Sant Domènec";"Plaça de Sant Domènec";"1";"";"N";"2";"";"N"
"Barri Vell";"0564";"PLAÇA";"de";"Sant Domènec";"Plaça de Sant Domènec";"3";"";"N";"8";"";"N"
"Barri Vell";"0565";"PUJADA";"de";"Sant Domènec";"Pujada de Sant Domènec";"2";"";"N";"6";"";"N"
"Barri Vell";"0565";"PUJADA";"de";"Sant Domènec";"Pujada de Sant Domènec";"7";"";"N";"13";"";"N"
"Barri Vell";"0565";"PUJADA";"de";"Sant Domènec";"Pujada de Sant Domènec";"1";"";"N";"5";"";"N"
"Barri Vell";"0565";"PUJADA";"de";"Sant Domènec";"Pujada de Sant Domènec";"8";"";"N";"12";"";"N"
"Barri Vell";"0567";"PLAÇA";"de";"Sant Feliu";"Plaça de Sant Feliu";"1";"";"N";"4";"";"N"
"Barri Vell";"0567";"PLAÇA";"de";"Sant Feliu";"Plaça de Sant Feliu";"5";"";"N";"5";"";"N"
"Barri Vell";"0568";"PUJADA";"de";"Sant Feliu";"Pujada de Sant Feliu";"2";"";"N";"10";"";"N"
"Barri Vell";"0568";"PUJADA";"de";"Sant Feliu";"Pujada de Sant Feliu";"1";"";"N";"19";"";"N"
"Barri Vell";"0568";"PUJADA";"de";"Sant Feliu";"Pujada de Sant Feliu";"21";"";"N";"29";"";"N"
"Barri Vell";"0568";"PUJADA";"de";"Sant Feliu";"Pujada de Sant Feliu";"31";"";"N";"31";"";"N"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"7";"";"N";"13";"";"S"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"1";"";"N";"5";"";"N"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"2";"";"N";"2";"B";"N"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"4";"";"N";"12";"";"N"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"14";"";"N";"14";"";"N"
"Barri Vell";"0578";"CARRER";"de";"Sant Josep";"Carrer de Sant Josep";"15";"";"N";"17";"";"N"
"Barri Vell";"0579";"PLAÇA";"de";"Sant Josep";"Plaça de Sant Josep";"4";"";"N";"5";"";"N"
"Barri Vell";"0579";"PLAÇA";"de";"Sant Josep";"Plaça de Sant Josep";"1";"";"S";"3";"";"N"
"Barri Vell";"0580";"CARRER";"de";"Sant Llorenç";"Carrer de Sant Llorenç";"1";"";"N";"5";"";"N"
"Barri Vell";"0581";"PUJADA";"de";"Sant Martí";"Pujada de Sant Martí";"2";"";"N";"4";"";"N"
"Barri Vell";"0581";"PUJADA";"de";"Sant Martí";"Pujada de Sant Martí";"1";"";"N";"7";"";"N"
"Barri Vell";"0581";"PUJADA";"de";"Sant Martí";"Pujada de Sant Martí";"6";"";"N";"10";"";"S"
"Barri Vell";"0581";"PUJADA";"de";"Sant Martí";"Pujada de Sant Martí";"12";"";"N";"12";"";"N"
"Barri Vell";"0586";"CARRER";"de";"Sant Pau";"Carrer de Sant Pau";"1";"";"S";"9";"";"S"
"Barri Vell";"0587";"PLAÇA";"de";"Sant Pere";"Plaça de Sant Pere";"11";"B";"N";"12";"";"N"
"Barri Vell";"0587";"PLAÇA";"de";"Sant Pere";"Plaça de Sant Pere";"1";"";"N";"11";"";"N"
"Barri Vell";"0587";"PLAÇA";"de";"Sant Pere";"Plaça de Sant Pere";"13";"";"S";"18";"";"N"
"Barri Vell";"0587";"PLAÇA";"de";"Sant Pere";"Plaça de Sant Pere";"19";"";"N";"23";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"7";"";"N";"7";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"2";"";"N";"6";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"8";"";"N";"8";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"16";"";"N";"16";"B";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"10";"";"N";"10";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"1";"";"N";"1";"A";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"3";"";"N";"5";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"12";"";"N";"14";"";"N"
"Barri Vell";"0600";"CARRER";"de";"Santa Llúcia";"Carrer de Santa Llúcia";"14";"A";"N";"14";"A";"N"
"Barri Vell";"0626";"CARRER";"de";"Talarn";"Carrer de Talarn";"1";"";"N";"3";"";"N"
"Barri Vell";"0626";"CARRER";"de";"Talarn";"Carrer de Talarn";"2";"";"N";"2";"";"N"
"Barri Vell";"0646";"CARRERÓ";"de la";"Torre dels Socors";"Carreró de la Torre dels Socors";"1";"";"N";"1";"";"N"
"Barri Vell";"0646";"CARRERÓ";"de la";"Torre dels Socors";"Carreró de la Torre dels Socors";"2";"";"N";"2";"";"N"
"Barri Vell";"0660";"CARRER";"de";"Trasfigueres";"Carrer de Trasfigueres";"2";"";"N";"12";"";"N"
"Barri Vell";"0664";"CARRER";"de";"Troia";"Carrer de Troia";"1";"";"N";"1";"";"N"
"Barri Vell";"0664";"CARRER";"de";"Troia";"Carrer de Troia";"2";"";"N";"2";"";"N"
"Barri Vell";"0681";"CARRER";"dels";"Vern";"Carrer dels Vern";"1";"";"N";"23";"";"N"
"Barri Vell";"0681";"CARRER";"dels";"Vern";"Carrer dels Vern";"2";"";"N";"20";"";"N"
"Barri Vell";"0682";"CARRER";"de";"Besadó";"Carrer de Besadó";"2";"";"N";"2";"";"N"
"Barri Vell";"0682";"CARRER";"de";"Besadó";"Carrer de Besadó";"1";"";"N";"3";"";"N"
"Barri Vell";"0684";"PLAÇA";"del";"Vi";"Plaça del Vi";"1";"";"N";"3";"";"N"
"Barri Vell";"0684";"PLAÇA";"del";"Vi";"Plaça del Vi";"6";"";"N";"11";"";"N"
"Barri Vell";"0684";"PLAÇA";"del";"Vi";"Plaça del Vi";"12";"";"N";"12";"";"N"
"Barri Vell";"0684";"PLAÇA";"del";"Vi";"Plaça del Vi";"4";"";"N";"5";"";"N"
"Barri Vell";"0684";"PLAÇA";"del";"Vi";"Plaça del Vi";"13";"";"N";"13";"";"N"
"Barri Vell";"0688";"PLAÇA";"de les";"Voltes d'en Rosés";"Plaça de les Voltes d'en Rosés";"1";"";"N";"1";"";"N"
"Barri Vell";"0745";"PLAÇA";"de";"Josep Ferrater i Mora";"Plaça de Josep Ferrater i Mora";"1";"";"N";"1";"";"N"
"Barri Vell";"0747";"PLAÇA";"de";"Federico Fellini";"Plaça de Federico Fellini";"1";"";"N";"1";"";"N"
"Barri Vell";"0763";"PASSATGE";"de";"Maria Gay i Tibau";"Passatge de Maria Gay i Tibau";"1";"";"N";"1";"";"N"
"Barri Vell";"0763";"PASSATGE";"de";"Maria Gay i Tibau";"Passatge de Maria Gay i Tibau";"2";"";"N";"2";"";"N"
"Barri Vell";"0780";"CARRER";"del";"Sac";"Carrer del Sac";"1";"";"S";"6";"";"S"
"Barri Vell";"0815";"PLAÇA";"de";"Jacint Verdaguer i Santaló";"Plaça de Jacint Verdaguer i Santaló";"1";"";"N";"1";"";"N"
"Barri Vell";"0838";"PLAÇA";"dels";"Mercaders";"Plaça dels Mercaders";"1";"";"N";"1";"";"N"
"Barri Vell";"0840";"PLAÇA";"del";"Pallol";"Plaça del Pallol";"1";"";"N";"1";"";"N"
"Barri Vell";"0899";"CARRER";"dels";"Germans Busquets";"Carrer dels Germans Busquets";"1";"";"N";"5";"";"N"
"Barri Vell";"0912";"PLACETA";"de";"Maria Laffitte Masjoan";"Placeta de Maria Laffitte Masjoan";"1";"";"N";"1";"";"N"
"Barri Vell";"0921";"MIRADOR";"del";"Carrer de les Dones";"Mirador del Carrer de les Dones";"1";"";"N";"1";"";"N"
"Barri Vell";"0933";"PLACETA";"de les";"Homilies d'Organyà";"Placeta de les Homilies d'Organyà";"1";"";"N";"1";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"38";"A";"N";"48";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"50";"";"N";"58";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"60";"";"S";"66";"";"S"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"37";"";"N";"43";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"45";"";"N";"53";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"55";"";"S";"63";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"65";"";"N";"67";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"69";"";"N";"71";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"68";"";"N";"70";"";"N"
"Can Gibert del Pla";"0009";"CARRER";"de les";"Agudes";"Carrer de les Agudes";"72";"";"N";"76";"";"N"
"Can Gibert del Pla";"0048";"CARRER";"del";"Balandrau";"Carrer del Balandrau";"2";"";"N";"4";"";"N"
"Can Gibert del Pla";"0048";"CARRER";"del";"Balandrau";"Carrer del Balandrau";"1";"";"N";"7";"";"N"
"Can Gibert del Pla";"0048";"CARRER";"del";"Balandrau";"Carrer del Balandrau";"9";"";"N";"13";"";"N"
"Can Gibert del Pla";"0049";"PASSATGE";"del";"Balandrau";"Passatge del Balandrau";"1";"";"N";"13";"";"N"
"Can Gibert del Pla";"0049";"PASSATGE";"del";"Balandrau";"Passatge del Balandrau";"2";"";"N";"14";"";"N"
"Can Gibert del Pla";"0061";"CARRER";"de";"Bastiments";"Carrer de Bastiments";"2";"";"N";"8";"";"N"
"Can Gibert del Pla";"0061";"CARRER";"de";"Bastiments";"Carrer de Bastiments";"10";"";"N";"24";"";"N"
"Can Gibert del Pla";"0061";"CARRER";"de";"Bastiments";"Carrer de Bastiments";"9";"";"N";"9";"";"N"
"Can Gibert del Pla";"0061";"CARRER";"de";"Bastiments";"Carrer de Bastiments";"13";"";"N";"15";"";"N"
