nom_cientific;nom;mida_tronc;mida_escocell;x;y
Populus hibrida;Pollancre;50-80;Sense escocell;484847,2;4649634,6
Populus hibrida;Pollancre;20-50;Sense escocell;484846;4649627,4
Populus hibrida;Pollancre;50-80;Sense escocell;484843,6;4649623,6
Populus hibrida;Pollancre;20-50;Sense escocell;484843,2;4649621
Populus hibrida;Pollancre;50-80;Sense escocell;484841,7;4649618
Populus hibrida;Pollancre;50-80;Sense escocell;484840,8;4649615,2
Populus hibrida;Pollancre;20-50;Sense escocell;484839,7;4649614,1
Populus hibrida;Pollancre;50-80;Sense escocell;484840;4649611,7
Pyrus communis;Perer;120;Sense escocell;484596,3;4649203
Pyrus communis;Perer;20-50;Sense escocell;484602,5;4649205,7
Cupressus sempervirens;Xiprer;50-80;Sense escocell;484570,8;4649190,8
Cupressus sempervirens;Xiprer;20-50;Sense escocell;484570,7;4649186,7
Cupressus sempervirens;Xiprer;20-50;Sense escocell;484564,2;4649185,2
Cupressus sempervirens;Xiprer;20-50;Sense escocell;484564,3;4649188,9
Viburnum tinus;Marfull;20-50;Sense escocell;484557,7;4649188,9
Viburnum tinus;Marfull;20-50;Sense escocell;484556,4;4649186,1
Viburnum tinus;Marfull;20-50;Sense escocell;484553,8;4649184
Viburnum tinus;Marfull;20-50;Sense escocell;484551,8;4649178,5
Pinus halepensis;Pi blanc;50-80;Sense escocell;484560;4649175,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484555,6;4649176,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484552,3;4649173,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484555;4649169,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484545,9;4649169,6
Pinus halepensis;Pi blanc;50-80;Sense escocell;484546,1;4649165,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484543,7;4649165,3
Pinus halepensis;Pi blanc;50-80;Sense escocell;484553,9;4649169
Pinus halepensis;Pi blanc;50-80;Sense escocell;484542,5;4649165
Pinus halepensis;Pi blanc;50-80;Sense escocell;484550,8;4649160,4
Quercus ilex;Alzina;20-50;Sense escocell;484541,6;4649161,6
Quercus ilex;Alzina;20-50;Sense escocell;484544,9;4649161,4
Quercus ilex;Alzina;20-50;Sense escocell;484547,3;4649156,7
Pinus halepensis;Pi blanc;80-120;Sense escocell;484541,4;4649157,6
Pinus halepensis;Pi blanc;80-120;Sense escocell;484537,8;4649155,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484549,4;4649153
Pinus halepensis;Pi blanc;50-80;Sense escocell;484545;4649153,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484543,8;4649150,3
Pinus halepensis;Pi blanc;50-80;Sense escocell;484538;4649151,6
Pinus halepensis;Pi blanc;50-80;Sense escocell;484539;4649145,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484533,4;4649150,1
Quercus ilex;Alzina;20-50;Sense escocell;484534,8;4649141,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484530,1;4649137,7
Quercus ilex;Alzina;20-50;Sense escocell;484526;4649135
Quercus ilex;Alzina;20-50;Sense escocell;484523;4649127,8
Pinus halepensis;Pi blanc;50-80;Sense escocell;484519,7;4649119,8
Pinus halepensis;Pi blanc;50-80;Sense escocell;484517,4;4649125,5
Quercus ilex;Alzina;20-50;Sense escocell;484519;4649115,4
Pyrus communis;Perer;80-120;Sense escocell;484510,1;4649128,5
Quercus ilex;Alzina;50-80;Sense escocell;484504;4649119,5
Quercus ilex;Alzina;50-80;Sense escocell;484502,5;4649123,6
Quercus ilex;Alzina;20-50;Sense escocell;484498,3;4649124
Quercus ilex;Alzina;20-50;Sense escocell;484489,2;4649135,3
Quercus ilex;Alzina;20-50;Sense escocell;484490;4649131,9
Quercus ilex;Alzina;20-50;Sense escocell;484489,7;4649127
Quercus ilex;Alzina;20-50;Sense escocell;484492;4649124,6
Quercus ilex;Alzina;20-50;Sense escocell;484493,2;4649119,9
Quercus ilex;Alzina;20-50;Sense escocell;484496,2;4649117,4
Quercus ilex;Alzina;50-80;Sense escocell;484494,4;4649115,7
Quercus ilex;Alzina;20-50;Sense escocell;484492,6;4649114,1
Quercus ilex;Alzina;50-80;Sense escocell;484492,4;4649110
Quercus ilex;Alzina;50-80;Sense escocell;484495,3;4649103,7
Quercus ilex;Alzina;50-80;Sense escocell;484495,1;4649097
Quercus ilex;Alzina;50-80;Sense escocell;484499,7;4649096
Quercus ilex;Alzina;20-50;Sense escocell;484479,6;4649119,3
Quercus ilex;Alzina;20-50;Sense escocell;484476,7;4649125,7
Pinus halepensis;Pi blanc;80-120;Sense escocell;484470,8;4649137,7
Viburnum tinus;Marfull;20-50;Sense escocell;484537,3;4649167
Fraxinus angustifolia;Freixa de fulla petita;20-50;Sense escocell;484536,5;4649163,5
Viburnum tinus;Marfull;20-50;Sense escocell;484535;4649162,5
Quercus ilex;Alzina;20-50;Sense escocell;484536,2;4649160,3
Prunus avium;Cirerer;50-80;Sense escocell;484536,4;4649159,6
Viburnum tinus;Marfull;50-80;Sense escocell;484529,9;4649157,3
Quercus ilex;Alzina;20-50;Sense escocell;484528,1;4649154,1
Crataegus monogyna;Arç blanc;20-50;Sense escocell;484530;4649150,6
Viburnum tinus;Marfull;20-50;Sense escocell;484526,6;4649149,8
Quercus ilex;Alzina;50-80;Sense escocell;484522,9;4649147,2
Quercus ilex;Alzina;50-80;Sense escocell;484520,2;4649145,1
Pinus halepensis;Pi blanc;20-50;Sense escocell;484470,3;4649142,7
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484468,2;4649139,5
Fraxinus ornus;Freixa de flor;50-80;Sense escocell;484482,4;4649142,6
Fraxinus ornus;Freixa de flor;80-120;Sense escocell;484464;4649143,1
Fraxinus ornus;Freixa de flor;50-80;Sense escocell;484460;4649141,6
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484459,4;4649147,7
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484454,6;4649150,5
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484449,5;4649154,1
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484443,4;4649158,8
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484454;4649146
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484449,4;4649149,3
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484445,5;4649152,7
Fraxinus ornus;Freixa de flor;50-80;Sense escocell;484447,2;4649144,1
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484443,4;4649148,3
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484439,3;4649143,2
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484515,1;4649093
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484509,9;4649087,3
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484506,3;4649082,7
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484501,7;4649076,6
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484497,2;4649071,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484493,7;4649066,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484489,3;4649061,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484486,4;4649058,3
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484484,3;4649056
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484501,8;4649090,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484496,6;4649084,5
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484488,8;4649074,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484485,7;4649068
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484482,5;4649063,7
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484493,2;4649077,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484487,6;4649079,4
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484484,6;4649073
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484477,9;4649063,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484480,2;4649074,3
Pinus halepensis;Pi blanc;50-80;Sense escocell;484478,2;4649071,1
Pinus halepensis;Pi blanc;50-80;Sense escocell;484478;4649074
Pinus halepensis;Pi blanc;50-80;Sense escocell;484477,6;4649076,6
Pinus halepensis;Pi blanc;50-80;Sense escocell;484475,3;4649063,9
Pinus halepensis;Pi blanc;50-80;Sense escocell;484475,2;4649061,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484498,5;4649074,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484499,1;4649074,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484499,7;4649075,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484499,7;4649075,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484500,3;4649076,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484500,4;4649076,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484501,2;4649077,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484501,6;4649078,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484502,1;4649079,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484502,4;4649079,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484502,9;4649080,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484503,5;4649081,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484504,1;4649082,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484504,7;4649083
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484504,7;4649083
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484505,6;4649084,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484506;4649084,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484507,3;4649085,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484507,6;4649086,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484508,2;4649086,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484508,5;4649087,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484509,3;4649089,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484509,6;4649089,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484510,4;4649090,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484511,9;4649091,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484512,6;4649091,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484513,2;4649092,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484513,4;4649093,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484514;4649094,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484514,8;4649095
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484516,2;4649096,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484517,4;4649097,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484518,1;4649098,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484518,9;4649099,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484519,7;4649100,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484520,7;4649102
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484521,5;4649102,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484522,2;4649103,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484522,4;4649104
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484523,2;4649105,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484523,4;4649105,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484523,8;4649106,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484525;4649107,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484525,5;4649108,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484526,2;4649109,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484527;4649110,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484527,7;4649111,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484528,7;4649111,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484529,1;4649113
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484529,6;4649114,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484530,9;4649114,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484531,6;4649115,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484532,3;4649117,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484532,6;4649117,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484532,9;4649117,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484534,1;4649118,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484534,1;4649118,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484534,2;4649118,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484520,3;4649102,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484522;4649104,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484523,9;4649106,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484525,9;4649108,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484527,7;4649110,2
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484528,7;4649111,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484529,4;4649113,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484531,1;4649115,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484532,4;4649116,5
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484519,8;4649101
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484522;4649104,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484523,7;4649105,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484525,2;4649107,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484527,3;4649109,7
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484528,7;4649111,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484530,2;4649112,9
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484511,5;4649090,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484511,6;4649092
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484513;4649094,6
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484515,1;4649097,1
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484517,8;4649100,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484520;4649101,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484522,1;4649104,3
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484524,7;4649107,4
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484525,9;4649108,8
Cupressus arizonica;Xiprer d'arizona;20-50;Sense escocell;484534,3;4649119,2
Robinia pseudoacacia;Falsa acàcia;80-120;Sense escocell;484314,7;4649162,8
Fraxinus excelsior;Freixa de fulla gran;50-80;Sense escocell;484319,8;4649159,3
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484329,5;4649160,6
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484335,9;4649156,9
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484327,4;4649152,1
Fraxinus excelsior;Freixa de fulla gran;50-80;Sense escocell;484319,5;4649144,9
Fraxinus excelsior;Freixa de fulla gran;50-80;Sense escocell;484356,5;4649120
Fraxinus excelsior;Freixa de fulla gran;50-80;Sense escocell;484354,9;4649113,3
Fraxinus excelsior;Freixa de fulla gran;50-80;Sense escocell;484361,9;4649114,2
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484375,7;4649101,5
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484381;4649096,1
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484387,7;4649102,6
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484382;4649108,5
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484396,9;4649083
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484403,9;4649078,4
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484408,3;4649074,7
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484411,8;4649071,6
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484406,7;4649087,6
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484409,9;4649084,6
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484412,6;4649082
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484416,8;4649078,4
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484421,6;4649074,4
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484426,8;4649070,3
Fraxinus angustifolia;Freixa de fulla petita;50-80;90;484431,3;4649066,9
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484445,9;4649055,5
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484450,7;4649054,4
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484454,8;4649053,5
Fraxinus angustifolia;Freixa de fulla petita;20-50;90;484459,7;4649053
Fraxinus ornus;Freixa de flor;20-50;90;484362,7;4649159,3
Fraxinus ornus;Freixa de flor;20-50;90;484378,6;4649178,9
Fraxinus ornus;Freixa de flor;20-50;90;484382,9;4649184,4
Fraxinus ornus;Freixa de flor;20-50;90;484386,7;4649189,3
Fraxinus ornus;Freixa de flor;20-50;90;484367,3;4649172,2
Fraxinus ornus;Freixa de flor;20-50;90;484375,6;4649182,6
Fraxinus ornus;Freixa de flor;50-80;90;484384,4;4649192,5
Fraxinus ornus;Freixa de flor;20-50;90;484323,4;4649118,2
Fraxinus ornus;Freixa de flor;20-50;90;484315,5;4649108,3
Fraxinus ornus;Freixa de flor;20-50;90;484302,3;4649092,1
Fraxinus ornus;Freixa de flor;20-50;90;484298,4;4649088,6
Fraxinus ornus;Freixa de flor;20-50;90;484293,3;4649083,6
Fraxinus ornus;Freixa de flor;20-50;90;484327;4649115,6
Fraxinus ornus;Freixa de flor;20-50;90;484310,1;4649095
Fraxinus ornus;Freixa de flor;20-50;90;484304,8;4649089,5
Fraxinus ornus;Freixa de flor;20-50;90;484299,8;4649083,4
Fraxinus ornus;Freixa de flor;50-80;90;484296,6;4649080,4
Fraxinus ornus;Freixa de flor;50-80;90;484304,7;4649173,2
Fraxinus ornus;Freixa de flor;50-80;90;484299,6;4649177,4
Fraxinus ornus;Freixa de flor;50-80;90;484293,9;4649182,8
Fraxinus ornus;Freixa de flor;50-80;90;484297,1;4649166,8
Fraxinus ornus;Freixa de flor;50-80;90;484292,8;4649170,1
Fraxinus ornus;Freixa de flor;50-80;90;484288,4;4649172,5
Fraxinus ornus;Freixa de flor;50-80;90;484280,8;4649192,5
Fraxinus ornus;Freixa de flor;50-80;90;484275,6;4649197,6
Fraxinus ornus;Freixa de flor;50-80;90;484276,3;4649184,4
Morus nigra;Morera negra;80-120;90;484255,9;4649225,2
Morus nigra;Morera negra;80-120;90;484261,4;4649228,3
Populus hibrida;Pollancre;80-120;Sense escocell;484276,5;4649236,6
Populus hibrida;Pollancre;80-120;Sense escocell;484280,3;4649238,7
Populus hibrida;Pollancre;80-120;Sense escocell;484285,3;4649241,2
Populus hibrida;Pollancre;50-80;Sense escocell;484289,3;4649243,9
Populus hibrida;Pollancre;50-80;Sense escocell;484293,4;4649246,5
Quercus ilex;Alzina;20-50;Sense escocell;484295,7;4649235,5
Quercus ilex;Alzina;80-120;Sense escocell;484316,5;4649249,8
Quercus ilex;Alzina;80-120;Sense escocell;484318;4649250,4
Quercus ilex;Alzina;80-120;Sense escocell;484317,5;4649249,6
Quercus ilex;Alzina;80-120;Sense escocell;484323,3;4649245,4
Quercus ilex;Alzina;80-120;Sense escocell;484324,1;4649242,7
Quercus ilex;Alzina;50-80;Sense escocell;484321,8;4649240,1
Quercus ilex;Alzina;120;Sense escocell;484319,7;4649240,2
Quercus ilex;Alzina;120;Sense escocell;484320,3;4649246
Celtis sinensis;Lledoner xinés;80-120;Sense escocell;484231,8;4649207,8
Celtis sinensis;Lledoner xinés;50-80;Sense escocell;484230;4649201,3
Celtis sinensis;Lledoner xinés;50-80;Sense escocell;484228,3;4649196,3
Quercus humilis;Roure martinenc;80-120;Sense escocell;484227,3;4649189,4
Quercus humilis;Roure martinenc;20-50;Sense escocell;484203,4;4649186,6
Quercus humilis;Roure martinenc;20-50;Sense escocell;484205,7;4649187,7
Quercus humilis;Roure martinenc;50-80;Sense escocell;484200,7;4649191
Quercus humilis;Roure martinenc;50-80;Sense escocell;484203,1;4649192,3
Quercus humilis;Roure martinenc;20-50;Sense escocell;484197,5;4649194
Quercus humilis;Roure martinenc;50-80;Sense escocell;484197,8;4649195,8
Quercus humilis;Roure martinenc;50-80;Sense escocell;484200,7;4649195,9
Quercus humilis;Roure martinenc;50-80;Sense escocell;484201;4649200,7
Quercus humilis;Roure martinenc;50-80;Sense escocell;484194,6;4649201,2
Quercus humilis;Roure martinenc;50-80;Sense escocell;484197,9;4649203,3
Acer negundo;Negundo;50-80;Sense escocell;484195,7;4649207,8
Acer negundo;Negundo;50-80;Sense escocell;484194,6;4649213,2
Acer negundo;Negundo;50-80;Sense escocell;484196,2;4649216,5
