"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits extraordinaris";"Suplements de crèdit";"Ampliacions de crèdit";"Transferències positives";"Trasferències negatives";"Romanents incorporats";"Baixes per anul·lació";"Crèdits totals consignats";"Despeses autoritzades";"Saldo de crèdits disponibles";"% de realització del pressupost"
"500";"23100";"13000";"RETR.BAS.P.LABORAL GESTIÓ ECON I SUPORT TÈCNIC";"209.623,54";"-135.316,98";"0,00";"0,00";"0,00";"237,34";"135.554,32";"0,00";"0,00";"74.306,56";"74.306,56";"0,00";"100,00"
"500";"23100";"13100";"RETRIBUCIONS BÀSIQUES PERSONAL LABORAL - SERVEIS SOCIALS";"0,00";"9.554,32";"0,00";"0,00";"0,00";"9.554,32";"0,00";"0,00";"0,00";"9.554,32";"9.531,02";"23,30";"99,76"
"500";"23100";"14301";"ALTRE PERSONAL SERVEIS SOCIALS";"0,00";"219.193,72";"0,00";"0,00";"0,00";"219.193,72";"0,00";"0,00";"0,00";"219.193,72";"219.193,72";"0,00";"100,00"
"500";"23100";"15000";"PRODUCTIVITAT GESTIÓ ECON I SUPORT TÈCNIC";"7.511,98";"-2.664,19";"0,00";"0,00";"0,00";"335,81";"3.000,00";"0,00";"0,00";"4.847,79";"4.766,68";"81,11";"98,33"
"500";"23100";"15100";"GRATIFICACIONS ACCIÓ SOCIAL";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"894,65";"105,35";"89,46"
"500";"23100";"15300";"COMPL.DEDICACIÓ ESPECIAL GESTIÓ ECON I SUPORT TÈCNIC";"36.921,76";"-12.933,42";"0,00";"0,00";"0,00";"66,58";"13.000,00";"0,00";"0,00";"23.988,34";"23.988,34";"0,00";"100,00"
"500";"23100";"16000";"QUOTES SOCIALS GESTIÓ ECON I SUPORT TÈCNIC";"112.596,01";"-62.222,53";"0,00";"0,00";"0,00";"15,94";"62.238,47";"0,00";"0,00";"50.373,48";"50.373,48";"0,00";"100,00"
"500";"23100";"20200";"LLOGUERS SERVEIS SOCIALS";"50.000,00";"9.246,65";"0,00";"0,00";"0,00";"0,00";"0,00";"9.246,65";"0,00";"59.246,65";"32.103,97";"27.142,68";"54,19"
"500";"23100";"21200";"MANTENIMENT EQUIPAMENTS SERVEIS SOCIALS";"200.000,00";"-33.456,02";"0,00";"0,00";"0,00";"0,00";"62.453,18";"28.569,05";"0,00";"166.543,98";"148.606,29";"17.937,69";"89,23"
"500";"23100";"22100";"SUBM ENERGIA ELÈCTRICA SERVEIS SOCIALS";"157.500,00";"26.274,49";"0,00";"0,00";"0,00";"0,00";"174,19";"26.448,68";"0,00";"183.774,49";"155.967,38";"27.807,11";"84,87"
"500";"23100";"22102";"SUBM. GAS SERVEIS SOCIALS";"20.000,00";"898,07";"0,00";"0,00";"0,00";"0,00";"0,00";"898,07";"0,00";"20.898,07";"20.375,87";"522,20";"97,50"
"500";"23100";"22199";"ALTRES SUBMINISTRAMENTS SERVEIS SOCIALS";"59.400,00";"6.735,83";"0,00";"0,00";"0,00";"2.257,00";"3.470,00";"7.948,83";"0,00";"66.135,83";"1.932,84";"64.202,99";"2,92"
"500";"23100";"22610";"SUPORT ACTUACIONS SOCIALS";"2.472,00";"-1.500,00";"0,00";"0,00";"0,00";"0,00";"1.500,00";"0,00";"0,00";"972,00";"126,40";"845,60";"13,00"
"500";"23100";"22700";"NETEJA EQUIPAMENTS SERVEIS SOCIALS";"171.000,00";"153.323,99";"0,00";"0,00";"0,00";"115.650,06";"0,00";"37.673,93";"0,00";"324.323,99";"265.938,92";"58.385,07";"82,00"
"501";"23100";"22699";"PROGRAMA ACTUA SERVEIS SOCIALS";"0,00";"20.089,04";"0,00";"0,00";"0,00";"21.891,86";"1.802,82";"0,00";"0,00";"20.089,04";"19.089,04";"1.000,00";"95,02"
"501";"23100";"48000";"SUBVENCIONS SUPORT ACTUACIONS SOCIALS";"0,00";"2.500,00";"0,00";"0,00";"0,00";"1.500,00";"0,00";"1.000,00";"0,00";"2.500,00";"1.500,00";"1.000,00";"60,00"
"501";"23100";"48001";"PROGRAMA ACTUA - SERVEIS SOCIALS";"175.000,00";"-46.441,86";"0,00";"0,00";"0,00";"0,00";"121.891,86";"75.450,00";"0,00";"128.558,14";"42.700,00";"85.858,14";"33,21"
"501";"23100";"62200";"INVERSIÓ SERVEIS SOCIALS";"0,00";"48.125,25";"0,00";"0,00";"0,00";"32.099,30";"0,00";"16.025,95";"0,00";"48.125,25";"32.539,97";"15.585,28";"67,62"
"501";"23110";"48000";"AJUDES ECONÒMIQUES A LES FAMÍLIES";"495.160,00";"213.499,59";"0,00";"0,00";"0,00";"175.517,64";"111.693,47";"82.964,42";"0,00";"708.659,59";"666.269,38";"42.390,21";"94,02"
"501";"23110";"46700";"CENTRE D'ACOLLIMENT";"780.000,00";"18.346,98";"0,00";"0,00";"0,00";"9,00";"45,00";"18.382,98";"0,00";"798.346,98";"797.560,48";"786,50";"99,90"
"501";"23110";"22699";"AJUDES ECONÒMIQUES A LES FAMÍLIES";"0,00";"29.180,57";"0,00";"0,00";"0,00";"29.180,57";"0,00";"0,00";"0,00";"29.180,57";"27.276,13";"1.904,44";"93,47"
"501";"23110";"48003";"AJUDES ECONÒMIQUES A LES FAMÍLIES HABITATGE";"150.000,00";"-150.000,00";"0,00";"0,00";"0,00";"0,00";"150.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"501";"23110";"12003";"RETR.BAS.P.FUNCIONARI C1 S SOCIALS AT.PRIMÀRIA";"9.983,69";"0,13";"0,00";"0,00";"0,00";"0,13";"0,00";"0,00";"0,00";"9.983,82";"9.983,82";"0,00";"100,00"
"501";"23110";"12006";"TRIENNIS P.FUNCIONARI S SOCIALS AT.PRIMÀRIA";"4.012,71";"286,11";"0,00";"0,00";"0,00";"286,11";"0,00";"0,00";"0,00";"4.298,82";"4.298,82";"0,00";"100,00"
"501";"23110";"12009";"ALTRES RETR.BAS. P.FUNCIONARI S SOCIALS AT.PRIMÀRIA";"2.294,94";"0,04";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"2.294,98";"2.294,98";"0,00";"100,00"
"501";"23110";"12100";"COMPLEMENT DESTÍ SS ATENCIÓ PRIMÀRIA";"0,00";"5.057,16";"0,00";"0,00";"0,00";"5.900,00";"842,84";"0,00";"0,00";"5.057,16";"5.057,16";"0,00";"100,00"
"501";"23110";"12101";"COMP.ESPECÍFIC FUNCIONARIS S SOCIALS AT.PRIMÀRIA";"4.851,88";"0,08";"0,00";"0,00";"0,00";"0,08";"0,00";"0,00";"0,00";"4.851,96";"4.851,96";"0,00";"100,00"
"501";"23110";"13000";"RETR.BAS.P.LABORAL S SOCIALS AT.PRIMÀRIA";"1.111.426,41";"-4.677,06";"0,00";"0,00";"0,00";"71.822,94";"76.500,00";"0,00";"0,00";"1.106.749,35";"1.106.737,97";"11,38";"100,00"
"501";"23110";"13100";"RETR.BAS.P.LABORAL TEMPORAL S SOCIALS AT.PRIMÀRIA";"19.384,63";"757,19";"0,00";"0,00";"0,00";"1.357,19";"600,00";"0,00";"0,00";"20.141,82";"20.141,82";"0,00";"100,00"
"501";"23110";"14301";"ALTRE PERSONAL IMMIGRACIÓ";"0,00";"87.942,75";"0,00";"0,00";"0,00";"117.504,46";"31.713,08";"2.151,37";"0,00";"87.942,75";"56.919,02";"31.023,73";"64,72"
"501";"23110";"14302";"ALTRE PERSONAL - EAIA";"0,00";"36.540,65";"0,00";"0,00";"0,00";"36.540,65";"0,00";"0,00";"0,00";"36.540,65";"35.051,05";"1.489,60";"95,92"
"501";"23110";"15000";"PRODUCTIVITAT S SOCIALS AT.PRIMÀRIA";"41.785,37";"-1.678,47";"0,00";"0,00";"0,00";"157,36";"1.835,83";"0,00";"0,00";"40.106,90";"40.106,90";"0,00";"100,00"
"501";"23110";"15100";"GRATIFICACIONS S SOCIALS AT PRIMÀRIA";"0,00";"3.102,01";"0,00";"0,00";"0,00";"3.102,01";"0,00";"0,00";"0,00";"3.102,01";"3.102,01";"0,00";"100,00"
"501";"23110";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL  S SOCIALS AT.PRIMÀRIA";"101.165,76";"-1.697,16";"0,00";"0,00";"0,00";"0,00";"1.697,16";"0,00";"0,00";"99.468,60";"99.269,10";"199,50";"99,80"
"501";"23110";"16000";"QUOTES SOCIALS  S SOCIALS AT.PRIMÀRIA";"320.753,27";"66.361,77";"0,00";"0,00";"0,00";"76.707,52";"10.345,75";"0,00";"0,00";"387.115,04";"387.115,04";"0,00";"100,00"
"501";"23110";"22610";"CENTRE DE DIA - INFANCIA EN RISC";"3.152,20";"1.800,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.800,00";"0,00";"4.952,20";"2.251,07";"2.701,13";"45,46"
"501";"23110";"22611";"PROGRAMA ATENCIÓ A LA INFÀNCIA I ALS JOVES";"475.000,00";"95.184,23";"0,00";"0,00";"0,00";"0,00";"19.295,53";"114.479,76";"0,00";"570.184,23";"519.531,35";"50.652,88";"91,12"
"501";"23110";"22613";"CENTRE DISTRIBUCIÓ ALIMENTS";"70.000,00";"-68.901,47";"0,00";"0,00";"0,00";"0,00";"68.901,47";"0,00";"0,00";"1.098,53";"1.098,53";"0,00";"100,00"
"501";"23110";"22617";"SERVEI ATENCIÓ FAMÍLIES - EAIA";"43.260,00";"-38.968,84";"0,00";"0,00";"0,00";"0,00";"40.440,65";"1.471,81";"0,00";"4.291,16";"3.502,44";"788,72";"81,62"
"501";"23110";"22622";"PROGRAMA ALIMENTACIÓ INFANTIL";"218.000,00";"-98.890,67";"0,00";"0,00";"0,00";"0,00";"100.183,73";"1.293,06";"0,00";"119.109,33";"90.327,36";"28.781,97";"75,84"
"501";"23110";"22623";"AJUTS ALIMENTARIS SECUNDÀRIA";"37.500,00";"0,00";"0,00";"0,00";"0,00";"0,00";"62.736,54";"62.736,54";"0,00";"37.500,00";"14.134,05";"23.365,95";"37,69"
"501";"23110";"48001";"SUBVENCIONS CENTRE DE DISTRIBUCIÓ D'ALIMENTS";"0,00";"174.120,00";"0,00";"0,00";"0,00";"99.000,00";"0,00";"75.120,00";"0,00";"174.120,00";"140.120,00";"34.000,00";"80,47"
"501";"23110";"48002";"SUBVENCIONS PROGRAMA ATENCIÓ A LA INFÀNCIA I ALS JOVES";"0,00";"1.440,00";"0,00";"0,00";"0,00";"1.200,00";"0,00";"240,00";"0,00";"1.440,00";"1.099,60";"340,40";"76,36"
"501";"23110";"48004";"SUBVENCIONS PROGRAMA ALIMENTACIÓ INFANTIL";"0,00";"58.310,80";"0,00";"0,00";"0,00";"58.085,20";"0,00";"0,00";"0,00";"58.310,80";"36.603,07";"21.707,73";"62,77"
"501";"23110";"60901";"CENTRE DISTRIBUCIÓ D'ALIMENTS";"0,00";"117.049,51";"0,00";"0,00";"0,00";"12.000,00";"0,00";"105.049,51";"0,00";"117.049,51";"46.772,37";"70.277,14";"39,96"
"501";"23110";"82020";"PRÉSTEC CENTRE D'ACOLLIMENT LA SOPA";"0,00";"165.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"165.000,00";"165.000,00";"0,00";"100,00"
"501";"23120";"22613";"SOLIDARITAT I COOPERACIÓ";"165.000,00";"-97.605,09";"0,00";"0,00";"0,00";"3.938,60";"180.326,52";"68.790,12";"0,00";"67.394,91";"42.201,41";"25.193,50";"62,62"
"501";"23120";"48000";"SOLIDARITAT I COOPERACIÓ - SUBVENCIONS";"175.000,00";"193.881,40";"0,00";"0,00";"0,00";"128.000,00";"3.938,60";"69.820,00";"0,00";"368.881,40";"303.277,40";"65.604,00";"82,22"
"501";"23120";"143";"ALTRE PERSONAL ACCIONS COMUNITÀRIES ALS BARRIS";"0,00";"107.060,33";"0,00";"0,00";"0,00";"141.490,33";"34.430,00";"0,00";"0,00";"107.060,33";"107.060,33";"0,00";"100,00"
"501";"23120";"14301";"ALTRE PERSONAL ACCIONS COMUNITÀRIES SECTOR EST";"0,00";"35.336,54";"0,00";"0,00";"0,00";"31.437,62";"0,00";"3.898,92";"0,00";"35.336,54";"35.336,54";"0,00";"100,00"
"501";"23120";"20200";"SOLIDARITAT I COOPERACIÓ LLOGUERS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"501";"23120";"22612";"CONSELL COHESIÓ SOCIAL";"1.552,00";"0,00";"0,00";"0,00";"0,00";"0,00";"85.483,30";"85.483,30";"0,00";"1.552,00";"1.012,08";"539,92";"65,21"
"501";"23120";"22614";"ACCIONS COMUNITÀRIES ALS BARRIS";"230.000,00";"-185.140,88";"0,00";"0,00";"0,00";"0,00";"205.963,18";"20.822,30";"0,00";"44.859,12";"34.917,08";"9.942,04";"77,84"
"501";"23120";"22615";"ACCIONS COMUNITÀRIES ALS BARRIS SECTOR EST";"37.000,00";"-37.000,00";"0,00";"0,00";"0,00";"0,00";"37.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"501";"23120";"22616";"PLA INTEGRAL SECTOR EST";"95.000,00";"-88.288,78";"0,00";"0,00";"0,00";"0,00";"88.288,78";"0,00";"0,00";"6.711,22";"3.073,11";"3.638,11";"45,79"
"501";"23120";"22617";"PLA INTEGRAL SANT NARCÍS";"50.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"50.000,00";"0,00";"50.000,00";"0,00"
"501";"23120";"22618";"PLA DE BARRIS - ACCIÓ SOCIAL";"0,00";"5.076,49";"0,00";"0,00";"0,00";"0,00";"0,00";"5.076,49";"0,00";"5.076,49";"0,00";"5.076,49";"0,00"
"501";"23120";"48001";"SUBVENCIONS ACCIONS COMUNITÀRIES ALS BARRIS";"0,00";"69.010,22";"0,00";"0,00";"0,00";"47.400,00";"0,00";"21.610,22";"0,00";"69.010,22";"15.978,93";"53.031,29";"23,15"
"501";"92400";"22699";"SUBSIDIÀRIA CENTRAL DEL MOLÍ";"0,00";"20.205,13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"20.205,13";"20.151,95";"53,18";"99,74"
"501";"92400";"12003";"RETR.BAS.P.FUNCIONARI C1 S SOCIALS ASSOC, IGUALTAT I VOL";"9.983,69";"0,13";"0,00";"0,00";"0,00";"0,13";"0,00";"0,00";"0,00";"9.983,82";"9.983,82";"0,00";"100,00"
"501";"92400";"12006";"TRIENNIS S SOCIALS ASSOC, IGUALTAT I VOL";"4.012,71";"77,09";"0,00";"0,00";"0,00";"77,09";"0,00";"0,00";"0,00";"4.089,80";"4.089,80";"0,00";"100,00"
"501";"92400";"12009";"ALTRES RETR.BAS.P.FUNCIONARI S SOCIALS ASSOC, IGUALTAT I VOL";"2.186,12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.186,12";"2.185,64";"0,48";"99,98"
"501";"92400";"12100";"COMP. DESTINACIÓP.FUNCIONARI S SOCIALS ASSOC, IGUALTAT I VOL";"4.784,85";"0,03";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"4.784,88";"4.784,88";"0,00";"100,00"
"501";"92400";"12101";"COMP.ESPECÍFIC P.FUNCIONARI S SOCIALS ASSOC, IGUALTAT I VOL";"4.471,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.471,19";"4.468,20";"2,99";"99,93"
"501";"92400";"13000";"RETR.BAS. P.LABORAL  S SOCIALS ASSOC, IGUALTAT I VOL";"71.021,90";"23.691,66";"0,00";"0,00";"0,00";"26.500,00";"2.808,34";"0,00";"0,00";"94.713,56";"94.713,56";"0,00";"100,00"
"501";"92400";"15000";"PRODUCTIVITAT  S SOCIALS ASSOC, IGUALTAT I VOL";"4.694,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.694,99";"3.852,90";"842,09";"82,06"
"501";"92400";"15300";"COMPL.DEDICACIÓ ESPECIAL  S SOCIALS ASSOC, IGUALTAT I VOL";"8.518,42";"-1.296,90";"0,00";"0,00";"0,00";"0,00";"1.296,90";"0,00";"0,00";"7.221,52";"7.221,52";"0,00";"100,00"
"501";"92400";"16000";"QUOTES SOCIALS  S SOCIALS ASSOC, IGUALTAT I VOL";"35.188,84";"5.200,00";"0,00";"0,00";"0,00";"5.200,00";"0,00";"0,00";"0,00";"40.388,84";"40.220,41";"168,43";"99,58"
"501";"92400";"22613";"SUPORT A LES ENTITATS";"50.000,00";"9.513,87";"0,00";"0,00";"0,00";"0,00";"4.962,60";"14.476,47";"0,00";"59.513,87";"50.922,12";"8.591,75";"85,56"
"501";"92400";"22624";"VOLUNTARIAT";"34.834,44";"53.012,57";"0,00";"0,00";"0,00";"0,00";"18.000,00";"71.012,57";"0,00";"87.847,01";"17.618,77";"70.228,24";"20,06"
"501";"92400";"22625";"PLA LOCAL LGTB";"2.000,00";"-1.000,00";"0,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"1.000,00";"823,39";"176,61";"82,34"
"501";"92400";"22626";"CONSELL MUNICIPAL IGUALTAT GÈNERE";"2.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.000,00";"114,73";"1.885,27";"5,74"
"501";"92400";"22698";"DINAMITZACIÓ ESPAIS PÚBLICS";"50.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"50.000,00";"0,00";"50.000,00";"0,00"
"501";"92400";"48000";"SUBVENCIONS VOLUNTARIAT";"0,00";"18.863,68";"0,00";"0,00";"0,00";"18.863,68";"0,00";"0,00";"0,00";"18.863,68";"17.663,68";"1.200,00";"93,64"
"501";"92400";"48001";"SUBVENCIONS PLA LOCAL LGTB";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"800,00";"200,00";"80,00"
"501";"92400";"60909";"PROJECTE CENTRAL DEL MOLÍ";"0,00";"1.273.726,42";"0,00";"0,00";"0,00";"196.471,96";"179.336,54";"1.256.591,00";"0,00";"1.273.726,42";"28.898,58";"1.244.827,84";"2,27"
"501";"92400";"62200";"INVERSIÓ ESPAIS CÍVICS";"0,00";"7.835,73";"0,00";"0,00";"0,00";"0,00";"0,00";"7.835,73";"0,00";"7.835,73";"7.752,09";"83,64";"98,93"
"501";"92400";"62500";"INVERSIONS PER A ASSOCIACIONS, PARTICIPACIÓ I VOLUNTARIAT";"0,00";"2.373,05";"0,00";"0,00";"0,00";"2.373,05";"0,00";"0,00";"0,00";"2.373,05";"2.373,05";"0,00";"100,00"
"502";"23120";"22610";"PLA DESENVOLUPAMENT COMUNITARI SECTOR EST - INTEGRANT ACCION";"0,00";"1.546,68";"0,00";"0,00";"0,00";"0,00";"0,00";"1.546,68";"0,00";"1.546,68";"1.071,79";"474,89";"69,30"
"502";"23120";"22612";"CONSTRUINT PONTS";"0,00";"21.028,30";"0,00";"0,00";"0,00";"15.000,00";"0,00";"6.028,30";"0,00";"21.028,30";"15.934,20";"5.094,10";"75,78"
"502";"23120";"22613";"PLA DESENVOLUPAMENT COMUNITARI FONTAJAU";"0,00";"18.403,34";"0,00";"0,00";"0,00";"17.564,00";"0,00";"839,34";"0,00";"18.403,34";"3.862,68";"14.540,66";"20,99"
"502";"23120";"22618";"PLA DESENVOLUPAMENT COMUNITARI STA EUGÈNIA - ST NARCIS";"0,00";"27.314,86";"0,00";"0,00";"0,00";"11.300,00";"0,00";"16.014,86";"0,00";"27.314,86";"13.906,73";"13.408,13";"50,91"
"502";"23120";"48000";"SUBVENCIONS PLA EDUCATIU D'ENTORN 2014-2015";"0,00";"9.142,71";"0,00";"0,00";"0,00";"0,00";"0,00";"9.142,71";"0,00";"9.142,71";"1.041,76";"8.100,95";"11,39"
"502";"23120";"13000";"RETR.BAS.P.LABORAL S.SOCIALS ESPECIALITZATS";"478.094,16";"12.046,56";"0,00";"0,00";"0,00";"12.046,56";"0,00";"0,00";"0,00";"490.140,72";"490.140,72";"0,00";"100,00"
"502";"23120";"15000";"PRODUCTIVITAT S SOCIALS ESPECIALITZATS";"15.725,63";"-395,99";"0,00";"0,00";"0,00";"0,00";"395,99";"0,00";"0,00";"15.329,64";"14.794,32";"535,32";"96,51"
"502";"23120";"15300";"COMPL.DEDICACIÓ ESPECIAL  S SOCIALS ESPECIALITZATS";"55.439,43";"-1.500,00";"0,00";"0,00";"0,00";"0,00";"1.500,00";"0,00";"0,00";"53.939,43";"53.561,33";"378,10";"99,30"
"502";"23120";"16000";"QUOTES SOCIALS  S SOCIALS ESPECIALITZATS";"173.438,59";"-6.698,24";"0,00";"0,00";"0,00";"2.804,44";"9.502,68";"0,00";"0,00";"166.740,35";"166.688,14";"52,21";"99,97"
"502";"23120";"48001";"SUBVENCIONS PLA DES. COMUNITARI SECTOR EST-INTEGRANT ACCIONS";"0,00";"194.315,22";"0,00";"0,00";"0,00";"156.055,85";"0,00";"38.259,37";"0,00";"194.315,22";"165.357,85";"28.957,37";"85,10"
"502";"23120";"48002";"SUBVENCIONS CONSTRUINT PONTS";"0,00";"13.903,00";"0,00";"0,00";"0,00";"13.500,00";"10.000,00";"10.403,00";"0,00";"13.903,00";"13.903,00";"0,00";"100,00"
"502";"23120";"48003";"SUBVENCIONS PLA DESENVOLUPAMENT COMUNITARI STA. EUGÈNIA";"0,00";"72.620,00";"0,00";"0,00";"0,00";"72.620,00";"0,00";"0,00";"0,00";"72.620,00";"67.453,22";"5.166,78";"92,89"
"502";"23120";"48004";"SUBVENCIONS PLA DESENVOLUPAMENT COMUNITARI FONTAJAU";"0,00";"0,00";"0,00";"0,00";"0,00";"17.564,00";"17.564,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"502";"23130";"14300";"ALTRE PERSONAL - ATENCIÓ DOMICILI";"0,00";"137.009,91";"0,00";"0,00";"0,00";"130.515,71";"0,00";"6.494,20";"0,00";"137.009,91";"120.929,60";"16.080,31";"88,26"
"502";"23130";"14301";"ALTRE PERSONAL SERVEIS GENT GRAN";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.032,52";"3.032,52";"0,00";"0,00";"0,00";"0,00";"0,00"
"502";"23130";"22610";"PROGRAMA ATENCIÓ DOMICILI";"1.041.000,00";"64.214,21";"0,00";"0,00";"0,00";"0,00";"53.931,13";"118.145,34";"0,00";"1.105.214,21";"1.093.555,23";"11.658,98";"98,95"
"502";"23130";"22611";"TELEASSISTÈNCIA";"275.000,00";"6.276,07";"0,00";"0,00";"0,00";"0,00";"130.453,49";"136.729,56";"0,00";"281.276,07";"278.205,13";"3.070,94";"98,91"
"502";"23130";"22612";"TRANSPORT ADAPTAT";"65.000,00";"-46.000,00";"0,00";"0,00";"0,00";"0,00";"65.408,98";"19.408,98";"0,00";"19.000,00";"0,00";"19.000,00";"0,00"
"502";"23130";"22616";"CONSELL MUNICIPAL DE LA GENT GRAN";"18.624,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"18.624,00";"18.624,00";"0,00";"100,00"
"502";"23130";"22618";"ALTRES PROGRAMES GENT GRAN";"173.259,50";"58.435,29";"0,00";"0,00";"0,00";"0,00";"65.567,81";"124.003,10";"0,00";"231.694,79";"119.540,34";"112.154,45";"51,59"
"502";"23130";"48000";"AJUDES TERCER SECTOR";"70.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"70.000,00";"35.746,11";"34.253,89";"51,07"
"502";"23130";"48001";"SUBVENCIONS TRANSPORT ADAPTAT";"0,00";"55.118,20";"0,00";"0,00";"0,00";"46.000,00";"0,00";"9.118,20";"0,00";"55.118,20";"9.118,20";"46.000,00";"16,54"
"502";"23130";"48002";"SUBVENCIONS PROGRAMA ATENCIÓ A DOMICILI";"0,00";"14.400,00";"0,00";"0,00";"0,00";"12.000,00";"0,00";"2.400,00";"0,00";"14.400,00";"12.000,00";"2.400,00";"83,33"
"502";"23130";"62500";"MOBILIARI CENTRE DE DIA";"0,00";"1.824,46";"0,00";"0,00";"0,00";"0,00";"0,00";"1.824,46";"0,00";"1.824,46";"0,00";"1.824,46";"0,00"
"502";"23140";"14300";"ALTRE PERSONAL VIOLÈNCIA GÈNERE";"0,00";"26.925,19";"0,00";"0,00";"0,00";"26.925,19";"0,00";"0,00";"0,00";"26.925,19";"26.925,19";"0,00";"100,00"
"502";"23140";"22613";"SERVEI INTERVENCIÓ VIOLÈNCIA GÈNERE";"47.086,45";"-1.178,59";"0,00";"0,00";"0,00";"0,00";"47.202,33";"46.023,74";"0,00";"45.907,86";"14.460,58";"31.447,28";"31,50"
"502";"23140";"22623";"PROGRAMA IGUALTAT DE GÈNERE";"12.360,00";"6.802,50";"0,00";"0,00";"0,00";"0,00";"0,00";"6.802,50";"0,00";"19.162,50";"9.533,49";"9.629,01";"49,75"
"502";"31200";"62300";"INVERSIÓ CENTRE JOVE SALUT INTEGRAL";"0,00";"8.621,03";"0,00";"0,00";"0,00";"1.946,48";"39.325,45";"6.000,00";"0,00";"8.621,03";"6.991,19";"1.629,84";"81,09"
"502";"31200";"22610";"CENTRE JOVE SALUT INTEGRAL";"114.413,00";"-15.882,04";"0,00";"0,00";"0,00";"39.325,45";"99.019,74";"7.495,89";"0,00";"98.530,96";"24.177,81";"74.353,15";"24,54"
"503";"92400";"143";"ALTRE PERSONAL CENTRES CIVICS";"0,00";"53.614,55";"0,00";"0,00";"0,00";"42.329,64";"12.600,00";"11.284,91";"0,00";"53.614,55";"53.614,55";"0,00";"100,00"
"503";"92400";"22610";"ACTIVITATS CENTRES CÍVICS";"125.016,00";"149.568,03";"0,00";"0,00";"0,00";"31.460,51";"46.615,77";"63.409,54";"0,00";"274.584,03";"242.709,28";"31.874,75";"88,39"
"503";"92400";"20200";"PRESSUPOSTOS PARTICIPATS 2014- LLOGUER";"0,00";"22.219,88";"0,00";"0,00";"0,00";"10.528,53";"0,00";"11.691,35";"0,00";"22.219,88";"11.691,35";"10.528,53";"52,62"
"503";"92400";"48000";"PRESSUPOSTOS PARTICIPATS 2014 - PARTICIPACIÓ";"0,00";"195.490,02";"0,00";"0,00";"0,00";"120.098,85";"0,00";"75.391,17";"0,00";"195.490,02";"42.169,47";"153.320,55";"21,57"
"503";"92400";"60924";"PRESSUPOSTOS PARTICIPATIUS - SERVEIS SOCIALS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"503";"92400";"13000";"RETR.BAS.P.LABORAL CENTRES CÍVICS";"639.918,43";"36.570,82";"0,00";"0,00";"0,00";"136.582,82";"100.012,00";"0,00";"0,00";"676.489,25";"676.489,25";"0,00";"100,00"
"503";"92400";"13100";"RETR.BAS.P.LABORAL TEMPORAL CENTRES CÍVICS";"116.995,17";"-10.512,24";"0,00";"0,00";"0,00";"100.000,00";"110.512,24";"0,00";"0,00";"106.482,93";"106.015,55";"467,38";"99,56"
"503";"92400";"14302";"ALTRE PERSONAL PLA DE PARTICIPACIÓ";"0,00";"35.989,33";"0,00";"0,00";"0,00";"35.989,33";"0,00";"0,00";"0,00";"35.989,33";"23.430,63";"12.558,70";"65,10"
"503";"92400";"15000";"PRODUCTIVITAT CENTRES CÍVICS";"25.587,67";"3.625,33";"0,00";"0,00";"0,00";"3.625,33";"0,00";"0,00";"0,00";"29.213,00";"29.213,00";"0,00";"100,00"
"503";"92400";"15100";"GRATIFICACIONS CENTRES CIVICS";"0,00";"4.683,88";"0,00";"0,00";"0,00";"4.758,40";"74,52";"0,00";"0,00";"4.683,88";"3.992,19";"691,69";"85,23"
