FID,TIPO,CVIA,DIRECCION,CVIA_1,TEXTO,UTM_X,UTM_Y,GRAD_X,GRAD_Y
5194.0,METÁLICA,11261,CALLE SUAREZ GUERRA 48,11261,CALLE SUAREZ GUERRA,377526.63631,3149791.48841,-16.2510322961,28.4689673004
5195.0,METÁLICA,11261,CALLE SUAREZ GUERRA 42,11261,CALLE SUAREZ GUERRA,377499.226288,3149772.82898,-16.2513102431,28.4687963328
5196.0,METÁLICA,11261,CALLE SUAREZ GUERRA 40,11261,CALLE SUAREZ GUERRA,377461.825825,3149758.92489,-16.2516907243,28.4686673403
5197.0,METÁLICA,11261,CALLE SUAREZ GUERRA 36,11261,CALLE SUAREZ GUERRA,377426.311601,3149742.04423,-16.2520516243,28.4685116619
5198.0,METÁLICA,11261,CALLE SUAREZ GUERRA 32,11261,CALLE SUAREZ GUERRA,377417.447768,3149737.53456,-16.2521416679,28.4684701309
5199.0,METÁLICA,11261,CALLE SUAREZ GUERRA 30,11261,CALLE SUAREZ GUERRA,377405.114498,3149731.72195,-16.2522670051,28.4684165153
5200.0,METÁLICA,11261,CALLE SUAREZ GUERRA 24,11261,CALLE SUAREZ GUERRA,377385.520761,3149721.94625,-16.2524660691,28.4683264517
5201.0,METÁLICA,11261,CALLE SUAREZ GUERRA 20,11261,CALLE SUAREZ GUERRA,377361.835565,3149707.42531,-16.2527064122,28.4681931795
5202.0,METÁLICA,11261,CALLE SUAREZ GUERRA 38,11261,CALLE SUAREZ GUERRA,377438.81096,3149748.00175,-16.2519246061,28.4685666008
5203.0,METÁLICA,11133,CALLE EL PILAR 6,11276,CALLE ADELANTADO,377500.945417,3149759.04488,-16.2512912204,28.4686720995
5204.0,METÁLICA,11133,CALLE EL PILAR 6,11276,CALLE ADELANTADO,377501.902862,3149757.2285,-16.2512812491,28.4686557975
5205.0,METÁLICA,10965,CALLE VALENTIN SANZ 31,11276,CALLE ADELANTADO,377545.433396,3149742.32065,-16.2508351002,28.4685253508
5206.0,METÁLICA,11303,CALLE PEREZ GALDOS 1,11303,CALLE PEREZ GALDOS,377517.551492,3149650.80977,-16.2511101203,28.46769689
5207.0,METÁLICA,11303,CALLE PEREZ GALDOS 2,11303,CALLE PEREZ GALDOS,377523.395828,3149657.55324,-16.2510511512,28.4677582955
5208.0,METÁLICA,11303,CALLE PEREZ GALDOS 8,11303,CALLE PEREZ GALDOS,377474.714392,3149665.74839,-16.2515491875,28.4678276787
5209.0,METÁLICA,11303,CALLE PEREZ GALDOS 10,11303,CALLE PEREZ GALDOS,377456.93694,3149670.24565,-16.2517312202,28.4678665935
5210.0,METÁLICA,11303,CALLE PEREZ GALDOS 29,11303,CALLE PEREZ GALDOS,377354.92485,3149693.4531,-16.2527755015,28.468066437
5211.0,METÁLICA,11303,CALLE PEREZ GALDOS 26,11303,CALLE PEREZ GALDOS,377379.35333,3149691.67744,-16.2525258333,28.4680527104
5212.0,METÁLICA,11303,CALLE PEREZ GALDOS 18,11303,CALLE PEREZ GALDOS,377415.725175,3149680.03145,-16.2521531416,28.4679510313
5213.0,METÁLICA,11303,CALLE PEREZ GALDOS 13,11303,CALLE PEREZ GALDOS,377438.162011,3149669.69352,-16.2519229027,28.467859846
5214.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 5,11311,CALLE EMILIO CALZADILLA,377763.302472,3149769.6811,-16.248612973,28.4687927117
5215.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 30,11311,CALLE EMILIO CALZADILLA,377665.949177,3149797.02272,-16.2496101185,28.4690303252
5216.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 13,11311,CALLE EMILIO CALZADILLA,377693.195314,3149784.2724,-16.249330507,28.468917816
5217.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 1,11311,CALLE EMILIO CALZADILLA,377811.744134,3149754.61776,-16.2481166539,28.4686613132
5218.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 28,11311,CALLE EMILIO CALZADILLA,377673.121482,3149798.35301,-16.2495370108,28.4690430034
5219.0,METÁLICA,11311,CALLE EMILIO CALZADILLA 34,11311,CALLE EMILIO CALZADILLA,377651.094588,3149803.17614,-16.2497624781,28.4690844628
5220.0,METÁLICA,11326,CALLE JOSE MURPHY 8,11326,CALLE JOSE MURPHY,377621.111983,3149675.02154,-16.2500550691,28.4679251146
5221.0,METÁLICA,11326,CALLE JOSE MURPHY 14,11326,CALLE JOSE MURPHY,377640.447333,3149735.18441,-16.2498639942,28.4684698707
5222.0,METÁLICA,11326,CALLE JOSE MURPHY 10,11326,CALLE JOSE MURPHY,377635.350019,3149705.21221,-16.249912868,28.4681989074
5223.0,METÁLICA,11342,CALLE RUIZ DE PADRON 6,11342,CALLE RUIZ DE PADRON,377697.537252,3149738.03891,-16.2492812556,28.4685009881
5224.0,METÁLICA,11342,CALLE RUIZ DE PADRON 18,11342,CALLE RUIZ DE PADRON,377590.697546,3149757.00092,-16.2503743913,28.468662084
5225.0,METÁLICA,11342,CALLE RUIZ DE PADRON 10,11342,CALLE RUIZ DE PADRON,377668.895646,3149744.63176,-16.2495744636,28.4685577982
5226.0,METÁLICA,11342,CALLE RUIZ DE PADRON 14,11342,CALLE RUIZ DE PADRON,377628.825456,3149748.02965,-16.2499840492,28.4685847019
5227.0,METÁLICA,11357,CALLE VILLALBA HERVAS 9,11357,CALLE VILLALBA HERVAS,377703.68126,3149652.13124,-16.2492093893,28.4677262885
5228.0,METÁLICA,11357,CALLE VILLALBA HERVAS 17,11357,CALLE VILLALBA HERVAS,377635.857275,3149661.11501,-16.2499030038,28.4678009989
5229.0,METÁLICA,11357,CALLE VILLALBA HERVAS 19,11357,CALLE VILLALBA HERVAS,377614.233972,3149674.73453,-16.2501252813,28.4679218789
5230.0,METÁLICA,11357,CALLE VILLALBA HERVAS 23,11357,CALLE VILLALBA HERVAS,377568.527507,3149682.18317,-16.2505928562,28.4679848079
5231.0,METÁLICA,11357,CALLE VILLALBA HERVAS 23,11357,CALLE VILLALBA HERVAS,377565.068823,3149672.04734,-16.2506271013,28.467893012
5232.0,METÁLICA,10064,CALLE SAN FRANCISCO 13,11357,CALLE VILLALBA HERVAS,377692.865116,3149663.33955,-16.2493210403,28.4678264235
5233.0,METÁLICA,11357,CALLE VILLALBA HERVAS 21,11357,CALLE VILLALBA HERVAS,377586.723328,3149678.82158,-16.2504066717,28.4679561798
5234.0,METÁLICA,11357,CALLE VILLALBA HERVAS 21,11357,CALLE VILLALBA HERVAS,377592.249948,3149667.89316,-16.2503490691,28.4678580748
5235.0,METÁLICA,11357,CALLE VILLALBA HERVAS 15,11357,CALLE VILLALBA HERVAS,377649.982003,3149668.60969,-16.2497595492,28.4678699604
5236.0,METÁLICA,11357,CALLE VILLALBA HERVAS 13,11357,CALLE VILLALBA HERVAS,377668.80075,3149657.17068,-16.2495661457,28.4677684946
5237.0,METÁLICA,11357,CALLE VILLALBA HERVAS 5,11357,CALLE VILLALBA HERVAS,377742.863158,3149649.29336,-16.2488089383,28.4677043528
5238.0,METÁLICA,11357,CALLE VILLALBA HERVAS 4,11357,CALLE VILLALBA HERVAS,377798.203794,3149661.36174,-16.2482450455,28.4678184525
5239.0,METÁLICA,11357,CALLE VILLALBA HERVAS 2,11357,CALLE VILLALBA HERVAS,377821.822203,3149663.81935,-16.2480041,28.4678428448
5240.0,METÁLICA,11357,CALLE VILLALBA HERVAS 1,11357,CALLE VILLALBA HERVAS,377802.801112,3149653.21227,-16.2481972304,28.4677453383
5241.0,METÁLICA,11357,CALLE VILLALBA HERVAS 23,11357,CALLE VILLALBA HERVAS,377573.073714,3149671.90608,-16.2505453353,28.467892489
5242.0,METÁLICA,11326,CALLE JOSE MURPHY 7,11357,CALLE VILLALBA HERVAS,377614.183588,3149665.22662,-16.2501247858,28.4678360698
5243.0,METÁLICA,11357,CALLE VILLALBA HERVAS 15,11357,CALLE VILLALBA HERVAS,377656.487445,3149659.29835,-16.2496921227,28.4677865404
5244.0,METÁLICA,11357,CALLE VILLALBA HERVAS 13,11357,CALLE VILLALBA HERVAS,377667.451024,3149665.75719,-16.2495808417,28.4678458572
5245.0,METÁLICA,11357,CALLE VILLALBA HERVAS 6,11357,CALLE VILLALBA HERVAS,377781.148171,3149661.42676,-16.2484192352,28.4678174405
5246.0,METÁLICA,11365,CALLE BETHENCOURT ALFONSO 35,11365,CALLE BETHENCOURT ALFONSO,377540.947759,3149626.71357,-16.2508686221,28.4674816311
5247.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 1,20027,CALLE ALVARO RODRIGUEZ LOPEZ,377227.737399,3148660.64533,-16.2539643827,28.4587338769
5248.0,PLÁSTICA,10736,CALLE NIVARIA TEJERA 2,20027,CALLE ALVARO RODRIGUEZ LOPEZ,377150.070967,3148642.52317,-16.2547555602,28.4585630197
5249.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 13,20027,CALLE ALVARO RODRIGUEZ LOPEZ,376826.460832,3148545.00865,-16.2580497519,28.4576524775
5250.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 28,20027,CALLE ALVARO RODRIGUEZ LOPEZ,376711.687104,3148515.66799,-16.2592186386,28.4573768488
5251.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 38,20027,CALLE ALVARO RODRIGUEZ LOPEZ,376606.40594,3148488.91622,-16.2602908621,28.4571254716
5252.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 10A,20027,CALLE ALVARO RODRIGUEZ LOPEZ,376973.164093,3148596.78627,-16.2565572004,28.4581335913
5253.0,METÁLICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 1,20027,CALLE ALVARO RODRIGUEZ LOPEZ,377246.818293,3148681.39949,-16.253771744,28.4589229692
5254.0,PLÁSTICA,20035,CALLE AUREA DIAZ-FLORES HERNANDEZ 1,20035,CALLE AUREA DIAZ- FLORES HERNANDEZ,376909.019685,3148555.13089,-16.2572077734,28.4577516197
5255.0,PLÁSTICA,20065,CALLE FOMENTO 9,20065,CALLE FOMENTO,377331.968304,3148565.15985,-16.2528898421,28.4578819731
5256.0,PLÁSTICA,20065,CALLE FOMENTO 3,20065,CALLE FOMENTO,377279.952978,3148660.79055,-16.2534311865,28.4587401015
5257.0,METÁLICA,20116,AVENIDA TRES DE MAYO 7,20065,CALLE FOMENTO,377271.831388,3148745.06568,-16.2535230957,28.4594998802
5258.0,METÁLICA,20116,AVENIDA TRES DE MAYO 7,20065,CALLE FOMENTO,377264.946729,3148746.44262,-16.2535935471,28.4595116584
5259.0,METÁLICA,20116,AVENIDA TRES DE MAYO 7,20065,CALLE FOMENTO,377254.497716,3148747.27961,-16.2537003396,28.4595182285
5260.0,METÁLICA,20065,CALLE FOMENTO 2,20065,CALLE FOMENTO,377288.813546,3148687.23455,-16.25334352,28.4589795798
5261.0,METÁLICA,20065,CALLE FOMENTO 2,20065,CALLE FOMENTO,377280.551955,3148688.15251,-16.2534279831,28.4589870865
5262.0,METÁLICA,20065,CALLE FOMENTO 2,20065,CALLE FOMENTO,377278.716047,3148719.82194,-16.253450103,28.4592727153
5263.0,METÁLICA,20065,CALLE FOMENTO 2,20065,CALLE FOMENTO,377271.831388,3148718.445,-16.2535202611,28.4592596413
5264.0,METÁLICA,20065,CALLE FOMENTO 5,20065,CALLE FOMENTO,377303.959795,3148630.32137,-16.2531827917,28.4584673904
5265.0,METÁLICA,20065,CALLE FOMENTO 5,20065,CALLE FOMENTO,377295.698204,3148632.15728,-16.2532673521,28.4584831814
5266.0,METÁLICA,20065,CALLE FOMENTO 7,20065,CALLE FOMENTO,377326.221355,3148581.80142,-16.2529502991,28.4580316149
5267.0,METÁLICA,20065,CALLE FOMENTO 9,20065,CALLE FOMENTO,377323.676013,3148549.27811,-16.2529728298,28.457737868
5268.0,METÁLICA,20065,CALLE FOMENTO 9,20065,CALLE FOMENTO,377314.955445,3148553.4089,-16.2530623208,28.4577743262
5269.0,METÁLICA,20065,CALLE FOMENTO 3,20065,CALLE FOMENTO,377308.78022,3148652.48392,-16.253135926,28.4586678503
5270.0,METÁLICA,20116,AVENIDA TRES DE MAYO 11,11123,TUNEL INGENIERO AMIGO DE LARA,376969.327819,3148699.82619,-16.2566073737,28.4590631144
5271.0,METÁLICA,20116,AVENIDA TRES DE MAYO 11,11123,TUNEL INGENIERO AMIGO DE LARA,376971.019998,3148703.5137,-16.2565904872,28.459096552
5272.0,METÁLICA,20116,AVENIDA TRES DE MAYO 79,11123,TUNEL INGENIERO AMIGO DE LARA,376643.828775,3148616.74009,-16.2599223961,28.4582825581
5273.0,METÁLICA,20116,AVENIDA TRES DE MAYO 79,11123,TUNEL INGENIERO AMIGO DE LARA,376645.658138,3148620.20617,-16.2599040862,28.4583140107
5274.0,METÁLICA,20437,PLAZA DE LA VICTORIA 11,11123,TUNEL INGENIERO AMIGO DE LARA,376682.850623,3148626.86863,-16.2595250015,28.4583776532
5275.0,METÁLICA,20116,AVENIDA TRES DE MAYO 85,11123,TUNEL INGENIERO AMIGO DE LARA,376527.498441,3148586.81667,-16.2611071172,28.4580015067
5276.0,METÁLICA,20116,AVENIDA TRES DE MAYO 85,11123,TUNEL INGENIERO AMIGO DE LARA,376529.526772,3148590.30842,-16.2610867787,28.45803321
5277.0,METÁLICA,20116,AVENIDA TRES DE MAYO 24,11123,TUNEL INGENIERO AMIGO DE LARA,377017.563515,3148712.37132,-16.256116141,28.4591808775
5278.0,METÁLICA,20116,AVENIDA TRES DE MAYO 24,11123,TUNEL INGENIERO AMIGO DE LARA,377019.493973,3148716.04438,-16.2560968195,28.4592142071
5279.0,METÁLICA,20116,AVENIDA TRES DE MAYO 28,11123,TUNEL INGENIERO AMIGO DE LARA,376885.201942,3148678.6521,-16.2574641848,28.4588640902
5280.0,METÁLICA,20116,AVENIDA TRES DE MAYO 28,11123,TUNEL INGENIERO AMIGO DE LARA,376886.898923,3148681.97617,-16.2574472107,28.4588942484
5281.0,METÁLICA,20116,AVENIDA TRES DE MAYO 32,11123,TUNEL INGENIERO AMIGO DE LARA,376816.21582,3148661.01867,-16.2581667681,28.4586984433
5282.0,METÁLICA,20116,AVENIDA TRES DE MAYO 32,11123,TUNEL INGENIERO AMIGO DE LARA,376817.997037,3148664.45586,-16.2581489462,28.4587296305
5283.0,METÁLICA,20116,AVENIDA TRES DE MAYO 36,11123,TUNEL INGENIERO AMIGO DE LARA,376684.930292,3148630.36358,-16.2595041385,28.45840939
5284.0,METÁLICA,20116,AVENIDA TRES DE MAYO 40,11123,TUNEL INGENIERO AMIGO DE LARA,376568.962587,3148600.71937,-16.2606851891,28.4581308962
5285.0,METÁLICA,20116,AVENIDA TRES DE MAYO 71,11123,TUNEL INGENIERO AMIGO DE LARA,376778.869367,3148651.2464,-16.2585470947,28.4586067255
5286.0,METÁLICA,20116,AVENIDA TRES DE MAYO 71,11123,TUNEL INGENIERO AMIGO DE LARA,376780.54468,3148654.77024,-16.2585303636,28.4586386847
5287.0,METÁLICA,20615,CALLE FERNANDEZ NAVARRO 50,11123,TUNEL INGENIERO AMIGO DE LARA,377191.852191,3148756.90508,-16.2543410895,28.4595991963
5288.0,METÁLICA,20615,CALLE FERNANDEZ NAVARRO 50,11123,TUNEL INGENIERO AMIGO DE LARA,377193.728097,3148760.62548,-16.2543223295,28.4596329478
5289.0,METÁLICA,20116,AVENIDA TRES DE MAYO 18,11123,TUNEL INGENIERO AMIGO DE LARA,377085.420622,3148729.80979,-16.2554250594,28.4593446481
5290.0,METÁLICA,20116,AVENIDA TRES DE MAYO 18,11123,TUNEL INGENIERO AMIGO DE LARA,377087.432921,3148733.1507,-16.2554048665,28.4593749878
5291.0,METÁLICA,20116,AVENIDA TRES DE MAYO 16,11123,TUNEL INGENIERO AMIGO DE LARA,377154.317727,3148747.58282,-16.2547233909,28.4595115325
5292.0,METÁLICA,20116,AVENIDA TRES DE MAYO 16,11123,TUNEL INGENIERO AMIGO DE LARA,377156.070088,3148751.01039,-16.2547058615,28.4595426298
5293.0,METÁLICA,20116,AVENIDA TRES DE MAYO 73,11123,TUNEL INGENIERO AMIGO DE LARA,376739.385376,3148641.18525,-16.2589492176,28.4585121977
5294.0,METÁLICA,20116,AVENIDA TRES DE MAYO 73,11123,TUNEL INGENIERO AMIGO DE LARA,376741.15696,3148644.60318,-16.2589314923,28.4585432103
5295.0,METÁLICA,20116,AVENIDA TRES DE MAYO 83,11123,TUNEL INGENIERO AMIGO DE LARA,376567.094719,3148597.10888,-16.2607038765,28.4580981366
5296.0,METÁLICA,20213,CALLE PUERTO RICO 1,20221,CALLE REPUBLICA ARGENTINA,375990.644587,3148319.26967,-16.2665604845,28.4555361012
5297.0,METÁLICA,20205,CALLE PANAMA 2,20221,CALLE REPUBLICA ARGENTINA,376000.796638,3148309.19184,-16.266455734,28.4554461192
5298.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 21,20236,AVENIDA BENITO PEREZ ARMAS,375989.567595,3149000.23197,-16.2666447469,28.4616813279
5299.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 21,20236,AVENIDA BENITO PEREZ ARMAS,376021.170152,3148970.87355,-16.2663188642,28.4614193883
5300.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 43,20236,AVENIDA BENITO PEREZ ARMAS,375719.236824,3149322.61941,-16.2694401239,28.4645649661
5301.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 33,20236,AVENIDA BENITO PEREZ ARMAS,375856.760852,3149158.3957,-16.2680180032,28.4630960354
5302.0,METÁLICA,32736,CALLE PIO BAROJA 2,20236,AVENIDA BENITO PEREZ ARMAS,375895.764367,3149119.15419,-16.2676154693,28.4627456142
5303.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 18,20236,AVENIDA BENITO PEREZ ARMAS,375834.387472,3149192.49338,-16.2682501564,28.4634016186
5304.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 20,20236,AVENIDA BENITO PEREZ ARMAS,375783.189145,3149254.12931,-16.2687796444,28.4639529737
5305.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 23,20236,AVENIDA BENITO PEREZ ARMAS,375928.134509,3149073.46564,-16.2672799841,28.4623363795
5306.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 23,20236,AVENIDA BENITO PEREZ ARMAS,375957.165452,3149046.5697,-16.2669806242,28.4620964197
5307.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 1,20236,AVENIDA BENITO PEREZ ARMAS,376242.126154,3148706.2369,-16.2640340557,28.4590521663
5308.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 1,20236,AVENIDA BENITO PEREZ ARMAS,376251.878885,3148687.43057,-16.2639324443,28.4588833743
5309.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 4,20236,AVENIDA BENITO PEREZ ARMAS,376289.921816,3148649.8234,-16.2635399245,28.4585475979
5310.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 6,20236,AVENIDA BENITO PEREZ ARMAS,376127.102816,3148843.9048,-16.2652234384,28.4602836281
5311.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 13,20236,AVENIDA BENITO PEREZ ARMAS,376104.135426,3148864.71037,-16.2654602143,28.4604692058
5312.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 17,20236,AVENIDA BENITO PEREZ ARMAS,376047.331803,3148931.06685,-16.2660474215,28.4610626406
5313.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 2,20236,AVENIDA BENITO PEREZ ARMAS,376345.05621,3148577.29574,-16.2629691289,28.457898301
5314.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 15,20236,AVENIDA BENITO PEREZ ARMAS,376083.379716,3148896.23729,-16.2656755584,28.4607517478
5315.0,METÁLICA,20236,AVENIDA BENITO PEREZ ARMAS 5,20236,AVENIDA BENITO PEREZ ARMAS,376202.079235,3148754.37187,-16.264448174,28.459482759
5316.0,METÁLICA,20291,AVENIDA REYES CATOLICOS 17,20291,AVENIDA REYES CATOLICOS,376336.90384,3149136.91843,-16.2631124247,28.4629478361
5317.0,PLÁSTICA,20291,AVENIDA REYES CATOLICOS 6,20291,AVENIDA REYES CATOLICOS,376313.379767,3149124.17469,-16.2633512871,28.4628305993
5318.0,METÁLICA,10057,CALLE CINEASTA MIGUEL BRITO 2,20291,AVENIDA REYES CATOLICOS,376307.030591,3149136.54266,-16.2634174531,28.4629416117
5319.0,PLÁSTICA,20693,CALLE LOS MOLINOS 55,20693,CALLE LOS MOLINOS,377122.382218,3148945.53243,-16.255070615,28.4612949233
5320.0,PLÁSTICA,20693,CALLE LOS MOLINOS 47,20693,CALLE LOS MOLINOS,377116.335442,3148976.77842,-16.2551356963,28.4615763334
5321.0,PLÁSTICA,20693,CALLE LOS MOLINOS 27,20693,CALLE LOS MOLINOS,377137.760514,3149069.10197,-16.2549267462,28.4624115272
5322.0,PLÁSTICA,20704,CALLE MOLOWNY 4,20704,CALLE MOLOWNY,377114.260446,3149091.00523,-16.2551690666,28.4626069792
5323.0,PLÁSTICA,20704,CALLE MOLOWNY 10,20704,CALLE MOLOWNY,377081.375216,3149091.75262,-16.2555049736,28.4626106246
5324.0,PLÁSTICA,20735,CALLE FERNANDEZ HERRERO 2,20735,CALLE FERNANDEZ HERRERO,377257.444108,3149189.96575,-16.2537174005,28.4635135351
5325.0,PLÁSTICA,20735,CALLE FERNANDEZ HERRERO 8,20735,CALLE FERNANDEZ HERRERO,377211.397708,3149138.10112,-16.2541821088,28.4630411469
5326.0,PLÁSTICA,20735,CALLE FERNANDEZ HERRERO 9,20735,CALLE FERNANDEZ HERRERO,377247.564255,3149163.92429,-16.2538155214,28.4632775935
5327.0,PLÁSTICA,20743,CALLE HERMANOS LOGMAN 7,20743,CALLE HERMANOS LOGMAN,377185.67213,3149139.05909,-16.2544449243,28.4630473695
5328.0,PLÁSTICA,20743,CALLE HERMANOS LOGMAN 4,20743,CALLE HERMANOS LOGMAN,377158.906106,3149141.23802,-16.2547184952,28.4630645121
5329.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 1,20751,CALLE JOSE MARIA DE VILLA,377199.159837,3149178.34637,-16.2543113726,28.4634031883
5330.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 3,20751,CALLE JOSE MARIA DE VILLA,377219.390772,3149158.345,-16.2541026394,28.4632245907
5331.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 5,20751,CALLE JOSE MARIA DE VILLA,377232.459025,3149130.42894,-16.2539662101,28.4629738922
5332.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 11,20751,CALLE JOSE MARIA DE VILLA,377271.387309,3149092.65394,-16.2535646458,28.4626366554
5333.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 4,20751,CALLE JOSE MARIA DE VILLA,377172.039158,3149192.62042,-16.2545898554,28.4635294503
5334.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 7,20751,CALLE JOSE MARIA DE VILLA,377256.894602,3149122.88586,-16.2537158671,28.4629081198
5335.0,PLÁSTICA,20751,CALLE JOSE MARIA DE VILLA 7,20751,CALLE JOSE MARIA DE VILLA,377251.904668,3149112.32728,-16.2537657003,28.4628123641
5336.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 2,20766,CALLE LEONCIO RODRIGUEZ,377515.202893,3148970.50181,-16.2510617892,28.4615572142
5337.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 26,20766,CALLE LEONCIO RODRIGUEZ,377268.188201,3148982.29427,-16.2535855621,28.4616404115
5338.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 4,20766,CALLE LEONCIO RODRIGUEZ,377434.8664,3148966.64955,-16.2518817771,28.4615149014
5339.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 12,20766,CALLE LEONCIO RODRIGUEZ,377344.219548,3148976.01825,-16.2528084606,28.4615909268
5340.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 51,20766,CALLE LEONCIO RODRIGUEZ,377204.166876,3148981.42124,-16.2542392558,28.4616265059
5341.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 59,20766,CALLE LEONCIO RODRIGUEZ,377159.629642,3148986.07549,-16.2546945667,28.4616643138
5342.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 39,20766,CALLE LEONCIO RODRIGUEZ,377280.314918,3148976.14327,-16.2534610689,28.461586043
5343.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 19,20766,CALLE LEONCIO RODRIGUEZ,377368.540738,3148962.57113,-16.2525586614,28.4614718603
5344.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 50,20766,CALLE LEONCIO RODRIGUEZ,377142.770107,3148996.60934,-16.2548678595,28.4617577885
5345.0,PLÁSTICA,20766,CALLE LEONCIO RODRIGUEZ 42,20766,CALLE LEONCIO RODRIGUEZ,377190.63872,3148991.0956,-16.2543784365,28.4617125385
5346.0,METÁLICA,20766,CALLE LEONCIO RODRIGUEZ 38,20766,CALLE LEONCIO RODRIGUEZ,377221.059718,3148992.02277,-16.2540678754,28.4617237703
5347.0,PLÁSTICA,10570,AVENIDA LUIS CELSO GARCIA GUADALUPE 32,20774,CALLE LUIS BRAILLE,372983.474731,3144723.82569,-16.2968717958,28.4228000398
5348.0,PLÁSTICA,20797,CALLE RAFAEL HARDISSON SPOU 8,20797,CALLE RAFAEL HARDISSON SPOU,377294.093435,3149160.10949,-16.2533399511,28.4632475461
5349.0,PLÁSTICA,20797,CALLE RAFAEL HARDISSON SPOU 1,20797,CALLE RAFAEL HARDISSON SPOU,377281.943039,3149185.45494,-16.2534667322,28.4634751331
5350.0,PLÁSTICA,20797,CALLE RAFAEL HARDISSON SPOU 16,20797,CALLE RAFAEL HARDISSON SPOU,377340.21773,3149119.90855,-16.2528646427,28.4628890913
5351.0,PLÁSTICA,20801,CALLE SAN RAFAEL Y SAN ROQUE 1,20801,CALLE SAN RAFAEL Y SAN ROQUE,377319.540752,3149169.35591,-16.2530810631,28.4633333849
5352.0,PLÁSTICA,20801,CALLE SAN RAFAEL Y SAN ROQUE 2,20801,CALLE SAN RAFAEL Y SAN ROQUE,377328.118446,3149197.5353,-16.252996466,28.4635884973
5353.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 17,20816,CALLE BETHENCOURT Y MOLINA,377386.484174,3148854.50397,-16.2523639255,28.4604982928
5354.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 24,20816,CALLE BETHENCOURT Y MOLINA,377380.832235,3148911.86473,-16.2524277455,28.461015415
5355.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 3,20816,CALLE BETHENCOURT Y MOLINA,377412.748263,3149004.7768,-16.2521117034,28.4618569027
5356.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 9,20816,CALLE BETHENCOURT Y MOLINA,377405.192855,3148934.62013,-16.2521813964,28.4612230619
5357.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 20,20816,CALLE BETHENCOURT Y MOLINA,377387.293643,3148946.78174,-16.2523654767,28.4613311318
5358.0,PLÁSTICA,20816,CALLE BETHENCOURT Y MOLINA 6,20816,CALLE BETHENCOURT Y MOLINA,377408.50655,3149055.00648,-16.2521603633,28.4623098029
5359.0,PLÁSTICA,20631,AVENIDA JOSE MANUEL GUIMERA 2,20824,CALLE DARIAS Y PADRON,377474.278051,3149086.10445,-16.2514920054,28.4625966287
