FID,IDPUNTODEL,Calle,TipoSoport,AlturaSop,DIRECCION,Distance,UTM_X,UTM_Y,GRAD_X,GRAD_Y
1290.0,20390208,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,85.40258164,376778.190971,3148298.63091,-16.2585163286,28.455424481
1291.0,20390607,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,68.45945584,376771.210002,3148282.08108,-16.258585845,28.4552744674
1292.0,20390608,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,37.51974937,376756.880655,3148248.83469,-16.2587286132,28.4549730813
1293.0,20390609,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,26.79635453,376742.740029,3148215.4625,-16.2588694402,28.4546705776
1294.0,20390610,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,83.99839187,376713.989065,3148149.04921,-16.2591559234,28.4540685133
1295.0,20390611,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,119.13158466,376699.825585,3148115.48389,-16.2592969608,28.4537642641
1296.0,20390612,Alcalde José Emilio García Gómez,COLUMNA,5.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,154.49457781,376685.958428,3148082.16947,-16.2594349983,28.4534623071
1297.0,202804009,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,147.93195158,376847.870117,3148086.86333,-16.2577821852,28.453519962
1298.0,202804010,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,155.51594413,376806.069756,3148061.11434,-16.2582062664,28.453283643
1299.0,202804011,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,176.73222745,376763.712138,3148035.58825,-16.2586360598,28.4530492818
1300.0,202804012,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,208.37938791,376721.131528,3148009.50481,-16.2590680687,28.4528098684
1301.0,202804013,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,246.57682926,376677.993615,3147983.19846,-16.2595057425,28.4525683892
1302.0,202804014,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,288.19006467,376635.078615,3147957.22655,-16.2599411738,28.452329948
1303.0,202805009,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,123.57195527,376816.671312,3148098.08245,-16.2581019617,28.4536182634
1304.0,202805010,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,137.51762888,376778.198611,3148074.99877,-16.258492348,28.4534063109
1305.0,202805011,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,167.29222226,376734.644573,3148048.57613,-16.2589342623,28.4531637448
1306.0,202805012,"CONSTITUCION, LA - AVND. (ENLACE GASOLINERA)",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,219.09997801,376664.522555,3148019.83036,-16.2596472157,28.4528977008
1307.0,202805013,"CONSTITUCION, LA - AVND. (ENLACE GASOLINERA)",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,249.51158765,376647.100971,3147994.71426,-16.259822423,28.452669393
1308.0,202805014,"CONSTITUCION, LA - AVND. (ENLACE GASOLINERA)",BACULO,12.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,294.05539067,376604.708509,3147968.58193,-16.2602525012,28.4524295526
1309.0,202205023,TRES DE MAYO,COLUMNA,9.0,CALLE AUREA DIAZ-FLORES HERNANDEZ 2,21.84942479,376906.677362,3148672.81153,-16.2572442598,28.4588134098
1310.0,202205024,AUREA DIAZ FLORES,BACULO,8.0,CALLE AUREA DIAZ-FLORES HERNANDEZ 2,14.35521164,376912.730603,3148661.91573,-16.2571812821,28.4587156518
1311.0,202202008,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 14,11.82383329,376833.848272,3148575.67201,-16.2579775907,28.4579298978
1312.0,202204024,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 73,10.57652386,376736.06978,3148629.22841,-16.2589817968,28.4584039806
1313.0,202204025,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 73,44.73638851,376760.189637,3148660.9845,-16.2587388878,28.4586928429
1314.0,202205017,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 73,28.21104501,376764.938961,3148636.67848,-16.2586877904,28.4584739419
1315.0,202202007,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 18,4.44171645,376794.884022,3148565.53062,-16.2583743956,28.4578346966
1316.0,202202006,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 24,7.87621519,376765.603678,3148558.05799,-16.2586725968,28.4577644937
1317.0,20390725,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 24,29.26183771,376770.127996,3148533.41559,-16.2586237617,28.4575425356
1318.0,202202005,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 28,9.08623306,376729.079419,3148548.90788,-16.2590445902,28.4576784669
1319.0,20390724,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 28,29.46220838,376732.772791,3148523.85548,-16.2590041958,28.4574527305
1320.0,202202003,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 32,4.49356667,376663.351108,3148532.13264,-16.2597139873,28.457520865
1321.0,20390722,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 32,29.54117804,376670.18954,3148508.01053,-16.2596415751,28.4573038216
1322.0,202202002,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 36,4.70835981,376629.495647,3148523.51631,-16.2600587834,28.4574399051
1323.0,20390721,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 36,34.27047886,376638.145368,3148495.17518,-16.2599674229,28.4571849586
1324.0,20390713,MANUEL HERMOSO ROJAS,COLUMNA,5.0,CALLE ALVARO RODRIGUEZ LOPEZ 38,69.5027791,376612.262223,3148453.31475,-16.2602272495,28.4568047408
1325.0,202202001,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 38,12.81260403,376594.552599,3148514.74555,-16.2604146684,28.4573574477
1326.0,20390720,ALVARO RODRIGUEZ LOPEZ,BACULO,12.0,CALLE ALVARO RODRIGUEZ LOPEZ 38,32.2420726,376601.055651,3148490.39512,-16.2603456552,28.4571383125
1327.0,202205015,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 75A,12.01249437,376706.548816,3148621.87136,-16.2592824686,28.4583347966
1328.0,20390704,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 8,16.48438196,376954.848609,3148308.44672,-16.2567134538,28.4555297399
1329.0,20390803,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 8,42.77912682,376944.345684,3148282.35074,-16.2568179179,28.4552932456
1330.0,20390305,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 8A,14.16245928,376938.320703,3148315.4147,-16.2568829709,28.4555910634
1331.0,20390705,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 8A,15.12750536,376921.931777,3148328.37745,-16.2570517091,28.4557064996
1332.0,20390404,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 8A,41.63714683,376927.686159,3148289.38254,-16.2569887856,28.4553551325
1333.0,20390418,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 8A,27.37366321,376922.957108,3148306.73368,-16.2570389283,28.4555112719
1334.0,20390307,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 10,13.40835532,376873.278969,3148343.28687,-16.2575501164,28.4558364584
1335.0,20390706,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 10,15.46090613,376889.545942,3148336.35756,-16.2573832671,28.4557754601
1336.0,20390406,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 10,40.43739646,376862.512572,3148317.30957,-16.257657282,28.4556010095
1337.0,20390405,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 10,48.9630603,376895.240324,3148303.25579,-16.2573215844,28.4554772702
1338.0,20390804,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 10,41.41480826,376878.927763,3148310.17261,-16.2574888974,28.4555381514
1339.0,20390507,Alcalde José Emilio García Gómez,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,75.03598793,376802.045975,3148308.69758,-16.2582738114,28.455517581
1340.0,20390606,Alcalde José Emilio García Gómez,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,82.62857655,376785.350688,3148315.45324,-16.2584450159,28.4555769707
1341.0,20390515,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,20.47054519,376830.673527,3148365.60147,-16.2579875636,28.4560338143
1342.0,20390516,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,47.27958003,376817.118513,3148332.61342,-16.2581224551,28.4557348333
1343.0,20390308,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 12,13.36456324,376840.618709,3148357.2046,-16.2578851117,28.4559589757
1344.0,20390707,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,15.47719944,376856.761752,3148350.00286,-16.2577194984,28.4558955077
1345.0,20390407,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 12,40.50386801,376830.038918,3148330.87007,-16.257990333,28.4557203205
1346.0,20390805,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 12,41.25450467,376846.454245,3148324.08986,-16.2578219847,28.4556606824
1347.0,20390306,MANUEL HERMOSO ROJAS,COLUMNA,10.0,CALLE PEDRO MODESTO CAMPOS 10,23.70114998,376907.922211,3148333.93561,-16.2571953604,28.4557553374
1348.0,2001b6008,ALVARO RODRIGUEZ LOPEZ,COLUMNA,0.0,CALLE FOMENTO 3,27.06897609,377265.027406,3148672.43133,-16.2535848421,28.4588437504
1349.0,203101003,GALCERAN,BACULO,9.0,CALLE GALCERAN 6,6.56272524,377011.700416,3149533.25336,-16.2562636238,28.466588382
1350.0,304318008,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6D,18.78496939,374188.729917,3148150.07315,-16.2849419726,28.4538366521
1351.0,304318009,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6D,8.61183947,374195.69785,3148166.81847,-16.2848726493,28.4539884409
1352.0,304317009,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6D,37.39223335,374215.865526,3148144.71502,-16.2846643025,28.4537909148
1353.0,304317010,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6D,37.51486382,374225.207185,3148167.88516,-16.2845714412,28.4540009126
1354.0,305103015,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE TOMAS DE ARMAS QUINTERO 5,18.84475247,374004.88857,3147633.75842,-16.2867627832,28.4491594701
1355.0,305103011,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE MIGUEL ZEROLO FUENTES 6,39.48916535,373988.501684,3147581.09499,-16.2869243499,28.4486826307
1356.0,305103013,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE MIGUEL ZEROLO FUENTES 6,34.54107446,373989.42783,3147595.83107,-16.2869165036,28.4488157048
1357.0,305103014,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE MIGUEL ZEROLO FUENTES 6,31.30556099,373997.31921,3147615.31809,-16.2868380567,28.4489923259
1358.0,305105001,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,6.0,CALLE MIGUEL ZEROLO FUENTES 6,31.88230388,373992.257083,3147602.9884,-16.2868883971,28.4488805687
1359.0,305103020,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,6.67441737,374054.411517,3147753.33803,-16.2862701803,28.450243388
1360.0,305104013,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,30.97812106,374024.183727,3147750.93519,-16.2865785674,28.4502187854
1361.0,305103019,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,3.67303404,374044.506903,3147729.26109,-16.2863686843,28.4500251514
1362.0,305104012,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,33.65296614,374014.559921,3147727.79227,-16.2866743056,28.4500090049
1363.0,305103018,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,12.30871696,374035.08542,3147706.39186,-16.2864623867,28.4498178604
1364.0,305104011,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,30.4066068,374005.088806,3147704.57285,-16.2867684759,28.4497985485
1365.0,305103016,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,20.86046232,374015.678867,3147658.39902,-16.2866552989,28.4493828791
1366.0,305103017,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 17,4.98838374,374025.180885,3147682.71762,-16.2865609332,28.4496032578
1367.0,300706004,BENITO PEREZ ARMAS - AVENIDA,COLUMNA,8.0,AVENIDA BENITO PEREZ ARMAS 5,5.6378119,376196.835968,3148734.67326,-16.2644996011,28.4593044923
1368.0,300703003,BENITO PEREZ ARMAS - AVENIDA,COLUMNA,8.0,AVENIDA BENITO PEREZ ARMAS 5,35.55590686,376212.970456,3148760.23936,-16.2643375856,28.4595367447
1369.0,31270304,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 18,21.38810131,372774.106703,3145030.84152,-16.2990428762,28.4255503008
1370.0,31270303,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 18,8.23033414,372763.122893,3145003.13914,-16.2991519501,28.4252992333
1371.0,31270302,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 18,49.50437461,372747.0483,3144962.08706,-16.2993115206,28.4249271965
1372.0,31270202,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 18,39.06458443,372798.448732,3145023.5389,-16.2987935792,28.42548677
1373.0,31270203,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 18,33.4980158,372787.683029,3144993.13311,-16.2989001293,28.4252113272
1374.0,202204015,TRES DE MAYO,COLUMNA,9.0,CALLE ALVARO RODRIGUEZ LOPEZ 19,28.30517946,376484.163002,3148564.87813,-16.2615472921,28.4577994201
1375.0,20390715,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 20,18.45931465,376509.773267,3148496.40756,-16.2612784344,28.4571839326
1376.0,20390716,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 20,16.70055235,376476.970473,3148510.88563,-16.2616149535,28.4573114838
1377.0,20390317,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 20,3.55023458,376493.471997,3148503.84942,-16.2614456931,28.4572495481
1378.0,31110308,PLAZA DE LAS NIEVES,COLUMNA,10.0,PLAZA LAS NIEVES 8,42.80577558,371904.371888,3147358.70378,-16.3081798364,28.4464727557
1379.0,31110118,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,32.64242348,371911.227243,3147304.09912,-16.3081037766,28.4459806573
1380.0,31110119,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,27.57318138,371922.326312,3147353.6983,-16.3079959597,28.4464293468
1381.0,31110206,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,66.15195142,371899.741817,3147385.10203,-16.308230043,28.4467105281
1382.0,31110208,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,62.22349221,371913.57271,3147387.75923,-16.3080891197,28.4467358653
1383.0,31110120,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,44.54267464,371942.191627,3147373.7225,-16.3077953515,28.4466120018
1384.0,31110121,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,72.41687788,371968.322815,3147394.34349,-16.3075308319,28.446800657
1385.0,31110207,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,78.1308731,371938.895533,3147407.71039,-16.3078327797,28.4469183969
1386.0,31110209,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,104.92770134,371966.627682,3147429.93762,-16.3075520913,28.4471217045
1387.0,31110122,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,PLAZA LAS NIEVES 8,109.20188681,371998.877445,3147418.78236,-16.30722157,28.4470241994
1388.0,20390718,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA TRES DE MAYO 89,29.51154859,376410.889694,3148539.43898,-16.2622928033,28.4575629036
1389.0,20390319,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA TRES DE MAYO 89,15.74626941,376427.563261,3148532.21443,-16.2621217651,28.4574992855
1390.0,202205003,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 89,44.66215768,376397.329605,3148529.37136,-16.2624301938,28.4574707635
1391.0,202205004,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 89,27.21441258,376413.386893,3148545.22841,-16.2622679236,28.4576153869
1392.0,202205006,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 89,13.53449798,376447.471194,3148554.16853,-16.2619208268,28.4576992961
1393.0,20390815,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA TRES DE MAYO 89,47.87386023,376402.593399,3148511.97171,-16.2623745764,28.4573142393
1394.0,20390417,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA TRES DE MAYO 89,58.78370408,376386.135743,3148518.6651,-16.2625433527,28.457373084
1395.0,202205010,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 83,15.70926691,376572.819291,3148587.60089,-16.260644401,28.4580128743
1396.0,202205011,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 83,13.28582305,376593.865926,3148593.00224,-16.2604300587,28.4580636103
1397.0,31100217,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,CALLE TABOBO 19,17.75571894,371358.371605,3146895.85914,-16.3137030586,28.4422421819
1398.0,31100214,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 28,13.82882955,371452.759908,3146957.52659,-16.3127462339,28.4428079896
1399.0,31100215,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 28,21.0575546,371423.277086,3146937.96388,-16.3130450722,28.4426285449
1400.0,31100216,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 30,10.1159515,371391.761609,3146917.34909,-16.3133645454,28.442439405
1401.0,20390717,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 22,7.64488326,376443.871861,3148525.10397,-16.2619544663,28.4574366622
1402.0,20390318,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 22,10.62916879,376460.515233,3148518.02441,-16.2617837524,28.4573743492
1403.0,20390814,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 22,32.34484076,376436.165911,3148497.52817,-16.2620302002,28.4571870745
1404.0,20390416,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 22,38.63722273,376419.336395,3148504.56684,-16.2622028103,28.4572490005
1405.0,30020130,BELGICA - AVENIDA,COLUMNA,9.0,CALLE VELAZQUEZ 13,10.78874923,376325.645498,3149311.91162,-16.2632461775,28.4645259922
1406.0,301801001,ISLAS CANARIAS - Avnda. DE,COLUMNA,6.0,AVENIDA DE BELGICA 27,25.07492253,375779.889307,3149405.95069,-16.2688297101,28.4653227663
1407.0,301802019,ISLAS CANARIAS - Avnda. DE / Plaza 29 MAYO,COLUMNA,12.0,AVENIDA DE BELGICA 27,18.73960632,375785.990465,3149403.26072,-16.2687671132,28.4652990721
1408.0,301802020,ISLAS CANARIAS - Avnda. DE / Plaza 29 MAYO,COLUMNA,12.0,AVENIDA DE BELGICA 27,6.90681886,375799.795174,3149397.08919,-16.26862547,28.4652446923
1409.0,31270305,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 22,35.07406812,372792.230226,3145076.9606,-16.2988629459,28.4259682635
1410.0,31270201,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 22,46.22817206,372818.241277,3145069.45028,-16.2985965871,28.4259030205
1411.0,31260108,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 12,6.42575819,372646.789934,3144772.77734,-16.3003141088,28.4232090171
1412.0,31270209,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 12,79.12238883,372713.303042,3144804.97176,-16.2996386825,28.423506036
1413.0,31270210,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 12,50.14332929,372690.628855,3144773.93342,-16.2998667224,28.4232237236
1414.0,31270211,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 12,32.03163738,372662.054998,3144750.33969,-16.3001558065,28.4230080188
1415.0,2001b5014,AUREA DIAZ FLORES,COLUMNA,9.0,CALLE AUREA DIAZ-FLORES HERNANDEZ 1A,4.99615802,376925.086238,3148636.34744,-16.2570523797,28.4584860765
1416.0,2001b9005,ALVARO RODRIGUEZ LOPEZ,COLUMNA,5.0,CALLE ALVARO RODRIGUEZ LOPEZ 10B,5.90368324,376962.925984,3148609.75819,-16.2566631333,28.4582496916
1417.0,202301005,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE ALVARO RODRIGUEZ LOPEZ 10B,19.55997674,376965.699137,3148595.83625,-16.2566333287,28.4581243144
1418.0,2001b5011,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE ALVARO RODRIGUEZ LOPEZ 10C,7.38434322,376940.936222,3148603.9468,-16.2568870652,28.4581951721
1419.0,2001b5015,AUREA DIAZ FLORES,COLUMNA,9.0,CALLE ALVARO RODRIGUEZ LOPEZ 10C,20.94492646,376923.247214,3148610.77715,-16.2570684289,28.4582551436
1420.0,200104012,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 15,16.84847567,376948.564984,3148683.11583,-16.2568176147,28.4589103536
1421.0,2001b5012,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 17,10.31197615,376937.973329,3148672.3059,-16.2569246198,28.4588118
1422.0,2001b5013,AUREA DIAZ FLORES,COLUMNA,9.0,AVENIDA TRES DE MAYO 17,19.37925204,376927.363028,3148661.12949,-16.2570317759,28.4587099372
1423.0,200103020,"SALLE, AVENIDA DE LA",COLUMNA,9.0,AVENIDA LA SALLE 34,8.19307231,376926.104389,3148797.71475,-16.2570592136,28.4599424335
1424.0,200103019,"SALLE, AVENIDA DE LA",COLUMNA,9.0,AVENIDA LA SALLE 36,7.75995874,376922.576108,3148767.67935,-16.2570920365,28.4596710457
1425.0,31110203,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA PICO TEIDE 1,6.88655266,371827.900108,3147370.8944,-16.3089619939,28.4465752591
1426.0,31110204,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA PICO TEIDE 1,28.12705998,371847.229575,3147388.24339,-16.3087665611,28.4467337207
1427.0,31110205,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA PICO TEIDE 1,57.19650594,371876.966277,3147392.17027,-16.3084633748,28.4467720783
1428.0,202803003,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,AVENIDA LA CONSTITUCION 3,99.10799334,377354.66167,3148396.73939,-16.2526401855,28.4563641929
1429.0,202803004,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,AVENIDA LA CONSTITUCION 3,92.78676451,377312.419656,3148371.05045,-16.2530688063,28.4561283898
1430.0,100802005,Rambla de SANTA CRUZ,BACULO,7.0,CALLE DOCTOR GUIGOU 38,6.24825725,377380.310298,3150376.31075,-16.2525889407,28.4742312812
1431.0,202204012,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 46,16.04183324,376404.819258,3148569.81382,-16.262358049,28.457836446
1432.0,305103029,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 8,41.08187926,374140.573324,3147962.46163,-16.2854132262,28.452138922
1433.0,40120306,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 4A,5.45568117,376424.729174,3149690.64333,-16.2622749301,28.467953244
1434.0,40120307,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 6,7.16791826,376394.03076,3149694.05528,-16.2625888064,28.4679811249
1435.0,40120305,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 2A,9.34763809,376455.846002,3149687.15362,-16.2619567724,28.4679247002
