"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns",433289516,4585218831,433197559,4585017868,"2.200675","41.413937","BUS -40-42-H12--",10,72,"Sant Martí","Sant Martí de Provençals",,
"K015","Transports i serveis relacionats","Autobusos nocturns","430134.48",4586899204,430042552,4586698227,"2.162733","41.428803","NITBUS -N4--",7,43,"Horta-Guinardó","Horta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429673316,"4586726.16",429581393,4586525184,"2.157234","41.427204","NITBUS -N4--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",425500906,4581893146,"425409.02",4581692216,"2.107901","41.383299","BUS -67-L97-L79--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430344625,4583390591,430252695,4583189646,"2.165652","41.39722","NITBUS -N6--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430349609,4583211367,430257678,4583010424,"2.165732","41.395607","BUS -20-39-45-47-V17--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",428619783,4585192458,428527869,4584991497,"2.144808","41.413297","BUS -92-129-V17--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K015","Transports i serveis relacionats","Autobusos nocturns","432801.37",4584752038,432709417,"4584551.08","2.194886","41.409692","NITBUS -N2--",10,65,"Sant Martí","el Clot",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432177985,4585075604,432086038,4584874643,"2.187392","41.412554","NITBUS -N9--",10,65,"Sant Martí","el Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",432363797,4585737163,432271849,4585536196,"2.189541","41.418528","BUS -126-V27--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns",428065095,4585324999,427973186,4585124037,"2.138156","41.414442","BUS -22-60-123-124-131-V15-H4--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",433223148,4585691659,433131192,4585490692,"2.199828","41.41819","BUS -33-B24-H10--",10,72,"Sant Martí","Sant Martí de Provençals",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433223148,4585691659,433131192,4585490692,"2.199828","41.41819","NITBUS -N8--",10,72,"Sant Martí","Sant Martí de Provençals",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430039002,4586014174,429947075,4585813205,"2.161693","41.420823","NITBUS -N4-N5--",7,37,"Horta-Guinardó","el Carmel",,
"K015","Transports i serveis relacionats","Autobusos nocturns",425765996,4582049218,425674107,4581848287,"2.111052","41.384729","NITBUS -N12--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425824997,4582874465,425733108,4582673526,"2.111656","41.392167","BUS -63-68-75-78-H4--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",430072607,4586357137,"429980.68",4586156165,"2.162055","41.423915","BUS -39--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431385891,4588307021,431293952,"4588106.03","2.177548","41.44159","NITBUS -N1--",8,52,"Nou Barris","la Prosperitat",,
"K014","Transports i serveis relacionats","Autobusos diürns",429062248,4587847009,428970331,4587646023,"2.14979","41.437245","BUS -27-60-76-B19-H4--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",433338598,"4585896.17",433246641,4585695201,"2.201187","41.420041","BUS -26-40--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",431539588,4585387141,431447647,4585186177,"2.179719","41.415305","BUS -19-20-45-47-50-51-117-192-H8--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",428980478,4578751545,428888559,4578550643,"2.149879","41.355319","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428274196,4578885886,428182283,4578684983,"2.141421","41.356466","NITBUS -N1--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",427812994,4575108,427721084,4574907133,"2.136358","41.322399","BUS -110--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433789008,4584161405,433697046,4583960452,"2.206766","41.404454","NITBUS -N6--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432501993,4588058462,432410044,4587857473,"2.190935","41.439446","BUS -40-H4--",9,60,"Sant Andreu","Sant Andreu",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432097476,4586481775,"432005.53",4586280801,"2.186271","41.425212","NITBUS -N3--",9,61,"Sant Andreu","la Sagrera",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426998335,4583241172,426906435,4583040229,"2.125645","41.395577","NITBUS -N7--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",428718614,4587195067,"428626.7",4586994087,"2.145754","41.431343","BUS -27-60-76-B19-V21-H4--",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K014","Transports i serveis relacionats","Autobusos diürns",432153391,4585493443,432061444,4585292478,"2.187051","41.416315","BUS -62-H8--",9,63,"Sant Andreu","Navas",,
"K014","Transports i serveis relacionats","Autobusos diürns",425573395,4582313848,425481508,4582112914,"2.108716","41.387095","BUS -54-75-EP1-JM-H4--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425690001,4582455596,425598113,4582254661,"2.110093","41.388382","BUS -54--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425756171,4582040719,425664282,4581839788,"2.110935","41.384652","BUS -H6--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",429029336,4584395286,428937418,4584194332,"2.149802","41.406154","BUS -22-24-27-32-87-V17--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns",432704063,"4584798.72",432612111,4584597761,"2.193717","41.410104","BUS -192--",10,65,"Sant Martí","el Clot",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431702009,4583739029,431610066,"4583538.08","2.181848","41.400475","NITBUS -N0-N3-N7--",2,5,"Eixample","el Fort Pienc",,
"K014","Transports i serveis relacionats","Autobusos diürns",434112129,4586142571,434020165,4585941599,"2.210416","41.422324","BUS -H12--",10,73,"Sant Martí","la Verneda i la Pau",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430504791,4582564984,430412859,4582364047,"2.167663","41.389798","NITBUS -N4-N6--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",427080996,4584743456,426989096,4584542499,"2.126452","41.409115","BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",427511983,4584901672,427420079,4584700714,"2.131589","41.410579","BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",430727457,"4588470.25",430635524,4588269258,"2.169648","41.443004","BUS -27-47-60-127-V27--",8,49,"Nou Barris","Canyelles",,
"K014","Transports i serveis relacionats","Autobusos diürns",427474013,4583490845,427382109,"4583289.9","2.131304","41.397869","BUS -68--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K014","Transports i serveis relacionats","Autobusos diürns",427566001,4579206359,427474095,4579005454,"2.132917","41.359289","BUS -79-125--",,,,,,
"K014","Transports i serveis relacionats","Autobusos diürns",431402313,4589153592,431310374,4588952593,"2.177648","41.449216","BUS -127-81--",8,50,"Nou Barris","les Roquetes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425924992,4582057248,425833102,4581856317,"2.112952","41.384816","BUS -67-L97-L79--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",430685409,4588038889,430593477,4587837901,"2.169195","41.439115","BUS -47-76-B19-82-H4--",8,48,"Nou Barris","la Guineueta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",425178185,4582083344,425086302,4581882413,"2.104018","41.384982","NITBUS -N12--",4,21,"Les Corts","Pedralbes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428596233,4582655642,428504318,4582454704,"2.144826","41.390447","NITBUS -N12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429361598,4578923741,429269675,4578722838,"2.154415","41.356903","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",433760949,4583384109,433668987,4583183163,"2.206516","41.397451","BUS -H16-V27--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",429921002,4587007488,429829076,"4586806.51","2.160165","41.429759","BUS -45-185--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",426535455,4583254335,"426443.56",4583053392,"2.120107","41.395654","BUS -V3--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",427289141,"4586843.18","427197.24",4586642204,"2.12869","41.428045","BUS -185--",7,39,"Horta-Guinardó","Sant Genís dels Agudells",,
"K014","Transports i serveis relacionats","Autobusos diürns",430050992,4584141084,429959064,4583940132,"2.162053","41.403954","BUS -114--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",432528142,4587776696,432436193,"4587575.71","2.191279","41.436911","BUS -40-H4--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",427971868,4586732308,"427879.96",4586531333,"2.136873","41.427108","BUS -19-76-185--",7,39,"Horta-Guinardó","Sant Genís dels Agudells",,
"K014","Transports i serveis relacionats","Autobusos diürns","426617.24",4581330265,426525343,"4581129.34","2.121318","41.378332","BUS -L12--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns","432081.28",4586028531,431989334,4585827561,"2.186128","41.421128","BUS -126-V27--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns",431777532,4589119434,"431685.59",4588918436,"2.182144","41.448941","BUS -11-32-50-51-76-127-80-81--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",425404282,4582362217,425312397,4582161283,"2.106687","41.387515","BUS -60-63-68-75-78-H4--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",426051034,4583302511,425959143,4583101568,"2.114307","41.396043","BUS -68-75-H4--",4,21,"Les Corts","Pedralbes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430514593,4588306149,430422662,4588105158,"2.167119","41.441507","NITBUS -N4--",8,48,"Nou Barris","la Guineueta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431080995,4586102757,430989059,4585901787,"2.17415","41.421711","BUS -32-H6--",7,35,"Horta-Guinardó","el Guinardó",,
"K015","Transports i serveis relacionats","Autobusos nocturns",434221635,4585910594,"434129.67",4585709624,"2.211751","41.420244","NITBUS -N11--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",429190999,"4583974.58",429099079,"4583773.63","2.151785","41.402379","BUS -114--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427477395,4581584501,"427385.49",4581383574,"2.131573","41.3807","NITBUS -N3--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",429301106,4579047945,429209184,4578847041,"2.153677","41.358017","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",428246995,4582322865,428155084,"4582121.93","2.140689","41.387419","BUS -66--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",425809738,4582198531,425717849,4581997598,"2.111556","41.386078","BUS -33--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",434234907,4586081325,434142941,4585880354,"2.211892","41.421783","BUS -42--",,,,,,
"K014","Transports i serveis relacionats","Autobusos diürns",430405775,4582228451,430313844,4582027517,"2.166517","41.386759","BUS -66--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",425501014,4585750747,425409129,4585549782,"2.107427","41.418042","NITBUS -N10--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",428214999,4577367903,428123086,4577167014,"2.140893","41.342789","BUS -109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",430195528,4586170585,"430103.6",4585969614,"2.163547","41.422246","BUS -117--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429953716,4584585941,429861789,4584384985,"2.160838","41.407952","NITBUS -N6--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",433352326,4583051248,433260368,4582850305,"2.201665","41.394419","BUS -H16-V27--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns","429164.1",4578850786,429072179,4578649883,"2.152063","41.356229","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",428211988,4585871096,428120078,4585670129,"2.139849","41.419373","BUS -60-V15-H4--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns","427368.94",4582654782,427277037,4582453845,"2.130148","41.39033","BUS -L14--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",425746116,"4582349.76",425654228,4582148826,"2.110777","41.387434","BUS -54-75-113-EP1-JM-H4--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",434239191,4585938936,434147225,4585737966,"2.211958","41.420501","BUS -B23-B25-143--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns","431270.44",4590525954,431178503,4590324943,"2.175913","41.461565","BUS -62-76-83--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",432339698,4589206107,432247751,4589005108,"2.188864","41.449769","BUS -96-97-104--",9,57,"Sant Andreu","la Trinitat Vella",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432414,4588694157,432322052,4588493162,"2.189811","41.445164","NITBUS -N3--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns","432856.82",4582602647,432764866,4582401709,"2.195788","41.390338","BUS -36-59-92-H16-V27--",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432518194,4585998146,432426244,4585797176,"2.191359","41.420891","BUS -34--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns",427778,4583557309,427686093,4583356363,"2.134932","41.398495","BUS -70--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",432493607,4589092576,432401658,4588891578,"2.190719","41.448759","BUS -11-40--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",426545998,4583426929,426454103,4583225985,"2.120212","41.397209","BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",428127012,4584951047,428035102,4584750088,"2.138941","41.411079","BUS -131--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns","432859.5",4583302504,432767546,4583101559,"2.195743","41.396641","BUS -92--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",433242995,4584254693,433151038,4584053739,"2.200224","41.405249","BUS -192--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432024009,4584986301,431932063,4584785341,"2.18556","41.411736","BUS -192--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",430903989,4585132487,430812054,4584931526,"2.172143","41.412957","BUS -192--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns","430860.98",4585220256,430769045,4585019294,"2.171619","41.413744","BUS -192--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",426899371,"4584718.62",426807473,4584517664,"2.124283","41.408875","BUS -60--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427808988,4575862486,427717079,4575661612,"2.13622","41.329194","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
