CODIGO;F_INSTALACION;DIRECCION;TIPO DE VALLA;TIPO DE SUELO;N.JUEGOS;AREA;PERIMETRO;DIRECCION AUXLIAR;LOCALIZACION;ACCESO;DISTRITO;BARRIO;latitud;longitud;UTMX_ETRS89;UTMY_ETRS89;CODNDP;IDENTIFICADOR
18053;0;CALLE RAFAEL DE LEON, Nº 14;0;ARENA;11;307,528;72,63;C · CALLE RAFAEL DE LEON , ASCENDIENTE 1: 181 · B;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.365411;-3.601281;448949,271;4468489,07;31030897;1604
18054;0;CALLE SILVINA OCAMPO, Nº 6;0;ARENA;6;170,15;52,28;Av · AVENIDA ENSANCHE DE VALLECAS 79 POST. , ASCE;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.363379;-3.597146;449298,828;4468261,107;31054590;1605
18055;2007-07-24;AVENIDA ENSANCHE DE VALLECAS, Nº 14;VALLA METALICA CON COLORINES;ARENA;8;512,293;95;PARQUE AVD DEL ENSANCHE DE VALLECAS;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.369476;-3.613319;447930,339;4468947,258;31050905;1606
18056;0;CALLE ANTONIO GADES, Nº 55;VALLA METALICA CON COLORINES;ARENA;4;204,874;52,87;C · CALLE ANTONIO GADES , ASCENDIENTE 1: 182 · SA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.360498;-3.596981;449310,717;4467941,227;31037907;1607
18057;0;AVENIDA GRAN VIA DEL SURESTE, Nº 44;VALLA METALICA CON COLORINES;ARENA;4;120,288;44,04;C · CALLE GRAN VIA DEL SURESTE 42 , ASCENDIENTE 1;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.357763;-3.595991;449392,763;4467637,116;31023193;1608
18058;0;AVENIDA GRAN VIA DEL SURESTE, Nº 44;VALLA METALICA CON COLORINES;ARENA;4;120,64;44,06;C · CALLE GRAN VIA DEL SURESTE 42 , ASCENDIENTE 1;EN PARQUE;0;VILLA DE VALLECAS;SANTA EUGENIA;40.357439;-3.596074;449385,475;4467601,22;31023193;1609
18059;0;AVENIDA GRAN VIA DEL SURESTE, Nº 65;VALLA METALICA CON COLORINES;ARENA;3;116,601;44,24;C · CALLE EDUARDO CHILLIDA 219 , ASCENDIENTE 1: 1;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.356526;-3.592489;449689,179;4467497,749;31032936;1610
18060;0;AVENIDA GRAN VIA DEL SURESTE, Nº 65;VALLA METALICA CON COLORINES;ARENA;3;104,257;41,96;C · CALLE EDUARDO CHILLIDA 219 , ASCENDIENTE 1: 1;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.356815;-3.59239;449697,774;4467529,847;31032936;1611
18061;0;CALLE VILLAMAYOR DE SANTIAGO, Nº 25;VALLA METALICA CON COLORINES;ARENA;5;168,501;52,04;PARQUE AVDA DE LA GAVIA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.374046;-3.608437;448348,363;4469451,669;31019922;1612
18062;0;AVENIDA LA GAVIA, Nº 13;VALLA METALICA CON COLORINES;ARENA;5;157,998;51,77;PARQUE AVDA DE LA GAVIA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.374597;-3.609673;448243,865;4469513,581;31037292;1613
18063;0;AVENIDA ENSANCHE DE VALLECAS, Nº 69;0;ARENA;6;250,947;63,85;C · CALLE CAÑADA DEL SANTISIMO , ASCENDIENTE 1: 1;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.36417;-3.598255;449205,2842;4468349,516;31035144;1614
18064;0;CALLE PILAR DE MADARIAGA ROJO, Nº 13;VALLA METALICA CON COLORINES;ARENA;8;224,077;64,44;C · CALLE CARDENAL VICENTE ENRIQUE Y TARANCON 15;EN PARQUE;ACCESO CON VALLA RETRANQUEADA;VILLA DE VALLECAS;SANTA EUGENIA;40.364058;-3.590545;449859,864;4468332,77;31029419;1615
18065;0;CALLE PEÑARANDA DE BRACAMONTE, Nº 69;VALLA METALICA CON COLORINES;ARENA;7;156,612;54,27;C · CALLE ENTREPEÑAS 92 , ASCENDIENTE 1: 181 · BA;0;ACCESO CON VALLA RETRANQUEADA;VILLA DE VALLECAS;SANTA EUGENIA;40.365492;-3.610461;448169,944;4468503,41;31028773;1616
18066;0;AVENIDA LA GAVIA, Nº 66;VALLA METALICA CON COLORINES;ARENA;5;248,029;62,96;Av · AVENIDA GAVIA , ASCENDIENTE 1: 181 · BARRIO;0;ACCESO CON VALLA RETRANQUEADA;VILLA DE VALLECAS;SANTA EUGENIA;40.368374;-3.616652;447646,563;4468826,876;31045482;1617
18067;0;AVENIDA CERRO MILANO, Nº 12;VALLA METALICA CON COLORINES;ARENA;8;294,107;72,64;C · CALLE ALTO DE LA SARTENILLA , ASCENDIENTE 1:;0;ACCESO CON VALLA RETRANQUEADA;VILLA DE VALLECAS;SANTA EUGENIA;40.365976;-3.614023;447867,891;4468559,221;31026237;1618
18068;0;CALLE EMBALSE DE SAN JUAN, Nº 15;VALLA METALICA CON COLORINES;ARENA;8;297,443;65,41;C · CALLE EMBALSE DE NAVACERRADA , ASCENDIENTE 1:;0;ACCESO CON VALLA RETRANQUEADA;VILLA DE VALLECAS;SANTA EUGENIA;40.361187;-3.600458;449016,042;4468019,665;31028534;1619
18069;0;AVENIDA LAS SUERTES, Nº 17;0;ARENA;8;312,269;63,25;Av · AVENIDA DE LAS SUERTES , ASCENDIENTE 1: 181;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.371264;-3.606722;448491,7674;4469141,889;31045334;1620
18070;0;CALLE PEÑARANDA DE BRACAMONTE, Nº 4;VALLA METALICA CON COLORINES;ARENA;7;406,079;83,25;C · CALLE PEÑARANDA DE BRACAMONTE , ASCENDIENTE 1;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.374697;-3.602882;448820,376;4469520,728;31024660;1621
18072;0;CALLE ANTONIO GADES, Nº 2;0;ARENA;9;376,305;69,06;C · CALLE ANTONIO GADES , ASCENDIENTE 1: 181 · BA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.367739;-3.591987;449740,174;4468742,078;31027403;1622
18073;0;CALLE CAÑADA DEL SANTISIMO, Nº 27;0;ARENA;8;376,191;72,93;Av · AVENIDA DE LAS SUERTES , ASCENDIENTE 1: 181;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.365577;-3.595598;449431,919;4468504,155;31040165;1623
18074;27/01/2010;CALLE REAL DE ARGANDA, Nº 74;VALLA METALICA CON COLORINES;ARENA;1;157,115;50,67;Av · AVENIDA REAL DE ARGANDA , ASCENDIENTE 1: 181;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.37626;-3.605127;448630,985;4469695,502;31028741;1624
18075;0;CALLE MONTE DE MONTJUICH, Nº 19;VALLA METALICA CON COLORINES;SUELO DE CAUCHO - LOSETAS MARRONES;4;118,795;45,81;C · CALLE ENRIQUE GARCIA ALVAREZ , ASCENDIENTE 1:;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.380902;-3.614361;447850,694;4470216,203;31001493;1625
18076;0;CALLE REAL DE ARGANDA, Nº 68;0;ARENA;3;109,297;42,43;C · CALLE REAL DE ARGANDA , ASCENDIENTE 1: 182 ·;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.378765;-3.612632;447995,851;4469977,948;31020476;1626
18077;0;CALLE MAZATERON, Nº 8;VALLA METALICA CON COLORINES;ARENA;6;433,452;74,4;C · CALLE REAL DE ARGANDA , ASCENDIENTE 1: 182 ·;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.377596;-3.608915;448310,475;4469846,036;31022359;1627
18078;0;AVENIDA LA GAVIA, Nº 42;VALLA METALICA CON COLORINES;ARENA;6;145,741;52,3;Av · AVENIDA LA GAVIA , ASCENDIENTE 1: 182 · SANT;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.371909;-3.613497;447917,145;4469217,399;31053927;1628
18080;0;AVENIDA GRAN VIA DEL ESTE, Nº 80;VALLA METALICA CON COLORINES;ARENA;5;633,787;140,65;Av · AVENIDA MEDITERRANEO , ASCENDIENTE 1: 181 ·;EN PARQUE;0;VILLA DE VALLECAS;SANTA EUGENIA;40.384185;-3.618544;447498,159;4470583,044;31031382;1629
18081;0;AVENIDA MORATILLA DE LOS MELEROS, Nº 2;0;ARENA;3;0;0;0;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.371341;-3.64111;445572,47;4469170,989;31053551;1630
18082;0;AVENIDA MORATILLA DE LOS MELEROS, Nº 1;0;ARENA;5;0;0;rOSILLA ZONA 2;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.371878;-3.639647;445697,087;4469229,726;31042440;1631
18083;0;CALLE FUENTESPINA, Nº 2;VALLA DE MADERA CON COLORINES;ARENA;3;952,776;136,98;CL. FUENTESPINA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.38043;-3.605353;448614,989;4470158,479;20130536;1632
18084;0;CALLE FUENTESPINA, Nº 15;SIN VALLA;ARENA;5;402,886;76,68;CL. FUENTESPINA;0;0;VILLA DE VALLECAS;SANTA EUGENIA;40.379473;-3.605238;448624,005;4470052,198;20042036;1633
18085;0;CALLE ISLA DE GUAM, Nº 38;SIN VALLA;ARENA;3;327,28;69,45;0;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.367902;-3.636866;445929,986;4468786,684;31037184;4170
18086;0;CALLE MORATA DE TAJUÑA, Nº 37;SIN VALLA;ARENA;5;322,123;69,37;0;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.367374;-3.638104;445824,51;4468728,814;31037183;4171
18087;0;AVENIDA MAYORAZGO, Nº 20;SIN VALLA;ARENA;5;136,819;43,24;0;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.369569;-3.632138;446332,699;4468968,889;31028725;4173
18088;0;CALLE PERALES DEL RIO, Nº 4;SIN VALLA;ARENA;5;168,824;47,92;0;0;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40.368218;-3.631284;446404,171;4468818,395;31042403;4172
19001;29/11/2006;CALLE CASALARREINA, Nº 32;VALLA METALICA CON COLORINES;ARENA;9;751,022;115,28;C · CALLE CASALARREINA 27 , ASCENDIENTE 1: 192 ·;EN PARQUE DE LA MACETA;0;VICALVARO;AMBROZ;40.408502;-3.614857;447829,954;4473280,03;31045386;1634
19003;2007-04-03;CALLE GALLO, Nº 15;VALLA METALICA DE COLORINES;ARENA;4;120,473;49,29;C · CALLE CALAHORRA , ASCENDIENTE 1: 192 · AMBROZ;0;0;VICALVARO;AMBROZ;40.405813;-3.614224;447881,544;4472981,182;11133214;1635
19004;2006-11-22;CALLE GALLO, Nº 21;VALLA METALICA DE COLORINES;ARENA;5;313,904;71,31;C · CALLE HERCE , ASCENDIENTE 1: 192 · AMBROZ , A;0;0;VICALVARO;AMBROZ;40.4057;-3.613721;447924,121;4472968,268;11133195;1636
19005;2007-06-07;CALLE CALAHORRA, Nº 13;VALLA METALICA CON COLORINES;ARENA;2;90,257;38,04;Av · AVENIDA DAROCA 319 , ASCENDIENTE 1: 192 · AM;0;0;VICALVARO;AMBROZ;40.406661;-3.612629;448017,548;4473074,4;11133157;1637
19006;2007-06-27;CALLE LARDERO, Nº 3;VALLA METALICA CON COLORINES;ARENA;8;356,626;78,79;C · CALLE CORDOVIN 4 , ASCENDIENTE 1: 192 · AMBRO;0;0;VICALVARO;AMBROZ;40.410263;-3.610991;448159,273;4473473,204;31039985;1638
19007;16/02/2007;CALLE VILLABLANCA, Nº 1;VALLA METALICA CON COLORINES;ARENA;7;331,786;74,74;PARQUE DE LA VICALVARADA;EN PARQUE DE LA VICALVARADA;0;VICALVARO;AMBROZ;40.41033;-3.609345;448299,034;4473479,627;20002424;1639
19008;2006-12-04;CALLE VEREDA DEL PINAR, Nº 1;VALLA METALICA CON COLORINES;ARENA;6;190,71;58,55;PARQUE DE LA VICALVARADA;EN PARQUE DE LA VICALVARADA;0;VICALVARO;AMBROZ;40.410005;-3.607893;448421,998;4473442,747;20047853;1640
19009;2007-01-25;CALLE VEREDA DEL PINAR, Nº 1;VALLA METALICA CON COLORINES;ARENA;4;196,491;61,03;PARQUE DE LA VICALVARADA;EN PARQUE DE LA VICALVARADA;0;VICALVARO;AMBROZ;40.409958;-3.607805;448429,39;4473437,448;20047853;1641
19010;2007-06-27;CALLE VILLAJIMENA, Nº 107;VALLA METALICA DE COLORINES;ARENA;5;192,941;56,61;C · CALLE VILLAJIMENA 107 , ASCENDIENTE 1: 192 ·;0;0;VICALVARO;AMBROZ;40.406894;-3.605595;448614,575;4473096,127;11132990;1642
19011;2007-06-27;CALLE HELENA DE TROYA, Nº 25;0;ARENA;3;72,669;39,06;C · CALLE VILLABLANCA , ASCENDIENTE 1: 192 · AMBR;0;0;VICALVARO;AMBROZ;40.404756;-3.598664;449201,084;4472854,762;11132903;1643
19012;2007-06-27;CALLE LAGO VAN, Nº 35;VALLA METALICA DE COLORINES;ARENA;3;109,521;46,62;C · CALLE VILLAJIMENA 77 , ASCENDIENTE 1: 192 · A;0;0;VICALVARO;AMBROZ;40.406859;-3.606576;448531,328;4473092,74;11132994;1644
19013;2006-12-04;CALLE VILLACARLOS, Nº 18;SIN VALLA;ARENA;5;663,557;107,49;C · CALLE VILLACARLOS , ASCENDIENTE 1: 191 · CASC;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.405664;-3.605668;448607,457;4472959,599;11132784;1645
19014;2007-02-16;CALLE FORGES, Nº 15;0;ARENA;8;220,902;68,63;C · CALLE SAN EUDALDO 55 , ASCENDIENTE 1: 192 · A;0;0;VICALVARO;AMBROZ;40.405487;-3.601983;448920,011;4472937,801;11132959;1646
19015;2007-06-27;CALLE LADERA DE LOS ALMENDROS, Nº 46;VALLA METALICA CON COLORINES;ARENA;4;167,727;60,9;PARQUE LADERA DE LOS ALMENDROS - M40;EN PARQIE VALDEBERNARDO - M4;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.395636;-3.626971;446791,945;4471859,132;31010689;1647
19016;2007-06-27;PASEO POLIDEPORTIVO, Nº 136;0;ARENA;9;286,22;69,47;C · CALLE SEPIOLITA , ASCENDIENTE 1: 192 · AMBROZ;0;0;VICALVARO;AMBROZ;40.406226;-3.598574;449209,777;4473017,888;20064796;1648
19017;2007-05-11;CALLE TITANIO, Nº 1;0;ARENA;6;268,649;74,12;C · CALLE TITANIO , ASCENDIENTE 1: 191 · CASCO HI;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.402651;-3.602216;448898,097;4472623,222;11131815;1649
19018;2006-12-04;CALLE HELENA DE TROYA, Nº 3;0;ARENA;3;72,688;34,27;C · CALLE HELENA DE TROYA , ASCENDIENTE 1: 192 ·;0;0;VICALVARO;AMBROZ;40.404922;-3.600367;449056,659;4472874,182;11132909;1650
19019;2007-01-25;CALLE HELENA DE TROYA, Nº 33;0;ARENA;5;232,282;66,51;C · CALLE VILLABLANCA , ASCENDIENTE 1: 192 · AMBR;0;0;VICALVARO;AMBROZ;40.404587;-3.598258;449235,371;4472835,794;11132907;1651
19020;2007-04-04;CALLE SAN CIPRIANO, Nº 59;0;ARENA;5;184,17;48,13;C · CALLE EFIGENIA 15 , ASCENDIENTE 1: 191 · CASC;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.403932;-3.600058;449082,133;4472764,107;20047478;1652
19021;2007-06-27;CALLE LAGO SANABRIA, Nº 1;VALLA DE MADERA DE COLORINES;ARENA;6;207,263;62,5;C · CALLE LAGO SANABRIA , ASCENDIENTE 1: 191 · CA;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.403697;-3.608853;448335,671;4472743,155;20171999;1653
19022;04/04/2005;CALLE LAGO VAN, Nº 16;VALLA METALICA DE COLORINES;ARENA;5;573,028;95,31;Jar · JARDINES DUQUE DE AHUMADA , ASCENDIENTE 1:;EN PARQUE DUQUE DE AHUMADA;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.404864;-3.60609;448571,012;4472871,1;31011786;1654
19023;2006-11-21;CALLE CORDEL DE PAVONES, Nº 9;VALLA METALICA CON COLORINES;ARENA;11;896,955;133,99;PARQUE AVD DE LA DEMOCRACIA;EN PARQUE VALDEBERNARDO ESTE;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.401258;-3.617869;447568,729;4472477,754;31006992;1655
19024;2007-06-27;PLAZA JUAN CARLOS ONETTI, Nº 4;VALLA DE MADERA COLOR ROJO;ARENA;3;119,866;44,55;Pza · PLAZA JUAN CARLOS ONETTI , ASCENDIENTE 1: 1;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.40132;-3.619335;447444,368;4472485,484;20144593;1656
19025;2006-06-27;PLAZA JUAN ROF CARBALLO, Nº 3;VALLA DE MADERA COLOR AZUL;ARENA;2;126,838;45,94;Pza · PLAZA ROF CARBALLO , ASCENDIENTE 1: 191 · C;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.399732;-3.619974;447388,888;4472309,6;20144604;1657
19026;2007-09-12;AVENIDA DEMOCRACIA, Nº 41;VALLA METALICA CON COLORINES;ARENA;5;394,84;82,76;PARQUE AVD DE LA DEMOCRACIA;EN PARQUE VALDEBERNARDO ESTE;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.401668;-3.616988;447643,84;4472522,703;20106910;1658
19027;2007-07-20;CALLE LADERA DE LOS ALMENDROS, Nº 14;VALLA DE MADERA COLOR VERDE;ARENA;5;333,495;75,38;PARQUE LADERA DE LOS ALMENDROS - M40;EN PARQIE VALDEBERNARDO - M4;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.402179;-3.625141;446952,401;4472584,288;20151600;1659
19028;2007-04-30;BULEVAR JOSE PRAT, Nº 27;VALLA METALICA CON COLORINES;ARENA;5;249,9;63,19;Bul · BULEVAR JOSE PRAT 27 , ASCENDIENTE 1: 191 ·;EN ZONA DE BULEVAR;ACCESO CON VALLA RETRANQUEADA;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.397228;-3.620904;447308,01;4472032,234;31043532;1660
19029;2007-02-16;CALLE LADERA DE LOS ALMENDROS, Nº 18;VALLA METALICA CON COLORINES;ARENA;1;259,586;59,91;PARQUE LADERA DE LOS ALMENDROS - M40;EN PARQIE VALDEBERNARDO - M4;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.40181;-3.625282;446940,107;4472543,386;20161345;1661
19030;2006-11-27;CALLE VILLACARLOS, Nº 25;SIN VALLA;ARENA;3;421,898;86,82;C · CALLE AMBROZ , ASCENDIENTE 1: 192 · AMBROZ ,;0;0;VICALVARO;AMBROZ;40.406362;-3.605282;448640,693;4473036,85;11133006;1662
19031;2007-04-30;BULEVAR JOSE PRAT, Nº 23;VALLA METALICA CON COLORINES;ARENA;5;166,786;51,74;C · CALLE BULEVAR JOSE PRAT 25 , ASCENDIENTE 1: 1;EN ZONA DE BULEVAR;ACCESO CON VALLA RETRANQUEADA;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.397337;-3.621495;447257,943;4472044,651;20124382;1663
19032;2006-09-22;CALLE SAN CIPRIANO, Nº 70;0;ARENA;5;179,679;54,07;C · CALLE SAN CIPRIANO , ASCENDIENTE 1: 191 · CAS;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.403632;-3.601721;448940,847;4472731,804;31049236;1664
19033;2007-09-12;CALLE SAN CIPRIANO, Nº 70;0;ARENA;6;342,877;73,15;C · CALLE SAN CIPRIANO , ASCENDIENTE 1: 191 · CAS;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.4036;-3.601469;448962,219;4472728,024;31049236;1665
19034;2006-11-27;BULEVAR JOSE PRAT, Nº 7;VALLA METALICA CON COLORINES;ARENA;5;165,358;51,38;C · CALLE BULEVAR JOSE PRAT , ASCENDIENTE 1: 191;EN ZONA DE BULEVAR;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.398087;-3.624331;447017,861;4472129,625;20124364;1666
19035;2007-09-12;AVENIDA AURORA BOREAL, Nº 4;SIN VALLA;ARENA;5;740,262;101,19;C · CALLE PRAT 2 , ASCENDIENTE 1: 191 · CASCO HIS;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.401988;-3.611224;448133,195;4472554,788;31036214;1667
19036;2007-09-12;CALLE PRAT, Nº 59;VALLA METALICA COLOR VERDE;ARENA;8;363,708;81,92;C · CALLE PRAT 50 , ASCENDIENTE 1: 191 · CASCO HI;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.400195;-3.607113;448480,665;4472353,437;31047309;1668
19037;2007-09-12;CALLE PRAT, Nº 57;VALLA DE MADERA DE COLORINES;ARENA;3;135,002;46,73;C · CALLE PRAT 19 , ASCENDIENTE 1: 191 · CASCO HI;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.400758;-3.607699;448431,394;4472416,182;31047308;1669
19038;2006-12-04;PLAZA ROSA CHACEL, Nº 9;VALLA DE MADERA COLOR VERDE;ARENA;4;129,296;46,44;Pza · PLAZA ROSA CHACEL , ASCENDIENTE 1: 191 · CA;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.402052;-3.622426;447182,665;4472568,515;20144584;1670
19039;2006-11-29;AVENIDA DAROCA, Nº 299;SIN VALLA;ARENA;4;325,726;68,93;Pq · PARQUE CUÑA VERDE , ASCENDIENTE 1: 192 · AMB;EN PARQUE CUÑA VERDE DE VICALVARO;0;VICALVARO;AMBROZ;40.409986;-3.615705;447759,149;4473445,265;31041868;1671
19040;2006-11-17;AVENIDA DAROCA, Nº 299;SIN VALLA;ARENA;5;238,605;57,18;Pq · PARQUE CUÑA VERDE , ASCENDIENTE 1: 192 · AMB;EN PARQUE CUÑA VERDE DE VICALVARO;0;VICALVARO;AMBROZ;40.40987;-3.615289;447794,282;4473432,137;31041868;1672
19041;2007-04-11;AVENIDA DAROCA, Nº 299;SIN VALLA;ARENA;1;220,145;55,42;Pq · PARQUE CUÑA VERDE , ASCENDIENTE 1: 192 · AMB;EN PARQUE CUÑA VERDE DE VICALVARO;0;VICALVARO;AMBROZ;40.410145;-3.615481;447778,255;4473462,772;31041868;1673
19042;2006-11-21;CALLE EZCARAY, Nº 76;0;ARENA;5;1867,446;193,02;Pq · PARQUE CUÑA VERDE , ASCENDIENTE 1: 192 · AMB;EN PARQUE CUÑA VERDE DE VICALVARO;0;VICALVARO;AMBROZ;40.412632;-3.613685;447932,533;4473737,772;11133409;1674
19043;2007-05-30;CALLE MINERVA, Nº 123;VALLA METALICA CON COLORINES;ARENA;3;133,963;56,65;C · CALLE DEHESA DE VICALVARO , ASCENDIENTE 1: 19;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.394582;-3.605563;448607,921;4471729,471;20180391;1675
19044;2006-11-27;BULEVAR JOSE PRAT, Nº 8;VALLA METALICA CON COLORINES;ARENA;3;166,17;51,51;C · CALLE BULEVAR JOSE PRAT 2 , ASCENDIENTE 1: 19;EN ZONA DE BULEVAR;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.398005;-3.624623;446993,056;4472120,674;20124412;1676
19045;2006-11-17;PASEO POLIDEPORTIVO, Nº 78;VALLA TIPO VEGETAL;ARENA;5;341,081;122,1;P? · PASEO POLIDEPORTIVO ZONA 1 , ASCENDIENTE 1:;0;0;VICALVARO;AMBROZ;40.408565;-3.603886;448760,868;4473280,585;20064709;1677
19046;2007-11-08;PASEO POLIDEPORTIVO, Nº 78;VALLA TIPO VEGETAL;ARENA;7;665,309;186,28;P? · PASEO POLIDEPORTIVO , ASCENDIENTE 1: 192 · A;0;0;VICALVARO;AMBROZ;40.408438;-3.603555;448788,868;4473266,34;20064709;1678
19047;2007-04-30;CALLE ABAD JUAN CATALAN, Nº 38;VALLA METALICA DE COLORINES;ARENA;5;250,46;75,83;C · CALLE ABAD JUAN CATALAN 32 , ASCENDIENTE 1: 1;0;VALLA RETRANQUEADA EN ENTRADA;VICALVARO;AMBROZ;40.405678;-3.591983;449768,685;4472953,318;31009492;1679
19048;2006-06-27;PLAZA JUAN BENET, Nº 10;VALLA DE MADERA COLOR VERDE;ARENA;4;129,75;46,57;Pza · PLAZA JUAN BENET , ASCENDIENTE 1: 191 · CAS;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.40044;-3.623072;447126,532;4472389,965;20144599;1680
19050;0;CALLE PRAT, Nº 54;VALLA METALICA DE COLORINES;ARENA;5;143,07;42,59;C · CALLE PRAT 50 , ASCENDIENTE 1: 191 · CASCO HI;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.402481;-3.612427;448031,501;4472610,275;31037338;1681
19051;2007-04-25;CALLE MINERVA, Nº 92;VALLA METALICA DE COLORINES;ARENA;5;151,529;48,08;Av · AVENIDA COMUNIDADES 1G , ASCENDIENTE 1: 191;0;ACCESO CON TRAMEX;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.394824;-3.609603;448265,265;4471758,624;31000134;1682
19052;2007-07-25;CALLE MINERVA, Nº 155;VALLA METALICA CON COLORINES;ARENA;3;125,358;46,84;C · CALLE DEHESA DE VICALVARO E2 , ASCENDIENTE 1:;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.39415;-3.60597;448573,094;4471681,77;20180439;1683
19053;2007-07-25;CALLE MOLINO VIEJO, Nº 20;VALLA METALICA CON COLORINES;ARENA;4;66,498;35,62;C · CALLE MOLINO VIEJO 27-29-31 , ASCENDIENTE 1:;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.395308;-3.604884;448666,137;4471809,658;31002082;1684
19054;0;AVENIDA AURORA BOREAL, Nº 26;VALLA METALICA CON COLORINES;ARENA;6;133,071;60,24;Av · AVENIDA GRAN VIA DEL ESTE , ASCENDIENTE 1: 1;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.398344;-3.601769;448932,762;4472144,851;31001320;1685
19055;0;CALLE CALIZA, Nº 24;VALLA METALICA CON COLORINES;ARENA;3;140,979;52;Av · AVENIDA GRAN VIA DEL ESTE , ASCENDIENTE 1: 1;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.396757;-3.603757;448762,815;4471969,847;20180511;1686
19056;27/01/2010;CALLE CALIZA, Nº 29;VALLA MADERA TIPO TALANQUERA;ARENA;3;106,534;45,22;C · CALLE CALIZA 54 , ASCENDIENTE 1: 191 · CASCO;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.39729;-3.603103;448818,786;4472028,597;31006794;1687
19057;0;CAMINO VIEJO DE VICALVARO, Nº 16;VALLA METALICA COLOR VERDE;ARENA;7;305,032;74,27;Av · AVENIDA DEMOCRACIA , ASCENDIENTE 1: 192 · AM;0;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40.404818;-3.616509;447686,865;4472872,031;20108197;1688
19058;0;CARRETERA VICALVARO A LA ESTACION DE O'DONNELL, Nº 29;VALLA METALICA DE COLORINES;ARENA;2;311,8;63,49;C · CALLE ABAD JUAN CATALAN , ASCENDIENTE 1: 192;0;0;VICALVARO;AMBROZ;40.408161;-3.590154;449925,716;4473227,857;31024778;1689
