"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
3646,"AGUSTINA DE ARAGON",,11/10/2013,"20:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3647,"JERONIMO FALCON","NUM.3",11/10/2013,"22:15",3,2,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3649,"SARGENTO PROVISIONAL","NUMERO 5",12/10/2013,"01:20",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3650,"SAN NICOLAS","MURO",09/10/2013,"12:10",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3651,"PROFESOR AGUSTIN MILLARES CARLO",,09/10/2013,"13:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3652,"PLAZA DE ESPAÑA",,09/10/2013,"15:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3653,"ALCALDE DIAZ-SAAVEDRA NAVARRO","CEMENTERIO LP",09/10/2013,"14:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3654,"JUAN MANUEL DURAN GONZALEZ","31",09/10/2013,"15:00",1,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3655,"CONSULTAS EXTERNAS HOSPITAL DE GC",,11/10/2013,"12:05",1,2,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3662,"AVDA. HOYA DE LA GALLINA",,08/10/2013,"15:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3663,"NICOLAS MONCHE LOPEZ","SANTA LUISA DE MARILLAC",08/10/2013,"08:00",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3665,"DOMINGO GUERRA DEL RIO","129",13/10/2013,"10:50",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3666,"HOYA DEL ENAMORADO","ARCHIVERO JOAQUIN BLANCO MONTESDEOCA",13/10/2013,"15:30",1,0,"Jefatura","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
3667,"LUIS ANTUNEZ","NUM. 32",14/10/2013,"00:30",7,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3668,"PASEO BLAS CABRERA FELIPE (FISICO)","ESTACION DE SERVICIO BP",13/10/2013,"20:10",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3669,"CRUZ DE PIEDRA","REAL DEL CASTILLO",13/10/2013,"19:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3670,"PARROCO VILLAR REINA","118",14/10/2013,"11:40",2,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3671,"VENEGAS","76",13/10/2013,"03:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3672,"PINTOR JUAN ISMAEL","13",14/10/2013,"15:15",2,0,"Jefatura","Colisión","Circular sentido prohibido","Ninguna infracción",0
3673,"DOCTOR JUAN DOMINGUEZ PEREZ","Nº 10-12",14/10/2013,"15:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3677,"GC-3","GC-23",15/10/2013,"06:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3678,"PERDOMO","DOCTOR JUAN DEQ",15/10/2013,"07:48",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3679,"GC. 1 AM PKM. 3,100 SUR-NORTE",,15/10/2013,"13:40",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3680,"CARRETERA TAMARACEITE AL CARDON ROTONDA",,08/10/2013,"08:00",1,2,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
3681,"GC 1 AM","P.K. 8.050",09/10/2013,"19:55",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3683,"CC LA BALLENA","APARCAMIENTO AEREO",08/10/2013,"13:05",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3684,"AVDA. JOSE MESA Y LOPEZ",,10/10/2013,"11:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3685,"AVDA. JOSE MESA Y LOPEZ","EL CID",10/10/2013,"11:00",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3686,"JUAN DOMINGUIEZ PEREZ","BENI",10/10/2013,"11:30",1,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3687,"AUTOVIA MARITIMA","SAN TELMO",10/10/2013,"17:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3688,"MONTEVIDEO","Nº 34",10/10/2013,"16:15",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3689,"CUESTA RAMON","ALTURA MERCA LAS PALMAS",11/10/2013,"16:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3690,"LUIS DORESTE SILVA","Nº 25",10/10/2013,"21:50",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3691,"CARRETERA GENERAL A TAFIRA","134",15/10/2013,"16:20",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3692,"FERNANDO GUANARTEME","FRENTE AL 118",09/10/2013,"17:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3693,"PASEO DE CHIL","AVDA. ESCALERITAS",15/10/2013,"21:00",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
3696,"PASEO BLAS CABRERA FELIPE (FISICO)","18",15/10/2013,"13:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3700,"CARRETERA DEL RINCON","GC-2",10/10/2013,"13:05",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3701,"GC.23, ACCESO GC-2",,12/10/2013,"23:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3702,"ALBAREDA","PADRE CUETO",12/10/2013,"04:20",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3703,"AUTOVIA MARITIMA","ACCESO A JUAN XXIII",11/10/2013,"09:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3704,"CRTA. BARRANCO DE JACOMAR",,11/10/2013,"13:20",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3705,"PLAZA FUERO REAL DE GRAN CANARIA","VENEGAS",16/10/2013,"07:55",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3706,"AVD. JUAN CARLOS I","ROTONDA DOCTOR SANTIAGO BARRY HERNANDEZ",16/10/2013,"11:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3707,"JOSE JUAN MEJIAS","Nº8",09/09/2013,"15:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3708,"FARMACETICO PEDRO RIVERA","1",16/10/2013,"13:10",2,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3709,"PASEO DE CHIL","AVDA. ESCALERITAS",15/10/2013,"21:00",1,1,"Jefatura","Atropello","Otros factores o infracciones","Cruzar la vía antirreglamentariamente",0
3710,"ALEMANIA","PI Y MARGALL",16/10/2013,"15:00",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3711,"ACCESO DE LA GC-23","ROTONDA FERNANDO GOMEZ NAVARRO",16/10/2013,"17:40",2,1,"Juzgado","Colisión","Conducción distraída","Ninguna infracción",0
3714,"CEBRIAN","PEROJO",15/10/2013,"10:40",3,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3715,"GC-1","PK.9.1, NORTE-SUR",16/10/2013,"18:00",4,3,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3716,"FRANCISCO GOURIE","FRENTE SUPERMERCADO HIPERDINO",17/10/2013,"09:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",1
3717,"CTRA. A LOS GILES","LADERA ALTA DE CASA AYALA",16/10/2013,"22:18",1,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3718,"CARRETERA DEL RINCON S/N","INCORPORACION ROTONDA AVDA. PRINCIPE DE ASTUR",09/10/2013,"10:15",2,1,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3719,"CARVAJAL","ANGEL GUIMERA",13/10/2013,"12:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3720,"CANALEJAS","MURGA",13/10/2013,"21:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3721,"GENERAL MAS DE GAMINDE Nº 43",,13/10/2013,,2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3722,"ALBAREDA","8",13/10/2013,"22:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3723,"PLAZA BELEN MARIA",,14/10/2013,"09:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3724,"PELAYO LOPEZ (ARQUITECTO)","JUAN MANUEL DURAN GONZALEZ",15/10/2013,"17:20",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3725,"AVDA. JUAN CARLOS I","Nº 3",16/10/2013,"14:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3726,"VIRGEN DEL PILAR","Nº 28",16/10/2013,"17:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3727,"AVDA. JUAN CARLOS I","ARCHIVERO JOAQUIN BLANCO MONTESDEOCA",16/10/2013,"16:30",2,3,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3728,"LADERA ALTA DE CASA AYALA",,17/10/2013,"19:30",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3733,"ALBAREDA","ALFREDO L JONES",18/10/2013,"01:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3738,"ALBAREDA","PADRE CUETO",16/10/2013,"08:15",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3740,"PIO XII","35",16/10/2013,"08:50",2,0,"Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción",0
3741,"LEON Y CASTILLO","TUNEL 'JULIO LUENGO'",16/10/2013,"15:55",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3742,"ALBAHACA",,16/10/2013,"12:15",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3743,"ROTONDA FERNANDO GIMENEZ NAVARRO","ACCESO GC-23",17/10/2013,"10:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3744,"LOMO DEL DRAGO","COLEGIO ALEMAN",18/10/2013,"08:05",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
3746,"PASEO DE CHIL","199",13/10/2013,"21:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3747,"LUIS DORESTE SILVA","PELUQUERIA DANIA",18/10/2013,"08:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3748,"LUIS SAAVEDRA MIRANDA","20",11/10/2013,"13:20",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
3750,"LUIS DORESTE SILVA","71",17/10/2013,"09:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3751,"JUAN RAMON JIMENEZ","43",17/10/2013,"10:50",3,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3752,"BERNARDO DE LA TORRE","44",18/10/2013,"16:35",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3753,"POETISA AGUSTINA ROMERO","36",17/10/2013,"12:35",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
3755,"GLORIETA DOCTOR MANUEL PARADAS FARIÑOS",,18/10/2013,"20:05",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3756,"FERNANDO GUANARTEME","56",17/10/2013,"12:55",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3757,"LEON Y CASTILLO","313",18/10/2013,"19:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3766,"MARIANO","99",18/10/2013,"16:00",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
3767,"HERNEST HEMINGWAY","DE LA IGLESIA",18/10/2013,"07:40",1,0,"Jefatura","Colisión","Sin infracción","Ninguna infracción",0
3768,"GC-110","SENTIDO NORTE/SUR",19/10/2013,"14:40",2,1,"Juzgado","Colisión","Circular sentido prohibido","Ninguna infracción",0
3769,"PASEO DE CHIL","CUARTEL AVIACION",18/10/2013,"23:50",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3770,"ALBAREDA Nº 6",,20/10/2013,"03:05",2,5,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3773,"VIRGEN DEL PILAR","28",20/10/2013,"20:30",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3775,"PLAZA ALAMEDA DE COLON","1",20/10/2013,"09:10",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3776,"PASEO BLAS CABRERA FELIPE (FISICO)",,20/10/2013,"20:50",1,4,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3781,"JUAN SARAZA ORTIZ","C. DE SALUD",21/10/2013,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3782,"GC-1 AM SUR NORTE","P.K. 8.400",21/10/2013,"09:30",1,1,"Jefatura","Otros","Conducción distraída","Ninguna infracción",0
3785,"ALONSO ESPINOLA",,28/10/2013,"10:57",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3787,"ACONCAGUA","48",17/10/2013,"06:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3788,"LEON Y CASTILLO",,18/10/2013,"11:20",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3789,"ALFREDO CALDERON","GENERAL MAS DE GAMINDE",19/10/2013,"15:00",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3790,"SAGASTA","HIERRO",20/10/2013,"15:15",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3791,"PASEO DE SAN JOSE","FRENTE AL 96",18/10/2013,"14:10",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3792,"CTRA. A MARZAGAN","COLEGIO OMAIRA SANCHEZ",19/10/2013,"13:35",3,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3793,"VEGA DE RIO PALMA","101",18/10/2013,"09:10",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3794,"ALFEREZ PROVISIONAL","3",18/10/2013,"08:10",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3795,"CALIFORNIA","Nº 19",20/10/2013,"14:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3797,"BARRANCO JACOMAR","5 GC-300",18/10/2013,"13:05",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3798,"TUNELES JULIO LUENGO","O-E",18/10/2013,"08:30",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3799,"FONDOS DE SEGURA","TRASERA CENTRO COMERCIAL 7 PALMA",20/10/2013,"15:45",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3800,"GC-1","KM 8.6 N/S",21/10/2013,"18:45",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3801,"CTRA. A TAMARACEITE","ROTONDA CESAR MANRIQUE",20/10/2013,"20:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3806,"SEVERO OCHOA","S/N",22/10/2013,"13:45",2,3,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3807,"AVDA. JUAN CARLOS I","Nº23",21/10/2013,"22:05",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3808,"CTRA. DEL NORTE","155",22/10/2013,"13:35",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3812,"CANALEJAS",,21/10/2013,"19:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3813,"GASOLINERA DE LA TROPICAL","GC-110",22/10/2013,"15:38",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3814,"AVDA. ANSITE","JOAQUIN BLUME",22/10/2013,"17:30",2,4,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3815,"CTRA. DE CHILE","NUMERO 122",22/10/2013,"22:20",2,6,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3816,"CARRETERA DE LAS TORRES","FRENTE AL HIPERDINO",22/10/2013,"23:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3817,"GC-1","GRAN CANARIA",21/10/2013,"16:15",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3818,"GC-1","KM.7.300",21/10/2013,"07:35",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3819,"CORDOBA","53",23/10/2013,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3821,"DOCTOR JUAN MEDINA NEBOT","4",23/10/2013,"06:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3823,"C813","DIRECCION A TAMARACEITE",23/10/2013,"17:30",3,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3824,"ROTONDA HOSPITAL DE GRAN CANARIA DOCTOR NEGRI","CARRIL DE ACCESO A LA GC-23 EN DIRECCION BAJA",23/10/2013,"21:50",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3825,"AVDA. HOYA DE LA GALLINA","AVDA. SIETE PALMAS",23/10/2013,"21:50",1,2,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3828,"GC-1","TORRE LAS PALMAS",23/10/2013,"07:15",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3830,"IGNACIO PEREZ GALDOS (CAPITAN G. DE CANARIAS)","SEMAFOROS",14/10/2013,"08:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3831,"FERRERAS","JUAN REJON",19/10/2013,"09:30",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3832,"CARVAJAL","1",22/10/2013,"09:35",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3833,"LUIS DORESTE SILVA","103",23/10/2013,"19:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3834,"PASEO BLAS CABRERA FELIPE (FISICO)","ROTONDA PEDRO HIDALGO",23/10/2013,"10:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3836,"PEDRO HIDALGO","ROTONDA HOYA LA PLATA",23/10/2013,"22:56",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3837,"PILARILLO SECO","AVDA. RAFAEL CABRERA",23/10/2013,"16:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3838,"DIANA","26",23/10/2013,"18:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3839,"PASEO DE CHIL","BARCELONA",24/10/2013,"13:10",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3840,"AVDA. JOSE MESA Y LOPEZ","OLOF PALME",20/10/2013,"11:45",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3841,"ARCHIVERO JOAQUIN BLANCO MONTESDEOCA","MIMOSA",22/10/2013,"11:45",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3849,"CRUZ DEL OVEJERO","16",24/10/2013,"17:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3850,"GC.23","ROTONDA LAS AMERICAS",22/10/2013,"20:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3851,"ROTONDA LA BALLENA","ENTRADA A GC.23",24/10/2013,"20:40",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3854,"TUNEL 'JULIO LUENGO'","SALIDA GUANARTEME",22/10/2013,"19:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3855,"PLAZA FUERO REAL DE GRAN CANARIA","COMANDANCIA MARINA",22/10/2013,"13:15",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3856,"PEREZ MUÑOZ","55",22/10/2013,"14:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3857,"PEREZ MUÑOZ","47",22/10/2013,"14:43",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3858,"JUAN AFONSO PONCE","16",24/10/2013,"16:30",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3859,"TUNEL JULIO LUENGO","LEON Y CASTILLO",25/10/2013,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3860,"SAN JOSE DEL ALAMO","PASADO EL CRUCE DEL GALLINAL",25/10/2013,"10:15",2,2,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3862,"AVDA. JUAN CARLOS I","ROTONDA HOSPITAL DR. NEGRIN",25/10/2013,"11:50",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3863,"FARMACEUTICO PEDRO RIVERO","COLEGIO",25/10/2013,"16:30",2,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3864,"SAGULPA APARCAMIENTO ELDER","PARQUE SANTA CATALINA",25/10/2013,"10:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3865,"AVDA. MARITIMA","ACCESO JULIO LUENGO S/N",18/10/2013,"11:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3866,"RECINTO CAMPUS UNIVERSTARIO TAFIRA","EDIF INGENIERIA",25/10/2013,"16:35",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
3869,"VIRGEN DEL PILAR","28",26/10/2013,"16:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3870,"CTA. DE ALMATRICHE","ROTONDA GC.3",26/10/2013,"17:00",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3878,"SUBIDA A SAN JUAN",,27/10/2013,"08:30",1,1,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
