"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
4813,"JOAQUIN BLUME","3",14/12/2011,"09:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
4814,"HOYA DEL ENAMORADO","LAS BORRERAS",14/12/2011,"08:20",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
4815,"ARGUINEGUIN","ESTACION ITV",14/12/2011,"12:05",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
4816,"ALBAREDA","52",14/12/2011,"14:45",2,1,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
4817,"AVDA. ESCALERITAS","ROTONDA ELECTRA OBRA DE PEREZ GALDOS",15/12/2011,"15:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4818,"AVDA. JUAN CARLOS I","DOCTOR ALFONSO CHISCANO DIAZ",15/12/2011,"15:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4819,"JUAN SARAZA ORTIZ","17",15/12/2011,"10:50",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4820,"PLAZA DEL INGENIERO LEON Y CASTILLO",,21/12/2011,"16:10",2,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4821,"SALTA","7",16/12/2011,"13:15",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
4822,"CTRA. DEL CARDON","90 (ROTONDA)",16/12/2011,"19:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4823,"PROFESOR LOZANO","QUITO",16/12/2011,"18:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
4824,"MONTEVIDEO","VEINTINUEVE DE ABRIL",16/12/2011,"11:00",2,10,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4828,"EMILIO ARRIETA","24",21/12/2011,"23:35",2,0,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
4830,"ACCESO A TUNEL DE SAN JOSE DESDE GC-1","NORTE - SUR",18/12/2011,"17:50",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
4831,"CARRETERA ALMATRICHE","176",18/12/2011,"22:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4832,"VIRGEN DEL PILAR","NUM. 6",17/12/2011,"23:45",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
4833,"BRAVO MURILLO","8",19/12/2011,"10:30",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
4834,"GC-1","KM. 7 DIRECCION NORTE",17/12/2011,"21:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4835,"ROTONDA LA BALLENA",,18/12/2011,"18:40",2,1,"Jefatura","Colisión","No indicar maniobra","Ninguna infracción",0
4836,"RESINTO HOSPITALARIO GRAN CANARIA","SALIDA HACIA GC-23",22/12/2011,"08:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4838,"ROTONDA DE LA BALLENA",,17/12/2011,"14:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4839,"AVDA. CESAR MANRIQUE","JERICO",17/12/2011,"21:40",2,6,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
4840,"ARGUINEGUIN","8",19/12/2011,"15:15",2,0,"Jefatura","Colisión","Alcohol o drogas","Ninguna infracción",0
4841,"AVDA. ESCALERITAS","155",19/12/2011,"11:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4842,"PLAZA MANUEL BECERRA Nº2",,22/12/2011,"22:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4843,"PASEO DE SAN ANTONIO","18",23/12/2011,"03:15",5,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",1
4844,"PLAZA DE LA CONSTITUCION","3",19/12/2011,"11:05",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
4845,"GC-1","KM. 7,600",23/12/2011,"07:40",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4846,"ALBAREDA","75",19/12/2011,"13:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4847,"LOS MARTINEZ DE ESCOBAR","BERNARDO DE LA TORRE",19/12/2011,"13:20",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
4848,"VENEGAS","OBISPO RABADAN",19/12/2011,"09:25",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4849,"MARIA DOLOROSA","SANTIAGO APOSTOL",20/12/2011,"13:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
4850,"CARRETERA GENERAL DEL NORTE","161",20/12/2011,"19:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4851,"PASEO CHIL","1003",09/12/2011,"19:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4852,"PASEO DE CHIL",,20/12/2011,"12:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4853,"GC-23","MARIO CESAR",23/12/2011,"14:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4854,"SAN BORONDON","31",23/12/2011,"17:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
4855,"CENTRO COMERCIAL EL MUELLE","ACCESO",23/12/2011,"15:40",1,0,"Juzgado","Otros","Otros factores o infracciones","Ninguna infracción",0
4856,"GC-2 NORTE-SUR","ACCESO CC LAS ARENAS",23/12/2011,"14:30",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
4857,"VENEZUELA","504 VVDAS. EN JINAMAR",23/12/2011,"15:45",3,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4858,"CTRA. GRAL. DEL NORTE","165",23/12/2011,"18:45",2,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4859,"AVDA. JOSE SANCHEZ PEÑATE","1",23/12/2011,"21:00",1,1,"Juzgado","Atropello","No respetar paso de peatones","Ninguna infracción",0
4860,"EXPLANADA DE LAS ARENAS",,24/12/2011,"03:00",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4861,"GORDILLO","Nº 18 Y 26",23/12/2011,"21:45",5,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4865,"LOMO LA GALLINA","C.C. 7 PALMAS",23/12/2011,"11:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4867,"MOLINO DE VIENTO","44",24/12/2011,"21:00",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4868,"GC-23 PUNTO KM. 2, SENTIDO SUBIDA TUNEL LA BA",,24/12/2011,"00:05",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4871,"FARO","77",25/12/2011,,4,0,"Jefatura","Colisión","Alcohol o drogas","Ninguna infracción",0
4872,"AVDA. ESCALERITAS","33",25/12/2011,"19:00",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4873,"PASEO DE CHIL","301",24/12/2011,"13:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4875,"ARCEDIANO LOPEZ CABEZA","504 VVDAS. EN JINAMAR",25/12/2011,"07:10",3,0,"Juzgado","Colisión","Velocidad inadecuada","Ninguna infracción",0
4877,"AVDA. BLAS CABRERA FELIPE","AVDA. AMURGA",25/12/2011,"18:15",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4878,"C/ZARAGOZA CON C/MARIUCHA","INTERSECCION",21/12/2011,"22:40",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4880,"GC.1","SENTIDO SUR-NORTE",25/12/2011,"18:05",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4881,"GC-2","GC-23",26/12/2011,"19:00",3,5,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4882,"GC-2","DIRECCION NORTE SUR",26/12/2011,"18:20",3,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4883,"CRONISTA BATLLORI LORENZO","10",27/12/2011,"05:10",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
4884,"FERRERAS","ALBAREDA",23/12/2011,"18:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
4885,"RUIZ DE ALDA","VEINTINUEVE DE ABRIL",23/12/2011,"16:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
4887,"TRASERA HOSPITAL MILITAR",,28/12/2011,"02:40",1,2,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
4888,"MARIUCHA","167",20/12/2011,"16:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4889,"DOCTOR LLORENTE MATOS","504 VVDAS. EN JINAMAR",20/12/2011,"09:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4890,"ECHEGARAY","VALLE INCLAN",25/12/2011,"09:35",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4891,"AVDA. DE LAS PETROLIFERAS","FRIGOLUZ",28/12/2011,"13:50",1,1,"Juzgado","Atropello","Velocidad inadecuada","Ninguna infracción",0
4893,"JORDAN","7",20/12/2011,"12:50",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4894,"CARRETERA RECTA DE EL PILAR",,28/12/2011,"12:40",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4895,"LEON Y CASTILLO","335",20/12/2011,"13:40",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4899,"LOMO SAN LAZARO","AVDA. PINTOR FELO MONZON",25/12/2011,"22:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4900,"BATALLA DE BRUNETE","30 Y 22",28/12/2011,"22:40",8,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4902,"FRANCISCO DE TORQUEMADA","AL FINAL DE LA CALLE",28/12/2011,"18:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
4903,"SOR SIMONA","ZARAGOZA",25/12/2011,"17:10",2,3,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
4904,"GC-1AUTOVIA MARITIMA","KM-2 SUR-NORTE",25/12/2011,"01:35",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
4905,"ROTONDA DE JUAN XXIII",,20/12/2011,"07:55",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4906,"GC-1","KM 8",20/12/2011,"12:45",2,1,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
4907,"GC-1 AM SUR-NORTE","ALVARAVANERAS",05/12/2011,"14:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4908,"GC-1","HOYA DE LA PLATA",20/12/2011,"09:45",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
4909,"CASTILLEJOS","ESPARTERO",29/12/2011,"18:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
