CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,CODIGO_POSTAL,DISTRITO
532002,"CL","PALMERAS",1,59,29018,2
532002,"CL","PALMERAS",2,60,29018,2
532282,"CL","PALMERAS DEL LIMONAR",1,31,29016,2
532282,"CL","PALMERAS DEL LIMONAR",2,20,29016,2
532355,"CL","PALMERIN DE OLIVA",1,1,29014,3
532355,"CL","PALMERIN DE OLIVA",2,2,29014,3
532428,"AV","PALMILLA",1,27,29011,5
532428,"AV","PALMILLA",2,26,29011,5
532631,"PL","PALMILLA",1,7,29011,5
532631,"PL","PALMILLA",2,6,29011,5
533262,"CL","PALMITO",1,3,29010,4
533262,"CL","PALMITO",2,4,29010,4
533408,"CL","PALO MAYOR",1,11,29010,4
533408,"CL","PALO MAYOR",2,6,29010,4
533688,"AV","PALOMA",1,45,29003,7
533688,"AV","PALOMA",2,48,29003,7
533548,"CL","PALOMA",1,3,29591,9
533548,"CL","PALOMA",2,8,29591,9
533700,"CL","PALOMETA",1,19,29018,2
533700,"CL","PALOMETA",2,26,29018,2
805114,"DSMO","PALOMILLA LA",1,1,29193,2
237302,"CL","PALUSTRE EL",1,5,29017,2
237302,"CL","PALUSTRE EL",2,16,29017,2
719072,"CL","PAMPLONA",1,9,29197,2
719072,"CL","PAMPLONA",2,12,29197,2
534668,"CL","PANADERITO",1,11,29590,9
534668,"CL","PANADERITO",2,12,29590,9
534803,"CL","PANADEROS",1,31,29005,1
534803,"CL","PANADEROS",2,26,29005,1
535087,"CL","PANALA LA",1,29,29014,3
535087,"CL","PANALA LA",2,16,29014,3
535362,"CL","PANAMA",1,7,29017,2
535362,"CL","PANAMA",2,12,29017,2
535508,"CL","PANERON",1,1,29003,7
535508,"CL","PANERON",2,6,29003,7
535648,"CL","PANORAMA",1,29,29018,2
535648,"CL","PANORAMA",2,28,29018,2
810819,"DSMO","PANTANO DEL AGUJERO",1,3,29014,3
810819,"DSMO","PANTANO DEL AGUJERO",2,2,29014,3
822892,"DSMO","PANTANO EL",1,37,29140,8
822892,"DSMO","PANTANO EL",2,36,29140,8
536067,"CL","PAPAMOSCA",1,23,29007,6
536067,"CL","PAPAMOSCA",2,20,29007,6
536091,"CL","PAPIRO",1,49,29014,3
536091,"CL","PAPIRO",2,18,29014,3
536105,"PJE","PAPIRO",1,3,29014,3
536105,"PJE","PAPIRO",2,4,29014,3
817074,"DSMO","PAPITAS LOS",1,1,29193,5
536130,"CL","PAQUIRO",1,17,29006,6
536130,"CL","PAQUIRO",2,58,29006,6
536202,"CL","PARADAS",1,5,29140,8
536202,"CL","PARADAS",2,8,29140,8
536482,"CTRA","PARADOR DE TURISMO",1,7,29004,8
536482,"CTRA","PARADOR DE TURISMO",2,14,29004,8
536628,"CL","PARAGUAY",1,3,29016,1
536628,"CL","PARAGUAY",2,6,29016,1
537322,"CL","PARAUTA",1,29,29006,6
537322,"CL","PARAUTA",2,42,29006,6
537608,"CL","PARCHITE",1,13,29590,9
537608,"CL","PARCHITE",2,8,29590,9
537748,"CL","PARDILLO",1,5,29007,6
537748,"CL","PARDILLO",2,4,29007,6
537888,"CL","PARDO BAZAN",1,1,29012,1
537888,"CL","PARDO BAZAN",2,8,29012,1
537951,"CMNO","PAREDES",1,31,29018,2
537951,"CMNO","PAREDES",2,32,29018,2
805688,"DSMO","PAREDES DEL SANTOPITAR LAS",1,7,29193,2
805688,"DSMO","PAREDES DEL SANTOPITAR LAS",2,6,29193,2
538027,"CL","PAREDON",1,23,29014,3
538027,"CL","PAREDON",2,14,29014,3
538167,"CL","PAREDON ALTO",1,27,29014,3
538167,"CL","PAREDON ALTO",2,28,29014,3
538442,"CL","PAREDON BAJO",1,21,29014,3
538442,"CL","PAREDON BAJO",2,18,29014,3
538540,"CL","PARIS",1,81,29006,6
538540,"CL","PARIS",2,70,29006,6
538591,"AV","PARMENIDES",1,21,29010,11
538591,"AV","PARMENIDES",2,18,29010,11
538621,"CL","PARNASO",1,73,29190,10
538621,"CL","PARNASO",2,54,29190,10
538655,"CL","PARQUE",1,7,29018,2
538655,"CL","PARQUE",2,20,29018,2
119776,"PSO","PARQUE",1,1,29015,1
119776,"PSO","PARQUE",2,2,29016,1
119946,"PQUE","PARQUE DE LA PESETA",1,1,29007,6
119946,"PQUE","PARQUE DE LA PESETA",2,2,29007,6
119920,"PQUE","PARQUE DEL NORTE",1,1,29010,4
119920,"PQUE","PARQUE DEL NORTE",2,2,29010,4
119938,"PQUE","PARQUE DEL OESTE",1,1,29004,7
119938,"PQUE","PARQUE DEL OESTE",2,2,29004,7
436755,"PQUE","PARQUE MANGAS VERDES",1,1,29014,3
436755,"PQUE","PARQUE MANGAS VERDES",2,2,29014,3
810657,"DSMO","PARRA S.A.",1,1,29014,3
539287,"CL","PARRAS",1,39,29012,1
539287,"CL","PARRAS",2,50,29012,1
539422,"CL","PARROCO DON JUAN ESTRADA CASTRO",1,3,29014,1
539422,"CL","PARROCO DON JUAN ESTRADA CASTRO",2,2,29014,1
234559,"CL","PARROCO RUIZ FUREST",1,5,29013,1
234559,"CL","PARROCO RUIZ FUREST",2,2,29013,1
539457,"CL","PASCAL",1,5,29004,8
539457,"CL","PASCAL",2,42,29004,8
539490,"PJE","PASCUAL DUARTE",1,9,29140,8
539490,"PJE","PASCUAL DUARTE",2,24,29140,8
539562,"CL","PASCUAL GAYANGOS",1,9,29014,1
539562,"CL","PASCUAL GAYANGOS",2,20,29014,1
539848,"CL","PASCUAL Y TORRES",1,3,29016,2
539848,"CL","PASCUAL Y TORRES",2,6,29016,2
540129,"AV","PASCUEROS",1,5,29013,1
540129,"AV","PASCUEROS",2,10,29013,1
540269,"CL","PASION",1,9,29013,3
540269,"CL","PASION",2,22,29013,3
540552,"CL","PASTOR CURIAMBRO",1,1,29014,3
540552,"CL","PASTOR CURIAMBRO",2,4,29014,3
540706,"CL","PASTOR DE FILIDA",1,11,29014,3
540706,"CL","PASTOR DE FILIDA",2,6,29014,3
540854,"CL","PASTOR DE IBERIA",1,5,29014,3
540854,"CL","PASTOR DE IBERIA",2,4,29014,3
540960,"CL","PASTORA",1,3,29005,1
540960,"CL","PASTORA",2,6,29005,1
541249,"CL","PASTORA IMPERIO",1,23,29014,3
541249,"CL","PASTORA IMPERIO",2,10,29014,3
541524,"CMNO","PATO DEL",1,37,29004,7
541524,"CMNO","PATO DEL",2,50,29004,7
541800,"ALMD","PATROCINIO",1,5,29013,1
541800,"ALMD","PATROCINIO",2,12,29013,1
541940,"PL","PATROCINIO",1,19,29013,1
541940,"PL","PATROCINIO",2,20,29013,1
542024,"CL","PAUL DUKAS",1,7,29002,7
542024,"CL","PAUL DUKAS",2,6,29002,7
542229,"CL","PAUL VALERY",1,9,29004,7
542229,"CL","PAUL VALERY",2,4,29004,7
541982,"PL","PAULA LA",1,5,29013,1
541982,"PL","PAULA LA",2,6,29013,1
542296,"CL","PAULO FREIRE",1,3,29006,6
542296,"CL","PAULO FREIRE",2,8,29006,6
542369,"CL","PAVERO",1,21,29010,4
542369,"CL","PAVERO",2,22,29010,4
542598,"CL","PAVIA",1,3,29002,1
542598,"CL","PAVIA",2,2,29002,1
542784,"CL","PAZ",1,13,29591,9
542784,"CL","PAZ",2,8,29591,9
817058,"DSMO","PECHUGA",1,1,29193,5
542857,"CL","PEDAGOGA MARIA MONTESSORI",1,11,29196,9
542857,"CL","PEDAGOGA MARIA MONTESSORI",2,20,29196,9
542920,"CL","PEDERNAL",1,3,29140,8
542920,"CL","PEDERNAL",2,6,29140,8
543209,"CL","PEDRAZA PAEZ",1,109,29017,2
543209,"CL","PEDRAZA PAEZ",2,110,29017,2
543489,"CL","PEDRERA",1,21,29140,8
543489,"CL","PEDRERA",2,24,29140,8
543624,"PJE","PEDRERA",1,5,29140,8
543624,"PJE","PEDRERA",2,4,29140,8
543764,"CL","PEDRIZAL",1,33,29140,8
543764,"CL","PEDRIZAL",2,34,29140,8
544183,"CL","PEDRO ALONSO GARCIA",1,3,29007,6
544183,"CL","PEDRO ALONSO GARCIA",2,6,29007,6
544396,"CL","PEDRO ANTONIO BEUTER",1,9,29010,11
544396,"CL","PEDRO ANTONIO BEUTER",2,10,29010,11
544329,"CL","PEDRO ANTONIO DE ALARCON",1,3,29014,3
544329,"CL","PEDRO ANTONIO DE ALARCON",2,4,29014,3
544604,"CL","PEDRO CEVALLOS",1,15,29590,9
544604,"CL","PEDRO CEVALLOS",2,14,29590,9
544884,"CL","PEDRO DE ALMAGUER",1,5,29006,6
544884,"CL","PEDRO DE ALMAGUER",2,6,29006,6
69639,"CL","PEDRO DE ALVARADO",1,9,29018,2
69639,"CL","PEDRO DE ALVARADO",2,30,29018,2
545023,"CL","PEDRO DE CONTRERAS",1,1,29014,3
545023,"CL","PEDRO DE CONTRERAS",2,2,29014,3
545163,"CL","PEDRO DE DEZA",1,7,29013,1
545163,"CL","PEDRO DE DEZA",2,10,29013,1
545236,"CL","PEDRO DE LOBO",1,3,29014,3
545236,"CL","PEDRO DE LOBO",2,6,29014,3
547824,"CL","PEDRO DE MENA",1,1,29001,1
547824,"CL","PEDRO DE MENA",2,4,29001,1
545449,"CL","PEDRO DE MORA",1,19,29010,11
545449,"CL","PEDRO DE MORA",2,22,29010,11
545724,"CL","PEDRO DE PAZ",1,5,29006,6
545724,"CL","PEDRO DE PAZ",2,8,29006,6
546003,"CL","PEDRO DE QUEJANA",1,17,29012,1
546003,"CL","PEDRO DE QUEJANA",2,20,29012,1
546283,"CL","PEDRO DE TOLEDO",1,5,29015,1
546283,"CL","PEDRO DE TOLEDO",2,8,29015,1
546569,"CL","PEDRO DE VALDES",1,3,29014,3
546569,"CL","PEDRO DE VALDES",2,10,29014,3
546844,"CL","PEDRO DE VALDIVIA",1,45,29018,2
546844,"CL","PEDRO DE VALDIVIA",2,50,29018,2
547409,"CL","PEDRO ESPINOSA",1,35,29007,6
547409,"CL","PEDRO ESPINOSA",2,34,29007,6
547549,"CL","PEDRO FERNANDEZ DE LA ROSA",1,9,29010,4
547549,"CL","PEDRO FERNANDEZ DE LA ROSA",2,10,29010,4
547565,"CL","PEDRO GARFIAS",1,11,29190,10
547565,"CL","PEDRO GARFIAS",2,6,29190,10
547573,"CL","PEDRO GOMEZ CHAIX",1,7,29007,6
547573,"CL","PEDRO GOMEZ CHAIX",2,20,29007,6
547603,"CL","PEDRO GOMEZ SANCHO",1,13,29011,5
547603,"CL","PEDRO GOMEZ SANCHO",2,4,29011,5
547638,"CL","PEDRO LUIS GALVEZ",1,55,29007,6
547638,"CL","PEDRO LUIS GALVEZ",2,28,29007,6
547689,"CL","PEDRO MACANAZ",1,55,29590,9
547689,"CL","PEDRO MACANAZ",2,46,29590,9
547964,"CL","PEDRO MANTUANO",1,13,29007,6
547964,"CL","PEDRO MANTUANO",2,12,29007,6
548103,"CL","PEDRO MARCOLAIN",1,5,29009,4
548103,"CL","PEDRO MARCOLAIN",2,2,29009,4
548171,"CL","PEDRO MARTIR DE ANGLERIA",1,23,29140,8
548171,"CL","PEDRO MARTIR DE ANGLERIA",2,14,29140,8
548201,"CL","PEDRO MIGUEL CARBONELL",1,1,29014,3
548201,"CL","PEDRO MIGUEL CARBONELL",2,4,29014,3
548243,"CL","PEDRO MOLINA",1,7,29012,1
548243,"CL","PEDRO MOLINA",2,10,29012,1
548383,"CL","PEDRO ORTIZ",1,7,29010,11
548383,"CL","PEDRO ORTIZ",2,8,29010,11
548529,"CL","PEDRO ROMERO",1,15,29014,3
548529,"CL","PEDRO ROMERO",2,12,29014,3
548669,"CL","PEDRO SAENZ",1,3,29014,3
548669,"CL","PEDRO SAENZ",2,4,29014,3
548731,"AV","PEDRO SALINAS",1,9,29010,4
548731,"AV","PEDRO SALINAS",2,8,29010,4
548804,"CL","PEDRO VIVERO",1,3,29018,2
548804,"CL","PEDRO VIVERO",2,8,29018,2
549088,"CL","PEDRO XIMEN",1,17,29014,3
549088,"CL","PEDRO XIMEN",2,16,29014,3
811742,"DSMO","PEDROSAS LAS",1,3,29193,3
811742,"DSMO","PEDROSAS LAS",2,2,29193,3
549363,"CL","PEINADO",1,21,29014,1
549363,"CL","PEINADO",2,42,29014,1
800261,"DSMO","PEINADO CHICO",1,1,29013,2
549649,"AV","PEINADO GRANDE",1,37,29013,2
549649,"AV","PEINADO GRANDE",2,40,29013,2
549924,"CL","PELAYO",1,27,29009,4
549924,"CL","PELAYO",2,26,29009,1
550761,"CL","PELLISSO",1,13,29013,1
550761,"CL","PELLISSO",2,16,29013,1
814652,"DSMO","PELOTINES LOS",1,3,29190,10
814652,"DSMO","PELOTINES LOS",2,2,29190,10
550906,"CL","PENDOLILLO",1,11,29003,7
550906,"CL","PENDOLILLO",2,4,29003,7
550973,"CL","PENELOPE",1,83,29590,9
550973,"CL","PENELOPE",2,88,29590,9
551040,"CL","PENSAMIENTO",1,13,29190,10
551040,"CL","PENSAMIENTO",2,12,29190,10
551325,"CL","PEÑA",1,27,29012,1
551325,"CL","PEÑA",2,34,29012,1
551465,"CL","PEÑA DE FRANCIA",1,11,29004,8
551465,"CL","PEÑA DE FRANCIA",2,14,29004,8
551601,"CL","PEÑARRUBIA",1,37,29006,6
551601,"CL","PEÑARRUBIA",2,40,29006,6
551627,"CL","PEÑISTA RAFAEL FUENTES",1,1,29006,6
551627,"CL","PEÑISTA RAFAEL FUENTES",2,2,29006,6
551741,"CL","PEÑON DEL BERRUECO",1,9,29003,7
551741,"CL","PEÑON DEL BERRUECO",2,10,29003,7
513806,"CL","PEÑON DEL CUERVO",1,15,29018,2
513806,"CL","PEÑON DEL CUERVO",2,24,29018,2
826464,"DSMO","PEÑON DEL CUERVO",1,1,29720,2
826464,"DSMO","PEÑON DEL CUERVO",2,2,29720,2
811581,"DSMO","PEÑON EL",1,1,29193,3
551813,"CL","PEÑONCILLO",1,5,29004,7
551813,"CL","PEÑONCILLO",2,8,29004,7
551881,"CL","PEÑUELAS",1,29,29140,8
551881,"CL","PEÑUELAS",2,26,29140,8
552003,"CL","PEPA FLORES"MARISOL"",1,7,29014,3
552003,"CL","PEPA FLORES"MARISOL"",2,58,29014,3
217380,"PL","PEPE ALMOGUERA SANCHEZ",1,1,29017,2
217380,"PL","PEPE ALMOGUERA SANCHEZ",2,2,29017,2
825387,"DSMO","PEPE ANTONIO",1,1,29010,4
825387,"DSMO","PEPE ANTONIO",2,2,29010,4
552020,"CL","PEPE ESTRADA",1,11,29014,1
552020,"CL","PEPE ESTRADA",2,18,29014,1
552097,"CL","PEPE GONZALEZ MARIN",1,5,29014,3
552097,"CL","PEPE GONZALEZ MARIN",2,4,29014,3
552160,"CJON","PEPE LAPENA",1,1,29017,2
552160,"CJON","PEPE LAPENA",2,4,29017,2
552356,"PL","PEPE MENA",1,5,29012,1
552356,"PL","PEPE MENA",2,6,29012,1
552445,"CL","PEPE SANTIAGO",1,31,29011,5
552445,"CL","PEPE SANTIAGO",2,40,29011,5
552127,"CL","PEPE-HILLO",1,21,29006,6
552127,"CL","PEPE-HILLO",2,14,29006,6
552585,"CL","PEPITA BARRIENTOS",1,7,29004,7
552585,"CL","PEPITA BARRIENTOS",2,12,29004,7
552721,"AV","PEPITA DURAN",1,27,29010,11
552721,"AV","PEPITA DURAN",2,34,29010,11
553000,"CL","PEPITA JIMENEZ",1,19,29018,2
553000,"CL","PEPITA JIMENEZ",2,20,29018,2
553280,"CL","PEPOTE",1,89,29017,2
553280,"CL","PEPOTE",2,76,29017,2
553565,"CL","PERAL",1,3,29590,9
553565,"CL","PERAL",2,14,29590,9
554405,"CL","PERDICES",1,15,29190,10
554405,"CL","PERDICES",2,24,29190,10
554545,"CL","PERDIGUERA",1,3,29003,7
554545,"CL","PERDIGUERA",2,2,29003,7
554685,"CL","PEREDA",1,9,29017,2
554685,"CL","PEREDA",2,22,29017,2
554961,"CL","PEREGRINO",1,35,29002,1
554961,"CL","PEREGRINO",2,60,29002,1
555100,"CJON","PEREJIL",1,5,29017,2
555100,"CJON","PEREJIL",2,4,29017,2
555177,"CL","PERETE",1,27,29006,6
555177,"CL","PERETE",2,26,29006,6
422801,"CL","PEREZ DE AYALA",3,45,29014,3
422801,"CL","PEREZ DE AYALA",2,48,29014,3
422801,"CL","PEREZ DE AYALA",50,50,29013,3
422801,"CL","PEREZ DE AYALA",52,54,29014,3
422819,"PJE","PEREZ DE AYALA",1,5,29013,3
422819,"PJE","PEREZ DE AYALA",2,4,29013,3
555240,"CL","PEREZ DE CASTRO",1,9,29014,1
555240,"CL","PEREZ DE CASTRO",2,8,29014,1
555801,"CL","PEREZ DE PALENCIA",1,13,29010,4
555801,"CL","PEREZ DE PALENCIA",2,12,29010,4
555525,"CL","PEREZ ESCRICH",1,3,29017,2
555525,"CL","PEREZ ESCRICH",2,12,29017,2
371840,"CL","PEREZ GALDOS",1,1,29016,2
371840,"CL","PEREZ GALDOS",2,4,29016,2
556084,"CL","PEREZ ZUÑIGA",1,9,29018,2
556084,"CL","PEREZ ZUÑIGA",2,12,29018,2
556220,"CL","PERGOLESI",1,47,29016,2
556220,"CL","PERGOLESI",2,30,29016,2
556360,"CL","PERIANA",1,21,29006,6
556360,"CL","PERIANA",2,26,29006,6
556408,"CL","PERICLES",1,39,29190,10
556408,"CL","PERICLES",2,36,29190,10
556521,"PJE","PERICLES",1,7,29190,10
556521,"PJE","PERICLES",2,8,29190,10
556645,"CJON","PERICON",1,1,29008,1
556645,"CJON","PERICON",2,4,29008,1
556441,"CL","PERIODISTA ANDRES MELLADO",1,7,29018,2
556441,"CL","PERIODISTA ANDRES MELLADO",2,8,29018,2
556688,"CL","PERIODISTA JUAN ANTONIO RANDO",1,9,29140,8
556688,"CL","PERIODISTA JUAN ANTONIO RANDO",2,2,29140,8
556726,"CL","PERIODISTA JUAN NICOLAS PEREZ",1,11,29190,10
556726,"CL","PERIODISTA JUAN NICOLAS PEREZ",2,6,29190,10
556785,"CL","PERIODISTA JUANITO CORTES",1,31,29013,1
556785,"CL","PERIODISTA JUANITO CORTES",2,24,29013,1
217360,"GTA","PERIODISTA JULIAN SESMERO",1,1,29016,2
217360,"GTA","PERIODISTA JULIAN SESMERO",2,2,29016,2
556815,"CL","PERIODISTA LEOVIGILDO CABALLERO GUTIERREZ",1,3,29016,1
556815,"CL","PERIODISTA LEOVIGILDO CABALLERO GUTIERREZ",2,2,29016,1
556840,"CL","PERIODISTA MIGUEL ROSADO",1,7,29016,2
556840,"CL","PERIODISTA MIGUEL ROSADO",2,4,29016,2
214560,"CL","PERIODISTA PACO FADON",1,1,29018,2
214560,"CL","PERIODISTA PACO FADON",2,14,29018,2
216900,"CL","PERIODISTA PACO RENGEL",1,5,29004,7
216900,"CL","PERIODISTA PACO RENGEL",2,2,29004,7
556891,"CL","PERIODISTA VICTOR MELLADO",1,23,29140,8
556891,"CL","PERIODISTA VICTOR MELLADO",2,2,29140,8
556912,"CL","PERIODISTA VICTORIANO LOMEÑA GARCIA",1,13,29190,10
556912,"CL","PERIODISTA VICTORIANO LOMEÑA GARCIA",2,12,29190,10
822281,"DSMO","PERLILLA LA",1,11,29590,9
822281,"DSMO","PERLILLA LA",2,12,29590,9
556921,"CL","PERO NIÑO",1,13,29014,3
556921,"CL","PERO NIÑO",2,10,29014,3
557901,"CL","PERSILES",1,1,29018,2
557901,"CL","PERSILES",2,10,29018,2
558044,"CL","PERTIGA",1,13,29006,6
558044,"CL","PERTIGA",2,6,29006,6
558320,"CL","PERU",1,7,29017,2
558320,"CL","PERU",2,6,29017,2
558460,"PJE","PERU",1,3,29017,2
558460,"PJE","PERU",2,4,29017,2
558605,"CL","PESO DE LA HARINA",1,25,29007,1
558605,"CL","PESO DE LA HARINA",2,28,29007,1
558745,"CL","PETENERAS",1,7,29006,6
558745,"CL","PETENERAS",2,8,29006,6
558761,"CL","PETRONIO",1,63,29190,10
558761,"CL","PETRONIO",2,66,29190,10
558851,"CL","PETUNIA",1,13,29190,10
558851,"CL","PETUNIA",2,28,29190,10
558877,"CL","PEZ ESPADA",1,5,29018,2
558877,"CL","PEZ ESPADA",2,12,29018,2
558893,"CL","PEZ LIMON",1,37,29018,2
558893,"CL","PEZ LIMON",2,32,29018,2
558907,"CL","PEZ LUNA",1,29,29018,2
558907,"CL","PEZ LUNA",2,28,29018,2
558923,"CL","PEZ MARTILLO",1,15,29018,2
558923,"CL","PEZ MARTILLO",2,18,29018,2
558940,"CL","PEZ PLATA",1,1,29017,2
558940,"CL","PEZ PLATA",2,2,29017,2
559164,"PJE","PEZUELA",1,3,29010,6
559164,"PJE","PEZUELA",2,4,29010,6
559300,"CL","PIANO EL",1,7,29197,2
559300,"CL","PIANO EL",2,16,29197,2
559440,"CL","PICACHO",1,9,29012,1
559440,"CL","PICACHO",2,16,29012,1
825093,"DSMO","PICADERO LA ERMITA",1,1,29010,10
818186,"DSMO","PICADERO LOS CHOPOS",1,3,29590,9
818186,"DSMO","PICADERO LOS CHOPOS",5,5,29004,8
818186,"DSMO","PICADERO LOS CHOPOS",2,2,29590,9
818186,"DSMO","PICADERO LOS CHOPOS",4,4,29004,8
818186,"DSMO","PICADERO LOS CHOPOS",6,6,29590,9
559725,"CL","PICADOR",1,5,29008,1
559725,"CL","PICADOR",2,4,29008,1
559865,"CL","PICASSO GONZALEZ",1,7,29140,8
559865,"CL","PICASSO GONZALEZ",2,4,29140,8
560006,"PJE","PICHON",1,9,29190,10
560006,"PJE","PICHON",2,8,29190,10
560146,"CL","PICO DE LAS PALOMAS",1,17,29004,7
560146,"CL","PICO DE LAS PALOMAS",2,20,29004,7
560286,"CL","PICOS DE EUROPA",1,35,29018,2
560286,"CL","PICOS DE EUROPA",2,50,29018,2
560561,"CL","PIEDRA BLANQUILLA",1,17,29140,8
560561,"CL","PIEDRA BLANQUILLA",2,18,29140,8
560847,"CL","PIEDRA FRANCA",1,7,29140,8
560847,"CL","PIEDRA FRANCA",2,10,29140,8
560987,"CL","PIEDRAS PARDAS",1,5,29003,7
560987,"CL","PIEDRAS PARDAS",2,12,29003,7
817732,"DSMO","PIEL DE PAÑO",1,1,29010,4
817732,"DSMO","PIEL DE PAÑO",2,2,29010,4
215370,"CL","PIERRE LAFFITTE",1,3,29590,9
215370,"CL","PIERRE LAFFITTE",2,10,29590,9
214490,"PL","PIERRE-GEORGES LATECOERE",1,1,29004,8
214490,"PL","PIERRE-GEORGES LATECOERE",2,2,29004,8
361330,"CL","PIERROT",1,27,29006,11
361330,"CL","PIERROT",2,6,29006,11
561126,"CL","PILAR",1,13,29591,9
561126,"CL","PILAR",2,40,29591,9
561401,"CMNO","PILAR DEL",1,125,29140,8
561401,"CMNO","PILAR DEL",2,110,29140,8
561614,"CL","PILAR LORENGAR",1,15,29004,7
561614,"CL","PILAR LORENGAR",2,24,29004,7
561711,"BV","PILAR MIRO",1,23,29004,7
561711,"BV","PILAR MIRO",2,26,29004,7
561827,"CL","PILAS LAS",1,5,29004,7
561827,"CL","PILAS LAS",2,8,29004,7
561959,"CL","PIMENTON",1,13,29140,8
561959,"CL","PIMENTON",2,18,29140,8
561967,"CL","PIMIENTA",1,21,29018,2
561967,"CL","PIMIENTA",2,10,29018,2
562246,"CL","PINA DOMINGUEZ",1,25,29017,2
562246,"CL","PINA DOMINGUEZ",2,16,29017,2
563781,"CL","PINASTER",1,17,29018,2
563781,"CL","PINASTER",2,20,29018,2
564001,"CL","PINDARO",1,23,29010,11
564001,"CL","PINDARO",2,20,29010,11
564028,"CL","PINEA",1,13,29018,2
564028,"CL","PINEA",2,16,29018,2
564206,"CL","PINILLOS",1,11,29013,1
564206,"CL","PINILLOS",2,4,29012,1
564206,"CL","PINILLOS",6,12,29013,1
564761,"CL","PINO PADRE",1,13,29018,2
564761,"CL","PINO PADRE",2,18,29018,2
565601,"CL","PINOS",1,5,29012,1
565601,"CL","PINOS",2,14,29012,1
810860,"DSMO","PINOS LOS",1,1,29193,3
565881,"CL","PINOSOL",1,23,29012,1
565881,"CL","PINOSOL",2,54,29012,1
566021,"PJE","PINSAPO",1,1,29014,3
566021,"PJE","PINSAPO",2,2,29014,3
566861,"CL","PINTOR BERMUDEZ GIL",1,3,29014,3
566861,"CL","PINTOR BERMUDEZ GIL",2,4,29014,3
566161,"CL","PINTOR BERROBIANCO MELENDEZ",1,9,29006,6
566161,"CL","PINTOR BERROBIANCO MELENDEZ",2,6,29006,6
566446,"CL","PINTOR CASASOLA",1,9,29017,2
566446,"CL","PINTOR CASASOLA",2,10,29017,2
566586,"CL","PINTOR CASILARI ROLDAN",1,3,29016,1
566586,"CL","PINTOR CASILARI ROLDAN",2,2,29016,1
215010,"CL","PINTOR DAMASO RUANO",1,1,29018,2
215010,"CL","PINTOR DAMASO RUANO",2,10,29018,2
567493,"CL","PINTOR DE LA FUENTE GRIMA",1,5,29002,7
567493,"CL","PINTOR DE LA FUENTE GRIMA",2,2,29002,7
566721,"CL","PINTOR EMILIO HERRERA",1,25,29018,2
566721,"CL","PINTOR EMILIO HERRERA",2,28,29018,2
567001,"CL","PINTOR EMILIO OCON",1,5,29017,2
567001,"CL","PINTOR EMILIO OCON",2,4,29017,2
567281,"CL","PINTOR ENRIQUE FLORIDO",1,15,29017,2
567281,"CL","PINTOR ENRIQUE FLORIDO",2,40,29017,2
216740,"CL","PINTOR ENRIQUE SIMONET",1,9,29002,7
216740,"CL","PINTOR ENRIQUE SIMONET",2,2,29002,7
215470,"CL","PINTOR ESTEBAN ARRIAGA",1,3,29010,11
215470,"CL","PINTOR ESTEBAN ARRIAGA",2,6,29010,11
217080,"PL","PINTOR EUGENIO CHICANO",1,9,29008,1
217080,"PL","PINTOR EUGENIO CHICANO",2,8,29008,1
567353,"CL","PINTOR FERMIN DURANTE",1,1,29016,2
567353,"CL","PINTOR FERMIN DURANTE",2,6,29016,2
567426,"CL","PINTOR FRANCISCO BOIGAS AGUILAR",1,93,29016,1
567426,"CL","PINTOR FRANCISCO BOIGAS AGUILAR",2,78,29016,1
567426,"CL","PINTOR FRANCISCO BOIGAS AGUILAR",80,80,29016,2
567566,"CL","PINTOR GOMEZ GIL",1,7,29017,2
567566,"CL","PINTOR GOMEZ GIL",2,8,29017,2
567841,"CL","PINTOR GRARITE",1,5,29017,2
567841,"CL","PINTOR GRARITE",2,16,29017,2
567981,"CL","PINTOR GUERRERO DEL CASTILLO",1,1,29016,1
567981,"CL","PINTOR GUERRERO DEL CASTILLO",2,2,29016,1
568121,"AV","PINTOR JARABA",1,21,29014,3
568121,"AV","PINTOR JARABA",2,20,29014,3
23957,"CL","PINTOR JOAQUIN MARTINEZ DE LA VEGA",1,19,29016,2
23957,"CL","PINTOR JOAQUIN MARTINEZ DE LA VEGA",2,18,29016,2
568406,"AV","PINTOR JOAQUIN SOROLLA",1,97,29016,2
568406,"AV","PINTOR JOAQUIN SOROLLA",99,125,29018,2
568406,"AV","PINTOR JOAQUIN SOROLLA",127,167,29017,2
568406,"AV","PINTOR JOAQUIN SOROLLA",2,44,29016,2
568406,"AV","PINTOR JOAQUIN SOROLLA",46,78,29017,2
569101,"CL","PINTOR JOSE DE RIBERA",1,35,29003,7
569101,"CL","PINTOR JOSE DE RIBERA",2,36,29003,7
568686,"CL","PINTOR JOSE GATNER",1,7,29007,6
568686,"CL","PINTOR JOSE GATNER",2,8,29007,6
568961,"CL","PINTOR JOSE PONCE",1,21,29017,2
568961,"CL","PINTOR JOSE PONCE",2,36,29017,2
569178,"CL","PINTOR JOSE RUIZ BLASCO",1,51,29590,9
569178,"CL","PINTOR JOSE RUIZ BLASCO",2,16,29590,9
569241,"CL","PINTOR JUAN BARA",1,7,29017,2
569241,"CL","PINTOR JUAN BARA",2,10,29017,2
569453,"AV","PINTOR MANUEL BARBADILLO",1,3,29010,11
