FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6419,23504,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641a,23505,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641b,23506,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641c,23507,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,47,Espaldera,3,http://geoportal.malaga.eu/img/deportes/im47.png,Desarrollar el conjunto de músculos de la espalda y miembros superiores e inferiores,"Sujétese a la barra con ambas manos y apoye un pie en el primer travesaño. Suba y baje por la espaldera lentamente, alternando el movimiento de brazos y piernas.",Apoyar firmemente el pie a la espaldera y agarrarse con fuerza a ella para evitar posibles caídas.,http://geoportal.malaga.eu/img/deportes/fm_47_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_47_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641d,23508,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641e,23509,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,53,Máquina de remo,3,http://geoportal.malaga.eu/img/deportes/im53.png,"Desarrollar los músculos del tren superior, glúteos y muslos.","Siéntese en el banco y apoye los pies sobre el soporte. Agarre con fuerza las dos barras por la empuñadura y tire de ellas hacia el pecho, como el movimiento de remar.",Mantener siempre la espalda recta durante la ejecución.Realizar el movimiento de manera controlada.,http://geoportal.malaga.eu/img/deportes/fm_53_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_53_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_641f,23510,POINT (373387.8051984312 4067540.8837995785),,,,,,,-1,-1,-1,0,,25,Cl. Jerez Perchet,Número 29,http://geoportal.malaga.eu/img/deportes/fz_25.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,373387.8052,4067540.8839
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6420,23511,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6421,23512,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6422,23513,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6423,23514,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6424,23515,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6425,23516,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,47,Espaldera,3,http://geoportal.malaga.eu/img/deportes/im47.png,Desarrollar el conjunto de músculos de la espalda y miembros superiores e inferiores,"Sujétese a la barra con ambas manos y apoye un pie en el primer travesaño. Suba y baje por la espaldera lentamente, alternando el movimiento de brazos y piernas.",Apoyar firmemente el pie a la espaldera y agarrarse con fuerza a ella para evitar posibles caídas.,http://geoportal.malaga.eu/img/deportes/fm_47_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_47_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6426,23517,POINT (373080.5823984272 4066437.810699588),,,,,,,-1,-1,-1,0,,26,Cl. Obispo Bartolomé Espejo,Número 11,http://geoportal.malaga.eu/img/deportes/fz_26.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,373080.5824,4066437.8108
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6427,23518,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6428,23519,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6429,23520,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642a,23521,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642b,23522,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642c,23523,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642d,23524,POINT (373352.5340984301 4068529.3069995684),,,,,,,-1,-1,-1,0,,27,Cl. Pepa Flores Marisol,Números 56-58,http://geoportal.malaga.eu/img/deportes/fz_27.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,373352.5341,4068529.3071
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642e,23525,POINT (372823.3272984219 4068518.0808995673),,,,,,,-1,-1,-1,0,,28,Cmno. Casabermeja,Número  41  (Parque La Alegría),http://geoportal.malaga.eu/img/deportes/fz_28.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,372823.3273,4068518.081
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_642f,23526,POINT (372823.3272984219 4068518.0808995673),,,,,,,-1,-1,-1,0,,28,Cmno. Casabermeja,Número  41  (Parque La Alegría),http://geoportal.malaga.eu/img/deportes/fz_28.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,372823.3273,4068518.081
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6430,23527,POINT (372823.3272984219 4068518.0808995673),,,,,,,-1,-1,-1,0,,28,Cmno. Casabermeja,Número  41  (Parque La Alegría),http://geoportal.malaga.eu/img/deportes/fz_28.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,372823.3273,4068518.081
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6431,23528,POINT (372823.3272984219 4068518.0808995673),,,,,,,-1,-1,-1,0,,28,Cmno. Casabermeja,Número  41  (Parque La Alegría),http://geoportal.malaga.eu/img/deportes/fz_28.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,372823.3273,4068518.081
