ID,DATA_CONVOCATORIA,ANY_CONVOCATORIA,CODI_TIPUS_CONVOCATORIA,TIPUS_CONVOCATORIA,CODIGO_CONVOCATORIA,CONVOCATORIA,MESA_CODI,MESA_DISTRICTE,MESA_SECCIO,MESA,MESA_OBERTA,MESA_COMUNICADA,MESA_HORA_COMUNICADA,MESA_CENS,MESA_AVANÇ1,MESA_AVANÇ2,MESA_AVANÇ3,MESA_VOTS_NULS,MESA_VOTS_BLANCS,MESA_TOTAL_VOTS,PARTIT_ENTEL,PARTIT_COLOR,PARTIT_CODI,PARTIT_SIGLES,PARTIT_NOM,PARTIT_VOTS,TOTAL_CENS,TOTAL_AVANC1,TOTAL_AVANC2,TOTAL_AVANC3,TOTAL_VOTS_NULS,TOTAL_VOTS_BLANCS,DADES,ESTAT
2016-C2016-3939-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,46,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,28,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,8,#97668B,296,ECP,En Comú Podem,115,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,114,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,52,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,3,#2E9AFE,2,PP,Partit Popular,51,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,10,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,74,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,16,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,4,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,8,#97668B,296,ECP,En Comú Podem,161,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3940-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3940,4,4,A,SI,SI,21:45,775,258,346,490,1,6,490,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,138,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,64,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,3,#2E9AFE,2,PP,Partit Popular,58,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,9,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,90,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,19,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,8,#97668B,296,ECP,En Comú Podem,160,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3941-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3941,4,4,B,SI,SI,21:46,866,272,375,542,2,2,542,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,51,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,98,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,3,#2E9AFE,2,PP,Partit Popular,30,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,5,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,29,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,59,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,8,#97668B,296,ECP,En Comú Podem,92,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3942-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3942,4,5,A,SI,SI,21:28,547,166,253,372,4,3,372,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,40,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,93,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,3,#2E9AFE,2,PP,Partit Popular,43,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,6,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,42,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,57,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,8,#97668B,296,ECP,En Comú Podem,105,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3943-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3943,4,5,B,SI,SI,21:33,616,192,254,393,3,2,393,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,56,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,66,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,3,#2E9AFE,2,PP,Partit Popular,35,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,32,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,42,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,8,#97668B,296,ECP,En Comú Podem,119,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,69,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,81,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,3,#2E9AFE,2,PP,Partit Popular,27,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,35,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,57,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,8,#97668B,296,ECP,En Comú Podem,113,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3945-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3945,4,6,B,SI,SI,21:06,608,205,281,395,1,4,395,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,54,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,62,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,3,#2E9AFE,2,PP,Partit Popular,39,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,55,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,41,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,8,#97668B,296,ECP,En Comú Podem,88,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3946-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3946,4,7,A,SI,SI,21:09,537,199,269,350,2,4,350,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,63,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,75,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,3,#2E9AFE,2,PP,Partit Popular,42,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,41,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,59,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,8,#97668B,296,ECP,En Comú Podem,128,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3947-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3947,4,7,B,SI,SI,21:07,627,246,316,422,2,4,422,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,115,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,50,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,3,#2E9AFE,2,PP,Partit Popular,70,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,12,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,57,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,36,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,4,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,8,#97668B,296,ECP,En Comú Podem,156,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3948-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3948,4,8,U,SI,SI,23:00,882,284,377,506,4,1,506,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,91,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,56,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,3,#2E9AFE,2,PP,Partit Popular,42,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,52,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,13,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3949-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,8,#97668B,296,ECP,En Comú Podem,113,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
