EXERCICI,CODI_ORGANIC,ORANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACION,PRESSUPOST_INICIAL
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,9351.81
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,13000,Retribucions bàsiques.,Retribucions bàsiques,33419.07
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,13002,Altres remuneracions.,Altres remuneracions,52527.86
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,1500102,PRODUCTIVITAT 2. RENDIMENT laboral fix,Productivitat 2on rendiment,5104.4
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,1513.27
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,15300,Complement dedicació especial,Complement especial dedicació,12578.72
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,1600003,Seguretat social personal laboral,Seguretat social personal laboral,32518.7
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,15000
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22602,Publicitat i propaganda.,Publicitat i propaganda,30000
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22699,Altres despeses diverses,Altres despeses diverses,10000
2016,9U007,GABINET D'ALCALDIA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profession,40000
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,13000,Retribucions bàsiques.,Retribucions bàsiques,101996.01
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,13002,Altres remuneracions.,Altres remuneracions,141537.62
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,15006,Productivitat 25perc. laborals,Productivitat 25% Laboral,4172.46
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,15300,Complement dedicació especial,Complement especial dedicació,11631.76
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,2875.88
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,1600003,Seguretat social personal laboral,Seguretat social laboral,78977.27
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22000,Ordinari no inventariable.,Material d'oficina no inventariable,3300
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions",1000
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22601,Atencions protocol·làries i representatives.,Atencions protocol.làries i representatives,700
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22602,Publicitat i propaganda.,Publicitat i propaganda,40000
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22699,Altres despeses diverses,Altres despeses diverses,5000
2016,9U009,COMUNICACIÓ,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,100000
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12003,Sous del Grup C1.,Sous del grup C1,9983.66
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12004,Sous del Grup C2.,Sous del grup C2,8462.32
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,1200401,Sous del Grup C2 interins,Sou grup C2,5641.94
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1200401,Sous del Grup C2 interins,Sous grup C2 interins,16924.68
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1200501,Sous del Grup E interins,Sous grup AP interins,7755.28
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,12006,Triennis.,Triennis,337.08
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12006,Triennis.,Triennis,10730.07
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,12100,Complement de destinació funcionaris de carrera,Complement desti,2451.68
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12100,Complement de destinació funcionaris de carrera,Complement de destinació,21918.96
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,12101,Complement específic.,Complement específic,4231.36
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12101,Complement específic.,Complement específic,46961.08
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,1210101,Complement específic interí,Complement especific interins,624.26
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1210101,Complement específic interí,Complement especific interins,15898.76
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,12103,Altres complements.,altres complement,235.06
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,12103,Altres complements.,Altres complements,13027.84
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,13000,Retribucions bàsiques.,Retribucions bàsiques,15159.08
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,13000,Retribucions bàsiques.,Retribucions bàsiques,160023.49
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,13002,Altres remuneracions.,Retribucions complementaries,16867.06
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,13002,Altres remuneracions.,Altres remuneracions,300774.91
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,14302,Reforços (no es correcte),remuneracio per reforços,18802.05
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% interins,219.03
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,2328.25
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,15006,Productivitat 25perc. laborals,Productivitat 25%,518.42
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,15006,Productivitat 25perc. laborals,Paga productivitat 25%,7182.77
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,15300,Complement dedicació especial,Complement de dedicació especial,11261.88
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,17007.81
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,1600003,Seguretat social personal laboral,Seguretat social laborals,10042.19
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1600003,Seguretat social personal laboral,Seguretat Social,155557.32
2016,9U019,OAC,4930,PROTECCIÓ DE CONSUMIDORS I USUARIS,1600005,Seguretat Social funcionari interi,Seguretat social interins,4215.04
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,26161.35
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,Arrendament de material de transport,4118.89
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,21400,Material de transport,"Reparacions, manteniment i conservació d'elements de transpo",2500
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,2200001,Altre material divers,Altre material divers,3000
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,22103,Combustibles i carburants.,Combustibles i carburants,3000
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,22201,Postals.,Comunicacions postals,57029.56
2016,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,22299,Altres despeses en comunicacions.,Altres despeses en comunicacions,1600
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12001,Sous del Grup A2.,Sous del grup A2,26071.16
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12003,Sous del Grup C1.,Sous del grup C1,52874.18
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12004,Sous del Grup C2.,Sous del grup C2,669198.53
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12006,Triennis.,Triennis,155030.85
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12100,Complement de destinació funcionaris de carrera,Complement de destinació,451254.66
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1210001,Complement de destí interí,Complemnt desti interins,3677.38
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1210031,Altres complements interins,Altres complemnts interins+,2246.02
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12101,Complement específic.,Complement específic,1623840.09
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1210101,Complement específic interí,Complement especific interins,7116.2
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12103,Altres complements.,Altres complements,233919.15
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,13000,Retribucions bàsiques.,Retribucions bàsiques,37565.77
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,13002,Altres remuneracions.,Altres remuneracions,62782.58
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15002,VALORACIÓ POLICIA,Valoració policia,189380.23
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15003,GRUA,Complement grua,6060
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,49280.45
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15006,Productivitat 25perc. laborals,Paga productivitat 25%,1710.03
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15100,Gratificacions,Serveis extraordinaris funcionaris,80800.08
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,15300,Complement dedicació especial,Complement de dedicació especial,27332.06
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1530002,Complement dedicació especial laboral fix,Especial dedicació aboral,7586.18
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,16000,Seguretat Social.,Seguretat Social,44280.24
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,893313.72
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1600003,Seguretat social personal laboral,Seguretat Social,34031.67
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,6989.31
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,Arrendament de material de transport,175505.92
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,20500,Arrendaments de mobiliari i estris,Arrendament de mobiliari i béns,3503
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",2000
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,21600,Manteniment,"Reparacions, manteniment i conservació d'equips per a proces",4000
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,21900,Material tècnic,"Reparacions, manteniment i conservació d'altre immobilitzat",9500
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22000,Ordinari no inventariable.,Material d'oficina ordinari no inventariable,400
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,2200001,Altre material divers,Altre material divers,3000
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22104,Vestuari.,Vestuari,61331
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22113,Manutenció d'animals.,Manutenció d'animals,2000
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22200,Serveis de Telecomunicacions.,Serveis de telecomunicacions,500
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22699,Altres despeses diverses,Altres despeses diverses,1000
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,620
2016,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,2279901,Descripción Económica,Altres treballs realitzats per empreses. Retirada vehicles,223591.1
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,13000,Retribucions bàsiques.,Retribucions basiques,180290.12
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,13002,Altres remuneracions.,Retribucions complementaries,228706.89
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,1500102,PRODUCTIVITAT 2. RENDIMENT laboral fix,Productivitat 2on rendiment,647.22
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,15006,Productivitat 25perc. laborals,Paga productivitat 25%,6812.38
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,1600003,Seguretat social personal laboral,Seguretat Social,128909.6
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arendament maquinària, instal·lacions i utillatge",3000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,20500,Arrendaments de mobiliari i estris,Arrendaments de mobiliari i estris,1000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,Arrendaments per a processos d' informació,1000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,20900,Cànons,Cànons,7000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment, conservació de maquinaria, instal",3000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,21400,Material de transport,"Reparacions, manteniment, conservació d'elements transport",2000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,21600,Manteniment,Reparacions manteniment i conservació d'equips per a proces,4000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22000,Ordinari no inventariable.,Material d'oficina no inventariable,100
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22002,Material informàtic no inventariable.,Material informàtic no inventariable.,1500
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22103,Combustibles i carburants.,Combustibles i carburants.,3500
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22104,Vestuari.,Vestuari.,2000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22112,"Sumin. de material electrònic, elèctric i de telecomunic.","Sumin. de material electrònic, elèctric i de telecomunic.",3000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22203,Informàtiques.,Informàtiques.,3020.16
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22500,Tributs estatals.,Tributs estatals.,1500
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22601,Atencions protocol·làries i representatives.,Atencions protocolaries i representatives,1000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22602,Publicitat i propaganda.,Publicitat i propaganda.,13000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22699,Altres despeses diverses,Altres despeses diverses,10800
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,2269923,Descripción Económica,Altres despeses diverses. Quotes,2100
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22704,"Custòdia, dipòsit i magatzematge.","Despeses de custòdia, dipòsits i emmagatzematge.",363
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,15700
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal.lacions tècniques i utillatge. Instal.lac",15000
2016,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,64100,Despeses en aplicacions informàtiques.,Inversions en aplicacions informàtiques,482.79
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,4312.84
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,12101,Complement específic.,Complement Específic,9106.86
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,13000,Retribucions bàsiques.,Retribucions bàsiques,51593.42
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,15300,Complement dedicació especial,Complement especial dedicació,4663.68
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,9113.58
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions i utillatge",115000
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvenció de participació,15000
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,61900,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inversions en infraestructures i béns destinats a ús,32000
2016,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,64100,Despeses en aplicacions informàtiques.,Inversions en aplicacions informàtiques,1750
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,13000,Retribucions bàsiques.,Retribucions bàsiques,20148.64
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,13002,Altres remuneracions.,Altres remuneracions,23070.04
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,760.7
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,15300,Complement dedicació especial,Complement especial dedicació,12403.86
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3101
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,1600003,Seguretat social personal laboral,Seguretat social personal laboral,17627.9
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinaria, instal·lacions i utillatge",4000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",10500
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,21400,Material de transport,"Reparació, manteniment i conservació d'elements de transport",4000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,2200001,Altre material divers,Altre material divers,12500
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,22104,Vestuari.,Vestuari,7500
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos",6750
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,22699,Altres despeses diverses,Altres despeses diverses,3000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,15000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,48000,TRANSFERENCIAS CTES. A PARTICULARES,Conveni col.laboració Creu Roja,4000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,48001,A FAMILIAS,Conveni amb la Fundació per als Estudis de Prevenció i Segur,1000
2016,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,48003,A Famílies i Institucions sense fins de lucre.,Subvenció Associació Voluntaris de Protecció Civil,2000
2016,9U080,PROTECCIÓ CIVIL,1360,PREVENCIÓ I EXTINCIÓ D'INCENDIS,48004,A Famílies i Institucions sense fins de lucre.,Subvenció ADF Rubí,2000
2016,9U085,TRANSPARÈNCIA I BON GOVERN,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,1200101,Sous grup A2 interins,Sous grup A2 interins,13035.58
