Estat,Data registre,Data Baixa,Tipus d'identificació,Identificador,Espècie,Sexe,Mida,Data Naixement,Nom,Esterilitzat,Raça,Perillós,Gos d'assistència,Municipi
Vigent,28/06/2006,,XIP,985100009505924,Gos,Femella,Gran,27/10/2000,Persy,No,bòxer,No,No,Rubí
Vigent,26/06/2006,,XIP,977200005554762,Gat,Mascle,Mitjà,03/06/2006,Pinxo,No,europeu de pèl curt,No,No,Rubí
Baixa per mort,20/06/2006,31/07/2006,XIP,348098100059788,Gos,Femella,Mitjà,22/12/2005,Nur,No,bulldog francès,No,No,Rubí
Vigent,19/06/2006,,XIP,981098100372479,Gos,Mascle,Mitjà,04/01/2001,Alexis,No,indefinit,No,No,Rubí
Vigent,06/09/2006,,XIP,977200005555949,Gos,Femella,Petit,16/01/2002,Yara,No,indefinit,No,No,Rubí
Vigent,06/09/2006,,XIP,977200005591727,Gos,Femella,Petit,14/04/1995,Iris,No,indefinit,No,No,Rubí
Vigent,06/07/2006,,XIP,724098100419765,Gos,Mascle,Mitjà,28/02/2003,Neron,No,bulldog anglès,No,No,Rubí
Vigent,06/05/2006,,XIP,981098100463384,Gos,Mascle,Gran,01/12/2006,Rem,No,retriever del Labrador,No,No,Rubí
Vigent,06/02/2006,,XIP,941000000701865,Gos,Femella,Gran,24/02/2005,Dogo (Jarcha de Canmuç),No,dog canari,No,No,Rubí
Vigent,06/01/2006,,XIP,977200004154107,Gos,Mascle,Petit,21/06/2004,Tor,No,bulldog francès,No,No,Rubí
Vigent,24/05/2006,,Tatuatge,400E7A5044,Gos,Mascle,Gran,09/01/1998,Yako,No,husky siberià,No,No,Rubí
Vigent,16/05/2006,,XIP,941000001212311,Gos,Mascle,Petit,09/05/2002,Lucky,No,indefinit,No,No,Rubí
Vigent,15/05/2006,,XIP,977200005628721,Gos,Mascle,Mitjà,07/04/1997,Kazan,No,,No,No,Rubí
Vigent,05/11/2006,,XIP,977200004248944,Gos,Mascle,Petit,10/01/2001,Chiqui,No,indefinit,No,No,Rubí
Vigent,05/11/2006,,XIP,985100010260529,Gos,Mascle,Mitjà,06/01/1999,Brando,No,,No,No,Rubí
Vigent,05/10/2006,,XIP,968000004200816,Gos,Mascle,Gran,15/08/2005,Murray,No,pastor alemany,No,No,Rubí
Vigent,24/04/2006,,XIP,977200005596686,Gos,Femella,Mitjà,02/12/2006,Viena,No,indefinit,No,No,Rubí
Vigent,13/04/2006,,XIP,981098100324299,Gat,Femella,Mitjà,,Sasha,No,europeu de pèl curt,No,No,Rubí
Vigent,13/04/2006,,XIP,985120021906326,Gos,Femella,Mitjà,17/02/2005,Hari,No,indefinit,No,No,Rubí
Vigent,04/07/2006,,XIP,981098100365039,Gat,Mascle,Mitjà,,Edi,No,europeu de pèl curt,No,No,Rubí
Vigent,04/04/2006,,XIP,724098100726870,Gos,Femella,Gran,12/12/2004,Neska,No,retriever del Labrador,No,No,Rubí
Vigent,27/03/2006,,XIP,724098100714932,Gat,Femella,Mitjà,05/03/2001,Botines,No,europeu de pèl curt,No,No,Rubí
Vigent,22/03/2006,,XIP,977200004430552,Gos,Femella,Mitjà,15/12/2004,Sani,No,podenc canari,No,No,Rubí
Vigent,21/03/2006,,XIP,968000003780875,Gos,Mascle,Petit,15/09/2005,Floy,No,bulldog francès,No,No,Rubí
Vigent,03/08/2006,,XIP,941000000512441,Gos,Mascle,Mitjà,08/01/2004,Neron,No,indefinit,No,No,Rubí
Vigent,03/05/2006,,XIP,941000000618273,Gos,Mascle,Gran,14/02/2001,Kazan,No,dog canari,No,No,Rubí
Vigent,13/02/2006,,XIP,977200004214265,Gos,Femella,Gran,24/06/2004,Niebla,No,mastí espanyol,No,No,Rubí
Vigent,02/11/2006,,XIP,981098100326145,Gat,Mascle,Mitjà,03/10/2002,Bastet,No,europeu de pèl curt,No,No,Rubí
Vigent,02/01/2006,,XIP,977200004273668,Gos,Femella,Petit,29/12/2002,Maggie,No,indefinit,No,No,Rubí
Vigent,02/01/2006,,XIP,941000001222478,Gos,Mascle,Petit,07/01/2003,Txyky,No,indefinit,No,No,Rubí
Vigent,02/01/2006,,XIP,724098100473718,Gos,Mascle,Mitjà,22/08/2003,Golum,No,indefinit,No,No,Rubí
Vigent,02/01/2006,,XIP,97200000028151,Gos,Mascle,Petit,17/03/2004,Homer,No,bulldog francès,No,No,Rubí
Vigent,30/01/2006,,XIP,985100010174052,Gos,Mascle,Gran,26/08/1999,Rudolph,No,rottweiler,Si,No,Rubí
Vigent,30/01/2006,,XIP,724098100247868,Gos,Femella,Gran,03/01/2000,Kyra,No,pit bull terrier,Si,No,Rubí
Vigent,21/01/2006,,XIP,977200004220275,Gos,Femella,Mitjà,11/09/2005,Zara,No,indefinit,No,No,Rubí
Vigent,19/01/2006,,XIP,724098100732988,Gos,Femella,Mitjà,07/01/2005,Maya,No,indefinit,No,No,Rubí
Vigent,18/01/2006,,XIP,985120022136937,Gos,Mascle,Gran,11/03/2004,Bruce,No,,No,No,Rubí
Vigent,14/01/2006,,XIP,97720000135889,Gos,Mascle,Mitjà,09/07/2001,Drac,No,spaniel japonès,No,No,Rubí
Modificacio,01/08/2006,01/08/2006,XIP,724098100596674,Gos,Femella,Mitjà,21/03/2004,Nela,No,retriever del Labrador,No,No,Rubí
Vigent,01/08/2006,,XIP,724098100596674,Gos,Femella,Mitjà,21/03/2004,Nela,No,retriever del Labrador,No,No,Rubí
Vigent,15/12/2005,,XIP,941000000480206,Gos,Mascle,Mitjà,02/01/2005,Chone,No,bòxer,No,No,Rubí
Baixa per mort,12/09/2005,13/09/2013,XIP,985120023450693,Gos,Mascle,Mitjà,04/01/2005,Luck,No,indefinit,No,No,Rubí
Vigent,12/01/2005,,XIP,977200004220847,Gos,Mascle,Mitjà,09/05/2005,Koko,No,bòxer,No,No,Rubí
Vigent,21/11/2005,,XIP,703098100112402,Gos,Mascle,Petit,09/06/2005,Nuc,No,schnauzer mitjà,No,No,Rubí
Modificacio,21/11/2005,21/11/2005,XIP,703098100112402,Gos,Mascle,Petit,09/06/2005,Nuc,No,schnauzer mitjà,No,No,Rubí
Vigent,15/11/2005,,XIP,724098100272180,Gos,Femella,Mitjà,20/01/1999,Kenda,No,pit bull terrier,Si,No,Rubí
Vigent,31/10/2005,,XIP,977200004230057,Gos,Femella,Mitjà,09/01/2003,Negreta,No,indefinit,No,No,Rubí
Vigent,22/10/2005,,XIP,985120023415154,Gos,Femella,Mitjà,03/01/2003,Linda,No,setter anglès,No,No,Rubí
Vigent,10/05/2005,,XIP,724098101248100,Gos,Mascle,Mitjà,08/01/2001,Shocker,No,,No,No,Rubí
Vigent,29/09/2005,,XIP,947000000044402,Gos,Mascle,Gran,29/07/2004,Tto,No,dog de Bordeus,Si,No,Rubí
Vigent,28/09/2005,,XIP,985120017774343,Gos,Mascle,Mitjà,27/05/2005,Urko,No,beagle,No,No,Rubí
Vigent,23/09/2005,,XIP,724098101189717,Gos,Femella,Petit,07/01/2001,Chica,No,indefinit,No,No,Rubí
Vigent,22/09/2005,,XIP,724098101143917,Gos,Femella,Mitjà,14/01/2002,Kena,No,podenc canari,No,No,Rubí
Vigent,16/09/2005,,XIP,977200004245828,Gos,Femella,Gran,03/01/2000,Niebla,No,rottweiler,Si,No,Rubí
Baixa per mort,14/09/2005,05/09/2016,XIP,985120021068839,Gos,Femella,Gran,11/07/2004,Duna,No,rottweiler,Si,No,Rubí
Vigent,09/12/2005,,XIP,977200004265272,Gos,Femella,Petit,05/04/2003,Angy,No,pequinès,No,No,Rubí
Vigent,09/01/2005,,XIP,977200004360585,Gos,Mascle,Gran,05/07/2005,Leon,No,,No,No,Rubí
Vigent,09/01/2005,,XIP,977200004961474,Gos,Femella,Gran,20/01/2005,Veva,No,mastí espanyol,No,No,Rubí
Vigent,09/01/2005,,XIP,724098101133500,Gos,Femella,Gran,14/03/1999,Tiga,No,,No,No,Rubí
Vigent,09/01/2005,,XIP,985100010330313,Gos,Mascle,Mitjà,14/07/1997,Rufo,No,indefinit,No,No,Rubí
Vigent,09/01/2005,,XIP,977200004944632,Gos,Mascle,Gran,30/01/2005,Paco,No,mastí espanyol,No,No,Rubí
Vigent,31/08/2005,,XIP,985120024083441,Gos,Mascle,Gran,26/06/2001,Rambo,No,bòxer,No,No,Rubí
Vigent,31/08/2005,,XIP,724098100389938,Gos,Femella,Gran,02/03/2003,Umut,No,pastor de Beauce,No,No,Rubí
Vigent,31/08/2005,,XIP,985120024126572,Gos,Femella,Petit,24/03/2004,Chispa,No,terrier de yorkshire ,No,No,Rubí
Baixa per mort,08/11/2005,06/03/2015,XIP,724098100658587,Gos,Femella,Gran,22/04/2005,Lula,No,retriever del Labrador,No,No,Rubí
Vigent,08/10/2005,,XIP,724098100376635,Gos,Mascle,Gran,17/02/2005,Brako,No,,No,No,Rubí
Vigent,08/08/2005,,XIP,941000000516036,Gos,Femella,Mitjà,05/08/2005,Duna,No,bichon maltès,No,No,Rubí
Modificacio,08/03/2005,08/03/2005,XIP,977200004231345,Gos,Mascle,Gran,30/01/2005,Dau,No,bòxer,No,No,Rubí
Vigent,08/03/2005,,XIP,977200004231345,Gos,Mascle,Gran,30/01/2005,Dau,No,bòxer,No,No,Rubí
Vigent,22/07/2005,,XIP,724098100667954,Gos,Femella,Gran,30/08/2004,Asha,No,setter irlandès,No,No,Rubí
Vigent,19/07/2005,,XIP,985120021159039,Gos,Mascle,Petit,13/01/2004,Rocco,No,terrier de yorkshire ,No,No,Rubí
Vigent,15/07/2005,,XIP,985120022311487,Gos,Mascle,Gran,06/01/1999,Rex,No,pastor alemany,No,No,Rubí
Vigent,14/07/2005,,XIP,724098100581719,Gos,Femella,Mitjà,24/04/2004,Neska,No,border collie,No,No,Rubí
Vigent,14/07/2005,,XIP,985100010040964,Gos,Mascle,Petit,04/08/2001,Ariel,No,bichon maltès,No,No,Rubí
Vigent,13/07/2005,,XIP,724098100445266,Gos,Femella,Mitjà,26/10/2003,Coky,No,cocker spaniel americà,No,No,Rubí
Vigent,07/11/2005,,XIP,977200004360682,Gos,Femella,Gran,28/12/2004,Nela,No,,No,No,Rubí
Vigent,07/11/2005,,XIP,724098100560897,Gos,Mascle,Gran,19/02/2004,Geyco,No,gos d'atura,No,No,Rubí
Vigent,07/07/2005,,XIP,977200004249997,Gos,Mascle,Mitjà,15/03/2005,Tom,No,bulldog americà,No,No,Rubí
Vigent,07/05/2005,,XIP,977200004588973,Gos,Mascle,Mitjà,01/01/2004,Bob,No,indefinit,No,No,Rubí
Vigent,07/05/2005,,XIP,977200005087810,Gos,Femella,Gran,23/02/2004,Lemba,No,dòberman,Si,No,Rubí
Vigent,23/06/2005,,XIP,977200005034402,Gos,Mascle,Mitjà,06/12/2003,Lupo,No,indefinit,No,No,Rubí
Vigent,17/06/2005,,XIP,977200004357136,Gos,Femella,Mitjà,19/01/2005,Gina,No,beagle,No,No,Rubí
Vigent,16/06/2005,,Tatuatge,40446676D,Gos,Femella,Gran,19/11/1995,Tana,No,,No,No,Rubí
Vigent,06/11/2005,,XIP,724098100645336,Gos,Mascle,Gran,23/01/2005,Brus de Gassuachs,No,retriever del Labrador,No,No,Rubí
Vigent,06/11/2005,,XIP,985064138191486,Gos,Mascle,Mitjà,04/01/1998,Lucas,No,gos d'atura,No,No,Rubí
Vigent,06/06/2005,,XIP,724098100264370,Gos,Mascle,Gran,04/11/2000,Tarzan,No,pastor alemany,No,No,Rubí
Vigent,06/01/2005,,XIP,97720000468993,Gos,Mascle,Petit,03/01/2001,Grajam,No,pinscher,No,No,Rubí
Modificacio,06/01/2005,19/06/2014,XIP,977200004397149,Gos,Femella,Gran,23/01/2005,Suna,No,bòxer,No,No,Sant Cugat del Vallès
Baixa per mort,31/05/2005,07/11/2007,XIP,22526A007E,Gos,Femella,Gran,17/10/1997,Romany,No,bull terrier,No,No,Rubí
Vigent,31/05/2005,,XIP,985100009926634,Gos,Mascle,Gran,22/11/2000,Kelme,No,husky siberià,No,No,Rubí
Vigent,30/05/2005,,XIP,985100005762513,Gos,Femella,Mitjà,25/03/1999,Linda,No,indefinit,No,No,Rubí
Vigent,30/05/2005,,Tatuatge,403A406461,Gos,Mascle,Mitjà,24/09/1996,Yako,No,indefinit,No,No,Rubí
Vigent,27/05/2005,,XIP,724098100576601,Gos,Mascle,Petit,06/03/2002,Chis,No,terrier de yorkshire ,No,No,Rubí
Vigent,20/05/2005,,XIP,977200005037056,Gos,Femella,Mitjà,12/11/2003,Muky,No,bòxer,No,No,Rubí
Vigent,18/05/2005,,XIP,724098100735268,Gat,Mascle,Petit,03/01/2004,Guspi,No,europeu de pèl curt,No,No,Rubí
Vigent,17/05/2005,,XIP,724098100732884,Gos,Femella,Gran,01/12/2005,Suna,No,retriever del Labrador,No,No,Rubí
Vigent,05/12/2005,,XIP,977200005590501,Gos,Mascle,Gran,02/05/2006,Duc,No,pastor alemany,No,No,Rubí
Vigent,05/04/2005,,XIP,985120023517896,Gos,Mascle,Mitjà,27/06/2004,Kay,No,brac alemany,No,No,Rubí
Vigent,05/03/2005,,XIP,724098100258391,Gos,Mascle,Gran,26/07/2000,Duncan,No,rottweiler,Si,No,Rubí
Vigent,20/04/2005,,XIP,724098100731003,Gos,Mascle,Gran,15/10/2000,Hristo,No,husky siberià,No,No,Rubí
Baixa per mort,14/04/2005,15/11/2013,XIP,724098101245464,Gos,Mascle,Gran,02/03/2005,Merak,No,husky siberià,No,No,Rubí
Vigent,17/03/2005,,XIP,977200004949132,Gos,Femella,Mitjà,18/05/2003,Mura,No,pòinter,No,No,Rubí
Vigent,03/03/2005,,XIP,985100005264524,Gos,Mascle,Petit,21/11/2002,Pincho,No,schnauzer miniatura,No,No,Rubí
Vigent,03/03/2005,,XIP,985100010184800,Gos,Femella,Mitjà,29/02/2004,Daina,No,golden retriever,No,No,Rubí
Baixa del cens,22/02/2005,22/02/2005,XIP,724098100500053,Gos,Mascle,Mitjà,01/01/2003,Trau,No,indefinit,No,No,Rubí
Vigent,22/02/2005,,XIP,724098100406845,Gos,Femella,Mitjà,04/01/2002,Negrita,No,indefinit,No,No,Rubí
Vigent,22/02/2005,,XIP,724098100648744,Gos,Femella,Gran,07/01/2003,Neu,No,,No,No,Rubí
Vigent,22/02/2005,,XIP,724098100537324,Gos,Mascle,Gran,14/10/2003,Pelut,No,,No,No,Rubí
Vigent,22/02/2005,,XIP,724098100644930,Gos,Mascle,Mitjà,01/01/2002,Borni,No,indefinit,No,No,Rubí
Baixa per mort,22/02/2005,12/12/2014,XIP,724098100500053,Gos,Mascle,Mitjà,01/01/2003,Trau,No,indefinit,No,No,Rubí
Vigent,21/02/2005,,XIP,977200005091758,Gos,Mascle,Gran,10/01/1999,Dumas,No,bòxer atigrat,No,No,Rubí
Baixa del cens,02/05/2005,15/12/2008,XIP,724098100481532,Gos,Femella,Gran,05/05/2004,Kuka,No,dog argentí,Si,No,Rubí
Vigent,31/01/2005,,XIP,724098101243332,Gos,Femella,Mitjà,28/02/2002,Tierra,No,,No,No,Rubí
Baixa per mort,20/01/2005,08/01/2013,XIP,724098100390459,Gos,Mascle,Petit,15/04/2003,Bilbo,No,cocker spaniel americà,No,No,Rubí
Vigent,17/01/2005,,XIP,724098100674912,Gos,Mascle,Gran,07/02/2004,Toby,No,golden retriever,No,No,Rubí
Vigent,17/01/2005,,XIP,724098100388055,Gos,Femella,Petit,06/01/2002,Nana,No,caniche,No,No,Rubí
Vigent,29/12/2004,,XIP,724098100647925,Gos,Mascle,Mitjà,23/06/2004,Milo,No,bòxer,No,No,Rubí
Vigent,17/12/2004,,XIP,724098100675840,Gos,Mascle,Mitjà,25/10/2004,Nero,No,indefinit,No,No,Rubí
Vigent,12/01/2004,,XIP,977200005371351,Gat,Femella,Mitjà,07/01/1998,Yoda,No,indefinit (gat),No,No,Terrassa
Modificacio,12/01/2004,12/01/2004,XIP,977200005371351,Gat,Femella,Mitjà,07/01/1998,Yoda,No,indefinit (gat),No,No,Terrassa
Vigent,26/11/2004,,XIP,724098100562861,Gos,Mascle,Gran,04/01/2004,Deco,No,indefinit,No,No,Rubí
Vigent,11/10/2004,,XIP,724098100481058,Gos,Mascle,Petit,20/06/2003,Leo,No,terrier de yorkshire ,No,No,Rubí
Vigent,26/10/2004,,XIP,985100010351402,Gos,Femella,Gran,16/01/2004,Elur de Gennberg,No,santbernat pèl llarg,No,No,Rubí
Vigent,21/10/2004,,XIP,985120011228011,Gos,Mascle,Mitjà,20/03/1995,Palomo,No,porcelaine,No,No,Rubí
Vigent,21/10/2004,,XIP,985120012900847,Gos,Femella,Mitjà,04/12/1999,Nuca,No,grifó belga,No,No,Rubí
Vigent,21/10/2004,,XIP,2BPP-140,Gos,Mascle,Mitjà,23/09/2001,Sajun,No,anglo francès,No,No,Rubí
Vigent,21/10/2004,,XIP,2BSJ-339,Gos,Mascle,Mitjà,23/04/2001,Sami,No,basset lleonat de Bretanya ,No,No,Rubí
Vigent,21/10/2004,,XIP,98510009791745,Gos,Mascle,Mitjà,04/12/1999,Tarzan,No,grifó belga,No,No,Rubí
Vigent,21/10/2004,,XIP,985100009813468,Gos,Femella,Mitjà,02/12/2000,Linda,No,,No,No,Rubí
Vigent,10/11/2004,,XIP,985064138184155,Gos,Femella,Gran,03/08/2001,Kaliki,No,retriever del Labrador,No,No,Rubí
Vigent,10/01/2004,,XIP,985100009881725,Gos,Femella,Gran,12/09/2001,Astra,No,rottweiler,Si,No,Rubí
Vigent,10/01/2004,,Tatuatge,204A601125,Gos,Mascle,Gran,06/10/1996,Thor,No,rottweiler,Si,No,Rubí
Baixa del cens,10/01/2004,10/01/2004,XIP,985100009881725,Gos,Femella,Gran,12/09/2001,Astra,No,rottweiler,Si,No,Rubí
Baixa per mort,19/08/2004,01/10/2013,XIP,977200004981891,Gos,Femella,Mitjà,15/06/2004,Luna,No,indefinit,No,No,Rubí
Baixa per mort,08/12/2004,02/05/2009,XIP,985100010040073,Gos,Femella,Petit,05/07/1997,Lana,No,indefinit,No,No,Rubí
Vigent,08/02/2004,,XIP,977200005051816,Gos,Mascle,Gran,11/02/2002,Quip,No,indefinit,No,No,Rubí
Vigent,22/07/2004,,XIP,724098100561871,Gos,Mascle,Petit,22/04/2004,Golfo,No,cocker spaniel americà,No,No,Piera
Vigent,15/07/2004,,XIP,724098100479550,Gos,Mascle,Gran,07/01/2003,Chico,No,gascó Saintongeois,No,No,Rubí
Vigent,15/07/2004,,XIP,724098100421011,Gos,Mascle,Gran,07/01/2003,Pinto,No,gascó Saintongeois,No,No,Rubí
Vigent,21/06/2004,,XIP,724098100385640,Gat,Mascle,Mitjà,02/12/2003,Bjork,No,persa (gat),No,No,Rubí
Vigent,21/06/2004,,XIP,724098100386710,Gat,Mascle,Mitjà,19/10/2002,Nano Trapo Catmichel,No,persa (gat),No,No,Rubí
Vigent,21/06/2004,,XIP,724098100384809,Gat,Femella,Mitjà,23/04/2004,Noah,No,persa (gat),No,No,Rubí
Vigent,21/06/2004,,XIP,724098100375150,Gat,Femella,Mitjà,21/01/2003,Dolly de Mare Nostrum,No,persa (gat),No,No,Rubí
Baixa per mort,06/02/2004,22/04/2014,XIP,977200005035837,Gos,Mascle,Gran,15/05/1999,Kiowa,No,husky siberià,No,No,Rubí
Vigent,06/02/2004,,XIP,977200004940573,Gos,Femella,Mitjà,25/04/2001,Yuroka,No,husky siberià,No,No,Rubí
Vigent,17/05/2004,,XIP,724098100138522,Gos,Mascle,Gran,07/09/1999,Tayson,No,pit bull terrier,Si,No,Rubí
Vigent,14/05/2004,,XIP,1F31750239,Gos,Mascle,Petit,15/09/1993,Tin,No,,No,No,Rubí
Baixa per mort,05/07/2004,24/09/2006,XIP,977200001354186,Gos,Femella,Gran,19/02/2002,Andra,No,rottweiler,Si,No,Cerdanyola del Vallès
Vigent,05/07/2004,,XIP,977200001367171,Gos,Mascle,Gran,19/02/2002,Yacko,No,rottweiler,Si,No,Cerdanyola del Vallès
Baixa per mort,05/07/2004,16/01/2014,XIP,977200001299821,Gos,Mascle,Gran,19/02/2004,Warren,No,rottweiler,Si,No,Cerdanyola del Vallès
Baixa del cens,05/07/2004,05/07/2004,XIP,977200001367171,Gos,Mascle,Gran,19/02/2002,Yacko,No,rottweiler,Si,No,Cerdanyola del Vallès
Baixa per mort,05/07/2004,24/09/2006,XIP,724098100278835,Gos,Mascle,Gran,05/10/1997,Carruso,No,rottweiler,Si,No,Cerdanyola del Vallès
Vigent,29/04/2004,,XIP,724098100243226,Gos,Femella,Mitjà,09/08/1997,Bruja,No,cocker spaniel americà,No,No,Rubí
Vigent,27/04/2004,,XIP,985100010174676,Gos,Femella,Mitjà,05/06/2001,Nely,No,gos d'atura,No,No,Rubí
Vigent,27/04/2004,,XIP,724098100419752,Gos,Femella,Mitjà,04/06/2003,Tana,No,indefinit,No,No,Rubí
Vigent,14/04/2004,,XIP,724098100574748,Gos,Femella,Petit,15/01/2004,Purdy,No,schnauzer miniatura,No,No,Rubí
Vigent,04/05/2004,,XIP,403A10365F,Gos,Femella,Gran,01/01/1997,,No,cocker spaniel anglès,No,No,Rubí
Vigent,04/03/2004,,XIP,724098100529399,Gos,Femella,Mitjà,20/06/2003,Duna,No,indefinit,No,No,Rubí
Vigent,25/03/2004,,XIP,724098100539200,Gos,Femella,Petit,11/03/2003,Nina,No,terrier de yorkshire ,No,No,Rubí
Vigent,24/02/2004,,XIP,724098100391532,Gos,Femella,Mitjà,15/10/2002,Chiqui,No,cocker spaniel anglès,No,No,Rubí
Vigent,24/02/2004,,XIP,724098100639344,Gos,Mascle,Mitjà,15/04/2004,Negre,No,indefinit,No,No,Rubí
Vigent,02/10/2004,,XIP,724098100422488,Gos,Femella,Gran,06/01/1995,Dunia,No,pastor alemany,No,No,Rubí
Vigent,02/09/2004,,XIP,985100010221254,Gos,Mascle,Petit,10/03/2002,Mambo Garcia,No,indefinit,No,No,Rubí
Vigent,02/05/2004,,XIP,967000000707534,Gos,Mascle,Mitjà,20/08/2003,Floyd,No,bull terrier,No,No,Rubí
Vigent,02/02/2004,,XIP,977200005026316,Gos,Femella,Petit,22/09/2003,Perla,No,shih-tzu,No,No,Rubí
Baixa per mort,21/01/2004,21/03/2014,XIP,724098100473927,Gos,Mascle,Gran,05/05/2003,Blau,No,,No,No,Rubí
Vigent,13/01/2004,,XIP,724098100322104,Gos,Mascle,Mitjà,01/04/2003,Legolas,No,spaniel breton,No,No,Rubí
Vigent,13/01/2004,,XIP,977200005674523,Gos,Mascle,Mitjà,09/11/2003,Homer,No,bòxer,No,No,Rubí
Vigent,15/12/2003,,XIP,985100006451217,Gos,Mascle,Mitjà,07/01/1999,Otto,No,bulldog anglès,No,No,Rubí
Vigent,12/10/2003,,XIP,977200000723356,Gos,Femella,Petit,22/07/1998,Pussy,No,terrier de yorkshire ,No,No,Rubí
Vigent,12/09/2003,,XIP,977200000692596,Gos,Mascle,Gran,15/05/1991,Black,No,rottweiler,Si,No,Rubí
Vigent,12/01/2003,,XIP,985100010143398,Gos,Mascle,Mitjà,03/12/2001,Blacky,No,,No,No,Rubí
Vigent,25/11/2003,,XIP,985120015834935,Gos,Femella,Petit,11/05/2002,Estrella,No,pequinès,No,No,Rubí
Vigent,25/11/2003,,XIP,985120015475330,Gos,Femella,Petit,15/03/1999,Faluga,No,pequinès,No,No,Rubí
Vigent,25/11/2003,,XIP,985100009680528,Gos,Femella,Gran,03/11/2000,Pepona,No,indefinit,No,No,Rubí
Vigent,23/11/2003,,XIP,985120012887940,Gos,Femella,Mitjà,11/01/2001,Sandra,No,husky siberià,No,No,Rubí
Vigent,23/11/2003,,Tatuatge,1F38244D38,Gos,Mascle,Mitjà,10/01/1993,Eagle,No,husky siberià,No,No,Rubí
Vigent,20/11/2003,,XIP,724098100383127,Gos,Mascle,Gran,08/05/1997,Ros,No,pastor alemany,No,No,Rubí
Vigent,11/12/2003,,XIP,985120011276840,Gos,Mascle,Mitjà,15/02/1999,Negrito,No,indefinit,No,No,Rubí
Vigent,11/12/2003,,XIP,985120011246386,Gos,Mascle,Mitjà,04/12/1998,Bruno,No,indefinit,No,No,Rubí
Vigent,11/12/2003,,XIP,985100010372677,Gos,Mascle,Mitjà,12/12/1999,Tom,No,grifó belga,No,No,Rubí
Vigent,11/12/2003,,XIP,977200001129679,Gos,Mascle,Mitjà,12/12/1999,Brillan,No,indefinit,No,No,Rubí
Vigent,11/12/2003,,XIP,985100010233896,Gos,Mascle,Mitjà,01/01/2000,Palomo,No,Griffon Nivernais,No,No,Rubí
Vigent,11/06/2003,,XIP,985100009723518,Gos,Femella,Mitjà,01/06/2002,Reina,No,,No,No,Rubí
Baixa per mort,11/06/2003,17/09/2007,Tatuatge,400D5E080D,Gos,Mascle,Gran,14/11/1998,Alf,No,setter irlandès,No,No,Rubí
Vigent,11/06/2003,,XIP,985100010038416,Gos,Mascle,Gran,01/06/2002,Duque,No,,No,No,Rubí
Vigent,30/10/2003,,XIP,985100009818604,Gos,Mascle,Gran,11/01/2002,Danko,No,,No,No,Rubí
Vigent,30/10/2003,,XIP,985120009038526,Gos,Mascle,Petit,15/02/2000,Chiqui,No,indefinit,No,No,Rubí
Vigent,30/10/2003,,XIP,985100006736487,Gos,Femella,Gran,23/08/1997,Ona,No,mastí dels Pirineus,No,No,Rubí
Vigent,30/10/2003,,XIP,724098100383639,Gos,Femella,Mitjà,,Kati,No,pòinter,No,No,Rubí
Vigent,29/10/2003,,XIP,724098100479194,Gos,Mascle,Petit,20/05/1996,Simba,No,indefinit,No,No,Rubí
Vigent,27/10/2003,,XIP,724098100429042,Gos,Femella,Mitjà,29/11/2002,Nira,No,podenc canari,No,No,Rubí
Vigent,23/10/2003,,XIP,724098100247698,Gos,Femella,Petit,05/06/2000,Luna,No,schnauzer mitjà,No,No,Rubí
Baixa per mort,13/10/2003,21/11/2005,XIP,985100009969254,Gos,Mascle,Mitjà,07/10/2000,Danko,No,indefinit,No,No,Rubí
Baixa per mort,24/09/2003,25/03/2013,Tatuatge,1F540C1E63,Gos,Mascle,Mitjà,15/04/1997,Jimbo,No,pequinès,No,No,Rubí
Vigent,18/09/2003,,XIP,724098100429635,Gos,Femella,Gran,26/02/2003,Lluna,No,,No,No,Rubí
Vigent,17/09/2003,,XIP,724098100376721,Gos,Femella,Gran,25/12/2002,Hanna,No,indefinit,No,No,Rubí
Vigent,15/09/2003,,XIP,724098100427843,Gos,Femella,Mitjà,13/12/2002,Noia,No,,No,No,Rubí
Vigent,09/10/2003,,XIP,985100008302397,Gos,Mascle,Mitjà,17/06/2000,Luky,No,terrier de yorkshire ,No,No,Rubí
Baixa per mort,09/03/2003,15/07/2013,XIP,724098100422706,Gos,Mascle,Gran,05/01/2003,Nick,No,,No,No,Rubí
Vigent,09/03/2003,,XIP,985100006765531,Gos,Mascle,Gran,19/08/1999,Lucas,No,,No,No,Rubí
Baixa per mort,09/03/2003,26/10/2012,XIP,977200001441326,Gos,Femella,Mitjà,05/01/2001,Kira,No,,No,No,Rubí
Vigent,09/02/2003,,XIP,977200001518233,Gos,Femella,Mitjà,02/02/1999,Chica,No,indefinit,No,No,Rubí
Vigent,29/08/2003,,XIP,724098101028498,Gos,Femella,Petit,20/09/2000,Lala,No,pequinès,No,No,Rubí
Vigent,22/08/2003,,XIP,985100006463019,Gos,Mascle,Petit,27/04/2000,Bingo,No,indefinit,No,No,Rubí
Vigent,24/07/2003,,XIP,97720000162819,Gos,Femella,Mitjà,15/02/2001,Estrella,No,indefinit,No,No,Rubí
Vigent,24/07/2003,,XIP,977200001556906,Gos,Femella,Mitjà,05/12/2000,Soya,No,indefinit,No,No,Rubí
Vigent,24/07/2003,,XIP,977200001547846,Gos,Femella,Petit,12/12/2000,Chica,No,indefinit,No,No,Rubí
