IDENTIFICADOR,ANY,NOM,CODI CATEGORIA,CATEGORIA,GRUP,LOCALITZACIÓ
101322,2017,Land Rover Servei,tall,taller mecànic,Serveis a vehicles,"(41.59826, 2.289057)"
101320,2017,L'Asador,rest,restaurant,"Lleure, cultura i esport","(41.608606, 2.283656)"
101316,2017,Restaurante Os Galegos,rest,restaurant,"Lleure, cultura i esport","(41.617582, 2.292497)"
101315,2017,Pinmat,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.609455, 2.284341)"
101307,2017,Vodafone,movi,telefonia,Serveis tècnics i professionals,"(41.608552, 2.284106)"
101306,2017,Schlecker,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.608442, 2.283694)"
101305,2017,Calçats Serra,saba,sabateria,Roba i calçat,"(41.608815, 2.284975)"
101304,2017,Zener,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.598105, 2.289976)"
101300,2017,Tabacs,estanc,estanc,"Lleure, cultura i esport","(41.608873, 2.28512)"
101294,2017,Bike Romanes,ardep,articles esportius,"Lleure, cultura i esport","(41.599235, 2.290086)"
101293,2017,Taller Junior,tall,taller mecànic,Serveis a vehicles,"(41.599569, 2.289677)"
101290,2017,Jordi Muntal Leis,foto,fotografia,Serveis tècnics i professionals,"(41.606828, 2.284667)"
101288,2017,Pastisseria Colomer,forn,forn de pa,Alimentació,"(41.616418, 2.291424)"
101287,2017,Bar Restaurant Ma-Nu,bar,bar,"Lleure, cultura i esport","(41.614185, 2.290732)"
101286,2017,Tabacs,estanc,estanc,"Lleure, cultura i esport","(41.613788, 2.290358)"
101285,2017,Vacca,maqui,maquinària,Serveis tècnics i professionals,"(41.595091, 2.289386)"
101284,2017,AUTOMÒBIL J PALET,conc,cotxes i motos,Serveis a vehicles,"(41.596433, 2.287091)"
101282,2017,TKS,info,informàtica,Serveis tècnics i professionals,"(41.596064, 2.286495)"
101282,2017,TKS,info,informàtica,Serveis tècnics i professionals,"(41.596432, 2.286722)"
101272,2017,M B  MOTORS S A,tall,taller mecànic,Serveis a vehicles,"(41.593379, 2.285946)"
101270,2017,Cal Tretó,carn,carnisseria,Alimentació,"(41.614013, 2.290671)"
101269,2017,"MMCE CATALUNYA, SA",conc,cotxes i motos,Serveis a vehicles,"(41.592143, 2.285684)"
101268,2017,Perruqueria Cristina Pardo,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.619564, 2.293018)"
101264,2017,BBVA,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.618514, 2.292566)"
101263,2017,Cafeteria Supongo,cafe,cafeteria,"Lleure, cultura i esport","(41.618792, 2.292781)"
101261,2017,Almacenes Barcelona,moda,roba i complements,Roba i calçat,"(41.618554, 2.292355)"
101260,2017,ALMACENES BARCELONA,moda,roba i complements,Roba i calçat,"(41.618543, 2.292417)"
101259,2017,PROJECTES CLIMATICS VALLÈS S L,tall,taller mecànic,Serveis a vehicles,"(41.598372, 2.289577)"
101258,2017,Tabacs,estanc,estanc,"Lleure, cultura i esport","(41.618498, 2.292631)"
101255,2017,Peixos Segura,peix,peix i marisc,Alimentació,"(41.599815, 2.289315)"
101254,2017,La Caixa,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.599849, 2.289062)"
101250,2017,POLLERIA LA ESTRELLA,carn,carnisseria,Alimentació,"(41.59992, 2.288537)"
101248,2017,Bar Xeica,bar,bar,"Lleure, cultura i esport","(41.599946, 2.288281)"
101247,2017,Maite Perruqueria,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.600021, 2.28776)"
101246,2017,"HABITATGES INDALOVALLES, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.595464, 2.289472)"
101245,2017,Buups!,vete,veterinaris,Serveis tècnics i professionals,"(41.596364, 2.286551)"
101244,2017,IMS,info,informàtica,Serveis tècnics i professionals,"(41.616625, 2.291474)"
101243,2017,Illa Sports,ardep,articles esportius,"Lleure, cultura i esport","(41.613944, 2.290419)"
101242,2017,Vallès Service,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.6171, 2.291399)"
101232,2017,CARNISSERIA PLAÇA,carn,carnisseria,Alimentació,"(41.591064, 2.287675)"
101225,2017,Perruqueria Navarro,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.591937, 2.287635)"
101224,2017,Perruqueria Rinxols,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.591902, 2.287627)"
101223,2017,Forn Fàbregas,forn,forn de pa,Alimentació,"(41.591722, 2.287609)"
101221,2017,"AUTO GRANOLLERS, SL",conc,cotxes i motos,Serveis a vehicles,"(41.590838, 2.285383)"
101220,2017,Perruqueria Mar,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.591204, 2.286754)"
101218,2017,Queen,moda,roba i complements,Roba i calçat,"(41.590827, 2.286621)"
101217,2017,La Copa,bar,bar,"Lleure, cultura i esport","(41.590781, 2.286959)"
101213,2017,Estanc,estanc,estanc,"Lleure, cultura i esport","(41.590785, 2.288716)"
101211,2017,Fruteria Josefina,fruit,fruites i verdures,Alimentació,"(41.591214, 2.287671)"
101210,2017,Braseria Milana,rest,restaurant,"Lleure, cultura i esport","(41.591891, 2.287298)"
101209,2017,PERRUQUERIA 2,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.591873, 2.288173)"
101208,2017,Bretcha,past,pastisseria,Alimentació,"(41.591651, 2.28813)"
101206,2017,PAVI FLUID,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.591716, 2.288337)"
101204,2017,Pastisseria L'Empordà,forn,forn de pa,Alimentació,"(41.614158, 2.290708)"
101201,2017,EDITORIAL ALPINA S.L.,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600142, 2.282653)"
101196,2017,Xap'!,rest,restaurant,"Lleure, cultura i esport","(41.620196, 2.293729)"
101194,2017,Comercial Marvi,ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.617803, 2.292957)"
101192,2017,La Caixa,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.618599, 2.292142)"
101191,2017,Shinryu Kan,espop,gimnàs,"Lleure, cultura i esport","(41.616522, 2.291866)"
101187,2017,Asepeyo,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.611644, 2.291401)"
101186,2017,Gran Sport S. L.,ardep,articles esportius,"Lleure, cultura i esport","(41.610521, 2.291057)"
101185,2017,Parc Restaurant Teriyaki,rest,restaurant,"Lleure, cultura i esport","(41.608083, 2.292477)"
101179,2017,Bar Restaurante Los Amigos,bar,bar,"Lleure, cultura i esport","(41.619388, 2.293514)"
101177,2017,Bar La Gavina,bar,bar,"Lleure, cultura i esport","(41.613081, 2.291896)"
101176,2017,La Peixera De Santa Carme,rest,restaurant,"Lleure, cultura i esport","(41.606142, 2.291426)"
101175,2017,"PIANO BLAU PRODUCCIONS, SA",disco,bar musical,"Lleure, cultura i esport","(41.604239, 2.291898)"
101174,2017,"CAIXA DE AFOROS DE VIGO, OURENSE E PONTEVEDRA",banca,banca i serveis financers,Serveis tècnics i professionals,"(41.604681, 2.292024)"
101172,2017,NATUR HOUSE,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.613291, 2.290442)"
101171,2017,Depiline Center,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.612475, 2.29018)"
101169,2017,Jofra Persianes I Tendals,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.612294, 2.290133)"
101168,2017,Kutxa,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.610527, 2.290743)"
101167,2017,Albi,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.610974, 2.290903)"
101166,2017,Farmàcia Clascà,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.611303, 2.290989)"
101164,2017,BAR JAVI,bar,bar,"Lleure, cultura i esport","(41.614998, 2.293056)"
101163,2017,"BAGUE & FERRERO, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.615298, 2.29316)"
101161,2017,Alter Salut,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.612521, 2.290191)"
101158,2017,Supermercats Veritas,ccom,supermercat,Alimentació,"(41.611631, 2.28994)"
101157,2017,Xavisan,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.610308, 2.290706)"
101156,2017,Gabinet Recuperació Funcional,cons,centre de salut,Serveis tècnics i professionals,"(41.610218, 2.291716)"
101151,2017,Eurogimnàs,espop,gimnàs,"Lleure, cultura i esport","(41.608639, 2.289904)"
101150,2017,Sans,disco,bar musical,"Lleure, cultura i esport","(41.6094, 2.29052)"
101149,2017,Manpower,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.605622, 2.29076)"
101148,2017,Col·legi  D'Aparelladors,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.603611, 2.291428)"
101147,2017,Macxipa,forn,forn de pa,Alimentació,"(41.602616, 2.290638)"
101146,2017,Cafè Bar Amistad,bar,bar,"Lleure, cultura i esport","(41.602235, 2.29063)"
101144,2017,RESTAURANT WOK,rest,restaurant,"Lleure, cultura i esport","(41.613952, 2.288538)"
101143,2017,Taller Josmar,tall,taller mecànic,Serveis a vehicles,"(41.614078, 2.289864)"
101141,2017,"GALVANY CASALS, MERCEDES",farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.612681, 2.290024)"
101137,2017,Institut Tecnològic Ortopèdic,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.609254, 2.290803)"
101131,2017,Imma Perruquers,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.605531, 2.291098)"
101124,2017,GAES,cons,centre de salut,Serveis tècnics i professionals,"(41.609232, 2.289604)"
101123,2017,GRANOLLERS SOL,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609148, 2.289575)"
101121,2017,El Celler De Jabugo,rest,restaurant,"Lleure, cultura i esport","(41.608868, 2.289161)"
101120,2017,BBVA,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.60838, 2.289103)"
101119,2017,"VENDRELL SAFONT, ROSA MARIA",pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.609419, 2.289885)"
101116,2017,Bo3,saba,sabateria,Roba i calçat,"(41.60781, 2.288989)"
101115,2017,Fonda Europa,rest,restaurant,"Lleure, cultura i esport","(41.608225, 2.289051)"
101107,2017,Pneumàtics Tonico,tall,taller mecànic,Serveis a vehicles,"(41.60308, 2.289179)"
101103,2017,Cafè Bar Plata,bar,bar,"Lleure, cultura i esport","(41.600899, 2.290225)"
101100,2017,Vint-I-Tres,infant,infants roba i joguines,Roba i calçat,"(41.607756, 2.288974)"
101097,2017,Sabadell Atlántico,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.606485, 2.290399)"
101096,2017,Bazar Regalo,basar,basar,"Decoració de la llar, mobiliari i regal","(41.606309, 2.289923)"
101095,2017,Bar Xispa,bar,bar,"Lleure, cultura i esport","(41.605142, 2.290046)"
101093,2017,Barceló Viatges,viat,agència de viatges,"Lleure, cultura i esport","(41.603398, 2.290297)"
101092,2017,Perruqueria Joan,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.60009, 2.289242)"
101090,2017,"EQUIP TÈCNIC VALLÈS, SL",inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.610552, 2.287771)"
101089,2017,"EMYCLIMA DEL BERTI, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.617043, 2.288608)"
101088,2017,Veronica,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.613813, 2.287726)"
101087,2017,Institut Oftalmològic Camins,opti,òptica,Serveis tècnics i professionals,"(41.610418, 2.288679)"
101086,2017,Menjars Del Món,colma,queviures al detall,Alimentació,"(41.610229, 2.288833)"
101085,2017,D'Aubï¿½,rest,restaurant,"Lleure, cultura i esport","(41.610309, 2.288225)"
101081,2017,"PORXADA TRES, SL",bar,bar,"Lleure, cultura i esport","(41.607921, 2.288208)"
101080,2017,Inhala,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.607456, 2.287559)"
101075,2017,La Trobada,bar,bar,"Lleure, cultura i esport","(41.595118, 2.289911)"
101074,2017,Icart Lamarca,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.616591, 2.288476)"
101071,2017,Retocs,moda,roba i complements,Roba i calçat,"(41.609376, 2.287989)"
101069,2017,The Phone House,movi,telefonia,Serveis tècnics i professionals,"(41.608285, 2.288416)"
101068,2017,Punt Roma,moda,roba i complements,Roba i calçat,"(41.606614, 2.288469)"
101066,2017,Júlia,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.606218, 2.288615)"
101060,2017,Polleria Padros,avir,aviram,Alimentació,"(41.59129, 2.286759)"
101059,2017,Akí Xuxes,past,pastisseria,Alimentació,"(41.608285, 2.288469)"
101058,2017,"MARGA DIFUSION MODA, SL",moda,roba i complements,Roba i calçat,"(41.606075, 2.288361)"
101056,2017,Movistar,movi,telefonia,Serveis tècnics i professionals,"(41.606408, 2.288672)"
101052,2017,Mariné Assessors,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.597276, 2.289412)"
101051,2017,Trama 70,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.594797, 2.289912)"
101049,2017,Cervesa Sobre Tot,bar,bar,"Lleure, cultura i esport","(41.603884, 2.288147)"
101048,2017,Viatges El Corte Inglés,viat,agència de viatges,"Lleure, cultura i esport","(41.604344, 2.28822)"
101046,2017,Mezza Luna,rest,restaurant,"Lleure, cultura i esport","(41.603057, 2.288009)"
101045,2017,Bar Joaquim,bar,bar,"Lleure, cultura i esport","(41.600595, 2.288711)"
101044,2017,Bar Los Claveles,bar,bar,"Lleure, cultura i esport","(41.591988, 2.287654)"
101041,2017,"RODRIGUEZ*PASTOR,JOSE JESUS",colma,queviures al detall,Alimentació,"(41.609217, 2.286915)"
101039,2017,VGM Ediciones,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.591989, 2.288188)"
101038,2017,Ca La Modista,moda,roba i complements,Roba i calçat,"(41.609222, 2.286969)"
101037,2017,Ego - Josep Miquel,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609231, 2.287103)"
101035,2017,Sa Bota,moda,roba i complements,Roba i calçat,"(41.609094, 2.286767)"
101034,2017,PEIXETERIA OLIVA PARERA S.C.P.,peix,peix i marisc,Alimentació,"(41.60739, 2.287376)"
101033,2017,Eurekakids,infant,infants roba i joguines,Roba i calçat,"(41.60846, 2.287571)"
101030,2017,Gabarrella Fotògraf,foto,fotografia,Serveis tècnics i professionals,"(41.604812, 2.286395)"
101021,2017,El Centre De Bellesa I Salut,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.608769, 2.286448)"
101017,2017,Fete,moda,roba i complements,Roba i calçat,"(41.608664, 2.287152)"
101015,2017,La Gralla,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.608578, 2.287487)"
101014,2017,Lurdes Bergada,moda,roba i complements,Roba i calçat,"(41.608568, 2.287649)"
101013,2017,L'Encant,cafe,cafeteria,"Lleure, cultura i esport","(41.607848, 2.287357)"
101012,2017,General Optica,opti,òptica,Serveis tècnics i professionals,"(41.60827, 2.287515)"
101011,2017,Restaurant La Font,rest,restaurant,"Lleure, cultura i esport","(41.607161, 2.28694)"
101010,2017,Granularios,rest,restaurant,"Lleure, cultura i esport","(41.607319, 2.286867)"
101008,2017,Brusel·les,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.605459, 2.287046)"
101007,2017,CPV Arquitectes,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.605546, 2.287033)"
101006,2017,Specifauna,masco,mascotes,"Lleure, cultura i esport","(41.603918, 2.287463)"
100999,2017,Ferrer & Ojeda,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609116, 2.287541)"
100996,2017,El Fogón,rest,restaurant,"Lleure, cultura i esport","(41.597408, 2.288521)"
100995,2017,BR TRE-BOS,bar,bar,"Lleure, cultura i esport","(41.597437, 2.288261)"
100994,2017,Sant Jordi,forn,forn de pa,Alimentació,"(41.613948, 2.286776)"
100992,2017,Tot Per Al Ciclista,ardep,articles esportius,"Lleure, cultura i esport","(41.612684, 2.286184)"
100989,2017,GABINET DERMATOLÒGIC VALLÈS S.L.,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609151, 2.28555)"
100987,2017,Farmàcia Vinyamata,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.607312, 2.285947)"
100984,2017,"ALVAREZ GONZALEZ, ENCARNACION",saba,sabateria,Roba i calçat,"(41.613892, 2.286748)"
100983,2017,Bar Paredes 1,bar,bar,"Lleure, cultura i esport","(41.613373, 2.28652)"
100982,2017,Ceràmicas Poniente,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.613174, 2.287082)"
100981,2017,MERCE PARERA CASTELLA,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609252, 2.285779)"
100980,2017,"POUTRES, SL",saba,sabateria,Roba i calçat,"(41.609415, 2.286048)"
100979,2017,BBVA,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.609216, 2.286012)"
100978,2017,Torras Nens,infant,infants roba i joguines,Roba i calçat,"(41.608376, 2.287104)"
100977,2017,Africa Complements,moda,roba i complements,Roba i calçat,"(41.608711, 2.286209)"
100976,2017,Clínica Dental Museu,dent,dentista,Serveis tècnics i professionals,"(41.607191, 2.286124)"
100974,2017,ZONA EXï¿½TICA,masco,mascotes,"Lleure, cultura i esport","(41.605165, 2.285781)"
100973,2017,Bar Yumei III,bar,bar,"Lleure, cultura i esport","(41.604472, 2.285786)"
100971,2017,Núria Serra Estètica,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.602919, 2.286288)"
100968,2017,El Cafè Del Barri,cafe,cafeteria,"Lleure, cultura i esport","(41.601383, 2.288118)"
100967,2017,El Racó De La Lola,bar,bar,"Lleure, cultura i esport","(41.599402, 2.287154)"
100966,2017,Supersfruits,fruit,fruites i verdures,Alimentació,"(41.599956, 2.288237)"
100961,2017,Impremta Morell,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.60523, 2.284836)"
100960,2017,Mercadona,ccom,supermercat,Alimentació,"(41.604053, 2.28526)"
100959,2017,Bar Nevada II,bar,bar,"Lleure, cultura i esport","(41.598227, 2.284573)"
100952,2017,Bar Princesa,bar,bar,"Lleure, cultura i esport","(41.603833, 2.284373)"
100945,2017,Aura Llenceria,moda,roba i complements,Roba i calçat,"(41.608286, 2.28559)"
100943,2017,Cal Padrí,cafe,cafeteria,"Lleure, cultura i esport","(41.6073, 2.285589)"
100942,2017,Infosystems,info,informàtica,Serveis tècnics i professionals,"(41.605093, 2.284434)"
100941,2017,Selecciones Navarra,moda,roba i complements,Roba i calçat,"(41.604051, 2.285078)"
100940,2017,Mª CARMEN ANGULO DOMENE,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609378, 2.284181)"
100939,2017,GIANLUCA COFFEE SHOP,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.608664, 2.28381)"
100937,2017,Today's Look,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.599245, 2.284859)"
