DATA,ANY,TIPUS ELECCIONS,MESA ELECTORAL,CENS,NOMBRE VOTS TOTAL,NOM PARTIT,PARTIT,NOMBRE VOTS
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Partiti dels Socialistes de Catalunya,PSC,82
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Junts pel Sí,JxSi,169
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Partit Animalista Contra el Maltractament Animal,PACMA,9
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Ciutadans,C's,150
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Partit Popular,PP,37
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Candidatura d'Unitat Popular,CUP,37
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Recortes Cero - Els Verds,RC-EV,3
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Vots en blanc,BLANCS,5
27/09/2015,2015,Autonòmiques,04-07 B,704,575,Vots nuls,NULS,2
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Unió,UDC,11
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Catalunya Sí Que Es Pot,CatSíqueesPot,55
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Partiti dels Socialistes de Catalunya,PSC,64
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Junts pel Sí,JxSi,157
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Partit Animalista Contra el Maltractament Animal,PACMA,4
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Ciutadans,C's,111
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Partit Popular,PP,21
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Candidatura d'Unitat Popular,CUP,37
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Recortes Cero - Els Verds,RC-EV,3
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Vots en blanc,BLANCS,5
27/09/2015,2015,Autonòmiques,04-07 C,571,468,Vots nuls,NULS,0
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Unió,UDC,5
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Catalunya Sí Que Es Pot,CatSíqueesPot,38
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Partiti dels Socialistes de Catalunya,PSC,83
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Junts pel Sí,JxSi,54
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Partit Animalista Contra el Maltractament Animal,PACMA,3
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Ciutadans,C's,83
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Partit Popular,PP,31
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Candidatura d'Unitat Popular,CUP,23
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Recortes Cero - Els Verds,RC-EV,1
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Vots en blanc,BLANCS,3
27/09/2015,2015,Autonòmiques,04-08 A,436,325,Vots nuls,NULS,1
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Unió,UDC,4
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Catalunya Sí Que Es Pot,CatSíqueesPot,42
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Partiti dels Socialistes de Catalunya,PSC,87
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Junts pel Sí,JxSi,68
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Partit Animalista Contra el Maltractament Animal,PACMA,0
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Ciutadans,C's,105
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Partit Popular,PP,32
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Candidatura d'Unitat Popular,CUP,33
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Recortes Cero - Els Verds,RC-EV,3
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Vots en blanc,BLANCS,0
27/09/2015,2015,Autonòmiques,04-08 B,493,375,Vots nuls,NULS,1
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Unió,UDC,3
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Catalunya Sí Que Es Pot,CatSíqueesPot,48
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Partiti dels Socialistes de Catalunya,PSC,202
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Junts pel Sí,JxSi,92
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Partit Animalista Contra el Maltractament Animal,PACMA,6
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Ciutadans,C's,149
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Partit Popular,PP,66
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Candidatura d'Unitat Popular,CUP,27
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Recortes Cero - Els Verds,RC-EV,4
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Vots en blanc,BLANCS,0
27/09/2015,2015,Autonòmiques,04-09 A,809,600,Vots nuls,NULS,3
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Unió,UDC,15
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Catalunya Sí Que Es Pot,CatSíqueesPot,12
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Partiti dels Socialistes de Catalunya,PSC,16
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Junts pel Sí,JxSi,237
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Partit Animalista Contra el Maltractament Animal,PACMA,0
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Ciutadans,C's,15
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Partit Popular,PP,16
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Candidatura d'Unitat Popular,CUP,21
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Recortes Cero - Els Verds,RC-EV,0
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Vots en blanc,BLANCS,2
27/09/2015,2015,Autonòmiques,04-09 B,422,335,Vots nuls,NULS,1
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Unió,UDC,3
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Catalunya Sí Que Es Pot,CatSíqueesPot,46
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Partiti dels Socialistes de Catalunya,PSC,54
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Junts pel Sí,JxSi,165
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Partit Animalista Contra el Maltractament Animal,PACMA,0
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Ciutadans,C's,100
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Partit Popular,PP,24
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Candidatura d'Unitat Popular,CUP,41
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Recortes Cero - Els Verds,RC-EV,0
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Vots en blanc,BLANCS,0
27/09/2015,2015,Autonòmiques,04-10 A,505,434,Vots nuls,NULS,1
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Unió,UDC,14
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Catalunya Sí Que Es Pot,CatSíqueesPot,67
20/11/2011,2011,Generals,01-07 A,519,382,Vots nuls,NULS,4
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Partiti dels Socialistes de Catalunya,PSC,83
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Junts pel Sí,JxSi,177
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Partit Animalista Contra el Maltractament Animal,PACMA,2
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Ciutadans,C's,144
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Partit Popular,PP,26
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Candidatura d'Unitat Popular,CUP,56
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Recortes Cero - Els Verds,RC-EV,3
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Vots en blanc,BLANCS,1
27/09/2015,2015,Autonòmiques,04-10 B,680,573,Vots nuls,NULS,0
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Unió,UDC,5
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Catalunya Sí Que Es Pot,CatSíqueesPot,42
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Partiti dels Socialistes de Catalunya,PSC,81
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Junts pel Sí,JxSi,184
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Partit Animalista Contra el Maltractament Animal,PACMA,1
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Ciutadans,C's,101
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Partit Popular,PP,23
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Candidatura d'Unitat Popular,CUP,50
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Recortes Cero - Els Verds,RC-EV,0
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Vots en blanc,BLANCS,7
27/09/2015,2015,Autonòmiques,04-10 C,589,494,Vots nuls,NULS,0
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Unió,UDC,9
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Catalunya Sí Que Es Pot,CatSíqueesPot,26
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Partiti dels Socialistes de Catalunya,PSC,55
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Junts pel Sí,JxSi,219
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Partit Animalista Contra el Maltractament Animal,PACMA,1
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Ciutadans,C's,81
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Partit Popular,PP,44
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Candidatura d'Unitat Popular,CUP,30
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Recortes Cero - Els Verds,RC-EV,1
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Vots en blanc,BLANCS,3
27/09/2015,2015,Autonòmiques,04-11 A,583,469,Vots nuls,NULS,0
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Unió,UDC,13
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Catalunya Sí Que Es Pot,CatSíqueesPot,29
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Partiti dels Socialistes de Catalunya,PSC,64
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Junts pel Sí,JxSi,232
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Partit Animalista Contra el Maltractament Animal,PACMA,4
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Ciutadans,C's,112
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Partit Popular,PP,49
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Candidatura d'Unitat Popular,CUP,62
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Recortes Cero - Els Verds,RC-EV,1
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Vots en blanc,BLANCS,4
27/09/2015,2015,Autonòmiques,04-11 B,689,571,Vots nuls,NULS,1
20/11/2011,2011,Generals,01-01 U,498,369,Convergència i Unió,CiU,213
20/11/2011,2011,Generals,01-01 U,498,369,Partit dels Socialistes de Catalunya,PSC,28
20/11/2011,2011,Generals,01-01 U,498,369,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,32
20/11/2011,2011,Generals,01-01 U,498,369,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,35
20/11/2011,2011,Generals,01-01 U,498,369,Partido Animalista Contra el Maltrato Animal,PACMA,3
20/11/2011,2011,Generals,01-01 U,498,369,Unión Progreso y Democracia,UPyD,4
20/11/2011,2011,Generals,01-01 U,498,369,Partit Popular,PP,32
20/11/2011,2011,Generals,01-01 U,498,369,Pirates de Catalunya,PIRATA.CAT,1
20/11/2011,2011,Generals,01-01 U,498,369,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-01 U,498,369,Escaños en Blanco,EB,6
20/11/2011,2011,Generals,01-01 U,498,369,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-01 U,498,369,Plataforma per Catalunya,PxC,2
20/11/2011,2011,Generals,01-01 U,498,369,Vots en blanc,BLANCS,4
20/11/2011,2011,Generals,01-01 U,498,369,Vots nuls,NULS,9
20/11/2011,2011,Generals,01-02 A,449,327,Convergència i Unió,CiU,168
20/11/2011,2011,Generals,01-02 A,449,327,Partit dels Socialistes de Catalunya,PSC,51
20/11/2011,2011,Generals,01-02 A,449,327,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,23
20/11/2011,2011,Generals,01-02 A,449,327,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,35
20/11/2011,2011,Generals,01-02 A,449,327,Partido Animalista Contra el Maltrato Animal,PACMA,3
20/11/2011,2011,Generals,01-02 A,449,327,Unión Progreso y Democracia,UPyD,1
20/11/2011,2011,Generals,01-02 A,449,327,Partit Popular,PP,25
20/11/2011,2011,Generals,01-02 A,449,327,Pirates de Catalunya,PIRATA.CAT,2
20/11/2011,2011,Generals,01-02 A,449,327,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-02 A,449,327,Escaños en Blanco,EB,2
20/11/2011,2011,Generals,01-02 A,449,327,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-02 A,449,327,Plataforma per Catalunya,PxC,3
20/11/2011,2011,Generals,01-02 A,449,327,Vots en blanc,BLANCS,7
20/11/2011,2011,Generals,01-02 A,449,327,Vots nuls,NULS,7
20/11/2011,2011,Generals,01-02 B,551,409,Convergència i Unió,CiU,204
20/11/2011,2011,Generals,01-02 B,551,409,Partit dels Socialistes de Catalunya,PSC,77
20/11/2011,2011,Generals,01-02 B,551,409,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,19
20/11/2011,2011,Generals,01-02 B,551,409,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,43
20/11/2011,2011,Generals,01-02 B,551,409,Partido Animalista Contra el Maltrato Animal,PACMA,5
20/11/2011,2011,Generals,01-02 B,551,409,Unión Progreso y Democracia,UPyD,4
20/11/2011,2011,Generals,01-02 B,551,409,Partit Popular,PP,40
20/11/2011,2011,Generals,01-02 B,551,409,Pirates de Catalunya,PIRATA.CAT,0
20/11/2011,2011,Generals,01-02 B,551,409,Anticapitalistes,ANTICAPITA,2
20/11/2011,2011,Generals,01-02 B,551,409,Escaños en Blanco,EB,3
20/11/2011,2011,Generals,01-02 B,551,409,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-02 B,551,409,Plataforma per Catalunya,PxC,2
20/11/2011,2011,Generals,01-02 B,551,409,Vots en blanc,BLANCS,6
20/11/2011,2011,Generals,01-02 B,551,409,Vots nuls,NULS,4
20/11/2011,2011,Generals,01-03 A,581,429,Convergència i Unió,CiU,151
20/11/2011,2011,Generals,01-03 A,581,429,Partit dels Socialistes de Catalunya,PSC,129
20/11/2011,2011,Generals,01-03 A,581,429,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,26
20/11/2011,2011,Generals,01-03 A,581,429,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,25
20/11/2011,2011,Generals,01-03 A,581,429,Partido Animalista Contra el Maltrato Animal,PACMA,2
20/11/2011,2011,Generals,01-03 A,581,429,Unión Progreso y Democracia,UPyD,4
20/11/2011,2011,Generals,01-03 A,581,429,Partit Popular,PP,66
20/11/2011,2011,Generals,01-03 A,581,429,Pirates de Catalunya,PIRATA.CAT,1
20/11/2011,2011,Generals,01-03 A,581,429,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-03 A,581,429,Escaños en Blanco,EB,8
20/11/2011,2011,Generals,01-03 A,581,429,Unificación Comunista de España,UCE,1
20/11/2011,2011,Generals,01-03 A,581,429,Plataforma per Catalunya,PxC,4
20/11/2011,2011,Generals,01-03 A,581,429,Vots en blanc,BLANCS,5
20/11/2011,2011,Generals,01-03 A,581,429,Vots nuls,NULS,7
20/11/2011,2011,Generals,01-03 B,744,536,Convergència i Unió,CiU,184
20/11/2011,2011,Generals,01-03 B,744,536,Partit dels Socialistes de Catalunya,PSC,137
20/11/2011,2011,Generals,01-03 B,744,536,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,32
20/11/2011,2011,Generals,01-03 B,744,536,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,38
20/11/2011,2011,Generals,01-03 B,744,536,Partido Animalista Contra el Maltrato Animal,PACMA,3
20/11/2011,2011,Generals,01-03 B,744,536,Unión Progreso y Democracia,UPyD,9
20/11/2011,2011,Generals,01-03 B,744,536,Partit Popular,PP,90
20/11/2011,2011,Generals,01-03 B,744,536,Pirates de Catalunya,PIRATA.CAT,4
20/11/2011,2011,Generals,01-03 B,744,536,Anticapitalistes,ANTICAPITA,3
20/11/2011,2011,Generals,01-03 B,744,536,Escaños en Blanco,EB,6
20/11/2011,2011,Generals,01-03 B,744,536,Unificación Comunista de España,UCE,1
20/11/2011,2011,Generals,01-03 B,744,536,Plataforma per Catalunya,PxC,17
20/11/2011,2011,Generals,01-03 B,744,536,Vots en blanc,BLANCS,1
20/11/2011,2011,Generals,01-03 B,744,536,Vots nuls,NULS,11
20/11/2011,2011,Generals,01-04 U,468,318,Convergència i Unió,CiU,123
20/11/2011,2011,Generals,01-04 U,468,318,Partit dels Socialistes de Catalunya,PSC,82
20/11/2011,2011,Generals,01-04 U,468,318,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,21
20/11/2011,2011,Generals,01-04 U,468,318,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,21
20/11/2011,2011,Generals,01-04 U,468,318,Partido Animalista Contra el Maltrato Animal,PACMA,1
20/11/2011,2011,Generals,01-04 U,468,318,Unión Progreso y Democracia,UPyD,3
20/11/2011,2011,Generals,01-04 U,468,318,Partit Popular,PP,50
20/11/2011,2011,Generals,01-04 U,468,318,Pirates de Catalunya,PIRATA.CAT,1
20/11/2011,2011,Generals,01-04 U,468,318,Anticapitalistes,ANTICAPITA,2
20/11/2011,2011,Generals,01-04 U,468,318,Escaños en Blanco,EB,1
20/11/2011,2011,Generals,01-04 U,468,318,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-04 U,468,318,Plataforma per Catalunya,PxC,7
20/11/2011,2011,Generals,01-04 U,468,318,Vots en blanc,BLANCS,4
20/11/2011,2011,Generals,01-04 U,468,318,Vots nuls,NULS,2
20/11/2011,2011,Generals,01-05 A,431,317,Convergència i Unió,CiU,146
20/11/2011,2011,Generals,01-05 A,431,317,Partit dels Socialistes de Catalunya,PSC,57
20/11/2011,2011,Generals,01-05 A,431,317,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,24
20/11/2011,2011,Generals,01-05 A,431,317,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,21
20/11/2011,2011,Generals,01-05 A,431,317,Partido Animalista Contra el Maltrato Animal,PACMA,0
20/11/2011,2011,Generals,01-05 A,431,317,Unión Progreso y Democracia,UPyD,4
20/11/2011,2011,Generals,01-05 A,431,317,Partit Popular,PP,50
20/11/2011,2011,Generals,01-05 A,431,317,Pirates de Catalunya,PIRATA.CAT,3
20/11/2011,2011,Generals,01-05 A,431,317,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-05 A,431,317,Escaños en Blanco,EB,4
20/11/2011,2011,Generals,01-05 A,431,317,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-05 A,431,317,Plataforma per Catalunya,PxC,0
20/11/2011,2011,Generals,01-05 A,431,317,Vots en blanc,BLANCS,5
20/11/2011,2011,Generals,01-05 A,431,317,Vots nuls,NULS,3
20/11/2011,2011,Generals,01-05 B,487,347,Convergència i Unió,CiU,144
20/11/2011,2011,Generals,01-05 B,487,347,Partit dels Socialistes de Catalunya,PSC,77
20/11/2011,2011,Generals,01-05 B,487,347,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,24
20/11/2011,2011,Generals,01-05 B,487,347,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,18
20/11/2011,2011,Generals,01-05 B,487,347,Partido Animalista Contra el Maltrato Animal,PACMA,2
20/11/2011,2011,Generals,01-05 B,487,347,Unión Progreso y Democracia,UPyD,4
20/11/2011,2011,Generals,01-05 B,487,347,Partit Popular,PP,62
20/11/2011,2011,Generals,01-05 B,487,347,Pirates de Catalunya,PIRATA.CAT,0
20/11/2011,2011,Generals,01-05 B,487,347,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-05 B,487,347,Escaños en Blanco,EB,4
20/11/2011,2011,Generals,01-05 B,487,347,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-05 B,487,347,Plataforma per Catalunya,PxC,1
20/11/2011,2011,Generals,01-05 B,487,347,Vots en blanc,BLANCS,7
20/11/2011,2011,Generals,01-05 B,487,347,Vots nuls,NULS,4
20/11/2011,2011,Generals,01-05 C,481,363,Convergència i Unió,CiU,146
20/11/2011,2011,Generals,01-05 C,481,363,Partit dels Socialistes de Catalunya,PSC,77
20/11/2011,2011,Generals,01-07 B,675,477,Convergència i Unió,CiU,120
20/11/2011,2011,Generals,01-05 C,481,363,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,27
20/11/2011,2011,Generals,01-05 C,481,363,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,23
20/11/2011,2011,Generals,01-05 C,481,363,Partido Animalista Contra el Maltrato Animal,PACMA,0
20/11/2011,2011,Generals,01-05 C,481,363,Unión Progreso y Democracia,UPyD,2
20/11/2011,2011,Generals,01-05 C,481,363,Partit Popular,PP,61
20/11/2011,2011,Generals,01-05 C,481,363,Pirates de Catalunya,PIRATA.CAT,2
20/11/2011,2011,Generals,01-05 C,481,363,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-05 C,481,363,Escaños en Blanco,EB,7
20/11/2011,2011,Generals,01-05 C,481,363,Unificación Comunista de España,UCE,1
20/11/2011,2011,Generals,01-05 C,481,363,Plataforma per Catalunya,PxC,3
20/11/2011,2011,Generals,01-05 C,481,363,Vots en blanc,BLANCS,7
20/11/2011,2011,Generals,01-05 C,481,363,Vots nuls,NULS,7
20/11/2011,2011,Generals,01-06 U,794,500,Convergència i Unió,CiU,91
20/11/2011,2011,Generals,01-06 U,794,500,Partit dels Socialistes de Catalunya,PSC,206
20/11/2011,2011,Generals,01-06 U,794,500,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,24
20/11/2011,2011,Generals,01-06 U,794,500,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,25
20/11/2011,2011,Generals,01-06 U,794,500,Partido Animalista Contra el Maltrato Animal,PACMA,3
20/11/2011,2011,Generals,01-06 U,794,500,Unión Progreso y Democracia,UPyD,5
20/11/2011,2011,Generals,01-06 U,794,500,Partit Popular,PP,107
20/11/2011,2011,Generals,01-06 U,794,500,Pirates de Catalunya,PIRATA.CAT,1
20/11/2011,2011,Generals,01-06 U,794,500,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-06 U,794,500,Escaños en Blanco,EB,8
20/11/2011,2011,Generals,01-06 U,794,500,Unificación Comunista de España,UCE,1
20/11/2011,2011,Generals,01-06 U,794,500,Plataforma per Catalunya,PxC,8
20/11/2011,2011,Generals,01-06 U,794,500,Vots en blanc,BLANCS,12
20/11/2011,2011,Generals,01-06 U,794,500,Vots nuls,NULS,9
20/11/2011,2011,Generals,01-07 A,519,382,Convergència i Unió,CiU,108
20/11/2011,2011,Generals,01-07 A,519,382,Partit dels Socialistes de Catalunya,PSC,91
20/11/2011,2011,Generals,01-07 A,519,382,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,44
20/11/2011,2011,Generals,01-07 A,519,382,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,42
20/11/2011,2011,Generals,01-07 A,519,382,Partido Animalista Contra el Maltrato Animal,PACMA,1
20/11/2011,2011,Generals,01-07 A,519,382,Unión Progreso y Democracia,UPyD,5
20/11/2011,2011,Generals,01-07 A,519,382,Partit Popular,PP,56
20/11/2011,2011,Generals,01-07 A,519,382,Pirates de Catalunya,PIRATA.CAT,4
20/11/2011,2011,Generals,01-07 A,519,382,Anticapitalistes,ANTICAPITA,0
20/11/2011,2011,Generals,01-07 A,519,382,Escaños en Blanco,EB,9
20/11/2011,2011,Generals,01-07 A,519,382,Unificación Comunista de España,UCE,1
20/11/2011,2011,Generals,01-07 A,519,382,Plataforma per Catalunya,PxC,8
20/11/2011,2011,Generals,01-07 A,519,382,Vots en blanc,BLANCS,9
20/11/2011,2011,Generals,01-07 B,675,477,Partit dels Socialistes de Catalunya,PSC,145
20/11/2011,2011,Generals,01-07 B,675,477,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,58
20/11/2011,2011,Generals,01-07 B,675,477,Esquerra Republicana de Catalunya-Catalunya Sí,ERC-RI.CAT,37
20/11/2011,2011,Generals,01-07 B,675,477,Partido Animalista Contra el Maltrato Animal,PACMA,2
20/11/2011,2011,Generals,01-07 B,675,477,Unión Progreso y Democracia,UPyD,6
20/11/2011,2011,Generals,01-07 B,675,477,Partit Popular,PP,65
20/11/2011,2011,Generals,01-07 B,675,477,Pirates de Catalunya,PIRATA.CAT,5
20/11/2011,2011,Generals,01-07 B,675,477,Anticapitalistes,ANTICAPITA,1
20/11/2011,2011,Generals,01-07 B,675,477,Escaños en Blanco,EB,10
20/11/2011,2011,Generals,01-07 B,675,477,Unificación Comunista de España,UCE,0
20/11/2011,2011,Generals,01-07 B,675,477,Plataforma per Catalunya,PxC,3
20/11/2011,2011,Generals,01-07 B,675,477,Vots en blanc,BLANCS,13
20/11/2011,2011,Generals,01-07 B,675,477,Vots nuls,NULS,12
20/11/2011,2011,Generals,01-08 U,497,314,Convergència i Unió,CiU,77
