Mun;N.Fijo ;D;Mod;Sección;Epígrafe;Amb;Fec.Alta;Inicio Prof.;Uso;Super1 ;Super2 ;Super3 ;Super4 ;Super5 ;Super6 ;Super7 ;Super8 ;Super9 ;Super10;PotInd ;PotBan ;Obrer;Afecto Sim.;Máq.Apuestas;Toneladas;Nro.Viaj.;Ho;Plz;Máq.A;Máq.B;Descr.Elem1         ;Tipo Elem1;Valor Elem1  ;Descr.Elem2         ;Tipo Elem2;Valor Elem2  ;Descr.Elem3         ;Tipo Elem3;Valor Elem3  ;Descr.Elem4         ;Tipo Elem4;Valor Elem4  ;Título Epígrafe Euskera                                     ;Título Epígrafe castellano
067;0291328;E;840;      1;  8332  ;  M;20050728;        0000;   ;0000104;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINEN SUSTAPENA                                         ;PROMOCION DE EDIFICACIONES
067;0291399;T;840;      1;  8332  ;  M;20040601;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINEN SUSTAPENA                                         ;PROMOCION DE EDIFICACIONES
067;0291418;L;840;      1;  8552  ;  M;20050727;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;N. VEHICULOS ALQUIL.;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;UNTZIEN ALOKAIRUA                                           ;ALQUILER DE EMBARCACIONES
067;0291435;M;840;      1;  722   ;  E;20050829;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;     14,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0291523;D;840;      1;  5042  ;  P;20050825;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ITURGINTZA INSTALAZIOAK                                     ;INSTALACIONES FONTANERIA
067;0291747;H;840;      1;  8612  ;  E;20050901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0291827;N;840;      1;  845   ;  M;20050901;        0000;   ;0000023;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;USTIAPEN ELEKTRONIKOA HIRUGARREN BATZUEN KONTURA            ;EXPLOTACION ELECTRONICA POR CUENTA DE TERCEROS
067;0291829;G;840;      1;  6592  ;  M;20050901;        0000;   ;0000023;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BULEGOKO ALTZARIEN ETA BULEGO MAKINA ETA EKIPOEN TXIK. SALM.;VENTA MENOR MUEBLES OFICINA  Y MAQUINAS Y EQUIPOS DE OFICINA
067;0291834;N;840;      1;  9721  ;  M;20050914;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;EMAKUME ETA GIZONEZKO ILEAPAINDEGIAK                        ;SERVICIOS DE PELUQUERIA DE SEÑORAS  Y CABALLEROS
067;0291895;E;840;      1;  9669  ;  M;20050519;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0291903;K;840;      1;  4239  ;  M;20050812;        0000;   ;0001153;0001052;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000184;0000000;00035;          N;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE ELIKAGAI BATZUEN ELABORAZIOA               ;ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS N.C.O.P.
067;0292002;A;840;      1;  7213  ;  E;20050912;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      055;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAIARIEN GARRAIOA, ERREPIDEZ                              ;TRANSPORTE VIAJEROS POR CARRETERA
067;0292089;S;840;      1;  6597  ;  M;20050901;        0000;   ;0000015;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HAZI, ONGARRI,LANDARE ETA ANIMALI TXIKIEN TXIKIZK. SALMENTA ;VENTA MENOR SEMILLAS,  ABONOS, FLORES PLANTAS Y PEQUEÑOS ANI
067;0292100;P;840;      1;  6595  ;  M;20050915;        0000;   ;0000049;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BITXIG.,ERLOJUGINTZA. BISUT. ETA ZILARG. GAIEN TXIK. SALM.  ;VENTA MENOR ARTICULOS  JOYERIA RELOJERIA PLATERIA Y BISUTERI
067;0292121;C;840;      1;  6431  ;  M;20050915;        0000;   ;0000024;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARRAINEN ETA ARRAIN EKOIZKINEN TXIKIZKAKO SALMENTA          ;VENTA MENOR DE PESCADOS Y OTRO PRODUCTOS DE LA PESCA
067;0292156;W;840;      1;  5041  ;  P;20050901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INSTALAZIO ELEKTRIKOAK OROHAR                               ;INSTALACIONES  ELECTRICAS   EN GENERAL
067;0292184;J;840;      1;  999   ;  M;20050916;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE ZERBITZU BATZUK                            ;OTROS SERVICIOS N.C.O.P.
067;0292232;T;840;      1;  8612  ;  E;20050901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0292336;N;840;      1;  6424  ;  M;20050915;        0000;   ;0000062;0000038;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HARATEGIETAN  HARAGI  FRESKOEN TXIKIZKAKO SALMENTA          ;VTA MENOR CARNES  EN  CARNICERIAS
067;0292338;G;840;      1;  6423  ;  M;20050915;        0000;   ;0000024;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HARATEGI URDAITEGIETAN  HARAGI FRESKOEN TXIKIZKAKO SALMENTA ;VTA. MENOR EN CARNICERIAS-SALCHICHERIAS DE CARNES FRESCAS
067;0292633;N;840;      2;  826   ;  M;20051001;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IRAKASKUNTZA EZBERDINEN IRAKASLE PERTSONALGOA               ;PERSONAL DOCENTE ENSEÑANZAS DIVERSAS
067;0292706;T;840;      1;  6594  ;  M;20050929;        0000;   ;0000130;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LIBURU, ALDIZKARI  ETA  PAPERGAIEN TXIKIZKAKO SALMENTA      ;VENTA MENOR LIBROS, PERIODICOS ARTICULOS DE PAPELERIA Y ESCR
067;0292731;F;840;      2;  511   ;  M;20051001;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKATARITZA AGENTEAK                                       ;AGENTES COMERCIALES
067;0292746;A;840;      1;  8612  ;  E;20020901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0292824;N;840;      1;  6592  ;  M;20051001;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BULEGOKO ALTZARIEN ETA BULEGO MAKINA ETA EKIPOEN TXIK. SALM.;VENTA MENOR MUEBLES OFICINA  Y MAQUINAS Y EQUIPOS DE OFICINA
